WP_000340715.1	lcl|NZ_AHNX02000064.1_cds_WP_000340716.1_3409	98.837	86	106
WP_000410273.1	lcl|NZ_AHNX02000064.1_cds_WP_000410266.1_3408	99.363	314	314
WP_000410273.1	lcl|NZ_AHNX02000064.1_cds_WP_000646254.1_3405	25.705	319	314
WP_000410273.1	lcl|NZ_AHNX02000040.1_cds_WP_000744698.1_3780	24.691	324	314
WP_000410273.1	lcl|NZ_AHNX02000258.1_cds_WP_000723091.1_536	23.611	288	314
WP_000410273.1	lcl|NZ_AHNX02000064.1_cds_WP_001067557.1_3402	24.695	328	314
WP_000604524.1	lcl|NZ_AHNX02000064.1_cds_WP_002132254.1_3407	99.452	365	365
WP_000884059.1	lcl|NZ_AHNX02000064.1_cds_WP_000884059.1_3406	100.000	185	185
WP_000884059.1	lcl|NZ_AHNX02000199.1_cds_WP_000351733.1_1338	40.000	140	185
WP_000646256.1	lcl|NZ_AHNX02000064.1_cds_WP_000646254.1_3405	99.088	329	329
WP_000646256.1	lcl|NZ_AHNX02000040.1_cds_WP_000744698.1_3780	32.063	315	329
WP_000646256.1	lcl|NZ_AHNX02000258.1_cds_WP_000723091.1_536	31.343	335	329
WP_000646256.1	lcl|NZ_AHNX02000142.1_cds_WP_002072074.1_2415	31.475	305	329
WP_000646256.1	lcl|NZ_AHNX02000180.1_cds_WP_000649924.1_1819	30.183	328	329
WP_000646256.1	lcl|NZ_AHNX02000050.1_cds_WP_000709509.1_3518	29.730	333	329
WP_000646256.1	lcl|NZ_AHNX02000064.1_cds_WP_001067557.1_3402	29.316	307	329
WP_000646256.1	lcl|NZ_AHNX02000225.1_cds_WP_000688698.1_899	29.197	274	329
WP_000646256.1	lcl|NZ_AHNX02000198.1_cds_WP_000475901.1_1397	27.372	274	329
WP_000646256.1	lcl|NZ_AHNX02000064.1_cds_WP_000410266.1_3408	27.239	268	329
WP_000646256.1	lcl|NZ_AHNX02000048.1_cds_WP_001074779.1_3633	28.679	265	329
WP_000646256.1	lcl|NZ_AHNX02000075.1_cds_WP_001003560.1_3282	24.556	338	329
WP_000774263.1	lcl|NZ_AHNX02000064.1_cds_WP_000774259.1_3404	98.502	267	267
WP_000774263.1	lcl|NZ_AHNX02000258.1_cds_WP_000842260.1_537	26.316	190	267
WP_000774263.1	lcl|NZ_AHNX02000225.1_cds_WP_000667727.1_877	31.818	110	267
WP_000774263.1	lcl|NZ_AHNX02000122.1_cds_WP_000805357.1_2764	33.645	107	267
WP_002163445.1	lcl|NZ_AHNX02000064.1_cds_WP_000612798.1_3403	98.428	509	509
WP_002163445.1	lcl|NZ_AHNX02000091.1_cds_WP_000291581.1_3134	26.625	323	509
WP_002163445.1	lcl|NZ_AHNX02000091.1_cds_WP_000364504.1_3135	31.111	90	509
WP_002163445.1	lcl|NZ_AHNX02000064.1_cds_WP_000612798.1_3403	98.428	509	509
WP_002163445.1	lcl|NZ_AHNX02000091.1_cds_WP_000291581.1_3134	26.625	323	509
WP_002163445.1	lcl|NZ_AHNX02000091.1_cds_WP_000364504.1_3135	31.111	90	509
WP_001067556.1	lcl|NZ_AHNX02000064.1_cds_WP_001067557.1_3402	99.697	330	330
WP_001067556.1	lcl|NZ_AHNX02000064.1_cds_WP_000646254.1_3405	30.350	257	330
WP_001067556.1	lcl|NZ_AHNX02000142.1_cds_WP_002072074.1_2415	26.103	272	330
WP_001067556.1	lcl|NZ_AHNX02000040.1_cds_WP_000744698.1_3780	27.174	276	330
WP_001067556.1	lcl|NZ_AHNX02000075.1_cds_WP_001003560.1_3282	27.984	243	330
WP_001067556.1	lcl|NZ_AHNX02000258.1_cds_WP_000723091.1_536	23.423	333	330
WP_001067556.1	lcl|NZ_AHNX02000180.1_cds_WP_000649924.1_1819	28.854	253	330
WP_001067556.1	lcl|NZ_AHNX02000225.1_cds_WP_000688698.1_899	24.903	257	330
WP_000776640.1	lcl|NZ_AHNX02000064.1_cds_WP_000689740.1_3399	38.026	547	538
WP_000776640.1	lcl|NZ_AHNX02000064.1_cds_WP_000689740.1_3399	38.026	547	538
WP_000424609.1	lcl|NZ_AHNX02000064.1_cds_WP_000342716.1_3398	67.424	264	264
WP_000424609.1	lcl|NZ_AHNX02000274.1_cds_WP_001002662.1_308	40.741	243	264
WP_000424609.1	lcl|NZ_AHNX02000151.1_cds_WP_001183714.1_2227	27.746	173	264
WP_002074065.1	lcl|NZ_AHNX02000064.1_cds_WP_001245635.1_3397	93.548	310	310
WP_002074065.1	lcl|NZ_AHNX02000277.1_cds_WP_000501205.1_253	38.284	303	310
WP_002074065.1	lcl|NZ_AHNX02000151.1_cds_WP_001183714.1_2227	28.226	248	310
WP_002074065.1	lcl|NZ_AHNX02000148.1_cds_WP_000279896.1_2374	25.339	221	310
WP_002074065.1	lcl|NZ_AHNX02000064.1_cds_WP_001245635.1_3397	93.548	310	310
WP_002074065.1	lcl|NZ_AHNX02000277.1_cds_WP_000501205.1_253	38.284	303	310
WP_002074065.1	lcl|NZ_AHNX02000151.1_cds_WP_001183714.1_2227	28.226	248	310
WP_002074065.1	lcl|NZ_AHNX02000148.1_cds_WP_000279896.1_2374	25.339	221	310
WP_000479984.1	lcl|NZ_AHNX02000064.1_cds_WP_000479980.1_3396	99.621	264	264
WP_000715958.1	lcl|NZ_AHNX02000064.1_cds_WP_000715958.1_3395	100.000	131	131
WP_001088863.1	lcl|NZ_AHNX02000064.1_cds_WP_001088861.1_3394	98.611	144	144
WP_001088863.1	lcl|NZ_AHNX02000289.1_cds_WP_002100450.1_115	46.429	56	144
WP_000517243.1	lcl|NZ_AHNX02000064.1_cds_WP_000517242.1_3393	99.548	221	221
WP_000517243.1	lcl|NZ_AHNX02000171.1_cds_WP_001082181.1_1942	28.205	78	221
WP_000517243.1	lcl|NZ_AHNX02000285.1_cds_WP_001069827.1_186	28.440	109	221
