WP_000340715.1	lcl|NZ_AHOH02000001.1_cds_WP_004462903.1_3520	95.349	86	106
WP_000410273.1	lcl|NZ_AHOH02000001.1_cds_WP_004472299.1_3521	92.581	310	314
WP_000410273.1	lcl|NZ_AHOH02000014.1_cds_WP_004461583.1_1602	24.611	321	314
WP_000410273.1	lcl|NZ_AHOH02000001.1_cds_WP_004479538.1_3524	27.509	269	314
WP_000410273.1	lcl|NZ_AHOH02000014.1_cds_WP_004480590.1_1493	25.000	332	314
WP_000410273.1	lcl|NZ_AHOH02000001.1_cds_WP_004479686.1_3555	25.397	189	314
WP_000410273.1	lcl|NZ_AHOH02000001.1_cds_WP_004476514.1_3632	23.843	281	314
WP_000410273.1	lcl|NZ_AHOH02000019.1_cds_WP_004468319.1_1238	22.353	170	314
WP_000410273.1	lcl|NZ_AHOH02000012.1_cds_WP_004461234.1_2154	25.359	209	314
WP_000604524.1	lcl|NZ_AHOH02000001.1_cds_WP_004479563.1_3522	83.562	365	365
WP_000884059.1	lcl|NZ_AHOH02000001.1_cds_WP_004472170.1_3523	94.595	185	185
WP_000884059.1	lcl|NZ_AHOH02000045.1_cds_WP_004460143.1_239	35.616	146	185
WP_000646256.1	lcl|NZ_AHOH02000001.1_cds_WP_004479538.1_3524	93.598	328	329
WP_000646256.1	lcl|NZ_AHOH02000001.1_cds_WP_004479686.1_3555	31.661	319	329
WP_000646256.1	lcl|NZ_AHOH02000001.1_cds_WP_004476514.1_3632	31.138	334	329
WP_000646256.1	lcl|NZ_AHOH02000012.1_cds_WP_004461234.1_2154	32.797	311	329
WP_000646256.1	lcl|NZ_AHOH02000014.1_cds_WP_004461583.1_1602	29.524	315	329
WP_000646256.1	lcl|NZ_AHOH02000019.1_cds_WP_004468319.1_1238	27.083	336	329
WP_000646256.1	lcl|NZ_AHOH02000014.1_cds_WP_004480590.1_1493	28.882	322	329
WP_000646256.1	lcl|NZ_AHOH02000012.1_cds_WP_004461242.1_2151	29.091	330	329
WP_000646256.1	lcl|NZ_AHOH02000001.1_cds_WP_004479660.1_3527	31.518	257	329
WP_000646256.1	lcl|NZ_AHOH02000001.1_cds_WP_004479634.1_3595	24.627	268	329
WP_000646256.1	lcl|NZ_AHOH02000001.1_cds_WP_004479739.1_3549	25.566	309	329
WP_000646256.1	lcl|NZ_AHOH02000001.1_cds_WP_004479656.1_3551	29.885	261	329
