WP_000340715.1	lcl|NZ_JQOU01000004.1_cds_WP_000340715.1_24	100.000	86	106
WP_000410273.1	lcl|NZ_JQOU01000004.1_cds_WP_000410268.1_25	99.677	310	314
WP_000410273.1	lcl|NZ_JQOU01000004.1_cds_WP_000723079.1_79	24.731	279	314
WP_000410273.1	lcl|NZ_JQOU01000133.1_cds_WP_000744698.1_2713	24.691	324	314
WP_000410273.1	lcl|NZ_JQOU01000004.1_cds_WP_000723081.1_102	23.958	288	314
WP_000410273.1	lcl|NZ_JQOU01000004.1_cds_WP_000567886.1_81	23.348	227	314
WP_000410273.1	lcl|NZ_JQOU01000057.1_cds_WP_002072074.1_1346	23.077	273	314
WP_000884059.1	lcl|NZ_JQOU01000030.1_cds_WP_000351733.1_733	40.000	140	185
WP_000884059.1	lcl|NZ_JQOU01000004.1_cds_WP_001047906.1_58	33.898	177	185
WP_000646256.1	lcl|NZ_JQOU01000133.1_cds_WP_000744698.1_2713	32.063	315	329
WP_000646256.1	lcl|NZ_JQOU01000004.1_cds_WP_000723079.1_79	31.153	321	329
WP_000646256.1	lcl|NZ_JQOU01000004.1_cds_WP_000723081.1_102	31.045	335	329
WP_000646256.1	lcl|NZ_JQOU01000057.1_cds_WP_002072074.1_1346	31.475	305	329
WP_000646256.1	lcl|NZ_JQOU01000112.1_cds_WP_000649924.1_2387	30.183	328	329
WP_000646256.1	lcl|NZ_JQOU01000004.1_cds_WP_000567886.1_81	29.180	305	329
WP_000646256.1	lcl|NZ_JQOU01000148.1_cds_WP_000709508.1_2901	29.730	333	329
WP_000646256.1	lcl|NZ_JQOU01000057.1_cds_WP_061246301.1_1366	29.197	274	329
WP_000646256.1	lcl|NZ_JQOU01000004.1_cds_WP_000410268.1_25	27.500	280	329
WP_000646256.1	lcl|NZ_JQOU01000004.1_cds_WP_002183330.1_84	26.667	240	329
WP_000646256.1	lcl|NZ_JQOU01000031.1_cds_WP_001074779.1_764	28.679	265	329
WP_000646256.1	lcl|NZ_JQOU01000078.1_cds_WP_002105505.1_1684	24.398	332	329
