WP_000340715.1	lcl|NZ_JQPE01000036.1_cds_WP_000340715.1_1237	100.000	86	106
WP_000410273.1	lcl|NZ_JQPE01000036.1_cds_WP_000410273.1_1238	100.000	314	314
WP_000410273.1	lcl|NZ_JQPE01000036.1_cds_WP_000093099.1_1258	46.988	83	314
WP_000410273.1	lcl|NZ_JQPE01000036.1_cds_WP_000646250.1_1241	25.705	319	314
WP_000410273.1	lcl|NZ_JQPE01000088.1_cds_WP_000744700.1_2793	24.691	324	314
WP_000410273.1	lcl|NZ_JQPE01000036.1_cds_WP_000600889.1_1267	25.269	186	314
WP_000410273.1	lcl|NZ_JQPE01000036.1_cds_WP_000723090.1_1320	23.958	288	314
WP_000410273.1	lcl|NZ_JQPE01000036.1_cds_WP_001067557.1_1244	24.695	328	314
WP_000604524.1	lcl|NZ_JQPE01000036.1_cds_WP_000604524.1_1239	99.726	365	365
WP_000884059.1	lcl|NZ_JQPE01000036.1_cds_WP_000884059.1_1240	100.000	185	185
WP_000884059.1	lcl|NZ_JQPE01000011.1_cds_WP_000351733.1_292	40.000	140	185
WP_000646256.1	lcl|NZ_JQPE01000036.1_cds_WP_000646250.1_1241	99.088	329	329
WP_000646256.1	lcl|NZ_JQPE01000088.1_cds_WP_000744700.1_2793	32.063	315	329
WP_000646256.1	lcl|NZ_JQPE01000036.1_cds_WP_000723090.1_1320	31.045	335	329
WP_000646256.1	lcl|NZ_JQPE01000036.1_cds_WP_000600889.1_1267	31.677	322	329
WP_000646256.1	lcl|NZ_JQPE01000080.1_cds_WP_001984071.1_2581	31.803	305	329
WP_000646256.1	lcl|NZ_JQPE01000060.1_cds_WP_000649925.1_2106	30.183	328	329
WP_000646256.1	lcl|NZ_JQPE01000118.1_cds_WP_000709511.1_3194	30.030	333	329
WP_000646256.1	lcl|NZ_JQPE01000036.1_cds_WP_000601375.1_1294	24.415	299	329
WP_000646256.1	lcl|NZ_JQPE01000036.1_cds_WP_001067557.1_1244	29.316	307	329
WP_000646256.1	lcl|NZ_JQPE01000080.1_cds_WP_000688695.1_2560	29.197	274	329
WP_000646256.1	lcl|NZ_JQPE01000036.1_cds_WP_000475904.1_1303	27.372	274	329
WP_000646256.1	lcl|NZ_JQPE01000036.1_cds_WP_000410273.1_1238	27.509	269	329
WP_000646256.1	lcl|NZ_JQPE01000051.1_cds_WP_001074785.1_1809	29.057	265	329
WP_000646256.1	lcl|NZ_JQPE01000012.1_cds_WP_001003555.1_413	24.852	338	329
WP_000646256.1	lcl|NZ_JQPE01000036.1_cds_WP_000487322.1_1292	27.077	325	329
WP_000774263.1	lcl|NZ_JQPE01000036.1_cds_WP_000774262.1_1242	99.251	267	267
WP_000774263.1	lcl|NZ_JQPE01000036.1_cds_WP_000859505.1_1291	26.693	251	267
WP_000774263.1	lcl|NZ_JQPE01000036.1_cds_WP_000800438.1_1272	24.786	234	267
WP_000774263.1	lcl|NZ_JQPE01000036.1_cds_WP_000842260.1_1321	26.316	190	267
WP_000774263.1	lcl|NZ_JQPE01000109.1_cds_WP_000667727.1_3083	31.818	110	267
WP_000774263.1	lcl|NZ_JQPE01000087.1_cds_WP_000805357.1_2715	33.645	107	267
WP_002163445.1	lcl|NZ_JQPE01000036.1_cds_WP_061232530.1_1243	99.018	509	509
WP_002163445.1	lcl|NZ_JQPE01000045.1_cds_WP_061232556.1_1713	26.625	323	509
WP_002163445.1	lcl|NZ_JQPE01000045.1_cds_WP_000364507.1_1712	31.111	90	509
WP_002163445.1	lcl|NZ_JQPE01000036.1_cds_WP_061232530.1_1243	99.018	509	509
WP_002163445.1	lcl|NZ_JQPE01000045.1_cds_WP_061232556.1_1713	26.625	323	509
WP_002163445.1	lcl|NZ_JQPE01000045.1_cds_WP_000364507.1_1712	31.111	90	509
WP_001067556.1	lcl|NZ_JQPE01000036.1_cds_WP_001067557.1_1244	99.697	330	330
WP_001067556.1	lcl|NZ_JQPE01000036.1_cds_WP_000646250.1_1241	28.664	307	330
WP_001067556.1	lcl|NZ_JQPE01000036.1_cds_WP_000600889.1_1267	26.316	266	330
WP_001067556.1	lcl|NZ_JQPE01000080.1_cds_WP_001984071.1_2581	25.735	272	330
WP_001067556.1	lcl|NZ_JQPE01000012.1_cds_WP_001003555.1_413	28.395	243	330
WP_001067556.1	lcl|NZ_JQPE01000088.1_cds_WP_000744700.1_2793	26.812	276	330
WP_001067556.1	lcl|NZ_JQPE01000036.1_cds_WP_000723090.1_1320	23.724	333	330
WP_001067556.1	lcl|NZ_JQPE01000060.1_cds_WP_000649925.1_2106	28.854	253	330
WP_001067556.1	lcl|NZ_JQPE01000080.1_cds_WP_000688695.1_2560	25.681	257	330
WP_001067556.1	lcl|NZ_JQPE01000036.1_cds_WP_000601375.1_1294	26.545	275	330
WP_001067556.1	lcl|NZ_JQPE01000036.1_cds_WP_000410273.1_1238	24.695	328	330
WP_000776640.1	lcl|NZ_JQPE01000036.1_cds_WP_000689743.1_1247	38.026	547	538
WP_000776640.1	lcl|NZ_JQPE01000036.1_cds_WP_000689743.1_1247	38.026	547	538
WP_000424609.1	lcl|NZ_JQPE01000036.1_cds_WP_000342713.1_1248	67.424	264	264
WP_000424609.1	lcl|NZ_JQPE01000023.1_cds_WP_001002663.1_812	40.741	243	264
WP_000424609.1	lcl|NZ_JQPE01000085.1_cds_WP_001183723.1_2695	27.746	173	264
WP_002074065.1	lcl|NZ_JQPE01000036.1_cds_WP_001246618.1_1249	92.581	310	310
WP_002074065.1	lcl|NZ_JQPE01000065.1_cds_WP_000501205.1_2207	38.284	303	310
WP_002074065.1	lcl|NZ_JQPE01000085.1_cds_WP_001183723.1_2695	28.226	248	310
WP_002074065.1	lcl|NZ_JQPE01000027.1_cds_WP_000279894.1_952	25.792	221	310
WP_002074065.1	lcl|NZ_JQPE01000036.1_cds_WP_001246618.1_1249	92.581	310	310
WP_002074065.1	lcl|NZ_JQPE01000065.1_cds_WP_000501205.1_2207	38.284	303	310
WP_002074065.1	lcl|NZ_JQPE01000085.1_cds_WP_001183723.1_2695	28.226	248	310
WP_002074065.1	lcl|NZ_JQPE01000027.1_cds_WP_000279894.1_952	25.792	221	310
WP_000479984.1	lcl|NZ_JQPE01000036.1_cds_WP_000479982.1_1250	99.242	264	264
WP_000715958.1	lcl|NZ_JQPE01000036.1_cds_WP_000715958.1_1251	100.000	131	131
WP_001088863.1	lcl|NZ_JQPE01000036.1_cds_WP_001088866.1_1252	98.611	144	144
WP_001088863.1	lcl|NZ_JQPE01000018.1_cds_WP_002069656.1_552	44.643	56	144
WP_000517243.1	lcl|NZ_JQPE01000036.1_cds_WP_000517242.1_1253	99.548	221	221
WP_000517243.1	lcl|NZ_JQPE01000088.1_cds_WP_001082180.1_2822	28.205	78	221
WP_000517243.1	lcl|NZ_JQPE01000114.1_cds_WP_001069834.1_3149	28.440	109	221
WP_001149938.1	lcl|NZ_JQPE01000036.1_cds_WP_001015422.1_1255	28.219	365	393
WP_001149938.1	lcl|NZ_JQPE01000036.1_cds_WP_001206409.1_1263	27.673	159	393
WP_001149938.1	lcl|NZ_JQPE01000036.1_cds_WP_002082140.1_1279	24.603	252	393
WP_001149938.1	lcl|NZ_JQPE01000036.1_cds_WP_000661932.1_1288	26.389	144	393
WP_001149938.1	lcl|NZ_JQPE01000094.1_cds_WP_000402845.1_2875	21.364	220	393
WP_001149938.1	lcl|NZ_JQPE01000114.1_cds_WP_000347682.1_3150	24.519	208	393
WP_001149938.1	lcl|NZ_JQPE01000088.1_cds_WP_001082180.1_2822	23.757	181	393
WP_000611594.1	lcl|NZ_JQPE01000036.1_cds_WP_000611591.1_1254	99.429	175	175
WP_000611594.1	lcl|NZ_JQPE01000044.1_cds_WP_001206947.1_1596	29.655	145	175
WP_001015425.1	lcl|NZ_JQPE01000036.1_cds_WP_001015422.1_1255	99.506	405	405
WP_001015425.1	lcl|NZ_JQPE01000094.1_cds_WP_000402845.1_2875	23.182	220	405
WP_001015425.1	lcl|NZ_JQPE01000114.1_cds_WP_000347682.1_3150	25.714	210	405
WP_001015425.1	lcl|NZ_JQPE01000036.1_cds_WP_000661932.1_1288	24.627	134	405
WP_001015425.1	lcl|NZ_JQPE01000088.1_cds_WP_001082180.1_2822	24.074	162	405
WP_000582222.1	lcl|NZ_JQPE01000036.1_cds_WP_000582222.1_1256	100.000	358	358
WP_000582222.1	lcl|NZ_JQPE01000036.1_cds_WP_000608295.1_1246	35.385	325	358
WP_000582222.1	lcl|NZ_JQPE01000132.1_cds_WP_001281953.1_3362	30.469	384	358
