WP_000340715.1	lcl|NZ_AFLB01000066.1_cds_WP_000340715.1_2257	100.000	86	106
WP_000410273.1	lcl|NZ_AFLB01000066.1_cds_WP_000410273.1_2256	100.000	314	314
WP_000410273.1	lcl|NZ_AFLB01000066.1_cds_WP_000093099.1_2236	46.988	83	314
WP_000410273.1	lcl|NZ_AFLB01000066.1_cds_WP_000646252.1_2253	25.705	319	314
WP_000410273.1	lcl|NZ_AFLB01000016.1_cds_WP_000744700.1_3607	24.691	324	314
WP_000410273.1	lcl|NZ_AFLB01000066.1_cds_WP_000600889.1_2227	25.269	186	314
WP_000410273.1	lcl|NZ_AFLB01000032.1_cds_WP_000723090.1_3081	23.958	288	314
WP_000410273.1	lcl|NZ_AFLB01000066.1_cds_WP_001067557.1_2250	24.695	328	314
WP_000604524.1	lcl|NZ_AFLB01000066.1_cds_WP_000604524.1_2255	99.726	365	365
WP_000884059.1	lcl|NZ_AFLB01000066.1_cds_WP_000884059.1_2254	100.000	185	185
WP_000884059.1	lcl|NZ_AFLB01000022.1_cds_WP_000351733.1_3395	40.000	140	185
WP_000646256.1	lcl|NZ_AFLB01000066.1_cds_WP_000646252.1_2253	98.784	329	329
WP_000646256.1	lcl|NZ_AFLB01000016.1_cds_WP_000744700.1_3607	32.063	315	329
WP_000646256.1	lcl|NZ_AFLB01000032.1_cds_WP_000723090.1_3081	31.045	335	329
WP_000646256.1	lcl|NZ_AFLB01000066.1_cds_WP_000600889.1_2227	31.677	322	329
WP_000646256.1	lcl|NZ_AFLB01000074.1_cds_WP_001984071.1_2096	31.803	305	329
WP_000646256.1	lcl|NZ_AFLB01000018.1_cds_WP_000649925.1_3570	30.183	328	329
WP_000646256.1	lcl|NZ_AFLB01000136.1_cds_WP_000709511.1_1493	30.030	333	329
WP_000646256.1	lcl|NZ_AFLB01000032.1_cds_WP_000601375.1_3055	24.415	299	329
WP_000646256.1	lcl|NZ_AFLB01000066.1_cds_WP_001067557.1_2250	29.316	307	329
WP_000646256.1	lcl|NZ_AFLB01000097.1_cds_WP_000688695.1_1776	29.197	274	329
WP_000646256.1	lcl|NZ_AFLB01000032.1_cds_WP_000475904.1_3064	27.372	274	329
WP_000646256.1	lcl|NZ_AFLB01000066.1_cds_WP_000410273.1_2256	27.509	269	329
WP_000646256.1	lcl|NZ_AFLB01000062.1_cds_WP_001074785.1_2310	29.057	265	329
WP_000646256.1	lcl|NZ_AFLB01000162.1_cds_WP_001003555.1_1101	24.852	338	329
WP_000646256.1	lcl|NZ_AFLB01000032.1_cds_WP_000487322.1_3053	27.077	325	329
WP_000774263.1	lcl|NZ_AFLB01000066.1_cds_WP_000774262.1_2252	99.251	267	267
WP_000774263.1	lcl|NZ_AFLB01000032.1_cds_WP_000859505.1_3052	26.693	251	267
WP_000774263.1	lcl|NZ_AFLB01000066.1_cds_WP_000800438.1_2222	24.786	234	267
WP_000774263.1	lcl|NZ_AFLB01000032.1_cds_WP_000842260.1_3082	26.316	190	267
WP_000774263.1	lcl|NZ_AFLB01000145.1_cds_WP_000667727.1_1349	31.818	110	267
WP_000774263.1	lcl|NZ_AFLB01000034.1_cds_WP_000805357.1_2996	33.645	107	267
WP_002163445.1	lcl|NZ_AFLB01000066.1_cds_WP_000612797.1_2251	99.214	509	509
WP_002163445.1	lcl|NZ_AFLB01000161.1_cds_WP_000291591.1_1142	26.625	323	509
WP_002163445.1	lcl|NZ_AFLB01000161.1_cds_WP_000364507.1_1141	31.111	90	509
WP_002163445.1	lcl|NZ_AFLB01000066.1_cds_WP_000612797.1_2251	99.214	509	509
WP_002163445.1	lcl|NZ_AFLB01000161.1_cds_WP_000291591.1_1142	26.625	323	509
WP_002163445.1	lcl|NZ_AFLB01000161.1_cds_WP_000364507.1_1141	31.111	90	509
WP_001067556.1	lcl|NZ_AFLB01000066.1_cds_WP_001067557.1_2250	99.697	330	330
WP_001067556.1	lcl|NZ_AFLB01000066.1_cds_WP_000646252.1_2253	28.664	307	330
WP_001067556.1	lcl|NZ_AFLB01000066.1_cds_WP_000600889.1_2227	26.316	266	330
WP_001067556.1	lcl|NZ_AFLB01000074.1_cds_WP_001984071.1_2096	25.735	272	330
WP_001067556.1	lcl|NZ_AFLB01000162.1_cds_WP_001003555.1_1101	28.395	243	330
WP_001067556.1	lcl|NZ_AFLB01000016.1_cds_WP_000744700.1_3607	26.812	276	330
WP_001067556.1	lcl|NZ_AFLB01000032.1_cds_WP_000723090.1_3081	23.724	333	330
WP_001067556.1	lcl|NZ_AFLB01000018.1_cds_WP_000649925.1_3570	28.854	253	330
WP_001067556.1	lcl|NZ_AFLB01000097.1_cds_WP_000688695.1_1776	25.681	257	330
WP_001067556.1	lcl|NZ_AFLB01000032.1_cds_WP_000601375.1_3055	26.545	275	330
WP_001067556.1	lcl|NZ_AFLB01000066.1_cds_WP_000410273.1_2256	24.695	328	330
WP_000776640.1	lcl|NZ_AFLB01000066.1_cds_WP_000689743.1_2247	38.026	547	538
WP_000776640.1	lcl|NZ_AFLB01000066.1_cds_WP_000689743.1_2247	38.026	547	538
WP_000424609.1	lcl|NZ_AFLB01000066.1_cds_WP_000342713.1_2246	67.424	264	264
WP_000424609.1	lcl|NZ_AFLB01000298.1_cds_WP_001002663.1_56	40.741	243	264
WP_000424609.1	lcl|NZ_AFLB01000294.1_cds_WP_001183723.1_134	27.746	173	264
WP_002074065.1	lcl|NZ_AFLB01000066.1_cds_WP_001246618.1_2245	92.581	310	310
WP_002074065.1	lcl|NZ_AFLB01000235.1_cds_WP_000501205.1_366	38.284	303	310
WP_002074065.1	lcl|NZ_AFLB01000294.1_cds_WP_001183723.1_134	28.226	248	310
WP_002074065.1	lcl|NZ_AFLB01000042.1_cds_WP_000279894.1_2793	25.792	221	310
WP_002074065.1	lcl|NZ_AFLB01000066.1_cds_WP_001246618.1_2245	92.581	310	310
WP_002074065.1	lcl|NZ_AFLB01000235.1_cds_WP_000501205.1_366	38.284	303	310
WP_002074065.1	lcl|NZ_AFLB01000294.1_cds_WP_001183723.1_134	28.226	248	310
WP_002074065.1	lcl|NZ_AFLB01000042.1_cds_WP_000279894.1_2793	25.792	221	310
