WP_000340715.1	lcl|NZ_JQQH01000069.1_cds_WP_000340715.1_1584	100.000	86	106
WP_000410273.1	lcl|NZ_JQQH01000069.1_cds_WP_000410266.1_1585	99.363	314	314
WP_000410273.1	lcl|NZ_JQQH01000069.1_cds_WP_000646254.1_1588	25.705	319	314
WP_000410273.1	lcl|NZ_JQQH01000024.1_cds_WP_000744698.1_510	24.691	324	314
WP_000410273.1	lcl|NZ_JQQH01000171.1_cds_WP_000723091.1_3129	23.611	288	314
WP_000410273.1	lcl|NZ_JQQH01000069.1_cds_WP_001067557.1_1591	24.695	328	314
WP_000410273.1	lcl|NZ_JQQH01000048.1_cds_WP_002072074.1_1127	23.077	273	314
WP_000604524.1	lcl|NZ_JQQH01000069.1_cds_WP_000604525.1_1586	99.178	365	365
WP_000884059.1	lcl|NZ_JQQH01000069.1_cds_WP_000884059.1_1587	100.000	185	185
WP_000884059.1	lcl|NZ_JQQH01000031.1_cds_WP_000351733.1_693	40.000	140	185
WP_000646256.1	lcl|NZ_JQQH01000069.1_cds_WP_000646254.1_1588	99.088	329	329
WP_000646256.1	lcl|NZ_JQQH01000024.1_cds_WP_000744698.1_510	32.063	315	329
WP_000646256.1	lcl|NZ_JQQH01000171.1_cds_WP_000723091.1_3129	31.343	335	329
WP_000646256.1	lcl|NZ_JQQH01000048.1_cds_WP_002072074.1_1127	31.475	305	329
WP_000646256.1	lcl|NZ_JQQH01000100.1_cds_WP_000649924.1_2156	30.183	328	329
WP_000646256.1	lcl|NZ_JQQH01000236.1_cds_WP_000709508.1_3603	29.730	333	329
WP_000646256.1	lcl|NZ_JQQH01000069.1_cds_WP_001067557.1_1591	29.316	307	329
WP_000646256.1	lcl|NZ_JQQH01000048.1_cds_WP_000688696.1_1107	29.197	274	329
WP_000646256.1	lcl|NZ_JQQH01000122.1_cds_WP_000475901.1_2546	27.372	274	329
WP_000646256.1	lcl|NZ_JQQH01000069.1_cds_WP_000410266.1_1585	27.239	268	329
WP_000646256.1	lcl|NZ_JQQH01000068.1_cds_WP_001074779.1_1556	28.679	265	329
WP_000646256.1	lcl|NZ_JQQH01000112.1_cds_WP_001003560.1_2331	24.556	338	329
WP_000774263.1	lcl|NZ_JQQH01000069.1_cds_WP_000774259.1_1589	98.502	267	267
WP_000774263.1	lcl|NZ_JQQH01000171.1_cds_WP_000842260.1_3130	26.316	190	267
WP_000774263.1	lcl|NZ_JQQH01000152.1_cds_WP_000667727.1_2962	31.818	110	267
WP_000774263.1	lcl|NZ_JQQH01000173.1_cds_WP_000805357.1_3159	33.645	107	267
WP_002163445.1	lcl|NZ_JQQH01000069.1_cds_WP_002072162.1_1590	98.428	509	509
WP_002163445.1	lcl|NZ_JQQH01000054.1_cds_WP_000291581.1_1236	26.625	323	509
WP_002163445.1	lcl|NZ_JQQH01000054.1_cds_WP_000364504.1_1237	31.111	90	509
WP_002163445.1	lcl|NZ_JQQH01000069.1_cds_WP_002072162.1_1590	98.428	509	509
WP_002163445.1	lcl|NZ_JQQH01000054.1_cds_WP_000291581.1_1236	26.625	323	509
WP_002163445.1	lcl|NZ_JQQH01000054.1_cds_WP_000364504.1_1237	31.111	90	509
WP_001067556.1	lcl|NZ_JQQH01000069.1_cds_WP_001067557.1_1591	99.697	330	330
WP_001067556.1	lcl|NZ_JQQH01000069.1_cds_WP_000646254.1_1588	30.350	257	330
WP_001067556.1	lcl|NZ_JQQH01000048.1_cds_WP_002072074.1_1127	26.103	272	330
WP_001067556.1	lcl|NZ_JQQH01000024.1_cds_WP_000744698.1_510	27.174	276	330
WP_001067556.1	lcl|NZ_JQQH01000112.1_cds_WP_001003560.1_2331	27.984	243	330
WP_001067556.1	lcl|NZ_JQQH01000171.1_cds_WP_000723091.1_3129	23.423	333	330
WP_001067556.1	lcl|NZ_JQQH01000100.1_cds_WP_000649924.1_2156	28.854	253	330
WP_001067556.1	lcl|NZ_JQQH01000048.1_cds_WP_000688696.1_1107	25.681	257	330
WP_001067556.1	lcl|NZ_JQQH01000069.1_cds_WP_000410266.1_1585	24.695	328	330
WP_000776640.1	lcl|NZ_JQQH01000069.1_cds_WP_000689740.1_1594	38.026	547	538
WP_000776640.1	lcl|NZ_JQQH01000069.1_cds_WP_000689740.1_1594	38.026	547	538
WP_000424609.1	lcl|NZ_JQQH01000069.1_cds_WP_000342716.1_1595	67.424	264	264
WP_000424609.1	lcl|NZ_JQQH01000181.1_cds_WP_001002662.1_3244	40.741	243	264
WP_000424609.1	lcl|NZ_JQQH01000030.1_cds_WP_001183721.1_688	27.746	173	264
WP_002074065.1	lcl|NZ_JQQH01000069.1_cds_WP_001246619.1_1596	93.871	310	310
WP_002074065.1	lcl|NZ_JQQH01000098.1_cds_WP_061270696.1_2063	36.788	193	310
WP_002074065.1	lcl|NZ_JQQH01000030.1_cds_WP_001183721.1_688	28.226	248	310
WP_002074065.1	lcl|NZ_JQQH01000042.1_cds_WP_275477328.1_980	41.667	108	310
WP_002074065.1	lcl|NZ_JQQH01000082.1_cds_WP_000279896.1_1817	25.339	221	310
WP_002074065.1	lcl|NZ_JQQH01000069.1_cds_WP_001246619.1_1596	93.871	310	310
WP_002074065.1	lcl|NZ_JQQH01000098.1_cds_WP_061270696.1_2063	36.788	193	310
WP_002074065.1	lcl|NZ_JQQH01000030.1_cds_WP_001183721.1_688	28.226	248	310
WP_002074065.1	lcl|NZ_JQQH01000042.1_cds_WP_275477328.1_980	41.667	108	310
WP_002074065.1	lcl|NZ_JQQH01000082.1_cds_WP_000279896.1_1817	25.339	221	310
