WP_000340715.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004462903.1_2126	95.349	86	106
WP_000410273.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205762.1_2125	92.357	314	314
WP_000410273.1	lcl|NZ_JASEXQ010000016.1_cds_WP_004461583.1_1898	24.611	321	314
WP_000410273.1	lcl|NZ_JASEXQ010000021.1_cds_WP_004472946.1_2261	25.000	332	314
WP_000410273.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205813.1_2105	22.101	276	314
WP_000410273.1	lcl|NZ_JASEXQ010000054.1_cds_WP_004465060.1_3313	23.843	281	314
WP_000410273.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004461234.1_230	25.359	209	314
WP_000884059.1	lcl|NZ_JASEXQ010000030.1_cds_WP_004460143.1_2671	35.616	146	185
WP_000646256.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965821.1_2122	31.503	346	329
WP_000646256.1	lcl|NZ_JASEXQ010000054.1_cds_WP_004465060.1_3313	31.343	335	329
WP_000646256.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004461234.1_230	32.797	311	329
WP_000646256.1	lcl|NZ_JASEXQ010000016.1_cds_WP_004461583.1_1898	29.524	315	329
WP_000646256.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205813.1_2105	30.769	299	329
WP_000646256.1	lcl|NZ_JASEXQ010000021.1_cds_WP_004472946.1_2261	28.882	322	329
WP_000646256.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004467290.1_227	28.882	322	329
WP_000646256.1	lcl|NZ_JASEXQ010000017.1_cds_WP_004466638.1_1934	26.861	309	329
WP_000646256.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965808.1_2073	24.627	268	329
WP_000646256.1	lcl|NZ_JASEXQ010000008.1_cds_WP_282965574.1_1174	25.507	345	329
WP_000646256.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205762.1_2125	26.296	270	329
WP_000646256.1	lcl|NZ_JASEXQ010000007.1_cds_WP_004464543.1_1058	28.030	264	329
WP_000646256.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004479697.1_2065	25.630	238	329
WP_000646256.1	lcl|NZ_JASEXQ010000010.1_cds_WP_282965630.1_1403	24.169	331	329
WP_000646256.1	lcl|NZ_JASEXQ010000008.1_cds_WP_061205801.1_1121	26.923	286	329
WP_000646256.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965809.1_2075	30.460	174	329
WP_000646256.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965804.1_2064	23.529	221	329
WP_000774263.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965817.1_2100	23.041	217	267
WP_000774263.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004477718.1_2076	25.000	244	267
WP_000774263.1	lcl|NZ_JASEXQ010000015.1_cds_WP_004466848.1_1784	30.808	198	267
WP_000774263.1	lcl|NZ_JASEXQ010000054.1_cds_WP_004475142.1_3312	26.316	190	267
WP_000774263.1	lcl|NZ_JASEXQ010000017.1_cds_WP_004487808.1_1935	26.943	193	267
WP_000774263.1	lcl|NZ_JASEXQ010000001.1_cds_WP_016754360.1_261	26.923	208	267
WP_002163445.1	lcl|NZ_JASEXQ010000036.1_cds_WP_004463881.1_2872	26.994	326	509
WP_002163445.1	lcl|NZ_JASEXQ010000036.1_cds_WP_004460640.1_2873	33.333	90	509
WP_002163445.1	lcl|NZ_JASEXQ010000036.1_cds_WP_004463881.1_2872	26.994	326	509
WP_002163445.1	lcl|NZ_JASEXQ010000036.1_cds_WP_004460640.1_2873	33.333	90	509
WP_001067556.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004461234.1_230	26.007	273	330
WP_001067556.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205813.1_2105	25.000	276	330
WP_001067556.1	lcl|NZ_JASEXQ010000016.1_cds_WP_004461583.1_1898	28.261	276	330
WP_001067556.1	lcl|NZ_JASEXQ010000054.1_cds_WP_004465060.1_3313	26.048	334	330
WP_001067556.1	lcl|NZ_JASEXQ010000008.1_cds_WP_282965574.1_1174	26.459	257	330
WP_001067556.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965821.1_2122	27.586	232	330
WP_001067556.1	lcl|NZ_JASEXQ010000010.1_cds_WP_282965630.1_1403	24.691	243	330
WP_001067556.1	lcl|NZ_JASEXQ010000021.1_cds_WP_004472946.1_2261	28.455	246	330
WP_001067556.1	lcl|NZ_JASEXQ010000017.1_cds_WP_004466638.1_1934	24.460	139	330
WP_001067556.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965808.1_2073	24.345	267	330
WP_001067556.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205762.1_2125	24.242	330	330
WP_001067556.1	lcl|NZ_JASEXQ010000007.1_cds_WP_004464543.1_1058	28.462	130	330
WP_000424609.1	lcl|NZ_JASEXQ010000009.1_cds_WP_004457662.1_1268	41.564	243	264
WP_002074065.1	lcl|NZ_JASEXQ010000055.1_cds_WP_282966159.1_3325	39.437	284	310
WP_002074065.1	lcl|NZ_JASEXQ010000018.1_cds_WP_004461490.1_2034	27.875	287	310
WP_002074065.1	lcl|NZ_JASEXQ010000007.1_cds_WP_004462208.1_1092	25.792	221	310
WP_002074065.1	lcl|NZ_JASEXQ010000055.1_cds_WP_282966159.1_3325	39.437	284	310
WP_002074065.1	lcl|NZ_JASEXQ010000018.1_cds_WP_004461490.1_2034	27.875	287	310
WP_002074065.1	lcl|NZ_JASEXQ010000007.1_cds_WP_004462208.1_1092	25.792	221	310
WP_001088863.1	lcl|NZ_JASEXQ010000028.1_cds_WP_004462309.1_2565	42.857	63	144
WP_000517243.1	lcl|NZ_JASEXQ010000022.1_cds_WP_004472978.1_2286	30.769	104	221
WP_001149938.1	lcl|NZ_JASEXQ010000022.1_cds_WP_004462595.1_2285	28.671	143	393
WP_001149938.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004477762.1_2081	32.000	125	393
WP_001149938.1	lcl|NZ_JASEXQ010000028.1_cds_WP_004485455.1_2549	21.333	225	393
WP_001149938.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965815.1_2092	27.891	147	393
WP_001149938.1	lcl|NZ_JASEXQ010000016.1_cds_WP_004469895.1_1869	22.791	215	393
WP_001149938.1	lcl|NZ_JASEXQ010000005.1_cds_WP_282965503.1_994	24.490	147	393
WP_000611594.1	lcl|NZ_JASEXQ010000016.1_cds_WP_004485991.1_1863	26.531	147	175
WP_001015425.1	lcl|NZ_JASEXQ010000028.1_cds_WP_004485455.1_2549	23.661	224	405
WP_001015425.1	lcl|NZ_JASEXQ010000022.1_cds_WP_004462595.1_2285	25.137	183	405
WP_000582222.1	lcl|NZ_JASEXQ010000015.1_cds_WP_004466571.1_1790	29.793	386	358
WP_000582222.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004483440.1_2093	29.396	381	358
WP_000582222.1	lcl|NZ_JASEXQ010000054.1_cds_WP_004462146.1_3320	33.725	255	358
WP_000582222.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205814.1_2104	28.319	339	358
WP_000582222.1	lcl|NZ_JASEXQ010000008.1_cds_WP_004460480.1_1173	25.203	369	358
WP_000093099.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205762.1_2125	53.125	64	99
WP_223809837.1	lcl|NZ_JASEXQ010000016.1_cds_WP_004461595.1_1888	30.392	102	213
WP_223809837.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205815.1_2103	31.461	89	213
WP_000834715.1	lcl|NZ_JASEXQ010000023.1_cds_WP_016755137.1_2366	34.565	379	605
WP_000834715.1	lcl|NZ_JASEXQ010000050.1_cds_WP_282966142.1_3246	39.216	255	605
WP_000834715.1	lcl|NZ_JASEXQ010000020.1_cds_WP_004459265.1_2161	45.872	218	605
WP_000834715.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965822.1_2123	36.957	230	605
WP_000834715.1	lcl|NZ_JASEXQ010000053.1_cds_WP_016753706.1_3304	30.932	236	605
WP_000834715.1	lcl|NZ_JASEXQ010000020.1_cds_WP_282965845.1_2190	28.436	211	605
WP_000834715.1	lcl|NZ_JASEXQ010000036.1_cds_WP_004460645.1_2878	29.583	240	605
WP_000834715.1	lcl|NZ_JASEXQ010000002.1_cds_WP_004461439.1_352	30.165	242	605
WP_000834715.1	lcl|NZ_JASEXQ010000020.1_cds_WP_282965829.1_2145	28.194	227	605
WP_000834715.1	lcl|NZ_JASEXQ010000030.1_cds_WP_061205418.1_2670	30.508	236	605
WP_000834715.1	lcl|NZ_JASEXQ010000006.1_cds_WP_004464005.1_559	31.330	233	605
WP_000834715.1	lcl|NZ_JASEXQ010000009.1_cds_WP_004465861.1_1293	27.004	237	605
WP_000834715.1	lcl|NZ_JASEXQ010000030.1_cds_WP_004470658.1_2651	28.947	228	605
WP_000834715.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004466296.1_39	29.108	213	605
WP_000834715.1	lcl|NZ_JASEXQ010000026.1_cds_WP_004464119.1_477	29.534	193	605
WP_000834715.1	lcl|NZ_JASEXQ010000025.1_cds_WP_282965919.1_2452	24.603	252	605
WP_000834715.1	lcl|NZ_JASEXQ010000003.1_cds_WP_004461812.1_670	27.064	218	605
WP_000834715.1	lcl|NZ_JASEXQ010000003.1_cds_WP_004461802.1_679	24.675	154	605
WP_000834715.1	lcl|NZ_JASEXQ010000027.1_cds_WP_282965970.1_2543	24.793	242	605
WP_000834715.1	lcl|NZ_JASEXQ010000023.1_cds_WP_016755137.1_2366	34.565	379	605
WP_000834715.1	lcl|NZ_JASEXQ010000050.1_cds_WP_282966142.1_3246	39.216	255	605
WP_000834715.1	lcl|NZ_JASEXQ010000020.1_cds_WP_004459265.1_2161	45.872	218	605
WP_000834715.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965822.1_2123	36.957	230	605
WP_000834715.1	lcl|NZ_JASEXQ010000053.1_cds_WP_016753706.1_3304	30.932	236	605
WP_000834715.1	lcl|NZ_JASEXQ010000020.1_cds_WP_282965845.1_2190	28.436	211	605
WP_000834715.1	lcl|NZ_JASEXQ010000036.1_cds_WP_004460645.1_2878	29.583	240	605
WP_000834715.1	lcl|NZ_JASEXQ010000002.1_cds_WP_004461439.1_352	30.165	242	605
WP_000834715.1	lcl|NZ_JASEXQ010000020.1_cds_WP_282965829.1_2145	28.194	227	605
WP_000834715.1	lcl|NZ_JASEXQ010000030.1_cds_WP_061205418.1_2670	30.508	236	605
WP_000834715.1	lcl|NZ_JASEXQ010000006.1_cds_WP_004464005.1_559	31.330	233	605
WP_000834715.1	lcl|NZ_JASEXQ010000009.1_cds_WP_004465861.1_1293	27.004	237	605
WP_000834715.1	lcl|NZ_JASEXQ010000030.1_cds_WP_004470658.1_2651	28.947	228	605
WP_000834715.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004466296.1_39	29.108	213	605
WP_000834715.1	lcl|NZ_JASEXQ010000026.1_cds_WP_004464119.1_477	29.534	193	605
WP_000834715.1	lcl|NZ_JASEXQ010000025.1_cds_WP_282965919.1_2452	24.603	252	605
WP_000834715.1	lcl|NZ_JASEXQ010000003.1_cds_WP_004461812.1_670	27.064	218	605
WP_000834715.1	lcl|NZ_JASEXQ010000003.1_cds_WP_004461802.1_679	24.675	154	605
WP_000834715.1	lcl|NZ_JASEXQ010000027.1_cds_WP_282965970.1_2543	24.793	242	605
WP_000799638.1	lcl|NZ_JASEXQ010000054.1_cds_WP_004462145.1_3321	30.370	135	142
WP_001206409.1	lcl|NZ_JASEXQ010000022.1_cds_WP_004462595.1_2285	28.302	159	244
WP_001206409.1	lcl|NZ_JASEXQ010000022.1_cds_WP_004472978.1_2286	32.692	104	244
WP_001206409.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965815.1_2092	27.933	179	244
WP_001206409.1	lcl|NZ_JASEXQ010000013.1_cds_WP_282965713.1_1654	30.769	117	244
WP_000579821.1	lcl|NZ_JASEXQ010000038.1_cds_WP_004459124.1_2965	32.198	323	315
WP_000579821.1	lcl|NZ_JASEXQ010000034.1_cds_WP_004463587.1_2822	30.392	102	315
WP_000579821.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004477858.1_2119	29.032	93	315
WP_000579821.1	lcl|NZ_JASEXQ010000026.1_cds_WP_282965955.1_490	24.590	122	315
WP_000132016.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205820.1_2096	44.541	229	228
WP_000132016.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061215961.1_2120	39.827	231	228
WP_000132016.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965816.1_2094	36.161	224	228
WP_000132016.1	lcl|NZ_JASEXQ010000032.1_cds_WP_004464381.1_2771	30.476	105	228
WP_000600889.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205813.1_2105	84.802	329	330
WP_000600889.1	lcl|NZ_JASEXQ010000021.1_cds_WP_004472946.1_2261	29.167	336	330
WP_000600889.1	lcl|NZ_JASEXQ010000054.1_cds_WP_004465060.1_3313	29.882	338	330
WP_000600889.1	lcl|NZ_JASEXQ010000016.1_cds_WP_004461583.1_1898	27.964	329	330
WP_000600889.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004461234.1_230	28.797	316	330
WP_000600889.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965821.1_2122	28.270	237	330
WP_000600889.1	lcl|NZ_JASEXQ010000017.1_cds_WP_004466638.1_1934	24.832	298	330
WP_000600889.1	lcl|NZ_JASEXQ010000001.1_cds_WP_004467290.1_227	25.078	319	330
WP_000600889.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965809.1_2075	28.102	274	330
WP_000600889.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004479697.1_2065	32.558	129	330
WP_000600889.1	lcl|NZ_JASEXQ010000008.1_cds_WP_282965574.1_1174	30.049	203	330
WP_000600889.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205762.1_2125	23.118	186	330
WP_000600889.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965808.1_2073	24.422	303	330
WP_000600889.1	lcl|NZ_JASEXQ010000007.1_cds_WP_004464543.1_1058	24.275	276	330
WP_000600889.1	lcl|NZ_JASEXQ010000008.1_cds_WP_061205801.1_1121	26.190	126	330
WP_000947844.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205814.1_2104	65.104	384	387
WP_000947844.1	lcl|NZ_JASEXQ010000015.1_cds_WP_004466571.1_1790	27.926	376	387
WP_000947844.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004483440.1_2093	28.333	360	387
WP_000947844.1	lcl|NZ_JASEXQ010000054.1_cds_WP_004462146.1_3320	27.755	245	387
WP_000947844.1	lcl|NZ_JASEXQ010000040.1_cds_WP_004465893.1_3033	26.389	288	387
WP_000947844.1	lcl|NZ_JASEXQ010000008.1_cds_WP_004460480.1_1173	25.333	300	387
WP_000516588.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205815.1_2103	51.500	200	206
WP_000516588.1	lcl|NZ_JASEXQ010000058.1_cds_WP_004462286.1_3364	30.769	104	206
WP_000516588.1	lcl|NZ_JASEXQ010000003.1_cds_WP_046692636.1_622	32.308	65	206
WP_001230564.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282962393.1_2102	66.766	334	344
WP_001230564.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205825.1_2089	36.680	259	344
WP_001230564.1	lcl|NZ_JASEXQ010000022.1_cds_WP_282965878.1_2322	37.011	281	344
WP_001230564.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004462889.1_2118	29.323	266	344
WP_001230564.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282962393.1_2102	66.766	334	344
WP_001230564.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205825.1_2089	36.680	259	344
WP_001230564.1	lcl|NZ_JASEXQ010000022.1_cds_WP_282965878.1_2322	37.011	281	344
WP_001230564.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004462889.1_2118	29.323	266	344
WP_000823150.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965818.1_2101	60.465	387	387
WP_000800438.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965817.1_2100	40.059	337	351
WP_000800438.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004477718.1_2076	24.797	246	351
WP_000800438.1	lcl|NZ_JASEXQ010000054.1_cds_WP_004475142.1_3312	28.696	230	351
WP_000800438.1	lcl|NZ_JASEXQ010000016.1_cds_WP_004467161.1_1904	33.333	87	351
WP_000800438.1	lcl|NZ_JASEXQ010000017.1_cds_WP_004487808.1_1935	21.459	233	351
WP_000800438.1	lcl|NZ_JASEXQ010000011.1_cds_WP_004462844.1_1431	31.746	126	351
WP_000800438.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965817.1_2100	40.059	337	351
WP_000800438.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004477718.1_2076	24.797	246	351
WP_000800438.1	lcl|NZ_JASEXQ010000054.1_cds_WP_004475142.1_3312	28.696	230	351
WP_000800438.1	lcl|NZ_JASEXQ010000016.1_cds_WP_004467161.1_1904	33.333	87	351
WP_000800438.1	lcl|NZ_JASEXQ010000017.1_cds_WP_004487808.1_1935	21.459	233	351
WP_000800438.1	lcl|NZ_JASEXQ010000011.1_cds_WP_004462844.1_1431	31.746	126	351
WP_000847001.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205821.1_2095	34.127	378	382
WP_000582619.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282962393.1_2102	41.212	330	753
WP_000582619.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205825.1_2089	34.393	346	753
WP_000582619.1	lcl|NZ_JASEXQ010000022.1_cds_WP_282965878.1_2322	34.161	322	753
WP_000582619.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004462889.1_2118	34.454	238	753
WP_000582619.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965817.1_2100	33.962	53	753
WP_000582619.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282962393.1_2102	41.212	330	753
WP_000582619.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205825.1_2089	34.393	346	753
WP_000582619.1	lcl|NZ_JASEXQ010000022.1_cds_WP_282965878.1_2322	34.161	322	753
WP_000582619.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004462889.1_2118	34.454	238	753
WP_000582619.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965817.1_2100	33.962	53	753
WP_000582619.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282962393.1_2102	41.212	330	753
WP_000582619.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205825.1_2089	34.393	346	753
WP_000582619.1	lcl|NZ_JASEXQ010000022.1_cds_WP_282965878.1_2322	34.161	322	753
WP_000582619.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004462889.1_2118	34.454	238	753
WP_000582619.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965817.1_2100	33.962	53	753
WP_000582619.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282962393.1_2102	41.212	330	753
WP_000582619.1	lcl|NZ_JASEXQ010000019.1_cds_WP_061205825.1_2089	34.393	346	753
WP_000582619.1	lcl|NZ_JASEXQ010000022.1_cds_WP_282965878.1_2322	34.161	322	753
WP_000582619.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004462889.1_2118	34.454	238	753
WP_000582619.1	lcl|NZ_JASEXQ010000019.1_cds_WP_282965817.1_2100	33.962	53	753
WP_000346036.1	lcl|NZ_JASEXQ010000015.1_cds_WP_004466571.1_1790	28.389	391	394
WP_000346036.1	lcl|NZ_JASEXQ010000054.1_cds_WP_004462146.1_3320	27.324	355	394
WP_000346036.1	lcl|NZ_JASEXQ010000019.1_cds_WP_004483440.1_2093	26.562	384	394
