WP_000340715.1	lcl|NZ_AFJT02000301.1_cds_WP_000340715.1_1529	100.000	86	106
WP_000410273.1	lcl|NZ_AFJT02000301.1_cds_WP_000410273.1_1530	100.000	314	314
WP_000410273.1	lcl|NZ_AFJT02000301.1_cds_WP_000093099.1_1550	46.988	83	314
WP_000410273.1	lcl|NZ_AFJT02000301.1_cds_WP_000646250.1_1533	25.705	319	314
WP_000410273.1	lcl|NZ_AFJT02000369.1_cds_WP_000744700.1_516	24.691	324	314
WP_000410273.1	lcl|NZ_AFJT02000301.1_cds_WP_000600889.1_1559	25.269	186	314
WP_000410273.1	lcl|NZ_AFJT02000301.1_cds_WP_000723090.1_1612	23.958	288	314
WP_000410273.1	lcl|NZ_AFJT02000301.1_cds_WP_001067557.1_1536	24.695	328	314
WP_000604524.1	lcl|NZ_AFJT02000301.1_cds_WP_000604524.1_1531	99.726	365	365
WP_000884059.1	lcl|NZ_AFJT02000301.1_cds_WP_000884059.1_1532	100.000	185	185
WP_000884059.1	lcl|NZ_AFJT02000010.1_cds_WP_000351733.1_3943	40.000	140	185
WP_000884059.1	lcl|NZ_AFJT02000096.1_cds_WP_000351733.1_3351	40.000	140	185
WP_000646256.1	lcl|NZ_AFJT02000301.1_cds_WP_000646250.1_1533	99.088	329	329
WP_000646256.1	lcl|NZ_AFJT02000369.1_cds_WP_000744700.1_516	32.063	315	329
WP_000646256.1	lcl|NZ_AFJT02000301.1_cds_WP_000723090.1_1612	31.045	335	329
WP_000646256.1	lcl|NZ_AFJT02000301.1_cds_WP_000600889.1_1559	31.677	322	329
WP_000646256.1	lcl|NZ_AFJT02000182.1_cds_WP_001984071.1_2743	31.803	305	329
WP_000646256.1	lcl|NZ_AFJT02000202.1_cds_WP_000649925.1_2636	30.183	328	329
WP_000646256.1	lcl|NZ_AFJT02000175.1_cds_WP_000709511.1_2843	30.030	333	329
WP_000646256.1	lcl|NZ_AFJT02000301.1_cds_WP_000601375.1_1586	24.415	299	329
WP_000646256.1	lcl|NZ_AFJT02000301.1_cds_WP_001067557.1_1536	29.316	307	329
WP_000646256.1	lcl|NZ_AFJT02000386.1_cds_WP_000688695.1_273	29.197	274	329
WP_000646256.1	lcl|NZ_AFJT02000301.1_cds_WP_000475904.1_1595	27.372	274	329
WP_000646256.1	lcl|NZ_AFJT02000301.1_cds_WP_000410273.1_1530	27.509	269	329
WP_000646256.1	lcl|NZ_AFJT02000083.1_cds_WP_001074785.1_3433	29.057	265	329
WP_000646256.1	lcl|NZ_AFJT02000394.1_cds_WP_001003555.1_145	24.852	338	329
WP_000646256.1	lcl|NZ_AFJT02000301.1_cds_WP_000487322.1_1584	27.077	325	329
WP_000774263.1	lcl|NZ_AFJT02000301.1_cds_WP_000774262.1_1534	99.251	267	267
WP_000774263.1	lcl|NZ_AFJT02000301.1_cds_WP_000859505.1_1583	26.693	251	267
WP_000774263.1	lcl|NZ_AFJT02000301.1_cds_WP_000800438.1_1564	24.786	234	267
WP_000774263.1	lcl|NZ_AFJT02000301.1_cds_WP_000842260.1_1613	26.316	190	267
WP_000774263.1	lcl|NZ_AFJT02000335.1_cds_WP_000667727.1_1089	31.818	110	267
WP_002163445.1	lcl|NZ_AFJT02000301.1_cds_WP_000612797.1_1535	99.214	509	509
WP_002163445.1	lcl|NZ_AFJT02000365.1_cds_WP_000291591.1_606	26.625	323	509
WP_002163445.1	lcl|NZ_AFJT02000365.1_cds_WP_000364507.1_607	31.111	90	509
WP_002163445.1	lcl|NZ_AFJT02000301.1_cds_WP_000612797.1_1535	99.214	509	509
WP_002163445.1	lcl|NZ_AFJT02000365.1_cds_WP_000291591.1_606	26.625	323	509
WP_002163445.1	lcl|NZ_AFJT02000365.1_cds_WP_000364507.1_607	31.111	90	509
WP_001067556.1	lcl|NZ_AFJT02000301.1_cds_WP_001067557.1_1536	99.697	330	330
WP_001067556.1	lcl|NZ_AFJT02000301.1_cds_WP_000646250.1_1533	28.664	307	330
WP_001067556.1	lcl|NZ_AFJT02000301.1_cds_WP_000600889.1_1559	26.316	266	330
WP_001067556.1	lcl|NZ_AFJT02000182.1_cds_WP_001984071.1_2743	25.735	272	330
WP_001067556.1	lcl|NZ_AFJT02000394.1_cds_WP_001003555.1_145	28.395	243	330
WP_001067556.1	lcl|NZ_AFJT02000369.1_cds_WP_000744700.1_516	26.812	276	330
WP_001067556.1	lcl|NZ_AFJT02000301.1_cds_WP_000723090.1_1612	23.724	333	330
WP_001067556.1	lcl|NZ_AFJT02000202.1_cds_WP_000649925.1_2636	28.854	253	330
WP_001067556.1	lcl|NZ_AFJT02000386.1_cds_WP_000688695.1_273	25.681	257	330
WP_001067556.1	lcl|NZ_AFJT02000301.1_cds_WP_000601375.1_1586	26.545	275	330
WP_001067556.1	lcl|NZ_AFJT02000301.1_cds_WP_000410273.1_1530	24.695	328	330
WP_000776640.1	lcl|NZ_AFJT02000301.1_cds_WP_000689743.1_1539	38.026	547	538
WP_000776640.1	lcl|NZ_AFJT02000301.1_cds_WP_000689743.1_1539	38.026	547	538
WP_000424609.1	lcl|NZ_AFJT02000301.1_cds_WP_000342713.1_1540	67.424	264	264
WP_000424609.1	lcl|NZ_AFJT02000323.1_cds_WP_001002663.1_1318	40.741	243	264
WP_000424609.1	lcl|NZ_AFJT02000136.1_cds_WP_001183723.1_3148	27.746	173	264
WP_002074065.1	lcl|NZ_AFJT02000301.1_cds_WP_001246618.1_1541	92.581	310	310
WP_002074065.1	lcl|NZ_AFJT02000069.1_cds_WP_000501205.1_3555	38.284	303	310
WP_002074065.1	lcl|NZ_AFJT02000136.1_cds_WP_001183723.1_3148	28.226	248	310
WP_002074065.1	lcl|NZ_AFJT02000173.1_cds_WP_000279894.1_2875	25.792	221	310
WP_002074065.1	lcl|NZ_AFJT02000301.1_cds_WP_001246618.1_1541	92.581	310	310
WP_002074065.1	lcl|NZ_AFJT02000069.1_cds_WP_000501205.1_3555	38.284	303	310
WP_002074065.1	lcl|NZ_AFJT02000136.1_cds_WP_001183723.1_3148	28.226	248	310
WP_002074065.1	lcl|NZ_AFJT02000173.1_cds_WP_000279894.1_2875	25.792	221	310
WP_000479984.1	lcl|NZ_AFJT02000301.1_cds_WP_000479982.1_1542	99.242	264	264
WP_000715958.1	lcl|NZ_AFJT02000301.1_cds_WP_000715958.1_1543	100.000	131	131
WP_001088863.1	lcl|NZ_AFJT02000301.1_cds_WP_001088866.1_1544	98.611	144	144
WP_001088863.1	lcl|NZ_AFJT02000362.1_cds_WP_002069656.1_722	44.643	56	144
WP_000517243.1	lcl|NZ_AFJT02000301.1_cds_WP_000517242.1_1545	99.548	221	221
WP_000517243.1	lcl|NZ_AFJT02000236.1_cds_WP_001082180.1_2355	28.205	78	221
