WP_000340715.1	lcl|NZ_JADDWC010000005.1_cds_WP_002725873.1_2807	91.860	86	106
WP_000410273.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733579.1_2806	92.994	314	314
WP_000410273.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733534.1_2803	25.078	319	314
WP_000410273.1	lcl|NZ_JADDWC010000018.1_cds_WP_002722638.1_668	22.769	325	314
WP_000410273.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740024.1_2712	24.555	281	314
WP_000410273.1	lcl|NZ_JADDWC010000006.1_cds_WP_002728309.1_3057	25.402	311	314
WP_000410273.1	lcl|NZ_JADDWC010000030.1_cds_WP_002743770.1_1634	22.353	170	314
WP_000410273.1	lcl|NZ_JADDWC010000005.1_cds_WP_016749081.1_2774	22.769	325	314
WP_000604524.1	lcl|NZ_JADDWC010000005.1_cds_WP_026054882.1_2805	85.479	365	365
WP_000884059.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733646.1_2804	95.676	185	185
WP_000884059.1	lcl|NZ_JADDWC010000004.1_cds_WP_002721790.1_2515	36.301	146	185
WP_000646256.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733534.1_2803	98.176	329	329
WP_000646256.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740024.1_2712	31.343	335	329
WP_000646256.1	lcl|NZ_JADDWC010000018.1_cds_WP_002722638.1_668	29.841	315	329
WP_000646256.1	lcl|NZ_JADDWC010000006.1_cds_WP_002728309.1_3057	31.190	311	329
WP_000646256.1	lcl|NZ_JADDWC010000030.1_cds_WP_002743770.1_1634	27.273	341	329
WP_000646256.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733638.1_2766	27.586	348	329
WP_000646256.1	lcl|NZ_JADDWC010000006.1_cds_WP_002728316.1_3054	28.485	330	329
WP_000646256.1	lcl|NZ_JADDWC010000074.1_cds_WP_002741146.1_3092	29.167	312	329
WP_000646256.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733546.1_2737	25.373	268	329
WP_000646256.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740721.1_2800	29.316	307	329
WP_000646256.1	lcl|NZ_JADDWC010000007.1_cds_WP_002732331.1_3118	25.959	339	329
WP_000646256.1	lcl|NZ_JADDWC010000005.1_cds_WP_002744551.1_2772	28.889	270	329
WP_000646256.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733579.1_2806	27.309	249	329
WP_000646256.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733698.1_2729	26.642	274	329
WP_000646256.1	lcl|NZ_JADDWC010000005.1_cds_WP_016749081.1_2774	23.659	317	329
WP_000646256.1	lcl|NZ_JADDWC010000057.1_cds_WP_002740236.1_2674	27.509	269	329
WP_000646256.1	lcl|NZ_JADDWC010000001.1_cds_WP_002721725.1_862	24.926	337	329
WP_000646256.1	lcl|NZ_JADDWC010000001.1_cds_WP_002739935.1_774	27.711	249	329
WP_000646256.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733757.1_2739	31.034	174	329
WP_000774263.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733627.1_2802	92.884	267	267
WP_000774263.1	lcl|NZ_JADDWC010000005.1_cds_WP_002738295.1_2740	24.701	251	267
WP_000774263.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740926.1_2761	24.786	234	267
WP_000774263.1	lcl|NZ_JADDWC010000005.1_cds_WP_002727921.1_2711	26.455	189	267
WP_000774263.1	lcl|NZ_JADDWC010000024.1_cds_WP_002729040.1_1187	33.636	110	267
WP_000774263.1	lcl|NZ_JADDWC010000030.1_cds_WP_002729513.1_1635	26.455	189	267
WP_000774263.1	lcl|NZ_JADDWC010000003.1_cds_WP_002766579.1_2079	26.344	186	267
WP_002163445.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740779.1_2801	96.071	509	509
WP_002163445.1	lcl|NZ_JADDWC010000010.1_cds_WP_002728536.1_40	25.826	333	509
WP_002163445.1	lcl|NZ_JADDWC010000010.1_cds_WP_002728534.1_41	31.111	90	509
WP_002163445.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740779.1_2801	96.071	509	509
WP_002163445.1	lcl|NZ_JADDWC010000010.1_cds_WP_002728536.1_40	25.826	333	509
WP_002163445.1	lcl|NZ_JADDWC010000010.1_cds_WP_002728534.1_41	31.111	90	509
WP_001067556.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740721.1_2800	94.848	330	330
WP_001067556.1	lcl|NZ_JADDWC010000006.1_cds_WP_002728309.1_3057	26.740	273	330
WP_001067556.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733534.1_2803	28.990	307	330
WP_001067556.1	lcl|NZ_JADDWC010000005.1_cds_WP_016749081.1_2774	30.317	221	330
WP_001067556.1	lcl|NZ_JADDWC010000018.1_cds_WP_002722638.1_668	27.425	299	330
WP_001067556.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740024.1_2712	26.183	317	330
WP_001067556.1	lcl|NZ_JADDWC010000007.1_cds_WP_002732331.1_3118	27.193	228	330
WP_001067556.1	lcl|NZ_JADDWC010000001.1_cds_WP_002721725.1_862	24.898	245	330
WP_001067556.1	lcl|NZ_JADDWC010000074.1_cds_WP_002741146.1_3092	27.303	304	330
WP_001067556.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733546.1_2737	25.275	273	330
WP_001067556.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733638.1_2766	25.965	285	330
WP_001067556.1	lcl|NZ_JADDWC010000005.1_cds_WP_002733579.1_2806	24.540	326	330
WP_001067556.1	lcl|NZ_JADDWC010000030.1_cds_WP_002743770.1_1634	24.648	142	330
WP_001067556.1	lcl|NZ_JADDWC010000001.1_cds_WP_002739935.1_774	26.351	296	330
WP_001067556.1	lcl|NZ_JADDWC010000057.1_cds_WP_002740236.1_2674	26.337	243	330
WP_001067556.1	lcl|NZ_JADDWC010000038.1_cds_WP_002739707.1_1927	25.781	128	330
WP_000776640.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740729.1_2797	37.912	546	538
WP_000776640.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740729.1_2797	37.912	546	538
WP_000424609.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740998.1_2796	67.045	264	264
WP_000424609.1	lcl|NZ_JADDWC010000003.1_cds_WP_002742191.1_2110	40.329	243	264
WP_002074065.1	lcl|NZ_JADDWC010000005.1_cds_WP_032853071.1_2795	88.710	310	310
WP_002074065.1	lcl|NZ_JADDWC010000036.1_cds_WP_002741402.1_1833	39.604	303	310
WP_002074065.1	lcl|NZ_JADDWC010000021.1_cds_WP_002727287.1_1032	28.470	281	310
WP_002074065.1	lcl|NZ_JADDWC010000004.1_cds_WP_002727177.1_2465	26.244	221	310
WP_002074065.1	lcl|NZ_JADDWC010000005.1_cds_WP_032853071.1_2795	88.710	310	310
WP_002074065.1	lcl|NZ_JADDWC010000036.1_cds_WP_002741402.1_1833	39.604	303	310
WP_002074065.1	lcl|NZ_JADDWC010000021.1_cds_WP_002727287.1_1032	28.470	281	310
WP_002074065.1	lcl|NZ_JADDWC010000004.1_cds_WP_002727177.1_2465	26.244	221	310
WP_000479984.1	lcl|NZ_JADDWC010000005.1_cds_WP_002740848.1_2794	93.939	264	264
WP_000715958.1	lcl|NZ_JADDWC010000005.1_cds_WP_032853450.1_2793	95.349	129	131
WP_001088863.1	lcl|NZ_JADDWC010000005.1_cds_WP_004777167.1_2792	97.222	144	144
