WP_000340715.1	lcl|NZ_AKXG02000021.1_cds_WP_000340715.1_2763	100.000	86	106
WP_000410273.1	lcl|NZ_AKXG02000021.1_cds_WP_000410273.1_2764	100.000	314	314
WP_000410273.1	lcl|NZ_AKXG02000021.1_cds_WP_000646251.1_2767	25.705	319	314
WP_000410273.1	lcl|NZ_AKXG02000037.1_cds_WP_000744704.1_2022	24.074	324	314
WP_000410273.1	lcl|NZ_AKXG02000021.1_cds_WP_000723086.1_2834	23.958	288	314
WP_000410273.1	lcl|NZ_AKXG02000021.1_cds_WP_001067557.1_2770	24.695	328	314
WP_000604524.1	lcl|NZ_AKXG02000021.1_cds_WP_000604527.1_2765	99.452	365	365
WP_000884059.1	lcl|NZ_AKXG02000021.1_cds_WP_000884059.1_2766	100.000	185	185
WP_000884059.1	lcl|NZ_AKXG02000029.1_cds_WP_000351733.1_2474	40.000	140	185
WP_000646256.1	lcl|NZ_AKXG02000021.1_cds_WP_000646251.1_2767	99.696	329	329
WP_000646256.1	lcl|NZ_AKXG02000037.1_cds_WP_000744704.1_2022	32.063	315	329
WP_000646256.1	lcl|NZ_AKXG02000021.1_cds_WP_000723086.1_2834	31.045	335	329
WP_000646256.1	lcl|NZ_AKXG02000025.1_cds_WP_001984071.1_2667	31.803	305	329
WP_000646256.1	lcl|NZ_AKXG02000016.1_cds_WP_000649924.1_3354	30.183	328	329
WP_000646256.1	lcl|NZ_AKXG02000041.1_cds_WP_000709511.1_1771	30.030	333	329
WP_000646256.1	lcl|NZ_AKXG02000021.1_cds_WP_001067557.1_2770	29.316	307	329
WP_000646256.1	lcl|NZ_AKXG02000025.1_cds_WP_000688696.1_2687	29.197	274	329
WP_000646256.1	lcl|NZ_AKXG02000021.1_cds_WP_000475901.1_2817	27.372	274	329
WP_000646256.1	lcl|NZ_AKXG02000021.1_cds_WP_000410273.1_2764	27.509	269	329
WP_000646256.1	lcl|NZ_AKXG02000032.1_cds_WP_001074785.1_2162	29.057	265	329
WP_000646256.1	lcl|NZ_AKXG02000054.1_cds_WP_001003557.1_1178	24.699	332	329
WP_000774263.1	lcl|NZ_AKXG02000021.1_cds_WP_000774262.1_2768	99.251	267	267
WP_000774263.1	lcl|NZ_AKXG02000021.1_cds_WP_000842260.1_2835	26.316	190	267
WP_000774263.1	lcl|NZ_AKXG02000025.1_cds_WP_000667727.1_2710	31.818	110	267
WP_000774263.1	lcl|NZ_AKXG02000036.1_cds_WP_000805357.1_2081	33.645	107	267
WP_002163445.1	lcl|NZ_AKXG02000021.1_cds_WP_000602734.1_2769	98.625	509	509
WP_002163445.1	lcl|NZ_AKXG02000032.1_cds_WP_000291581.1_2239	26.625	323	509
WP_002163445.1	lcl|NZ_AKXG02000032.1_cds_WP_000364504.1_2238	31.111	90	509
WP_002163445.1	lcl|NZ_AKXG02000021.1_cds_WP_000602734.1_2769	98.625	509	509
WP_002163445.1	lcl|NZ_AKXG02000032.1_cds_WP_000291581.1_2239	26.625	323	509
WP_002163445.1	lcl|NZ_AKXG02000032.1_cds_WP_000364504.1_2238	31.111	90	509
WP_001067556.1	lcl|NZ_AKXG02000021.1_cds_WP_001067557.1_2770	99.697	330	330
WP_001067556.1	lcl|NZ_AKXG02000021.1_cds_WP_000646251.1_2767	28.990	307	330
WP_001067556.1	lcl|NZ_AKXG02000025.1_cds_WP_001984071.1_2667	25.735	272	330
WP_001067556.1	lcl|NZ_AKXG02000054.1_cds_WP_001003557.1_1178	28.395	243	330
WP_001067556.1	lcl|NZ_AKXG02000037.1_cds_WP_000744704.1_2022	26.812	276	330
WP_001067556.1	lcl|NZ_AKXG02000021.1_cds_WP_000723086.1_2834	23.724	333	330
WP_001067556.1	lcl|NZ_AKXG02000016.1_cds_WP_000649924.1_3354	28.854	253	330
WP_001067556.1	lcl|NZ_AKXG02000025.1_cds_WP_000688696.1_2687	25.681	257	330
WP_001067556.1	lcl|NZ_AKXG02000021.1_cds_WP_000410273.1_2764	24.695	328	330
WP_000776640.1	lcl|NZ_AKXG02000021.1_cds_WP_000689746.1_2773	38.026	547	538
WP_000776640.1	lcl|NZ_AKXG02000021.1_cds_WP_000689746.1_2773	38.026	547	538
WP_000424609.1	lcl|NZ_AKXG02000021.1_cds_WP_000342716.1_2774	67.424	264	264
WP_000424609.1	lcl|NZ_AKXG02000008.1_cds_WP_001002666.1_3820	40.329	243	264
WP_000424609.1	lcl|NZ_AKXG02000051.1_cds_WP_001183723.1_1310	27.746	173	264
WP_002074065.1	lcl|NZ_AKXG02000021.1_cds_WP_001246621.1_2775	91.613	310	310
WP_002074065.1	lcl|NZ_AKXG02000010.1_cds_WP_000501205.1_3809	38.284	303	310
WP_002074065.1	lcl|NZ_AKXG02000051.1_cds_WP_001183723.1_1310	28.226	248	310
WP_002074065.1	lcl|NZ_AKXG02000075.1_cds_WP_000279894.1_281	25.792	221	310
WP_002074065.1	lcl|NZ_AKXG02000021.1_cds_WP_001246621.1_2775	91.613	310	310
WP_002074065.1	lcl|NZ_AKXG02000010.1_cds_WP_000501205.1_3809	38.284	303	310
WP_002074065.1	lcl|NZ_AKXG02000051.1_cds_WP_001183723.1_1310	28.226	248	310
WP_002074065.1	lcl|NZ_AKXG02000075.1_cds_WP_000279894.1_281	25.792	221	310
WP_000479984.1	lcl|NZ_AKXG02000021.1_cds_WP_000479982.1_2776	99.242	264	264
WP_000715958.1	lcl|NZ_AKXG02000021.1_cds_WP_000715956.1_2777	98.473	131	131
WP_001088863.1	lcl|NZ_AKXG02000021.1_cds_WP_001088861.1_2778	98.611	144	144
WP_001088863.1	lcl|NZ_AKXG02000042.1_cds_WP_002069656.1_1579	44.643	56	144
WP_000517243.1	lcl|NZ_AKXG02000021.1_cds_WP_000517242.1_2779	99.548	221	221
WP_000517243.1	lcl|NZ_AKXG02000037.1_cds_WP_001082178.1_2051	28.205	78	221
WP_000517243.1	lcl|NZ_AKXG02000059.1_cds_WP_001069828.1_839	28.440	109	221
WP_001149938.1	lcl|NZ_AKXG02000021.1_cds_WP_001015416.1_2781	27.945	365	393
WP_001149938.1	lcl|NZ_AKXG02000002.1_cds_WP_000402846.1_4025	21.364	220	393
WP_001149938.1	lcl|NZ_AKXG02000021.1_cds_WP_001283954.1_2806	28.571	140	393
WP_001149938.1	lcl|NZ_AKXG02000059.1_cds_WP_000347685.1_838	23.585	212	393
WP_001149938.1	lcl|NZ_AKXG02000037.1_cds_WP_001082178.1_2051	23.757	181	393
WP_000611594.1	lcl|NZ_AKXG02000021.1_cds_WP_000611594.1_2780	100.000	175	175
WP_000611594.1	lcl|NZ_AKXG02000016.1_cds_WP_001206950.1_3231	28.966	145	175
WP_001015425.1	lcl|NZ_AKXG02000021.1_cds_WP_001015416.1_2781	98.747	399	405
WP_001015425.1	lcl|NZ_AKXG02000002.1_cds_WP_000402846.1_4025	23.182	220	405
WP_001015425.1	lcl|NZ_AKXG02000059.1_cds_WP_000347685.1_838	25.714	210	405
WP_001015425.1	lcl|NZ_AKXG02000037.1_cds_WP_001082178.1_2051	25.153	163	405
WP_000582222.1	lcl|NZ_AKXG02000021.1_cds_WP_000608295.1_2772	35.385	325	358
WP_000582222.1	lcl|NZ_AKXG02000025.1_cds_WP_001281953.1_2704	30.469	384	358
WP_000582222.1	lcl|NZ_AKXG02000021.1_cds_WP_000172657.1_2788	29.428	367	358
