WP_000340715.1	lcl|NZ_AFKB01000097.1_cds_WP_000340715.1_1950	100.000	86	106
WP_000410273.1	lcl|NZ_AFKB01000097.1_cds_WP_000410273.1_1951	100.000	314	314
WP_000410273.1	lcl|NZ_AFKB01000097.1_cds_WP_000093099.1_1971	46.988	83	314
WP_000410273.1	lcl|NZ_AFKB01000097.1_cds_WP_000646250.1_1954	25.705	319	314
WP_000410273.1	lcl|NZ_AFKB01000119.1_cds_WP_000744700.1_1490	24.691	324	314
WP_000410273.1	lcl|NZ_AFKB01000097.1_cds_WP_000600889.1_1980	25.269	186	314
WP_000410273.1	lcl|NZ_AFKB01000097.1_cds_WP_000723090.1_2033	23.958	288	314
WP_000410273.1	lcl|NZ_AFKB01000097.1_cds_WP_001067557.1_1957	24.695	328	314
WP_000604524.1	lcl|NZ_AFKB01000097.1_cds_WP_000604524.1_1952	99.726	365	365
WP_000884059.1	lcl|NZ_AFKB01000097.1_cds_WP_000884059.1_1953	100.000	185	185
WP_000884059.1	lcl|NZ_AFKB01000165.1_cds_WP_000351733.1_641	40.000	140	185
WP_000646256.1	lcl|NZ_AFKB01000097.1_cds_WP_000646250.1_1954	99.088	329	329
WP_000646256.1	lcl|NZ_AFKB01000119.1_cds_WP_000744700.1_1490	32.063	315	329
WP_000646256.1	lcl|NZ_AFKB01000097.1_cds_WP_000723090.1_2033	31.045	335	329
WP_000646256.1	lcl|NZ_AFKB01000097.1_cds_WP_000600889.1_1980	31.677	322	329
WP_000646256.1	lcl|NZ_AFKB01000210.1_cds_WP_001984071.1_334	31.803	305	329
WP_000646256.1	lcl|NZ_AFKB01000240.1_cds_WP_000649925.1_144	30.183	328	329
WP_000646256.1	lcl|NZ_AFKB01000237.1_cds_WP_000709511.1_179	30.030	333	329
WP_000646256.1	lcl|NZ_AFKB01000097.1_cds_WP_000601375.1_2007	24.415	299	329
WP_000646256.1	lcl|NZ_AFKB01000097.1_cds_WP_001067557.1_1957	29.316	307	329
WP_000646256.1	lcl|NZ_AFKB01000148.1_cds_WP_000688695.1_933	29.197	274	329
WP_000646256.1	lcl|NZ_AFKB01000097.1_cds_WP_000475904.1_2016	27.372	274	329
WP_000646256.1	lcl|NZ_AFKB01000097.1_cds_WP_000410273.1_1951	27.509	269	329
WP_000646256.1	lcl|NZ_AFKB01000112.1_cds_WP_001074785.1_1684	29.057	265	329
WP_000646256.1	lcl|NZ_AFKB01000104.1_cds_WP_001003555.1_1860	24.852	338	329
WP_000646256.1	lcl|NZ_AFKB01000097.1_cds_WP_000487322.1_2005	27.077	325	329
WP_000774263.1	lcl|NZ_AFKB01000097.1_cds_WP_000774262.1_1955	99.251	267	267
WP_000774263.1	lcl|NZ_AFKB01000097.1_cds_WP_000859505.1_2004	26.693	251	267
WP_000774263.1	lcl|NZ_AFKB01000097.1_cds_WP_000800438.1_1985	24.786	234	267
WP_000774263.1	lcl|NZ_AFKB01000097.1_cds_WP_000842260.1_2034	26.316	190	267
WP_000774263.1	lcl|NZ_AFKB01000030.1_cds_WP_000667727.1_3040	31.818	110	267
WP_000774263.1	lcl|NZ_AFKB01000236.1_cds_WP_000805357.1_214	33.645	107	267
WP_002163445.1	lcl|NZ_AFKB01000097.1_cds_WP_000612797.1_1956	99.214	509	509
WP_002163445.1	lcl|NZ_AFKB01000073.1_cds_WP_000291591.1_2358	26.625	323	509
WP_002163445.1	lcl|NZ_AFKB01000073.1_cds_WP_000364507.1_2357	31.111	90	509
WP_002163445.1	lcl|NZ_AFKB01000097.1_cds_WP_000612797.1_1956	99.214	509	509
WP_002163445.1	lcl|NZ_AFKB01000073.1_cds_WP_000291591.1_2358	26.625	323	509
WP_002163445.1	lcl|NZ_AFKB01000073.1_cds_WP_000364507.1_2357	31.111	90	509
WP_001067556.1	lcl|NZ_AFKB01000097.1_cds_WP_001067557.1_1957	99.697	330	330
WP_001067556.1	lcl|NZ_AFKB01000097.1_cds_WP_000646250.1_1954	28.664	307	330
WP_001067556.1	lcl|NZ_AFKB01000097.1_cds_WP_000600889.1_1980	26.316	266	330
WP_001067556.1	lcl|NZ_AFKB01000210.1_cds_WP_001984071.1_334	25.735	272	330
WP_001067556.1	lcl|NZ_AFKB01000104.1_cds_WP_001003555.1_1860	28.395	243	330
WP_001067556.1	lcl|NZ_AFKB01000119.1_cds_WP_000744700.1_1490	26.812	276	330
WP_001067556.1	lcl|NZ_AFKB01000097.1_cds_WP_000723090.1_2033	23.724	333	330
WP_001067556.1	lcl|NZ_AFKB01000240.1_cds_WP_000649925.1_144	28.854	253	330
WP_001067556.1	lcl|NZ_AFKB01000148.1_cds_WP_000688695.1_933	25.681	257	330
WP_001067556.1	lcl|NZ_AFKB01000097.1_cds_WP_000601375.1_2007	26.545	275	330
WP_001067556.1	lcl|NZ_AFKB01000097.1_cds_WP_000410273.1_1951	24.695	328	330
WP_000776640.1	lcl|NZ_AFKB01000097.1_cds_WP_000689743.1_1960	38.026	547	538
WP_000776640.1	lcl|NZ_AFKB01000097.1_cds_WP_000689743.1_1960	38.026	547	538
WP_000424609.1	lcl|NZ_AFKB01000097.1_cds_WP_000342713.1_1961	67.424	264	264
WP_000424609.1	lcl|NZ_AFKB01000144.1_cds_WP_001002663.1_962	40.741	243	264
WP_000424609.1	lcl|NZ_AFKB01000047.1_cds_WP_001183723.1_2685	27.746	173	264
WP_002074065.1	lcl|NZ_AFKB01000097.1_cds_WP_001246618.1_1962	92.581	310	310
WP_002074065.1	lcl|NZ_AFKB01000108.1_cds_WP_000501205.1_1743	38.284	303	310
WP_002074065.1	lcl|NZ_AFKB01000047.1_cds_WP_001183723.1_2685	28.226	248	310
WP_002074065.1	lcl|NZ_AFKB01000121.1_cds_WP_000279894.1_1415	25.792	221	310
WP_002074065.1	lcl|NZ_AFKB01000097.1_cds_WP_001246618.1_1962	92.581	310	310
WP_002074065.1	lcl|NZ_AFKB01000108.1_cds_WP_000501205.1_1743	38.284	303	310
WP_002074065.1	lcl|NZ_AFKB01000047.1_cds_WP_001183723.1_2685	28.226	248	310
WP_002074065.1	lcl|NZ_AFKB01000121.1_cds_WP_000279894.1_1415	25.792	221	310
WP_000479984.1	lcl|NZ_AFKB01000097.1_cds_WP_000479982.1_1963	99.242	264	264
WP_000715958.1	lcl|NZ_AFKB01000097.1_cds_WP_000715958.1_1964	100.000	131	131
WP_001088863.1	lcl|NZ_AFKB01000097.1_cds_WP_001088866.1_1965	98.611	144	144
WP_001088863.1	lcl|NZ_AFKB01000068.1_cds_WP_002069656.1_2395	44.643	56	144
WP_000517243.1	lcl|NZ_AFKB01000097.1_cds_WP_000517242.1_1966	99.548	221	221
WP_000517243.1	lcl|NZ_AFKB01000119.1_cds_WP_001082180.1_1518	28.205	78	221
WP_000517243.1	lcl|NZ_AFKB01000245.1_cds_WP_001069834.1_49	28.440	109	221
WP_001149938.1	lcl|NZ_AFKB01000097.1_cds_WP_001015422.1_1968	28.219	365	393
WP_001149938.1	lcl|NZ_AFKB01000097.1_cds_WP_001206409.1_1976	27.673	159	393
WP_001149938.1	lcl|NZ_AFKB01000097.1_cds_WP_002082140.1_1992	24.603	252	393
WP_001149938.1	lcl|NZ_AFKB01000097.1_cds_WP_000661932.1_2001	26.389	144	393
WP_001149938.1	lcl|NZ_AFKB01000245.1_cds_WP_000347681.1_48	23.585	212	393
WP_001149938.1	lcl|NZ_AFKB01000129.1_cds_WP_000402845.1_1243	21.364	220	393
WP_001149938.1	lcl|NZ_AFKB01000119.1_cds_WP_001082180.1_1518	23.757	181	393
WP_000611594.1	lcl|NZ_AFKB01000097.1_cds_WP_000611594.1_1967	100.000	175	175
WP_000611594.1	lcl|NZ_AFKB01000096.1_cds_WP_001206947.1_2062	29.655	145	175
WP_001015425.1	lcl|NZ_AFKB01000097.1_cds_WP_001015422.1_1968	99.506	405	405
WP_001015425.1	lcl|NZ_AFKB01000129.1_cds_WP_000402845.1_1243	23.182	220	405
WP_001015425.1	lcl|NZ_AFKB01000245.1_cds_WP_000347681.1_48	25.714	210	405
WP_001015425.1	lcl|NZ_AFKB01000097.1_cds_WP_000661932.1_2001	24.627	134	405
WP_001015425.1	lcl|NZ_AFKB01000119.1_cds_WP_001082180.1_1518	24.074	162	405
WP_000582222.1	lcl|NZ_AFKB01000097.1_cds_WP_000582222.1_1969	100.000	358	358
WP_000582222.1	lcl|NZ_AFKB01000097.1_cds_WP_000608295.1_1959	35.385	325	358
WP_000582222.1	lcl|NZ_AFKB01000152.1_cds_WP_001281953.1_884	30.469	384	358
WP_000582222.1	lcl|NZ_AFKB01000097.1_cds_WP_000947844.1_1981	29.290	338	358
WP_000582222.1	lcl|NZ_AFKB01000097.1_cds_WP_000575178.1_2027	32.667	300	358
WP_000582222.1	lcl|NZ_AFKB01000097.1_cds_WP_001198107.1_1958	31.111	360	358
WP_000582222.1	lcl|NZ_AFKB01000027.1_cds_WP_001982414.1_3103	26.016	369	358
WP_000582222.1	lcl|NZ_AFKB01000097.1_cds_WP_000346036.1_1988	30.000	250	358
WP_000344487.1	lcl|NZ_AFKB01000097.1_cds_WP_000344487.1_1970	100.000	308	308
WP_000344487.1	lcl|NZ_AFKB01000097.1_cds_WP_000344487.1_1970	100.000	308	308
WP_000093099.1	lcl|NZ_AFKB01000097.1_cds_WP_000093099.1_1971	98.990	99	99
WP_000093099.1	lcl|NZ_AFKB01000097.1_cds_WP_000410273.1_1951	46.988	83	99
WP_223809837.1	lcl|NZ_AFKB01000097.1_cds_WP_223809837.1_1972	99.531	213	213
WP_223809837.1	lcl|NZ_AFKB01000113.1_cds_WP_000007746.1_1642	72.249	209	213
WP_223809837.1	lcl|NZ_AFKB01000119.1_cds_WP_000462634.1_1500	32.353	102	213
WP_223809837.1	lcl|NZ_AFKB01000097.1_cds_WP_000516588.1_1982	22.500	120	213
WP_223809837.1	lcl|NZ_AFKB01000210.1_cds_WP_000690880.1_333	29.496	139	213
WP_001106774.1	lcl|NZ_AFKB01000097.1_cds_WP_001106774.1_1973	99.760	417	417
WP_000834715.1	lcl|NZ_AFKB01000097.1_cds_WP_000834715.1_1974	100.000	605	605
WP_000834715.1	lcl|NZ_AFKB01000115.1_cds_WP_000172202.1_1590	34.264	394	605
WP_000834715.1	lcl|NZ_AFKB01000100.1_cds_WP_000667646.1_1908	41.870	246	605
WP_000834715.1	lcl|NZ_AFKB01000003.1_cds_WP_000828455.1_3695	44.954	218	605
WP_000834715.1	lcl|NZ_AFKB01000235.1_cds_WP_001052498.1_273	32.353	238	605
WP_000834715.1	lcl|NZ_AFKB01000073.1_cds_WP_000047473.1_2352	30.942	223	605
WP_000834715.1	lcl|NZ_AFKB01000103.1_cds_WP_000510777.1_1864	30.041	243	605
WP_000834715.1	lcl|NZ_AFKB01000026.1_cds_WP_000598571.1_3116	28.205	234	605
WP_000834715.1	lcl|NZ_AFKB01000115.1_cds_WP_000942282.1_1576	27.848	237	605
WP_000834715.1	lcl|NZ_AFKB01000128.1_cds_WP_000536762.1_1272	30.769	208	605
WP_000834715.1	lcl|NZ_AFKB01000137.1_cds_WP_000666552.1_1083	30.088	226	605
WP_000834715.1	lcl|NZ_AFKB01000106.1_cds_WP_001161019.1_1803	28.807	243	605
WP_000834715.1	lcl|NZ_AFKB01000164.1_cds_WP_000619175.1_698	27.459	244	605
WP_000834715.1	lcl|NZ_AFKB01000017.1_cds_WP_001288326.1_3498	28.708	209	605
WP_000834715.1	lcl|NZ_AFKB01000165.1_cds_WP_001089500.1_640	30.085	236	605
WP_000834715.1	lcl|NZ_AFKB01000018.1_cds_WP_001982953.1_3415	24.125	257	605
WP_000834715.1	lcl|NZ_AFKB01000016.1_cds_WP_000184524.1_3524	31.731	208	605
WP_000834715.1	lcl|NZ_AFKB01000028.1_cds_WP_000136057.1_3073	26.606	218	605
WP_000834715.1	lcl|NZ_AFKB01000097.1_cds_WP_000834715.1_1974	100.000	605	605
WP_000834715.1	lcl|NZ_AFKB01000115.1_cds_WP_000172202.1_1590	34.264	394	605
WP_000834715.1	lcl|NZ_AFKB01000100.1_cds_WP_000667646.1_1908	41.870	246	605
WP_000834715.1	lcl|NZ_AFKB01000003.1_cds_WP_000828455.1_3695	44.954	218	605
