WP_000340715.1	lcl|NZ_JQGV01000216.1_cds_WP_020985020.1_3275	89.535	86	106
WP_000410273.1	lcl|NZ_JQGV01000216.1_cds_WP_010578412.1_3274	91.083	314	314
WP_000410273.1	lcl|NZ_JQGV01000062.1_cds_WP_078125515.1_1356	24.286	280	314
WP_000410273.1	lcl|NZ_JQGV01000058.1_cds_WP_078125471.1_1208	24.768	323	314
WP_000410273.1	lcl|NZ_JQGV01000100.1_cds_WP_010577591.1_1980	24.925	333	314
WP_000410273.1	lcl|NZ_JQGV01000027.1_cds_WP_078123854.1_589	24.555	281	314
WP_000410273.1	lcl|NZ_JQGV01000081.1_cds_WP_020983205.1_1681	25.385	260	314
WP_000410273.1	lcl|NZ_JQGV01000005.1_cds_WP_010576694.1_67	21.765	170	314
WP_000884059.1	lcl|NZ_JQGV01000010.1_cds_WP_010578083.1_198	34.247	146	185
WP_000646256.1	lcl|NZ_JQGV01000062.1_cds_WP_078125526.1_1371	32.353	340	329
WP_000646256.1	lcl|NZ_JQGV01000027.1_cds_WP_078123854.1_589	31.751	337	329
WP_000646256.1	lcl|NZ_JQGV01000062.1_cds_WP_078125515.1_1356	32.107	299	329
WP_000646256.1	lcl|NZ_JQGV01000058.1_cds_WP_078125471.1_1208	30.159	315	329
WP_000646256.1	lcl|NZ_JQGV01000081.1_cds_WP_020983205.1_1681	31.833	311	329
WP_000646256.1	lcl|NZ_JQGV01000005.1_cds_WP_010576694.1_67	27.761	335	329
WP_000646256.1	lcl|NZ_JQGV01000100.1_cds_WP_010577591.1_1980	30.449	312	329
WP_000646256.1	lcl|NZ_JQGV01000081.1_cds_WP_039940969.1_1684	28.882	322	329
WP_000646256.1	lcl|NZ_JQGV01000027.1_cds_WP_020984967.1_615	25.000	268	329
WP_000646256.1	lcl|NZ_JQGV01000136.1_cds_WP_010577666.1_2551	26.036	338	329
WP_000646256.1	lcl|NZ_JQGV01000216.1_cds_WP_010578412.1_3274	27.778	252	329
WP_000646256.1	lcl|NZ_JQGV01000089.1_cds_WP_078125635.1_1806	27.547	265	329
WP_000646256.1	lcl|NZ_JQGV01000027.1_cds_WP_020984891.1_607	24.790	238	329
WP_000646256.1	lcl|NZ_JQGV01000184.1_cds_WP_078124431.1_3055	24.169	331	329
WP_000646256.1	lcl|NZ_JQGV01000027.1_cds_WP_010578343.1_617	30.460	174	329
WP_000646256.1	lcl|NZ_JQGV01000001.1_cds_WP_020983113.1_9	27.869	244	329
WP_000774263.1	lcl|NZ_JQGV01000062.1_cds_WP_078125510.1_1351	24.576	236	267
WP_000774263.1	lcl|NZ_JQGV01000027.1_cds_WP_010578344.1_618	24.701	251	267
WP_000774263.1	lcl|NZ_JQGV01000224.1_cds_WP_020985037.1_3312	29.293	198	267
WP_000774263.1	lcl|NZ_JQGV01000027.1_cds_WP_010578324.1_588	26.316	190	267
WP_000774263.1	lcl|NZ_JQGV01000005.1_cds_WP_170875470.1_68	26.596	188	267
WP_000774263.1	lcl|NZ_JQGV01000015.1_cds_WP_078123690.1_355	26.344	186	267
WP_002163445.1	lcl|NZ_JQGV01000072.1_cds_WP_078123693.1_1484	25.526	333	509
WP_002163445.1	lcl|NZ_JQGV01000072.1_cds_WP_010579016.1_1485	31.111	90	509
WP_002163445.1	lcl|NZ_JQGV01000072.1_cds_WP_078123693.1_1484	25.526	333	509
WP_002163445.1	lcl|NZ_JQGV01000072.1_cds_WP_010579016.1_1485	31.111	90	509
WP_001067556.1	lcl|NZ_JQGV01000062.1_cds_WP_078125515.1_1356	26.296	270	330
WP_001067556.1	lcl|NZ_JQGV01000081.1_cds_WP_020983205.1_1681	27.106	273	330
WP_001067556.1	lcl|NZ_JQGV01000058.1_cds_WP_078125471.1_1208	28.159	277	330
WP_001067556.1	lcl|NZ_JQGV01000027.1_cds_WP_078123854.1_589	24.324	333	330
WP_001067556.1	lcl|NZ_JQGV01000062.1_cds_WP_078125526.1_1371	26.724	232	330
WP_001067556.1	lcl|NZ_JQGV01000184.1_cds_WP_078124431.1_3055	25.306	245	330
WP_001067556.1	lcl|NZ_JQGV01000136.1_cds_WP_010577666.1_2551	26.493	268	330
WP_001067556.1	lcl|NZ_JQGV01000100.1_cds_WP_010577591.1_1980	28.745	247	330
WP_001067556.1	lcl|NZ_JQGV01000216.1_cds_WP_010578412.1_3274	25.526	333	330
WP_001067556.1	lcl|NZ_JQGV01000005.1_cds_WP_010576694.1_67	25.352	142	330
WP_001067556.1	lcl|NZ_JQGV01000027.1_cds_WP_020984967.1_615	24.632	272	330
WP_001067556.1	lcl|NZ_JQGV01000089.1_cds_WP_078125635.1_1806	25.820	244	330
