WP_000340715.1	lcl|NZ_AOVN01000083.1_cds_WP_000340715.1_2025	100.000	86	106
WP_000410273.1	lcl|NZ_AOVN01000083.1_cds_WP_000410273.1_2024	100.000	314	314
WP_000410273.1	lcl|NZ_AOVN01000083.1_cds_WP_000093099.1_2004	46.988	83	314
WP_000410273.1	lcl|NZ_AOVN01000083.1_cds_WP_000646250.1_2021	25.705	319	314
WP_000410273.1	lcl|NZ_AOVN01000043.1_cds_WP_000744700.1_849	24.691	324	314
WP_000410273.1	lcl|NZ_AOVN01000083.1_cds_WP_000600889.1_1995	25.269	186	314
WP_000410273.1	lcl|NZ_AOVN01000083.1_cds_WP_000723090.1_1942	23.958	288	314
WP_000410273.1	lcl|NZ_AOVN01000083.1_cds_WP_001067557.1_2018	24.695	328	314
WP_000604524.1	lcl|NZ_AOVN01000083.1_cds_WP_000604524.1_2023	99.726	365	365
WP_000884059.1	lcl|NZ_AOVN01000083.1_cds_WP_000884059.1_2022	100.000	185	185
WP_000884059.1	lcl|NZ_AOVN01000022.1_cds_WP_000351733.1_387	40.000	140	185
WP_000646256.1	lcl|NZ_AOVN01000083.1_cds_WP_000646250.1_2021	99.088	329	329
WP_000646256.1	lcl|NZ_AOVN01000043.1_cds_WP_000744700.1_849	32.063	315	329
WP_000646256.1	lcl|NZ_AOVN01000083.1_cds_WP_000723090.1_1942	31.045	335	329
WP_000646256.1	lcl|NZ_AOVN01000083.1_cds_WP_000600889.1_1995	31.677	322	329
WP_000646256.1	lcl|NZ_AOVN01000111.1_cds_WP_001984071.1_2859	31.803	305	329
WP_000646256.1	lcl|NZ_AOVN01000070.1_cds_WP_000649925.1_1395	30.183	328	329
WP_000646256.1	lcl|NZ_AOVN01000068.1_cds_WP_000709511.1_1347	30.030	333	329
WP_000646256.1	lcl|NZ_AOVN01000083.1_cds_WP_000601375.1_1968	24.415	299	329
WP_000646256.1	lcl|NZ_AOVN01000083.1_cds_WP_001067557.1_2018	29.316	307	329
WP_000646256.1	lcl|NZ_AOVN01000127.1_cds_WP_000688695.1_3195	29.197	274	329
WP_000646256.1	lcl|NZ_AOVN01000083.1_cds_WP_000475904.1_1959	27.372	274	329
WP_000646256.1	lcl|NZ_AOVN01000083.1_cds_WP_000410273.1_2024	27.509	269	329
WP_000646256.1	lcl|NZ_AOVN01000042.1_cds_WP_001074785.1_793	29.057	265	329
