WP_000340715.1	lcl|NZ_RQFS01000120.1_cds_WP_135594790.1_1574	63.514	74	106
WP_000410273.1	lcl|NZ_RQFS01000120.1_cds_WP_135594788.1_1575	82.903	310	314
WP_000410273.1	lcl|NZ_RQFS01000167.1_cds_WP_100725791.1_3259	24.074	324	314
WP_000410273.1	lcl|NZ_RQFS01000104.1_cds_WP_135638522.1_3566	23.214	280	314
WP_000410273.1	lcl|NZ_RQFS01000104.1_cds_WP_135674754.1_3568	22.876	306	314
WP_000410273.1	lcl|NZ_RQFS01000142.1_cds_WP_135675635.1_3578	25.806	310	314
WP_000410273.1	lcl|NZ_RQFS01000015.1_cds_WP_100715920.1_2972	24.118	170	314
WP_000884059.1	lcl|NZ_RQFS01000146.1_cds_WP_135652139.1_3440	33.898	177	185
WP_000884059.1	lcl|NZ_RQFS01000126.1_cds_WP_135675317.1_109	31.783	129	185
WP_000646256.1	lcl|NZ_RQFS01000104.1_cds_WP_135638522.1_3566	31.894	301	329
WP_000646256.1	lcl|NZ_RQFS01000104.1_cds_WP_135674754.1_3568	31.475	305	329
WP_000646256.1	lcl|NZ_RQFS01000167.1_cds_WP_100725791.1_3259	30.573	314	329
WP_000646256.1	lcl|NZ_RQFS01000186.1_cds_WP_135676294.1_3027	31.803	305	329
WP_000646256.1	lcl|NZ_RQFS01000015.1_cds_WP_100715920.1_2972	29.326	341	329
WP_000646256.1	lcl|NZ_RQFS01000142.1_cds_WP_135675635.1_3578	27.492	331	329
WP_000646256.1	lcl|NZ_RQFS01000084.1_cds_WP_100725525.1_2752	27.950	322	329
WP_000646256.1	lcl|NZ_RQFS01000132.1_cds_WP_135639720.1_3417	29.747	316	329
WP_000646256.1	lcl|NZ_RQFS01000120.1_cds_WP_135594788.1_1575	28.302	318	329
WP_000646256.1	lcl|NZ_RQFS01000079.1_cds_WP_135674136.1_3016	27.888	251	329
WP_000646256.1	lcl|NZ_RQFS01000135.1_cds_WP_135675578.1_3397	21.723	267	329
WP_000646256.1	lcl|NZ_RQFS01000135.1_cds_WP_135594706.1_3400	34.194	155	329
WP_000646256.1	lcl|NZ_RQFS01000104.1_cds_WP_135594683.1_3570	26.154	260	329
WP_000646256.1	lcl|NZ_RQFS01000061.1_cds_WP_135673990.1_3451	24.275	276	329
WP_000646256.1	lcl|NZ_RQFS01000015.1_cds_WP_208730464.1_2960	24.919	309	329
WP_000646256.1	lcl|NZ_RQFS01000007.1_cds_WP_135673053.1_1849	28.514	249	329
WP_000646256.1	lcl|NZ_RQFS01000077.1_cds_WP_135674099.1_2839	24.549	277	329
WP_000646256.1	lcl|NZ_RQFS01000097.1_cds_WP_135674459.1_754	26.257	179	329
WP_000774263.1	lcl|NZ_RQFS01000104.1_cds_WP_135594689.1_3567	27.350	234	267
WP_000774263.1	lcl|NZ_RQFS01000135.1_cds_WP_135594704.1_3398	27.885	208	267
WP_000774263.1	lcl|NZ_RQFS01000118.1_cds_WP_100727872.1_2909	23.755	261	267
