WP_000340715.1	lcl|NZ_AFKN01000218.1_cds_WP_000340715.1_1218	100.000	86	106
WP_000410273.1	lcl|NZ_AFKN01000218.1_cds_WP_000410273.1_1217	100.000	314	314
WP_000410273.1	lcl|NZ_AFKN01000006.1_cds_WP_000093099.1_3731	46.988	83	314
WP_000410273.1	lcl|NZ_AFKN01000218.1_cds_WP_000646250.1_1214	25.705	319	314
WP_000410273.1	lcl|NZ_AFKN01000064.1_cds_WP_000744700.1_3328	24.691	324	314
WP_000410273.1	lcl|NZ_AFKN01000006.1_cds_WP_000600889.1_3740	25.269	186	314
WP_000410273.1	lcl|NZ_AFKN01000386.1_cds_WP_000723090.1_87	23.958	288	314
WP_000410273.1	lcl|NZ_AFKN01000218.1_cds_WP_001067557.1_1211	24.695	328	314
WP_000604524.1	lcl|NZ_AFKN01000218.1_cds_WP_000604524.1_1216	99.726	365	365
WP_000884059.1	lcl|NZ_AFKN01000218.1_cds_WP_000884059.1_1215	100.000	185	185
WP_000884059.1	lcl|NZ_AFKN01000368.1_cds_WP_000351733.1_214	40.000	140	185
WP_000646256.1	lcl|NZ_AFKN01000218.1_cds_WP_000646250.1_1214	99.088	329	329
WP_000646256.1	lcl|NZ_AFKN01000064.1_cds_WP_000744700.1_3328	32.063	315	329
WP_000646256.1	lcl|NZ_AFKN01000386.1_cds_WP_000723090.1_87	31.045	335	329
WP_000646256.1	lcl|NZ_AFKN01000006.1_cds_WP_000600889.1_3740	31.677	322	329
WP_000646256.1	lcl|NZ_AFKN01000392.1_cds_WP_001984071.1_54	31.803	305	329
WP_000646256.1	lcl|NZ_AFKN01000363.1_cds_WP_000709511.1_292	30.030	333	329
WP_000646256.1	lcl|NZ_AFKN01000006.1_cds_WP_000601375.1_3767	24.415	299	329
WP_000646256.1	lcl|NZ_AFKN01000218.1_cds_WP_001067557.1_1211	29.316	307	329
WP_000646256.1	lcl|NZ_AFKN01000103.1_cds_WP_000688695.1_2402	29.197	274	329
WP_000646256.1	lcl|NZ_AFKN01000004.1_cds_WP_000475904.1_3779	27.372	274	329
WP_000646256.1	lcl|NZ_AFKN01000360.1_cds_WP_000649921.1_342	32.353	170	329
WP_000646256.1	lcl|NZ_AFKN01000218.1_cds_WP_000410273.1_1217	27.509	269	329
WP_000646256.1	lcl|NZ_AFKN01000362.1_cds_WP_001074785.1_326	29.057	265	329
WP_000646256.1	lcl|NZ_AFKN01000172.1_cds_WP_000563554.1_1378	31.481	108	329
WP_000646256.1	lcl|NZ_AFKN01000069.1_cds_WP_001003555.1_3174	24.852	338	329
WP_000646256.1	lcl|NZ_AFKN01000006.1_cds_WP_000487322.1_3765	27.077	325	329
WP_000774263.1	lcl|NZ_AFKN01000218.1_cds_WP_000774262.1_1213	99.251	267	267
WP_000774263.1	lcl|NZ_AFKN01000006.1_cds_WP_000859505.1_3764	26.693	251	267
WP_000774263.1	lcl|NZ_AFKN01000006.1_cds_WP_000800438.1_3745	24.786	234	267
WP_000774263.1	lcl|NZ_AFKN01000386.1_cds_WP_000842260.1_88	26.316	190	267
WP_000774263.1	lcl|NZ_AFKN01000241.1_cds_WP_000667727.1_994	31.818	110	267
WP_000774263.1	lcl|NZ_AFKN01000094.1_cds_WP_000805357.1_2614	33.645	107	267
WP_002163445.1	lcl|NZ_AFKN01000218.1_cds_WP_000612797.1_1212	99.214	509	509
WP_002163445.1	lcl|NZ_AFKN01000133.1_cds_WP_000291591.1_1889	26.625	323	509
WP_002163445.1	lcl|NZ_AFKN01000133.1_cds_WP_000364507.1_1888	31.111	90	509
WP_002163445.1	lcl|NZ_AFKN01000218.1_cds_WP_000612797.1_1212	99.214	509	509
WP_002163445.1	lcl|NZ_AFKN01000133.1_cds_WP_000291591.1_1889	26.625	323	509
WP_002163445.1	lcl|NZ_AFKN01000133.1_cds_WP_000364507.1_1888	31.111	90	509
WP_001067556.1	lcl|NZ_AFKN01000218.1_cds_WP_001067557.1_1211	99.697	330	330
WP_001067556.1	lcl|NZ_AFKN01000218.1_cds_WP_000646250.1_1214	28.664	307	330
WP_001067556.1	lcl|NZ_AFKN01000006.1_cds_WP_000600889.1_3740	26.316	266	330
WP_001067556.1	lcl|NZ_AFKN01000392.1_cds_WP_001984071.1_54	25.735	272	330
WP_001067556.1	lcl|NZ_AFKN01000069.1_cds_WP_001003555.1_3174	28.395	243	330
WP_001067556.1	lcl|NZ_AFKN01000064.1_cds_WP_000744700.1_3328	26.812	276	330
WP_001067556.1	lcl|NZ_AFKN01000386.1_cds_WP_000723090.1_87	23.724	333	330
WP_001067556.1	lcl|NZ_AFKN01000103.1_cds_WP_000688695.1_2402	25.681	257	330
WP_001067556.1	lcl|NZ_AFKN01000360.1_cds_WP_000649921.1_342	30.120	166	330
WP_001067556.1	lcl|NZ_AFKN01000006.1_cds_WP_000601375.1_3767	26.545	275	330
WP_001067556.1	lcl|NZ_AFKN01000218.1_cds_WP_000410273.1_1217	24.695	328	330
WP_000776640.1	lcl|NZ_AFKN01000218.1_cds_WP_000689743.1_1208	38.026	547	538
WP_000776640.1	lcl|NZ_AFKN01000218.1_cds_WP_000689743.1_1208	38.026	547	538
WP_000424609.1	lcl|NZ_AFKN01000218.1_cds_WP_000342713.1_1207	67.424	264	264
WP_000424609.1	lcl|NZ_AFKN01000250.1_cds_WP_001002663.1_878	40.741	243	264
WP_000424609.1	lcl|NZ_AFKN01000063.1_cds_WP_001183723.1_3373	27.746	173	264
WP_002074065.1	lcl|NZ_AFKN01000218.1_cds_WP_001246618.1_1206	92.581	310	310
WP_002074065.1	lcl|NZ_AFKN01000123.1_cds_WP_000501205.1_2043	38.284	303	310
WP_002074065.1	lcl|NZ_AFKN01000063.1_cds_WP_001183723.1_3373	28.226	248	310
WP_002074065.1	lcl|NZ_AFKN01000008.1_cds_WP_000279894.1_3695	25.792	221	310
WP_002074065.1	lcl|NZ_AFKN01000218.1_cds_WP_001246618.1_1206	92.581	310	310
WP_002074065.1	lcl|NZ_AFKN01000123.1_cds_WP_000501205.1_2043	38.284	303	310
WP_002074065.1	lcl|NZ_AFKN01000063.1_cds_WP_001183723.1_3373	28.226	248	310
WP_002074065.1	lcl|NZ_AFKN01000008.1_cds_WP_000279894.1_3695	25.792	221	310
WP_000479984.1	lcl|NZ_AFKN01000218.1_cds_WP_000479982.1_1205	99.242	264	264
WP_000715958.1	lcl|NZ_AFKN01000218.1_cds_WP_000715958.1_1204	100.000	131	131
WP_001088863.1	lcl|NZ_AFKN01000218.1_cds_WP_001088866.1_1203	98.611	144	144
WP_001088863.1	lcl|NZ_AFKN01000073.1_cds_WP_002069656.1_3040	44.643	56	144
WP_000517243.1	lcl|NZ_AFKN01000218.1_cds_WP_000517242.1_1202	99.548	221	221
WP_000517243.1	lcl|NZ_AFKN01000064.1_cds_WP_001082180.1_3300	28.205	78	221
WP_000517243.1	lcl|NZ_AFKN01000234.1_cds_WP_001069834.1_1055	28.440	109	221
WP_001149938.1	lcl|NZ_AFKN01000006.1_cds_WP_000575034.1_3728	27.327	333	393
WP_001149938.1	lcl|NZ_AFKN01000006.1_cds_WP_001206409.1_3736	27.673	159	393
WP_001149938.1	lcl|NZ_AFKN01000006.1_cds_WP_002082140.1_3752	24.603	252	393
WP_001149938.1	lcl|NZ_AFKN01000006.1_cds_WP_000661932.1_3761	26.389	144	393
WP_001149938.1	lcl|NZ_AFKN01000234.1_cds_WP_000347681.1_1056	23.585	212	393
WP_001149938.1	lcl|NZ_AFKN01000233.1_cds_WP_000402845.1_1077	21.364	220	393
WP_001149938.1	lcl|NZ_AFKN01000064.1_cds_WP_001082180.1_3300	23.757	181	393
WP_000611594.1	lcl|NZ_AFKN01000218.1_cds_WP_000611594.1_1201	100.000	175	175
WP_000611594.1	lcl|NZ_AFKN01000120.1_cds_WP_001206951.1_2081	28.966	145	175
WP_001015425.1	lcl|NZ_AFKN01000006.1_cds_WP_000575034.1_3728	99.728	368	405
WP_001015425.1	lcl|NZ_AFKN01000218.1_cds_LEP2GSC120_RS1000000124930_1200	97.561	41	405
WP_001015425.1	lcl|NZ_AFKN01000233.1_cds_WP_000402845.1_1077	23.182	220	405
WP_001015425.1	lcl|NZ_AFKN01000234.1_cds_WP_000347681.1_1056	25.714	210	405
WP_001015425.1	lcl|NZ_AFKN01000006.1_cds_WP_000661932.1_3761	24.627	134	405
WP_001015425.1	lcl|NZ_AFKN01000064.1_cds_WP_001082180.1_3300	24.074	162	405
WP_000582222.1	lcl|NZ_AFKN01000006.1_cds_WP_000582222.1_3729	100.000	358	358
WP_000582222.1	lcl|NZ_AFKN01000218.1_cds_WP_000608295.1_1209	35.385	325	358
WP_000582222.1	lcl|NZ_AFKN01000309.1_cds_WP_001281953.1_492	30.469	384	358
WP_000582222.1	lcl|NZ_AFKN01000006.1_cds_WP_000947844.1_3741	29.290	338	358
WP_000582222.1	lcl|NZ_AFKN01000386.1_cds_WP_000618858.1_81	33.929	280	358
WP_000582222.1	lcl|NZ_AFKN01000218.1_cds_WP_001198107.1_1210	31.111	360	358
WP_000582222.1	lcl|NZ_AFKN01000171.1_cds_WP_001982414.1_1389	26.016	369	358
WP_000582222.1	lcl|NZ_AFKN01000006.1_cds_WP_000346036.1_3748	30.000	250	358
WP_000344487.1	lcl|NZ_AFKN01000006.1_cds_WP_000344487.1_3730	100.000	308	308
WP_000344487.1	lcl|NZ_AFKN01000006.1_cds_WP_000344487.1_3730	100.000	308	308
WP_000093099.1	lcl|NZ_AFKN01000006.1_cds_WP_000093099.1_3731	98.990	99	99
WP_000093099.1	lcl|NZ_AFKN01000218.1_cds_WP_000410273.1_1217	46.988	83	99
WP_223809837.1	lcl|NZ_AFKN01000006.1_cds_WP_223809837.1_3732	99.531	213	213
WP_223809837.1	lcl|NZ_AFKN01000257.1_cds_WP_000007746.1_822	72.249	209	213
WP_223809837.1	lcl|NZ_AFKN01000064.1_cds_WP_000462634.1_3318	32.353	102	213
WP_223809837.1	lcl|NZ_AFKN01000006.1_cds_WP_000516587.1_3742	22.500	120	213
WP_223809837.1	lcl|NZ_AFKN01000392.1_cds_WP_000690880.1_55	29.496	139	213
WP_001106774.1	lcl|NZ_AFKN01000006.1_cds_WP_001106774.1_3733	99.760	417	417
WP_000834715.1	lcl|NZ_AFKN01000006.1_cds_WP_000834715.1_3734	100.000	605	605
WP_000834715.1	lcl|NZ_AFKN01000104.1_cds_WP_000172202.1_2362	34.264	394	605
WP_000834715.1	lcl|NZ_AFKN01000107.1_cds_WP_000667646.1_2315	41.870	246	605
