WP_000340715.1	lcl|NZ_AOWJ01000112.1_cds_WP_000340715.1_1880	100.000	86	106
WP_000410273.1	lcl|NZ_AOWJ01000112.1_cds_WP_000410273.1_1879	100.000	314	314
WP_000410273.1	lcl|NZ_AOWJ01000112.1_cds_WP_000646255.1_1876	26.019	319	314
WP_000410273.1	lcl|NZ_AOWJ01000097.1_cds_WP_000744695.1_1393	24.691	324	314
WP_000410273.1	lcl|NZ_AOWJ01000117.1_cds_WP_000649929.1_2100	28.135	327	314
WP_000410273.1	lcl|NZ_AOWJ01000155.1_cds_WP_000600891.1_3140	23.636	275	314
WP_000410273.1	lcl|NZ_AOWJ01000155.1_cds_WP_000723081.1_3192	23.958	288	314
WP_000410273.1	lcl|NZ_AOWJ01000112.1_cds_WP_001067557.1_1873	24.695	328	314
WP_000604524.1	lcl|NZ_AOWJ01000112.1_cds_WP_000604524.1_1878	99.726	365	365
WP_000884059.1	lcl|NZ_AOWJ01000112.1_cds_WP_000884059.1_1877	100.000	185	185
WP_000884059.1	lcl|NZ_AOWJ01000103.1_cds_WP_000351733.1_1613	40.000	140	185
WP_000646256.1	lcl|NZ_AOWJ01000112.1_cds_WP_000646255.1_1876	98.784	329	329
WP_000646256.1	lcl|NZ_AOWJ01000097.1_cds_WP_000744695.1_1393	32.063	315	329
WP_000646256.1	lcl|NZ_AOWJ01000155.1_cds_WP_000723081.1_3192	31.045	335	329
WP_000646256.1	lcl|NZ_AOWJ01000155.1_cds_WP_000600891.1_3140	31.988	322	329
WP_000646256.1	lcl|NZ_AOWJ01000052.1_cds_WP_002064390.1_787	31.475	305	329
WP_000646256.1	lcl|NZ_AOWJ01000117.1_cds_WP_000649929.1_2100	30.183	328	329
WP_000646256.1	lcl|NZ_AOWJ01000068.1_cds_WP_000709511.1_951	30.030	333	329
WP_000646256.1	lcl|NZ_AOWJ01000155.1_cds_WP_000601375.1_3167	24.415	299	329
WP_000646256.1	lcl|NZ_AOWJ01000112.1_cds_WP_001067557.1_1873	29.316	307	329
WP_000646256.1	lcl|NZ_AOWJ01000052.1_cds_WP_000688698.1_767	29.197	274	329
WP_000646256.1	lcl|NZ_AOWJ01000155.1_cds_WP_000475897.1_3175	27.372	274	329
WP_000646256.1	lcl|NZ_AOWJ01000112.1_cds_WP_000410273.1_1879	27.509	269	329
WP_000646256.1	lcl|NZ_AOWJ01000129.1_cds_WP_001074779.1_2441	28.679	265	329
WP_000646256.1	lcl|NZ_AOWJ01000155.1_cds_WP_000487319.1_3165	27.385	325	329
WP_000646256.1	lcl|NZ_AOWJ01000147.1_cds_WP_001003563.1_2961	25.984	254	329
WP_000774263.1	lcl|NZ_AOWJ01000112.1_cds_WP_000774259.1_1875	98.502	267	267
WP_000774263.1	lcl|NZ_AOWJ01000155.1_cds_WP_000859505.1_3164	26.693	251	267
WP_000774263.1	lcl|NZ_AOWJ01000155.1_cds_WP_000800439.1_3145	24.786	234	267
WP_000774263.1	lcl|NZ_AOWJ01000155.1_cds_WP_000842260.1_3193	26.316	190	267
WP_000774263.1	lcl|NZ_AOWJ01000169.1_cds_WP_000667727.1_3584	31.818	110	267
WP_000774263.1	lcl|NZ_AOWJ01000173.1_cds_WP_000805357.1_3681	33.645	107	267
WP_002163445.1	lcl|NZ_AOWJ01000112.1_cds_WP_000612799.1_1874	98.821	509	509
WP_002163445.1	lcl|NZ_AOWJ01000156.1_cds_WP_000291581.1_3326	26.625	323	509
WP_002163445.1	lcl|NZ_AOWJ01000156.1_cds_WP_000364504.1_3327	31.111	90	509
WP_002163445.1	lcl|NZ_AOWJ01000112.1_cds_WP_000612799.1_1874	98.821	509	509
WP_002163445.1	lcl|NZ_AOWJ01000156.1_cds_WP_000291581.1_3326	26.625	323	509
WP_002163445.1	lcl|NZ_AOWJ01000156.1_cds_WP_000364504.1_3327	31.111	90	509
WP_001067556.1	lcl|NZ_AOWJ01000112.1_cds_WP_001067557.1_1873	99.697	330	330
WP_001067556.1	lcl|NZ_AOWJ01000112.1_cds_WP_000646255.1_1876	30.350	257	330
WP_001067556.1	lcl|NZ_AOWJ01000155.1_cds_WP_000600891.1_3140	26.692	266	330
WP_001067556.1	lcl|NZ_AOWJ01000052.1_cds_WP_002064390.1_787	26.103	272	330
WP_001067556.1	lcl|NZ_AOWJ01000097.1_cds_WP_000744695.1_1393	27.899	276	330
WP_001067556.1	lcl|NZ_AOWJ01000147.1_cds_WP_001003563.1_2961	27.572	243	330
WP_001067556.1	lcl|NZ_AOWJ01000155.1_cds_WP_000723081.1_3192	23.724	333	330
WP_001067556.1	lcl|NZ_AOWJ01000117.1_cds_WP_000649929.1_2100	28.854	253	330
WP_001067556.1	lcl|NZ_AOWJ01000052.1_cds_WP_000688698.1_767	24.903	257	330
WP_001067556.1	lcl|NZ_AOWJ01000155.1_cds_WP_000601375.1_3167	26.545	275	330
WP_001067556.1	lcl|NZ_AOWJ01000112.1_cds_WP_000410273.1_1879	24.695	328	330
WP_000776640.1	lcl|NZ_AOWJ01000112.1_cds_WP_000689739.1_1870	38.026	547	538
WP_000776640.1	lcl|NZ_AOWJ01000112.1_cds_WP_000689739.1_1870	38.026	547	538
WP_000424609.1	lcl|NZ_AOWJ01000112.1_cds_WP_000342716.1_1869	67.424	264	264
WP_000424609.1	lcl|NZ_AOWJ01000095.1_cds_WP_001002662.1_1335	40.741	243	264
WP_000424609.1	lcl|NZ_AOWJ01000101.1_cds_WP_001183714.1_1537	27.746	173	264
WP_002074065.1	lcl|NZ_AOWJ01000112.1_cds_WP_001246623.1_1868	92.903	310	310
WP_002074065.1	lcl|NZ_AOWJ01000174.1_cds_WP_000501205.1_3719	38.284	303	310
WP_002074065.1	lcl|NZ_AOWJ01000101.1_cds_WP_001183714.1_1537	28.226	248	310
WP_002074065.1	lcl|NZ_AOWJ01000021.1_cds_WP_000279890.1_229	25.339	221	310
WP_002074065.1	lcl|NZ_AOWJ01000112.1_cds_WP_001246623.1_1868	92.903	310	310
