WP_000340715.1	lcl|NZ_JADDVA010000006.1_cds_WP_002725873.1_3025	91.860	86	106
WP_000410273.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733579.1_3024	92.994	314	314
WP_000410273.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733534.1_3021	25.078	319	314
WP_000410273.1	lcl|NZ_JADDVA010000016.1_cds_WP_002722638.1_515	22.769	325	314
WP_000410273.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740024.1_2930	24.555	281	314
WP_000410273.1	lcl|NZ_JADDVA010000007.1_cds_WP_002728309.1_3087	25.402	311	314
WP_000410273.1	lcl|NZ_JADDVA010000028.1_cds_WP_002743770.1_1300	22.353	170	314
WP_000410273.1	lcl|NZ_JADDVA010000006.1_cds_WP_016749081.1_2992	22.769	325	314
WP_000604524.1	lcl|NZ_JADDVA010000006.1_cds_WP_026054882.1_3023	85.479	365	365
WP_000884059.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733646.1_3022	95.676	185	185
WP_000884059.1	lcl|NZ_JADDVA010000003.1_cds_WP_002721790.1_1888	36.301	146	185
WP_000646256.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733534.1_3021	98.176	329	329
WP_000646256.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740024.1_2930	31.343	335	329
WP_000646256.1	lcl|NZ_JADDVA010000016.1_cds_WP_002722638.1_515	29.841	315	329
WP_000646256.1	lcl|NZ_JADDVA010000007.1_cds_WP_002728309.1_3087	31.190	311	329
WP_000646256.1	lcl|NZ_JADDVA010000028.1_cds_WP_002743770.1_1300	27.273	341	329
WP_000646256.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733638.1_2984	27.586	348	329
WP_000646256.1	lcl|NZ_JADDVA010000007.1_cds_WP_002728316.1_3090	28.485	330	329
WP_000646256.1	lcl|NZ_JADDVA010000075.1_cds_WP_002741146.1_3067	29.167	312	329
WP_000646256.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733546.1_2955	25.373	268	329
WP_000646256.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740721.1_3018	29.316	307	329
WP_000646256.1	lcl|NZ_JADDVA010000008.1_cds_WP_002732331.1_3293	25.959	339	329
WP_000646256.1	lcl|NZ_JADDVA010000006.1_cds_WP_002744551.1_2990	28.889	270	329
WP_000646256.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733579.1_3024	27.309	249	329
WP_000646256.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733698.1_2947	26.642	274	329
WP_000646256.1	lcl|NZ_JADDVA010000006.1_cds_WP_016749081.1_2992	23.659	317	329
WP_000646256.1	lcl|NZ_JADDVA010000060.1_cds_WP_002740236.1_2789	27.509	269	329
WP_000646256.1	lcl|NZ_JADDVA010000004.1_cds_WP_002721725.1_2320	24.926	337	329
WP_000646256.1	lcl|NZ_JADDVA010000004.1_cds_WP_002739935.1_2408	27.711	249	329
WP_000646256.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733757.1_2957	31.034	174	329
WP_000774263.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733627.1_3020	92.884	267	267
WP_000774263.1	lcl|NZ_JADDVA010000006.1_cds_WP_002738295.1_2958	24.701	251	267
WP_000774263.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740926.1_2979	24.786	234	267
WP_000774263.1	lcl|NZ_JADDVA010000006.1_cds_WP_002727921.1_2929	26.455	189	267
WP_000774263.1	lcl|NZ_JADDVA010000024.1_cds_WP_002729040.1_1116	33.636	110	267
WP_000774263.1	lcl|NZ_JADDVA010000028.1_cds_WP_002729513.1_1299	26.455	189	267
WP_000774263.1	lcl|NZ_JADDVA010000002.1_cds_WP_002766579.1_1473	26.344	186	267
WP_002163445.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740779.1_3019	96.071	509	509
WP_002163445.1	lcl|NZ_JADDVA010000005.1_cds_WP_002728536.1_2703	25.826	333	509
WP_002163445.1	lcl|NZ_JADDVA010000005.1_cds_WP_002728534.1_2704	31.111	90	509
WP_002163445.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740779.1_3019	96.071	509	509
WP_002163445.1	lcl|NZ_JADDVA010000005.1_cds_WP_002728536.1_2703	25.826	333	509
WP_002163445.1	lcl|NZ_JADDVA010000005.1_cds_WP_002728534.1_2704	31.111	90	509
WP_001067556.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740721.1_3018	94.848	330	330
WP_001067556.1	lcl|NZ_JADDVA010000007.1_cds_WP_002728309.1_3087	26.740	273	330
WP_001067556.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733534.1_3021	28.990	307	330
WP_001067556.1	lcl|NZ_JADDVA010000006.1_cds_WP_016749081.1_2992	30.317	221	330
WP_001067556.1	lcl|NZ_JADDVA010000016.1_cds_WP_002722638.1_515	27.425	299	330
WP_001067556.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740024.1_2930	26.183	317	330
WP_001067556.1	lcl|NZ_JADDVA010000008.1_cds_WP_002732331.1_3293	27.193	228	330
WP_001067556.1	lcl|NZ_JADDVA010000004.1_cds_WP_002721725.1_2320	24.898	245	330
WP_001067556.1	lcl|NZ_JADDVA010000075.1_cds_WP_002741146.1_3067	27.303	304	330
WP_001067556.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733546.1_2955	25.275	273	330
WP_001067556.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733638.1_2984	25.965	285	330
WP_001067556.1	lcl|NZ_JADDVA010000006.1_cds_WP_002733579.1_3024	24.540	326	330
WP_001067556.1	lcl|NZ_JADDVA010000028.1_cds_WP_002743770.1_1300	24.648	142	330
WP_001067556.1	lcl|NZ_JADDVA010000004.1_cds_WP_002739935.1_2408	26.351	296	330
WP_001067556.1	lcl|NZ_JADDVA010000060.1_cds_WP_002740236.1_2789	26.337	243	330
WP_001067556.1	lcl|NZ_JADDVA010000039.1_cds_WP_002739707.1_1875	25.781	128	330
WP_000776640.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740729.1_3015	37.912	546	538
WP_000776640.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740729.1_3015	37.912	546	538
WP_000424609.1	lcl|NZ_JADDVA010000006.1_cds_WP_002740998.1_3014	67.045	264	264
WP_000424609.1	lcl|NZ_JADDVA010000002.1_cds_WP_002742191.1_1504	40.329	243	264
WP_002074065.1	lcl|NZ_JADDVA010000006.1_cds_WP_032853071.1_3013	88.710	310	310
WP_002074065.1	lcl|NZ_JADDVA010000032.1_cds_WP_002741402.1_1595	39.604	303	310
WP_002074065.1	lcl|NZ_JADDVA010000019.1_cds_WP_002727287.1_689	28.470	281	310
WP_002074065.1	lcl|NZ_JADDVA010000003.1_cds_WP_002727177.1_1938	26.244	221	310
WP_002074065.1	lcl|NZ_JADDVA010000006.1_cds_WP_032853071.1_3013	88.710	310	310
