WP_000340715.1	lcl|NZ_JADDWF010000005.1_cds_WP_002725873.1_2765	91.860	86	106
WP_000410273.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733579.1_2764	92.994	314	314
WP_000410273.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733534.1_2761	25.078	319	314
WP_000410273.1	lcl|NZ_JADDWF010000017.1_cds_WP_002722638.1_602	22.769	325	314
WP_000410273.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740024.1_2670	24.555	281	314
WP_000410273.1	lcl|NZ_JADDWF010000006.1_cds_WP_002728309.1_3027	25.402	311	314
WP_000410273.1	lcl|NZ_JADDWF010000029.1_cds_WP_002743770.1_1379	22.353	170	314
WP_000410273.1	lcl|NZ_JADDWF010000005.1_cds_WP_016749081.1_2732	22.769	325	314
WP_000604524.1	lcl|NZ_JADDWF010000005.1_cds_WP_026054882.1_2763	85.479	365	365
WP_000884059.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733646.1_2762	95.676	185	185
WP_000884059.1	lcl|NZ_JADDWF010000003.1_cds_WP_002721790.1_2042	36.301	146	185
WP_000646256.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733534.1_2761	98.176	329	329
WP_000646256.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740024.1_2670	31.343	335	329
WP_000646256.1	lcl|NZ_JADDWF010000017.1_cds_WP_002722638.1_602	29.841	315	329
WP_000646256.1	lcl|NZ_JADDWF010000006.1_cds_WP_002728309.1_3027	31.190	311	329
WP_000646256.1	lcl|NZ_JADDWF010000029.1_cds_WP_002743770.1_1379	27.273	341	329
WP_000646256.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733638.1_2724	27.586	348	329
WP_000646256.1	lcl|NZ_JADDWF010000006.1_cds_WP_002728316.1_3024	28.485	330	329
WP_000646256.1	lcl|NZ_JADDWF010000077.1_cds_WP_002741146.1_3099	29.167	312	329
WP_000646256.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733546.1_2695	25.373	268	329
WP_000646256.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740721.1_2758	29.316	307	329
WP_000646256.1	lcl|NZ_JADDWF010000007.1_cds_WP_002732331.1_3200	25.959	339	329
WP_000646256.1	lcl|NZ_JADDWF010000005.1_cds_WP_002744551.1_2730	28.889	270	329
WP_000646256.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733579.1_2764	27.309	249	329
WP_000646256.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733698.1_2687	26.642	274	329
WP_000646256.1	lcl|NZ_JADDWF010000005.1_cds_WP_016749081.1_2732	23.659	317	329
WP_000646256.1	lcl|NZ_JADDWF010000060.1_cds_WP_002740236.1_2773	27.509	269	329
WP_000646256.1	lcl|NZ_JADDWF010000004.1_cds_WP_002721725.1_2337	24.926	337	329
WP_000646256.1	lcl|NZ_JADDWF010000004.1_cds_WP_002739935.1_2425	27.711	249	329
WP_000646256.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733757.1_2697	31.034	174	329
WP_000774263.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733627.1_2760	92.884	267	267
WP_000774263.1	lcl|NZ_JADDWF010000005.1_cds_WP_002738295.1_2698	24.701	251	267
WP_000774263.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740926.1_2719	24.786	234	267
WP_000774263.1	lcl|NZ_JADDWF010000005.1_cds_WP_002727921.1_2669	26.455	189	267
WP_000774263.1	lcl|NZ_JADDWF010000023.1_cds_WP_002729040.1_1110	33.636	110	267
WP_000774263.1	lcl|NZ_JADDWF010000029.1_cds_WP_002729513.1_1378	26.455	189	267
WP_000774263.1	lcl|NZ_JADDWF010000002.1_cds_WP_002766579.1_1518	26.344	186	267
WP_002163445.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740779.1_2759	96.071	509	509
WP_002163445.1	lcl|NZ_JADDWF010000010.1_cds_WP_002728536.1_41	25.826	333	509
WP_002163445.1	lcl|NZ_JADDWF010000010.1_cds_WP_002728534.1_42	31.111	90	509
WP_002163445.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740779.1_2759	96.071	509	509
WP_002163445.1	lcl|NZ_JADDWF010000010.1_cds_WP_002728536.1_41	25.826	333	509
WP_002163445.1	lcl|NZ_JADDWF010000010.1_cds_WP_002728534.1_42	31.111	90	509
WP_001067556.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740721.1_2758	94.848	330	330
WP_001067556.1	lcl|NZ_JADDWF010000006.1_cds_WP_002728309.1_3027	26.740	273	330
WP_001067556.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733534.1_2761	28.990	307	330
WP_001067556.1	lcl|NZ_JADDWF010000005.1_cds_WP_016749081.1_2732	30.317	221	330
WP_001067556.1	lcl|NZ_JADDWF010000017.1_cds_WP_002722638.1_602	27.425	299	330
WP_001067556.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740024.1_2670	26.183	317	330
WP_001067556.1	lcl|NZ_JADDWF010000007.1_cds_WP_002732331.1_3200	27.193	228	330
WP_001067556.1	lcl|NZ_JADDWF010000004.1_cds_WP_002721725.1_2337	24.898	245	330
WP_001067556.1	lcl|NZ_JADDWF010000077.1_cds_WP_002741146.1_3099	27.303	304	330
WP_001067556.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733546.1_2695	25.275	273	330
WP_001067556.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733638.1_2724	25.965	285	330
WP_001067556.1	lcl|NZ_JADDWF010000005.1_cds_WP_002733579.1_2764	24.540	326	330
WP_001067556.1	lcl|NZ_JADDWF010000029.1_cds_WP_002743770.1_1379	24.648	142	330
WP_001067556.1	lcl|NZ_JADDWF010000004.1_cds_WP_002739935.1_2425	26.351	296	330
WP_001067556.1	lcl|NZ_JADDWF010000060.1_cds_WP_002740236.1_2773	26.337	243	330
WP_001067556.1	lcl|NZ_JADDWF010000038.1_cds_WP_002739707.1_1854	25.781	128	330
WP_000776640.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740729.1_2755	37.912	546	538
WP_000776640.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740729.1_2755	37.912	546	538
WP_000424609.1	lcl|NZ_JADDWF010000005.1_cds_WP_002740998.1_2754	67.045	264	264
WP_000424609.1	lcl|NZ_JADDWF010000002.1_cds_WP_002742191.1_1549	40.329	243	264
WP_002074065.1	lcl|NZ_JADDWF010000005.1_cds_WP_032853071.1_2753	88.710	310	310
WP_002074065.1	lcl|NZ_JADDWF010000036.1_cds_WP_002741402.1_1776	39.604	303	310
WP_002074065.1	lcl|NZ_JADDWF010000019.1_cds_WP_002727287.1_710	28.470	281	310
WP_002074065.1	lcl|NZ_JADDWF010000003.1_cds_WP_002727177.1_1990	26.244	221	310
WP_002074065.1	lcl|NZ_JADDWF010000005.1_cds_WP_032853071.1_2753	88.710	310	310
