WP_000340715.1	lcl|NZ_AOXB01000098.1_cds_WP_004462903.1_2624	95.349	86	106
WP_000410273.1	lcl|NZ_AOXB01000098.1_cds_WP_017863560.1_2625	92.903	310	314
WP_000410273.1	lcl|NZ_AOXB01000098.1_cds_WP_004464967.1_2676	24.731	279	314
WP_000410273.1	lcl|NZ_AOXB01000116.1_cds_WP_004461583.1_3506	24.611	321	314
WP_000410273.1	lcl|NZ_AOXB01000063.1_cds_WP_004487738.1_1280	25.000	332	314
WP_000410273.1	lcl|NZ_AOXB01000098.1_cds_WP_004465002.1_2678	25.683	183	314
WP_000410273.1	lcl|NZ_AOXB01000098.1_cds_WP_004476514.1_2698	23.843	281	314
WP_000410273.1	lcl|NZ_AOXB01000113.1_cds_WP_004468319.1_3206	22.353	170	314
WP_000410273.1	lcl|NZ_AOXB01000011.1_cds_WP_004461234.1_140	25.359	209	314
WP_000884059.1	lcl|NZ_AOXB01000092.1_cds_WP_004460143.1_2274	35.616	146	185
WP_000884059.1	lcl|NZ_AOXB01000098.1_cds_WP_004494299.1_2659	35.028	177	185
WP_000646256.1	lcl|NZ_AOXB01000098.1_cds_WP_004464967.1_2676	31.776	321	329
WP_000646256.1	lcl|NZ_AOXB01000098.1_cds_WP_004476514.1_2698	31.138	334	329
WP_000646256.1	lcl|NZ_AOXB01000011.1_cds_WP_004461234.1_140	32.797	311	329
WP_000646256.1	lcl|NZ_AOXB01000116.1_cds_WP_004461583.1_3506	29.524	315	329
WP_000646256.1	lcl|NZ_AOXB01000098.1_cds_WP_004465002.1_2678	30.164	305	329
WP_000646256.1	lcl|NZ_AOXB01000113.1_cds_WP_004468319.1_3206	27.083	336	329
WP_000646256.1	lcl|NZ_AOXB01000063.1_cds_WP_004487738.1_1280	29.193	322	329
WP_000646256.1	lcl|NZ_AOXB01000011.1_cds_WP_004461242.1_143	29.091	330	329
WP_000646256.1	lcl|NZ_AOXB01000091.1_cds_WP_017863440.1_2207	25.507	345	329
WP_000646256.1	lcl|NZ_AOXB01000098.1_cds_WP_017863560.1_2625	26.296	270	329
WP_000646256.1	lcl|NZ_AOXB01000086.1_cds_WP_004470510.1_1958	28.030	264	329
WP_000646256.1	lcl|NZ_AOXB01000098.1_cds_WP_004465101.1_2680	25.993	277	329
WP_000646256.1	lcl|NZ_AOXB01000115.1_cds_WP_004476349.1_3413	24.471	331	329
WP_000646256.1	lcl|NZ_AOXB01000091.1_cds_WP_004459320.1_2154	27.273	286	329
WP_000774263.1	lcl|NZ_AOXB01000098.1_cds_WP_004475169.1_2677	27.568	185	267
WP_000774263.1	lcl|NZ_AOXB01000051.1_cds_WP_004477560.1_920	30.808	198	267
WP_000774263.1	lcl|NZ_AOXB01000098.1_cds_WP_004476528.1_2699	26.316	190	267
WP_000774263.1	lcl|NZ_AOXB01000113.1_cds_WP_004477855.1_3207	26.943	193	267
WP_000774263.1	lcl|NZ_AOXB01000089.1_cds_WP_017863400.1_2105	26.923	208	267
WP_002163445.1	lcl|NZ_AOXB01000018.1_cds_WP_017862732.1_325	26.687	326	509
WP_002163445.1	lcl|NZ_AOXB01000018.1_cds_WP_004460640.1_324	33.333	90	509
WP_002163445.1	lcl|NZ_AOXB01000018.1_cds_WP_017862732.1_325	26.687	326	509
WP_002163445.1	lcl|NZ_AOXB01000018.1_cds_WP_004460640.1_324	33.333	90	509
WP_001067556.1	lcl|NZ_AOXB01000011.1_cds_WP_004461234.1_140	26.007	273	330
WP_001067556.1	lcl|NZ_AOXB01000098.1_cds_WP_004464967.1_2676	23.273	275	330
WP_001067556.1	lcl|NZ_AOXB01000116.1_cds_WP_004461583.1_3506	28.261	276	330
WP_001067556.1	lcl|NZ_AOXB01000098.1_cds_WP_004476514.1_2698	25.749	334	330
WP_001067556.1	lcl|NZ_AOXB01000091.1_cds_WP_017863440.1_2207	26.154	260	330
WP_001067556.1	lcl|NZ_AOXB01000115.1_cds_WP_004476349.1_3413	25.514	243	330
WP_001067556.1	lcl|NZ_AOXB01000063.1_cds_WP_004487738.1_1280	28.287	251	330
WP_001067556.1	lcl|NZ_AOXB01000113.1_cds_WP_004468319.1_3206	24.460	139	330
WP_001067556.1	lcl|NZ_AOXB01000098.1_cds_WP_017863560.1_2625	24.012	329	330
WP_001067556.1	lcl|NZ_AOXB01000086.1_cds_WP_004470510.1_1958	28.462	130	330
WP_000424609.1	lcl|NZ_AOXB01000095.1_cds_WP_004457662.1_2474	41.564	243	264
WP_002074065.1	lcl|NZ_AOXB01000076.1_cds_WP_004474516.1_1553	40.141	284	310
WP_002074065.1	lcl|NZ_AOXB01000117.1_cds_WP_004473577.1_3569	27.875	287	310
WP_002074065.1	lcl|NZ_AOXB01000028.1_cds_WP_004462208.1_436	25.792	221	310
