WP_000340715.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004462903.1_3491	95.349	86	106
WP_000410273.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004464977.1_3492	92.581	310	314
WP_000410273.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004464967.1_3545	24.731	279	314
WP_000410273.1	lcl|NZ_JAUOTH010000001.1_cds_WP_008393339.1_3461	24.611	321	314
WP_000410273.1	lcl|NZ_JAUOTH010000001.1_cds_WP_032928188.1_3345	25.000	332	314
WP_000410273.1	lcl|NZ_JAUOTH010000018.1_cds_WP_282964026.1_3547	25.683	183	314
WP_000410273.1	lcl|NZ_JAUOTH010000022.1_cds_WP_008394652.1_367	23.843	281	314
WP_000410273.1	lcl|NZ_JAUOTH010000024.1_cds_WP_004468319.1_3150	22.353	170	314
WP_000410273.1	lcl|NZ_JAUOTH010000013.1_cds_WP_004461234.1_447	25.359	209	314
WP_000884059.1	lcl|NZ_JAUOTH010000002.1_cds_WP_004460143.1_2208	35.616	146	185
WP_000884059.1	lcl|NZ_JAUOTH010000018.1_cds_WP_075918475.1_3528	35.028	177	185
WP_000646256.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004464967.1_3545	31.776	321	329
WP_000646256.1	lcl|NZ_JAUOTH010000022.1_cds_WP_008394652.1_367	31.343	335	329
WP_000646256.1	lcl|NZ_JAUOTH010000013.1_cds_WP_004461234.1_447	32.797	311	329
WP_000646256.1	lcl|NZ_JAUOTH010000001.1_cds_WP_008393339.1_3461	29.524	315	329
WP_000646256.1	lcl|NZ_JAUOTH010000018.1_cds_WP_282964026.1_3547	30.164	305	329
WP_000646256.1	lcl|NZ_JAUOTH010000024.1_cds_WP_004468319.1_3150	27.083	336	329
WP_000646256.1	lcl|NZ_JAUOTH010000001.1_cds_WP_032928188.1_3345	28.882	322	329
WP_000646256.1	lcl|NZ_JAUOTH010000013.1_cds_WP_004467290.1_444	28.882	322	329
WP_000646256.1	lcl|NZ_JAUOTH010000012.1_cds_WP_046943555.1_2762	24.928	345	329
WP_000646256.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004464977.1_3492	26.296	270	329
WP_000646256.1	lcl|NZ_JAUOTH010000009.1_cds_WP_008398679.1_778	28.030	264	329
WP_000646256.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004465101.1_3549	25.993	277	329
WP_000646256.1	lcl|NZ_JAUOTH010000014.1_cds_WP_282963968.1_202	24.471	331	329
WP_000646256.1	lcl|NZ_JAUOTH010000017.1_cds_WP_004472818.1_1475	27.273	286	329
WP_000774263.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004475169.1_3546	27.568	185	267
WP_000774263.1	lcl|NZ_JAUOTH010000024.1_cds_WP_004477560.1_3118	30.808	198	267
WP_000774263.1	lcl|NZ_JAUOTH010000022.1_cds_WP_004475142.1_366	26.316	190	267
WP_000774263.1	lcl|NZ_JAUOTH010000024.1_cds_WP_004477855.1_3151	26.943	193	267
WP_000774263.1	lcl|NZ_JAUOTH010000013.1_cds_WP_016754360.1_476	26.923	208	267
WP_002163445.1	lcl|NZ_JAUOTH010000006.1_cds_WP_004473482.1_2464	26.994	326	509
WP_002163445.1	lcl|NZ_JAUOTH010000006.1_cds_WP_004460640.1_2465	33.333	90	509
WP_002163445.1	lcl|NZ_JAUOTH010000006.1_cds_WP_004473482.1_2464	26.994	326	509
WP_002163445.1	lcl|NZ_JAUOTH010000006.1_cds_WP_004460640.1_2465	33.333	90	509
WP_001067556.1	lcl|NZ_JAUOTH010000013.1_cds_WP_004461234.1_447	26.007	273	330
WP_001067556.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004464967.1_3545	23.273	275	330
WP_001067556.1	lcl|NZ_JAUOTH010000001.1_cds_WP_008393339.1_3461	27.899	276	330
WP_001067556.1	lcl|NZ_JAUOTH010000022.1_cds_WP_008394652.1_367	25.449	334	330
WP_001067556.1	lcl|NZ_JAUOTH010000014.1_cds_WP_282963968.1_202	25.514	243	330
WP_001067556.1	lcl|NZ_JAUOTH010000012.1_cds_WP_046943555.1_2762	26.154	260	330
WP_001067556.1	lcl|NZ_JAUOTH010000001.1_cds_WP_032928188.1_3345	28.458	253	330
WP_001067556.1	lcl|NZ_JAUOTH010000024.1_cds_WP_004468319.1_3150	24.460	139	330
WP_001067556.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004464977.1_3492	24.012	329	330
WP_001067556.1	lcl|NZ_JAUOTH010000009.1_cds_WP_008398679.1_778	28.462	130	330
WP_000424609.1	lcl|NZ_JAUOTH010000060.1_cds_WP_046944142.1_708	41.152	243	264
WP_002074065.1	lcl|NZ_JAUOTH010000058.1_cds_WP_004474516.1_1675	40.141	284	310
WP_002074065.1	lcl|NZ_JAUOTH010000023.1_cds_WP_004473577.1_892	27.875	287	310
WP_002074065.1	lcl|NZ_JAUOTH010000009.1_cds_WP_004462208.1_742	25.792	221	310
WP_002074065.1	lcl|NZ_JAUOTH010000058.1_cds_WP_004474516.1_1675	40.141	284	310
WP_002074065.1	lcl|NZ_JAUOTH010000023.1_cds_WP_004473577.1_892	27.875	287	310
WP_002074065.1	lcl|NZ_JAUOTH010000009.1_cds_WP_004462208.1_742	25.792	221	310
WP_001088863.1	lcl|NZ_JAUOTH010000022.1_cds_WP_004462309.1_333	42.857	63	144
WP_000517243.1	lcl|NZ_JAUOTH010000025.1_cds_WP_004472978.1_1716	30.769	104	221
WP_000517243.1	lcl|NZ_JAUOTH010000001.1_cds_WP_282963583.1_3434	25.641	78	221
WP_001149938.1	lcl|NZ_JAUOTH010000025.1_cds_WP_282964057.1_1715	28.671	143	393
WP_001149938.1	lcl|NZ_JAUOTH010000018.1_cds_WP_282964024.1_3537	28.058	139	393
WP_001149938.1	lcl|NZ_JAUOTH010000023.1_cds_WP_004475523.1_881	21.333	225	393
WP_001149938.1	lcl|NZ_JAUOTH010000005.1_cds_WP_282963775.1_60	24.638	138	393
WP_001149938.1	lcl|NZ_JAUOTH010000001.1_cds_WP_282963583.1_3434	21.028	214	393
WP_000611594.1	lcl|NZ_JAUOTH010000001.1_cds_WP_004471088.1_3428	26.531	147	175
WP_001015425.1	lcl|NZ_JAUOTH010000023.1_cds_WP_004475523.1_881	23.661	224	405
WP_001015425.1	lcl|NZ_JAUOTH010000025.1_cds_WP_282964057.1_1715	25.137	183	405
WP_000582222.1	lcl|NZ_JAUOTH010000018.1_cds_WP_075918479.1_3522	32.713	376	358
WP_000582222.1	lcl|NZ_JAUOTH010000018.1_cds_WP_061207032.1_3499	39.431	246	358
WP_000582222.1	lcl|NZ_JAUOTH010000024.1_cds_WP_004466571.1_3112	29.793	386	358
WP_000582222.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004475202.1_3502	39.535	215	358
WP_000582222.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004462146.1_3560	33.725	255	358
WP_000582222.1	lcl|NZ_JAUOTH010000012.1_cds_WP_004473876.1_2763	25.203	369	358
WP_000093099.1	lcl|NZ_JAUOTH010000018.1_cds_WP_004464977.1_3492	53.125	64	99
WP_223809837.1	lcl|NZ_JAUOTH010000001.1_cds_WP_008392851.1_3451	30.392	102	213
WP_223809837.1	lcl|NZ_JAUOTH010000013.1_cds_WP_008397601.1_446	28.058	139	213
WP_000834715.1	lcl|NZ_JAUOTH010000010.1_cds_WP_004457781.1_1849	34.828	379	605
WP_000834715.1	lcl|NZ_JAUOTH010000005.1_cds_WP_017863782.1_32	39.216	255	605
WP_000834715.1	lcl|NZ_JAUOTH010000017.1_cds_WP_004480428.1_1443	45.872	218	605
WP_000834715.1	lcl|NZ_JAUOTH010000018.1_cds_WP_282987788.1_3523	34.956	226	605
WP_000834715.1	lcl|NZ_JAUOTH010000029.1_cds_WP_046944410.1_1155	30.932	236	605
WP_000834715.1	lcl|NZ_JAUOTH010000046.1_cds_WP_004473839.1_293	33.810	210	605
WP_000834715.1	lcl|NZ_JAUOTH010000006.1_cds_WP_004460645.1_2470	29.583	240	605
WP_000834715.1	lcl|NZ_JAUOTH010000004.1_cds_WP_004461439.1_1591	30.165	242	605
WP_000834715.1	lcl|NZ_JAUOTH010000002.1_cds_WP_004460145.1_2209	30.932	236	605
WP_000834715.1	lcl|NZ_JAUOTH010000017.1_cds_WP_004493055.1_1459	28.194	227	605
WP_000834715.1	lcl|NZ_JAUOTH010000003.1_cds_WP_004464005.1_535	31.330	233	605
WP_000834715.1	lcl|NZ_JAUOTH010000015.1_cds_WP_004480113.1_2110	27.004	237	605
WP_000834715.1	lcl|NZ_JAUOTH010000002.1_cds_WP_004473583.1_2228	28.947	228	605
WP_000834715.1	lcl|NZ_JAUOTH010000069.1_cds_WP_004466296.1_306	29.108	213	605
WP_000834715.1	lcl|NZ_JAUOTH010000001.1_cds_WP_282963591.1_3391	25.391	256	605
WP_000834715.1	lcl|NZ_JAUOTH010000003.1_cds_WP_004464119.1_626	29.534	193	605
WP_000834715.1	lcl|NZ_JAUOTH010000021.1_cds_WP_004461812.1_1897	27.064	218	605
WP_000834715.1	lcl|NZ_JAUOTH010000021.1_cds_WP_004461802.1_1888	24.675	154	605
WP_000834715.1	lcl|NZ_JAUOTH010000027.1_cds_WP_004474610.1_2564	26.738	187	605
WP_000834715.1	lcl|NZ_JAUOTH010000010.1_cds_WP_004457781.1_1849	34.828	379	605
WP_000834715.1	lcl|NZ_JAUOTH010000005.1_cds_WP_017863782.1_32	39.216	255	605
WP_000834715.1	lcl|NZ_JAUOTH010000017.1_cds_WP_004480428.1_1443	45.872	218	605
WP_000834715.1	lcl|NZ_JAUOTH010000018.1_cds_WP_282987788.1_3523	34.956	226	605
WP_000834715.1	lcl|NZ_JAUOTH010000029.1_cds_WP_046944410.1_1155	30.932	236	605
WP_000834715.1	lcl|NZ_JAUOTH010000046.1_cds_WP_004473839.1_293	33.810	210	605
WP_000834715.1	lcl|NZ_JAUOTH010000006.1_cds_WP_004460645.1_2470	29.583	240	605
WP_000834715.1	lcl|NZ_JAUOTH010000004.1_cds_WP_004461439.1_1591	30.165	242	605
WP_000834715.1	lcl|NZ_JAUOTH010000002.1_cds_WP_004460145.1_2209	30.932	236	605
