WP_000340715.1	lcl|NZ_JQPN01000125.1_cds_WP_000340715.1_2656	100.000	86	106
WP_000410273.1	lcl|NZ_JQPN01000125.1_cds_WP_000410266.1_2657	99.363	314	314
WP_000410273.1	lcl|NZ_JQPN01000125.1_cds_WP_000646254.1_2660	25.705	319	314
WP_000410273.1	lcl|NZ_JQPN01000032.1_cds_WP_000744698.1_992	24.691	324	314
WP_000410273.1	lcl|NZ_JQPN01000160.1_cds_WP_000723091.1_3167	23.611	288	314
WP_000410273.1	lcl|NZ_JQPN01000125.1_cds_WP_001067557.1_2663	24.695	328	314
WP_000410273.1	lcl|NZ_JQPN01000085.1_cds_WP_002072074.1_2113	23.077	273	314
WP_000604524.1	lcl|NZ_JQPN01000125.1_cds_WP_002132254.1_2658	99.452	365	365
WP_000884059.1	lcl|NZ_JQPN01000125.1_cds_WP_000884059.1_2659	100.000	185	185
WP_000884059.1	lcl|NZ_JQPN01000022.1_cds_WP_000351733.1_603	40.000	140	185
WP_000646256.1	lcl|NZ_JQPN01000125.1_cds_WP_000646254.1_2660	99.088	329	329
WP_000646256.1	lcl|NZ_JQPN01000032.1_cds_WP_000744698.1_992	32.063	315	329
WP_000646256.1	lcl|NZ_JQPN01000160.1_cds_WP_000723091.1_3167	31.343	335	329
WP_000646256.1	lcl|NZ_JQPN01000085.1_cds_WP_002072074.1_2113	31.475	305	329
WP_000646256.1	lcl|NZ_JQPN01000044.1_cds_WP_000649924.1_1332	30.183	328	329
WP_000646256.1	lcl|NZ_JQPN01000178.1_cds_WP_000709508.1_3337	29.730	333	329
WP_000646256.1	lcl|NZ_JQPN01000125.1_cds_WP_001067557.1_2663	29.316	307	329
WP_000646256.1	lcl|NZ_JQPN01000085.1_cds_WP_000688698.1_2093	29.197	274	329
WP_000646256.1	lcl|NZ_JQPN01000163.1_cds_WP_000475901.1_3199	27.372	274	329
WP_000646256.1	lcl|NZ_JQPN01000125.1_cds_WP_000410266.1_2657	27.239	268	329
WP_000646256.1	lcl|NZ_JQPN01000038.1_cds_WP_001074779.1_1156	28.679	265	329
WP_000646256.1	lcl|NZ_JQPN01000013.1_cds_WP_001003560.1_328	24.556	338	329
