WP_000340715.1	lcl|NZ_RQHC01000008.1_cds_WP_135576183.1_3340	62.821	78	106
WP_000410273.1	lcl|NZ_RQHC01000008.1_cds_WP_135737733.1_3341	80.323	310	314
WP_000410273.1	lcl|NZ_RQHC01000003.1_cds_WP_135576905.1_2033	23.765	324	314
WP_000410273.1	lcl|NZ_RQHC01000008.1_cds_WP_135737736.1_3345	25.134	187	314
WP_000410273.1	lcl|NZ_RQHC01000007.1_cds_WP_012476594.1_3054	24.118	170	314
WP_000410273.1	lcl|NZ_RQHC01000003.1_cds_WP_135736992.1_1460	22.291	323	314
WP_000884059.1	lcl|NZ_RQHC01000008.1_cds_WP_135576144.1_3360	30.921	152	185
WP_000884059.1	lcl|NZ_RQHC01000003.1_cds_WP_135575519.1_266	31.176	170	185
WP_000646256.1	lcl|NZ_RQHC01000003.1_cds_WP_135576905.1_2033	31.529	314	329
WP_000646256.1	lcl|NZ_RQHC01000008.1_cds_WP_135737736.1_3345	31.562	320	329
WP_000646256.1	lcl|NZ_RQHC01000003.1_cds_WP_135736992.1_1460	29.618	314	329
WP_000646256.1	lcl|NZ_RQHC01000007.1_cds_WP_012476594.1_3054	29.326	341	329
WP_000646256.1	lcl|NZ_RQHC01000003.1_cds_WP_135577455.1_1641	27.950	322	329
WP_000646256.1	lcl|NZ_RQHC01000003.1_cds_WP_012390182.1_2005	28.481	316	329
WP_000646256.1	lcl|NZ_RQHC01000008.1_cds_WP_135737748.1_3370	25.830	271	329
WP_000646256.1	lcl|NZ_RQHC01000003.1_cds_WP_246846381.1_1697	27.888	251	329
WP_000646256.1	lcl|NZ_RQHC01000008.1_cds_WP_135737733.1_3341	25.392	319	329
WP_000646256.1	lcl|NZ_RQHC01000003.1_cds_WP_135577379.1_1689	26.493	268	329
WP_000646256.1	lcl|NZ_RQHC01000003.1_cds_WP_135737281.1_2085	28.916	249	329
WP_000646256.1	lcl|NZ_RQHC01000007.1_cds_WP_210415130.1_3043	24.351	308	329
WP_000646256.1	lcl|NZ_RQHC01000010.1_cds_WP_135737779.1_3465	25.275	273	329
WP_000646256.1	lcl|NZ_RQHC01000003.1_cds_WP_135737461.1_2387	25.926	189	329
WP_000774263.1	lcl|NZ_RQHC01000010.1_cds_WP_012388903.1_3404	23.372	261	267
WP_000774263.1	lcl|NZ_RQHC01000008.1_cds_WP_135576163.1_3350	25.263	190	267
WP_000774263.1	lcl|NZ_RQHC01000008.1_cds_WP_167881397.1_3357	28.261	230	267
WP_000774263.1	lcl|NZ_RQHC01000003.1_cds_WP_135737129.1_1727	28.387	155	267
WP_000774263.1	lcl|NZ_RQHC01000003.1_cds_WP_012387270.1_1573	27.011	174	267
WP_000774263.1	lcl|NZ_RQHC01000007.1_cds_WP_135737591.1_3055	27.692	195	267
WP_002163445.1	lcl|NZ_RQHC01000003.1_cds_WP_135737483.1_244	24.159	327	509
WP_002163445.1	lcl|NZ_RQHC01000003.1_cds_WP_135736421.1_243	33.898	59	509
WP_002163445.1	lcl|NZ_RQHC01000003.1_cds_WP_135737483.1_244	24.159	327	509
WP_002163445.1	lcl|NZ_RQHC01000003.1_cds_WP_135736421.1_243	33.898	59	509
WP_001067556.1	lcl|NZ_RQHC01000008.1_cds_WP_135737736.1_3345	25.497	302	330
WP_001067556.1	lcl|NZ_RQHC01000003.1_cds_WP_246846381.1_1697	29.870	231	330
WP_001067556.1	lcl|NZ_RQHC01000003.1_cds_WP_135736992.1_1460	23.022	278	330
WP_001067556.1	lcl|NZ_RQHC01000003.1_cds_WP_135576905.1_2033	27.437	277	330
WP_001067556.1	lcl|NZ_RQHC01000003.1_cds_WP_012390182.1_2005	25.786	318	330
WP_001067556.1	lcl|NZ_RQHC01000003.1_cds_WP_135577379.1_1689	25.581	258	330
WP_001067556.1	lcl|NZ_RQHC01000008.1_cds_WP_135737748.1_3370	26.154	260	330
WP_001067556.1	lcl|NZ_RQHC01000003.1_cds_WP_135737281.1_2085	26.341	205	330
WP_001067556.1	lcl|NZ_RQHC01000007.1_cds_WP_012476594.1_3054	22.742	299	330
WP_001067556.1	lcl|NZ_RQHC01000003.1_cds_WP_135737461.1_2387	24.312	218	330
WP_001067556.1	lcl|NZ_RQHC01000003.1_cds_WP_135577455.1_1641	28.000	150	330
WP_000424609.1	lcl|NZ_RQHC01000003.1_cds_WP_135578024.1_1205	37.945	253	264
WP_000424609.1	lcl|NZ_RQHC01000013.1_cds_WP_135579642.1_2641	26.471	170	264
WP_002074065.1	lcl|NZ_RQHC01000003.1_cds_WP_012389893.1_2283	39.535	301	310
WP_002074065.1	lcl|NZ_RQHC01000013.1_cds_WP_135579642.1_2641	32.727	275	310
WP_002074065.1	lcl|NZ_RQHC01000003.1_cds_WP_135736455.1_328	24.775	222	310
WP_002074065.1	lcl|NZ_RQHC01000003.1_cds_WP_012389893.1_2283	39.535	301	310
WP_002074065.1	lcl|NZ_RQHC01000013.1_cds_WP_135579642.1_2641	32.727	275	310
WP_002074065.1	lcl|NZ_RQHC01000003.1_cds_WP_135736455.1_328	24.775	222	310
WP_001088863.1	lcl|NZ_RQHC01000013.1_cds_WP_012389525.1_2663	36.697	109	144
WP_000517243.1	lcl|NZ_RQHC01000008.1_cds_WP_135737744.1_3366	29.457	129	221
WP_000517243.1	lcl|NZ_RQHC01000003.1_cds_WP_135577936.1_1258	28.571	84	221
WP_001149938.1	lcl|NZ_RQHC01000008.1_cds_WP_167881399.1_3361	26.897	145	393
WP_001149938.1	lcl|NZ_RQHC01000008.1_cds_WP_135737744.1_3366	27.451	153	393
WP_001149938.1	lcl|NZ_RQHC01000003.1_cds_WP_135736584.1_625	24.896	241	393
WP_001149938.1	lcl|NZ_RQHC01000008.1_cds_WP_135737682.1_3245	26.974	152	393
WP_000611594.1	lcl|NZ_RQHC01000003.1_cds_WP_135737173.1_1824	29.710	138	175
WP_001015425.1	lcl|NZ_RQHC01000003.1_cds_WP_135736584.1_625	23.629	237	405
WP_000582222.1	lcl|NZ_RQHC01000008.1_cds_WP_135737737.1_3346	32.714	269	358
WP_000582222.1	lcl|NZ_RQHC01000003.1_cds_WP_135737145.1_1763	26.823	384	358
WP_000582222.1	lcl|NZ_RQHC01000003.1_cds_WP_012387715.1_1153	27.757	263	358
WP_000582222.1	lcl|NZ_RQHC01000003.1_cds_WP_135736687.1_810	29.719	249	358
WP_000093099.1	lcl|NZ_RQHC01000008.1_cds_WP_135737733.1_3341	51.515	66	99
WP_223809837.1	lcl|NZ_RQHC01000008.1_cds_WP_135737738.1_3347	24.516	155	213
WP_223809837.1	lcl|NZ_RQHC01000003.1_cds_WP_135577270.1_1767	30.392	102	213
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135736780.1_1005	34.021	388	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135577291.1_1743	41.935	248	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135737166.1_1807	45.417	240	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135736989.1_1454	36.335	322	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135736987.1_1452	39.301	229	605
WP_000834715.1	lcl|NZ_RQHC01000012.1_cds_WP_135737910.1_2948	32.530	249	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_012387529.1_1331	29.333	225	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135736975.1_1433	31.429	245	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_041769999.1_238	29.730	222	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135736626.1_688	30.992	242	605
WP_000834715.1	lcl|NZ_RQHC01000013.1_cds_WP_135579493.1_2518	26.459	257	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_233440954.1_1481	27.984	243	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135736999.1_1482	29.600	250	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135737030.1_1546	25.820	244	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135575225.1_27	28.340	247	605
WP_000834715.1	lcl|NZ_RQHC01000001.1_cds_WP_135736304.1_3548	28.889	225	605
WP_000834715.1	lcl|NZ_RQHC01000013.1_cds_WP_135738061.1_2678	28.870	239	605
WP_000834715.1	lcl|NZ_RQHC01000012.1_cds_WP_012389374.1_2802	30.603	232	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135737361.1_2223	31.250	224	605
WP_000834715.1	lcl|NZ_RQHC01000010.1_cds_WP_135737764.1_3387	31.034	232	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135578371.1_922	26.549	226	605
WP_000834715.1	lcl|NZ_RQHC01000013.1_cds_WP_135738056.1_2670	26.230	244	605
WP_000834715.1	lcl|NZ_RQHC01000010.1_cds_WP_135737776.1_3413	29.699	266	605
WP_000834715.1	lcl|NZ_RQHC01000008.1_cds_WP_135737735.1_3344	27.179	195	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135737464.1_2390	25.943	212	605
WP_000834715.1	lcl|NZ_RQHC01000013.1_cds_WP_135579491.1_2517	26.752	157	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135736780.1_1005	34.021	388	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135577291.1_1743	41.935	248	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135737166.1_1807	45.417	240	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135736989.1_1454	36.335	322	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135736987.1_1452	39.301	229	605
WP_000834715.1	lcl|NZ_RQHC01000012.1_cds_WP_135737910.1_2948	32.530	249	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_012387529.1_1331	29.333	225	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135736975.1_1433	31.429	245	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_041769999.1_238	29.730	222	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135736626.1_688	30.992	242	605
WP_000834715.1	lcl|NZ_RQHC01000013.1_cds_WP_135579493.1_2518	26.459	257	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_233440954.1_1481	27.984	243	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135736999.1_1482	29.600	250	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135737030.1_1546	25.820	244	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135575225.1_27	28.340	247	605
WP_000834715.1	lcl|NZ_RQHC01000001.1_cds_WP_135736304.1_3548	28.889	225	605
WP_000834715.1	lcl|NZ_RQHC01000013.1_cds_WP_135738061.1_2678	28.870	239	605
WP_000834715.1	lcl|NZ_RQHC01000012.1_cds_WP_012389374.1_2802	30.603	232	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135737361.1_2223	31.250	224	605
WP_000834715.1	lcl|NZ_RQHC01000010.1_cds_WP_135737764.1_3387	31.034	232	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135578371.1_922	26.549	226	605
WP_000834715.1	lcl|NZ_RQHC01000013.1_cds_WP_135738056.1_2670	26.230	244	605
WP_000834715.1	lcl|NZ_RQHC01000010.1_cds_WP_135737776.1_3413	29.699	266	605
WP_000834715.1	lcl|NZ_RQHC01000008.1_cds_WP_135737735.1_3344	27.179	195	605
WP_000834715.1	lcl|NZ_RQHC01000003.1_cds_WP_135737464.1_2390	25.943	212	605
WP_000834715.1	lcl|NZ_RQHC01000013.1_cds_WP_135579491.1_2517	26.752	157	605
WP_001206409.1	lcl|NZ_RQHC01000008.1_cds_WP_135737744.1_3366	33.333	108	244
WP_001206409.1	lcl|NZ_RQHC01000003.1_cds_WP_135577936.1_1258	26.277	137	244
WP_001206409.1	lcl|NZ_RQHC01000007.1_cds_WP_135737556.1_2993	30.631	111	244
WP_000579821.1	lcl|NZ_RQHC01000010.1_cds_WP_012388963.1_3472	28.526	312	315
WP_000579821.1	lcl|NZ_RQHC01000003.1_cds_WP_135737443.1_2359	28.169	142	315
WP_000579821.1	lcl|NZ_RQHC01000012.1_cds_WP_012389241.1_2940	30.508	118	315
WP_000132016.1	lcl|NZ_RQHC01000008.1_cds_WP_135737739.1_3354	44.444	225	228
WP_000132016.1	lcl|NZ_RQHC01000008.1_cds_WP_135737741.1_3363	32.301	226	228
WP_000132016.1	lcl|NZ_RQHC01000003.1_cds_WP_135737063.1_1607	30.070	143	228
WP_000600889.1	lcl|NZ_RQHC01000008.1_cds_WP_135737736.1_3345	79.939	329	330
WP_000600889.1	lcl|NZ_RQHC01000003.1_cds_WP_012390182.1_2005	30.240	334	330
WP_000600889.1	lcl|NZ_RQHC01000003.1_cds_WP_135736992.1_1460	28.254	315	330
WP_000600889.1	lcl|NZ_RQHC01000003.1_cds_WP_135576905.1_2033	29.878	328	330
WP_000600889.1	lcl|NZ_RQHC01000003.1_cds_WP_135577455.1_1641	25.776	322	330
WP_000600889.1	lcl|NZ_RQHC01000007.1_cds_WP_012476594.1_3054	26.102	295	330
WP_000600889.1	lcl|NZ_RQHC01000008.1_cds_WP_135737748.1_3370	23.346	257	330
WP_000600889.1	lcl|NZ_RQHC01000003.1_cds_WP_246846381.1_1697	27.222	180	330
WP_000600889.1	lcl|NZ_RQHC01000008.1_cds_WP_135737733.1_3341	23.984	246	330
WP_000600889.1	lcl|NZ_RQHC01000003.1_cds_WP_135737281.1_2085	26.131	199	330
WP_000600889.1	lcl|NZ_RQHC01000003.1_cds_WP_135577379.1_1689	23.602	322	330
WP_000600889.1	lcl|NZ_RQHC01000007.1_cds_WP_210415130.1_3043	24.907	269	330
WP_000947844.1	lcl|NZ_RQHC01000008.1_cds_WP_135737737.1_3346	65.000	360	387
WP_000947844.1	lcl|NZ_RQHC01000003.1_cds_WP_135737145.1_1763	28.346	381	387
WP_000947844.1	lcl|NZ_RQHC01000003.1_cds_WP_135736687.1_810	24.925	333	387
WP_000947844.1	lcl|NZ_RQHC01000003.1_cds_WP_012387715.1_1153	25.581	301	387
WP_000516588.1	lcl|NZ_RQHC01000008.1_cds_WP_135737738.1_3347	50.495	202	206
WP_000516588.1	lcl|NZ_RQHC01000003.1_cds_WP_041769970.1_801	28.571	63	206
WP_000516588.1	lcl|NZ_RQHC01000013.1_cds_WP_135738068.1_2687	23.810	84	206
WP_000516588.1	lcl|NZ_RQHC01000003.1_cds_WP_135577688.1_1459	22.481	129	206
WP_001230564.1	lcl|NZ_RQHC01000008.1_cds_WP_135576167.1_3348	62.538	331	344
WP_001230564.1	lcl|NZ_RQHC01000008.1_cds_WP_167881398.1_3359	38.650	326	344
WP_001230564.1	lcl|NZ_RQHC01000003.1_cds_WP_135736768.1_978	32.941	255	344
WP_001230564.1	lcl|NZ_RQHC01000008.1_cds_WP_135576167.1_3348	62.538	331	344
WP_001230564.1	lcl|NZ_RQHC01000008.1_cds_WP_167881398.1_3359	38.650	326	344
WP_001230564.1	lcl|NZ_RQHC01000003.1_cds_WP_135736768.1_978	32.941	255	344
WP_000823150.1	lcl|NZ_RQHC01000008.1_cds_WP_135576165.1_3349	55.440	386	387
WP_000800438.1	lcl|NZ_RQHC01000008.1_cds_WP_135576163.1_3350	38.757	338	351
WP_000800438.1	lcl|NZ_RQHC01000008.1_cds_WP_167881397.1_3357	38.235	68	351
WP_000800438.1	lcl|NZ_RQHC01000003.1_cds_WP_135737129.1_1727	24.670	227	351
WP_000800438.1	lcl|NZ_RQHC01000008.1_cds_WP_135576146.1_3358	31.387	137	351
WP_000800438.1	lcl|NZ_RQHC01000003.1_cds_WP_210409809.1_1866	31.624	117	351
WP_000800438.1	lcl|NZ_RQHC01000010.1_cds_WP_012388903.1_3404	23.622	254	351
WP_000800438.1	lcl|NZ_RQHC01000008.1_cds_WP_135576163.1_3350	38.757	338	351
WP_000800438.1	lcl|NZ_RQHC01000008.1_cds_WP_167881397.1_3357	38.235	68	351
WP_000800438.1	lcl|NZ_RQHC01000003.1_cds_WP_135737129.1_1727	24.670	227	351
WP_000800438.1	lcl|NZ_RQHC01000008.1_cds_WP_135576146.1_3358	31.387	137	351
