WP_000340715.1	lcl|NZ_AHNB02000048.1_cds_WP_000340715.1_1300	100.000	86	106
WP_000410273.1	lcl|NZ_AHNB02000048.1_cds_WP_000410268.1_1301	99.677	310	314
WP_000410273.1	lcl|NZ_AHNB02000048.1_cds_WP_000723079.1_1351	24.731	279	314
WP_000410273.1	lcl|NZ_AHNB02000022.1_cds_WP_000744700.1_2998	24.691	324	314
WP_000410273.1	lcl|NZ_AHNB02000048.1_cds_WP_000723083.1_1373	23.611	288	314
WP_000410273.1	lcl|NZ_AHNB02000048.1_cds_WP_000567886.1_1353	23.348	227	314
WP_000884059.1	lcl|NZ_AHNB02000018.1_cds_WP_000351733.1_3320	40.000	140	185
WP_000884059.1	lcl|NZ_AHNB02000048.1_cds_WP_001047906.1_1332	33.898	177	185
WP_000646256.1	lcl|NZ_AHNB02000022.1_cds_WP_000744700.1_2998	32.063	315	329
WP_000646256.1	lcl|NZ_AHNB02000048.1_cds_WP_000723079.1_1351	31.153	321	329
WP_000646256.1	lcl|NZ_AHNB02000048.1_cds_WP_000723083.1_1373	31.343	335	329
WP_000646256.1	lcl|NZ_AHNB02000051.1_cds_WP_001984071.1_1077	31.803	305	329
WP_000646256.1	lcl|NZ_AHNB02000022.1_cds_WP_000649924.1_2837	30.183	328	329
WP_000646256.1	lcl|NZ_AHNB02000048.1_cds_WP_000567886.1_1353	29.180	305	329
WP_000646256.1	lcl|NZ_AHNB02000051.1_cds_WP_000709513.1_1067	30.030	333	329
WP_000646256.1	lcl|NZ_AHNB02000051.1_cds_WP_000688693.1_1099	29.197	274	329
WP_000646256.1	lcl|NZ_AHNB02000048.1_cds_WP_000410268.1_1301	27.500	280	329
WP_000646256.1	lcl|NZ_AHNB02000048.1_cds_WP_000475907.1_1356	26.667	240	329
WP_000646256.1	lcl|NZ_AHNB02000001.1_cds_WP_001074779.1_4087	28.679	265	329
WP_000646256.1	lcl|NZ_AHNB02000022.1_cds_WP_001003557.1_3130	24.699	332	329
WP_000774263.1	lcl|NZ_AHNB02000048.1_cds_WP_000043899.1_1352	27.027	185	267
WP_000774263.1	lcl|NZ_AHNB02000048.1_cds_WP_000842260.1_1374	26.316	190	267
WP_000774263.1	lcl|NZ_AHNB02000051.1_cds_WP_000667727.1_1121	31.818	110	267
WP_000774263.1	lcl|NZ_AHNB02000032.1_cds_WP_000805357.1_2254	33.645	107	267
WP_002163445.1	lcl|NZ_AHNB02000070.1_cds_WP_000291579.1_379	26.625	323	509
WP_002163445.1	lcl|NZ_AHNB02000070.1_cds_WP_000364507.1_378	31.111	90	509
WP_002163445.1	lcl|NZ_AHNB02000070.1_cds_WP_000291579.1_379	26.625	323	509
WP_002163445.1	lcl|NZ_AHNB02000070.1_cds_WP_000364507.1_378	31.111	90	509
WP_001067556.1	lcl|NZ_AHNB02000048.1_cds_WP_000723079.1_1351	22.909	275	330
WP_001067556.1	lcl|NZ_AHNB02000051.1_cds_WP_001984071.1_1077	25.735	272	330
WP_001067556.1	lcl|NZ_AHNB02000022.1_cds_WP_001003557.1_3130	28.395	243	330
WP_001067556.1	lcl|NZ_AHNB02000022.1_cds_WP_000744700.1_2998	26.812	276	330
WP_001067556.1	lcl|NZ_AHNB02000048.1_cds_WP_000723083.1_1373	23.423	333	330
WP_001067556.1	lcl|NZ_AHNB02000022.1_cds_WP_000649924.1_2837	28.854	253	330
WP_001067556.1	lcl|NZ_AHNB02000051.1_cds_WP_000688693.1_1099	25.292	257	330
WP_000424609.1	lcl|NZ_AHNB02000016.1_cds_WP_001002662.1_3401	40.741	243	264
WP_000424609.1	lcl|NZ_AHNB02000020.1_cds_WP_001183716.1_3217	27.746	173	264
WP_002074065.1	lcl|NZ_AHNB02000063.1_cds_WP_000501205.1_693	38.284	303	310
WP_002074065.1	lcl|NZ_AHNB02000020.1_cds_WP_001183716.1_3217	28.226	248	310
WP_002074065.1	lcl|NZ_AHNB02000046.1_cds_WP_000279890.1_1542	25.339	221	310
WP_002074065.1	lcl|NZ_AHNB02000063.1_cds_WP_000501205.1_693	38.284	303	310
WP_002074065.1	lcl|NZ_AHNB02000020.1_cds_WP_001183716.1_3217	28.226	248	310
WP_002074065.1	lcl|NZ_AHNB02000046.1_cds_WP_000279890.1_1542	25.339	221	310
WP_001088863.1	lcl|NZ_AHNB02000028.1_cds_WP_002100450.1_2578	46.429	56	144
WP_000517243.1	lcl|NZ_AHNB02000022.1_cds_WP_001082181.1_2969	28.205	78	221
WP_000517243.1	lcl|NZ_AHNB02000048.1_cds_WP_001075145.1_1317	32.432	111	221
WP_000517243.1	lcl|NZ_AHNB02000063.1_cds_WP_001069827.1_713	28.440	109	221
WP_001149938.1	lcl|NZ_AHNB02000071.1_cds_WP_000402849.1_295	21.364	220	393
WP_001149938.1	lcl|NZ_AHNB02000063.1_cds_WP_000347685.1_714	23.585	212	393
WP_001149938.1	lcl|NZ_AHNB02000022.1_cds_WP_001082181.1_2969	23.757	181	393
WP_001149938.1	lcl|NZ_AHNB02000048.1_cds_WP_000661927.1_1343	28.777	139	393
WP_000611594.1	lcl|NZ_AHNB02000022.1_cds_WP_001206947.1_2961	29.655	145	175
