WP_000340715.1	lcl|NZ_JQRR01000008.1_cds_WP_002614501.1_195	89.535	86	106
WP_000410273.1	lcl|NZ_JQRR01000008.1_cds_WP_004503085.1_194	91.374	313	314
WP_000410273.1	lcl|NZ_JQRR01000008.1_cds_JF91_RS20710_175	61.905	63	314
WP_000410273.1	lcl|NZ_JQRR01000008.1_cds_WP_061217629.1_191	26.266	316	314
WP_000410273.1	lcl|NZ_JQRR01000024.1_cds_WP_002615921.1_861	24.458	323	314
WP_000410273.1	lcl|NZ_JQRR01000035.1_cds_WP_004498401.1_1191	25.826	333	314
WP_000410273.1	lcl|NZ_JQRR01000065.1_cds_WP_016760841.1_1936	24.199	281	314
WP_000410273.1	lcl|NZ_JQRR01000223.1_cds_WP_061222152.1_3718	25.402	311	314
WP_000410273.1	lcl|NZ_JQRR01000065.1_cds_WP_004503537.1_1910	21.656	314	314
WP_000604524.1	lcl|NZ_JQRR01000008.1_cds_WP_061221764.1_193	83.562	365	365
WP_000884059.1	lcl|NZ_JQRR01000008.1_cds_WP_004503080.1_192	96.216	185	185
WP_000884059.1	lcl|NZ_JQRR01000094.1_cds_WP_002630958.1_2509	34.932	146	185
WP_000646256.1	lcl|NZ_JQRR01000008.1_cds_WP_061217629.1_191	94.833	329	329
WP_000646256.1	lcl|NZ_JQRR01000065.1_cds_WP_016760841.1_1936	30.357	336	329
WP_000646256.1	lcl|NZ_JQRR01000024.1_cds_WP_002615921.1_861	30.476	315	329
WP_000646256.1	lcl|NZ_JQRR01000223.1_cds_WP_061222152.1_3718	31.511	311	329
WP_000646256.1	lcl|NZ_JQRR01000156.1_cds_WP_004495537.1_3378	26.866	335	329
WP_000646256.1	lcl|NZ_JQRR01000035.1_cds_WP_004498401.1_1191	29.467	319	329
WP_000646256.1	lcl|NZ_JQRR01000089.1_cds_WP_004503054.1_2441	28.049	328	329
WP_000646256.1	lcl|NZ_JQRR01000076.1_cds_WP_004495465.1_2167	28.882	322	329
WP_000646256.1	lcl|NZ_JQRR01000065.1_cds_WP_004503537.1_1910	25.000	268	329
WP_000646256.1	lcl|NZ_JQRR01000008.1_cds_WP_061221763.1_188	29.967	307	329
WP_000646256.1	lcl|NZ_JQRR01000056.1_cds_WP_002619620.1_1722	25.740	338	329
WP_000646256.1	lcl|NZ_JQRR01000088.1_cds_WP_004503138.1_2429	29.259	270	329
WP_000646256.1	lcl|NZ_JQRR01000088.1_cds_WP_004503074.1_2431	23.975	317	329
WP_000646256.1	lcl|NZ_JQRR01000008.1_cds_WP_004503085.1_194	27.778	252	329
WP_000646256.1	lcl|NZ_JQRR01000065.1_cds_WP_061217843.1_1919	26.642	274	329
WP_000646256.1	lcl|NZ_JQRR01000012.1_cds_WP_002614572.1_380	26.966	267	329
WP_000646256.1	lcl|NZ_JQRR01000101.1_cds_WP_016760974.1_2683	24.471	331	329
WP_000646256.1	lcl|NZ_JQRR01000073.1_cds_WP_004495316.1_2069	27.309	249	329
WP_000646256.1	lcl|NZ_JQRR01000065.1_cds_WP_016759266.1_1908	30.460	174	329
WP_000774263.1	lcl|NZ_JQRR01000008.1_cds_WP_061217628.1_190	94.382	267	267
WP_000774263.1	lcl|NZ_JQRR01000065.1_cds_WP_004503495.1_1907	25.100	251	267
WP_000774263.1	lcl|NZ_JQRR01000089.1_cds_WP_061222013.1_2452	24.153	236	267
WP_000774263.1	lcl|NZ_JQRR01000038.1_cds_WP_004496417.1_1301	30.808	198	267
WP_000774263.1	lcl|NZ_JQRR01000065.1_cds_WP_002620407.1_1937	26.316	190	267
WP_000774263.1	lcl|NZ_JQRR01000156.1_cds_WP_002556262.1_3379	26.064	188	267
WP_000774263.1	lcl|NZ_JQRR01000015.1_cds_WP_026054267.1_541	24.519	208	267
WP_002163445.1	lcl|NZ_JQRR01000008.1_cds_WP_004503040.1_189	91.945	509	509
WP_002163445.1	lcl|NZ_JQRR01000012.1_cds_WP_002617878.1_310	25.826	333	509
WP_002163445.1	lcl|NZ_JQRR01000012.1_cds_WP_016760653.1_311	30.000	90	509
WP_002163445.1	lcl|NZ_JQRR01000008.1_cds_WP_004503040.1_189	91.945	509	509
WP_002163445.1	lcl|NZ_JQRR01000012.1_cds_WP_002617878.1_310	25.826	333	509
WP_002163445.1	lcl|NZ_JQRR01000012.1_cds_WP_016760653.1_311	30.000	90	509
WP_001067556.1	lcl|NZ_JQRR01000008.1_cds_WP_061221763.1_188	97.879	330	330
WP_001067556.1	lcl|NZ_JQRR01000223.1_cds_WP_061222152.1_3718	27.473	273	330
WP_001067556.1	lcl|NZ_JQRR01000008.1_cds_WP_061217629.1_191	28.525	305	330
WP_001067556.1	lcl|NZ_JQRR01000024.1_cds_WP_002615921.1_861	27.899	276	330
WP_001067556.1	lcl|NZ_JQRR01000088.1_cds_WP_004503074.1_2431	30.317	221	330
WP_001067556.1	lcl|NZ_JQRR01000065.1_cds_WP_016760841.1_1936	24.625	333	330
WP_001067556.1	lcl|NZ_JQRR01000056.1_cds_WP_002619620.1_1722	26.792	265	330
WP_001067556.1	lcl|NZ_JQRR01000101.1_cds_WP_016760974.1_2683	25.306	245	330
WP_001067556.1	lcl|NZ_JQRR01000089.1_cds_WP_004503054.1_2441	27.027	296	330
WP_001067556.1	lcl|NZ_JQRR01000035.1_cds_WP_004498401.1_1191	29.804	255	330
WP_001067556.1	lcl|NZ_JQRR01000156.1_cds_WP_004495537.1_3378	25.352	142	330
WP_001067556.1	lcl|NZ_JQRR01000008.1_cds_WP_004503085.1_194	24.923	325	330
WP_001067556.1	lcl|NZ_JQRR01000065.1_cds_WP_004503537.1_1910	24.176	273	330
WP_001067556.1	lcl|NZ_JQRR01000012.1_cds_WP_002614572.1_380	26.104	249	330
WP_000776640.1	lcl|NZ_JQRR01000008.1_cds_WP_004503073.1_187	89.963	538	538
WP_000776640.1	lcl|NZ_JQRR01000008.1_cds_WP_004503073.1_187	89.963	538	538
WP_000424609.1	lcl|NZ_JQRR01000008.1_cds_WP_004503036.1_186	95.833	264	264
WP_000424609.1	lcl|NZ_JQRR01000015.1_cds_WP_004496886.1_596	41.564	243	264
WP_002074065.1	lcl|NZ_JQRR01000008.1_cds_WP_004503060.1_185	93.548	310	310
