WP_000340715.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000340715.1_415	100.000	86	106
WP_000410273.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000410273.1_414	100.000	314	314
WP_000410273.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000093099.1_394	46.988	83	314
WP_000410273.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000646250.1_411	25.705	319	314
WP_000410273.1	lcl|NZ_JAGGCO010000008.1_cds_WP_000744700.1_1362	24.691	324	314
WP_000410273.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000600889.1_385	25.269	186	314
WP_000410273.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000723090.1_332	23.958	288	314
WP_000410273.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001067557.1_408	24.695	328	314
WP_000604524.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000604524.1_413	99.726	365	365
WP_000884059.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000884059.1_412	100.000	185	185
WP_000884059.1	lcl|NZ_JAGGCO010000003.1_cds_WP_000351733.1_648	40.000	140	185
WP_000646256.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000646250.1_411	99.088	329	329
WP_000646256.1	lcl|NZ_JAGGCO010000008.1_cds_WP_000744700.1_1362	32.063	315	329
WP_000646256.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000723090.1_332	31.045	335	329
WP_000646256.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000600889.1_385	31.677	322	329
WP_000646256.1	lcl|NZ_JAGGCO010000027.1_cds_WP_001984071.1_2814	31.803	305	329
WP_000646256.1	lcl|NZ_JAGGCO010000009.1_cds_WP_000649925.1_1488	30.183	328	329
WP_000646256.1	lcl|NZ_JAGGCO010000061.1_cds_WP_000709511.1_3676	30.030	333	329
WP_000646256.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000601375.1_358	24.415	299	329
WP_000646256.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001067557.1_408	29.316	307	329
WP_000646256.1	lcl|NZ_JAGGCO010000027.1_cds_WP_000688695.1_2834	29.197	274	329
WP_000646256.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000475904.1_349	27.372	274	329
WP_000646256.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000410273.1_414	27.509	269	329
WP_000646256.1	lcl|NZ_JAGGCO010000006.1_cds_WP_001074785.1_1085	29.057	265	329
WP_000646256.1	lcl|NZ_JAGGCO010000019.1_cds_WP_001003555.1_2405	24.852	338	329
WP_000646256.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000487322.1_360	27.077	325	329
WP_000774263.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000774262.1_410	99.251	267	267
WP_000774263.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000859505.1_361	26.693	251	267
WP_000774263.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000800438.1_380	24.786	234	267
WP_000774263.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000842260.1_331	26.316	190	267
WP_000774263.1	lcl|NZ_JAGGCO010000025.1_cds_WP_000667727.1_2757	31.818	110	267
WP_000774263.1	lcl|NZ_JAGGCO010000013.1_cds_WP_000805357.1_1878	33.645	107	267
WP_002163445.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000612797.1_409	99.214	509	509
WP_002163445.1	lcl|NZ_JAGGCO010000006.1_cds_WP_000291591.1_1161	26.625	323	509
WP_002163445.1	lcl|NZ_JAGGCO010000006.1_cds_WP_000364507.1_1160	31.111	90	509
WP_002163445.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000612797.1_409	99.214	509	509
WP_002163445.1	lcl|NZ_JAGGCO010000006.1_cds_WP_000291591.1_1161	26.625	323	509
WP_002163445.1	lcl|NZ_JAGGCO010000006.1_cds_WP_000364507.1_1160	31.111	90	509
WP_001067556.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001067557.1_408	99.697	330	330
WP_001067556.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000646250.1_411	28.664	307	330
WP_001067556.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000600889.1_385	26.316	266	330
WP_001067556.1	lcl|NZ_JAGGCO010000027.1_cds_WP_001984071.1_2814	25.735	272	330
WP_001067556.1	lcl|NZ_JAGGCO010000019.1_cds_WP_001003555.1_2405	28.395	243	330
WP_001067556.1	lcl|NZ_JAGGCO010000008.1_cds_WP_000744700.1_1362	26.812	276	330
WP_001067556.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000723090.1_332	23.724	333	330
WP_001067556.1	lcl|NZ_JAGGCO010000009.1_cds_WP_000649925.1_1488	28.854	253	330
WP_001067556.1	lcl|NZ_JAGGCO010000027.1_cds_WP_000688695.1_2834	25.681	257	330
WP_001067556.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000601375.1_358	26.545	275	330
WP_001067556.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000410273.1_414	24.695	328	330
WP_000776640.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000689743.1_405	38.026	547	538
WP_000776640.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000689743.1_405	38.026	547	538
WP_000424609.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000342713.1_404	67.424	264	264
WP_000424609.1	lcl|NZ_JAGGCO010000056.1_cds_WP_001002663.1_3613	40.741	243	264
WP_000424609.1	lcl|NZ_JAGGCO010000034.1_cds_WP_001183723.1_3097	27.746	173	264
WP_002074065.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001246618.1_403	92.581	310	310
WP_002074065.1	lcl|NZ_JAGGCO010000035.1_cds_WP_000501205.1_3114	38.284	303	310
WP_002074065.1	lcl|NZ_JAGGCO010000034.1_cds_WP_001183723.1_3097	28.226	248	310
WP_002074065.1	lcl|NZ_JAGGCO010000015.1_cds_WP_000279894.1_2073	25.792	221	310
WP_002074065.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001246618.1_403	92.581	310	310
WP_002074065.1	lcl|NZ_JAGGCO010000035.1_cds_WP_000501205.1_3114	38.284	303	310
WP_002074065.1	lcl|NZ_JAGGCO010000034.1_cds_WP_001183723.1_3097	28.226	248	310
WP_002074065.1	lcl|NZ_JAGGCO010000015.1_cds_WP_000279894.1_2073	25.792	221	310
WP_000479984.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000479982.1_402	99.242	264	264
WP_000715958.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000715958.1_401	100.000	131	131
WP_001088863.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001088866.1_400	98.611	144	144
WP_001088863.1	lcl|NZ_JAGGCO010000001.1_cds_WP_002069656.1_54	44.643	56	144
WP_000517243.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000517242.1_399	99.548	221	221
