WP_000340715.1	lcl|NZ_JAMQPX010000001.1_cds_WP_035983633.1_3241	61.538	78	106
WP_000410273.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370129.1_3238	80.323	310	314
WP_000410273.1	lcl|NZ_JAMQPX010000001.1_cds_WP_135630011.1_1001	27.389	314	314
WP_000410273.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100718697.1_974	24.074	324	314
WP_000410273.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370130.1_3239	22.145	289	314
WP_000410273.1	lcl|NZ_JAMQPX010000002.1_cds_WP_004788049.1_3583	23.529	170	314
WP_000410273.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100719192.1_1575	22.430	321	314
WP_000884059.1	lcl|NZ_JAMQPX010000001.1_cds_WP_004788859.1_2826	33.065	124	185
WP_000646256.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100718697.1_974	30.892	314	329
WP_000646256.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100719192.1_1575	30.323	310	329
WP_000646256.1	lcl|NZ_JAMQPX010000002.1_cds_WP_004788049.1_3583	28.739	341	329
WP_000646256.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370130.1_3239	26.331	338	329
WP_000646256.1	lcl|NZ_JAMQPX010000001.1_cds_WP_135630011.1_1001	27.157	313	329
WP_000646256.1	lcl|NZ_JAMQPX010000001.1_cds_WP_004787140.1_1385	26.168	321	329
WP_000646256.1	lcl|NZ_JAMQPX010000001.1_cds_WP_135629813.1_1317	31.102	254	329
WP_000646256.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370129.1_3238	25.157	318	329
WP_000646256.1	lcl|NZ_JAMQPX010000002.1_cds_WP_208727372.1_3572	26.840	231	329
WP_000646256.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100734655.1_3181	26.277	274	329
WP_000646256.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369348.1_920	28.112	249	329
WP_000646256.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370124.1_3226	33.708	89	329
WP_000646256.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369257.1_647	25.140	179	329
WP_000646256.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100716954.1_3237	24.691	243	329
WP_000646256.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369463.1_1325	24.603	252	329
WP_000774263.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370125.1_3227	25.118	211	267
WP_000774263.1	lcl|NZ_JAMQPX010000001.1_cds_WP_020777677.1_3120	23.755	261	267
WP_000774263.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100716951.1_3240	25.822	213	267
WP_000774263.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100735224.1_1464	26.901	171	267
WP_000774263.1	lcl|NZ_JAMQPX010000002.1_cds_WP_100735693.1_3584	26.943	193	267
WP_002163445.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100734512.1_2848	23.529	323	509
WP_002163445.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100734513.1_2849	29.245	106	509
WP_002163445.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100734512.1_2848	23.529	323	509
WP_002163445.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100734513.1_2849	29.245	106	509
WP_001067556.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100719192.1_1575	24.820	278	330
WP_001067556.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100718697.1_974	27.899	276	330
WP_001067556.1	lcl|NZ_JAMQPX010000001.1_cds_WP_135629813.1_1317	30.901	233	330
WP_001067556.1	lcl|NZ_JAMQPX010000001.1_cds_WP_135630011.1_1001	25.378	331	330
WP_001067556.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369463.1_1325	25.591	254	330
WP_001067556.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100716954.1_3237	31.250	128	330
WP_001067556.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370130.1_3239	25.418	299	330
WP_001067556.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369348.1_920	25.604	207	330
WP_001067556.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369257.1_647	30.968	155	330
WP_001067556.1	lcl|NZ_JAMQPX010000002.1_cds_WP_004788049.1_3583	23.077	299	330
WP_001067556.1	lcl|NZ_JAMQPX010000001.1_cds_WP_004787140.1_1385	28.000	150	330
WP_000424609.1	lcl|NZ_JAMQPX010000001.1_cds_WP_004785686.1_1853	37.500	256	264
WP_000424609.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369141.1_390	27.059	170	264
WP_002074065.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369291.1_738	38.206	301	310
WP_002074065.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369141.1_390	33.195	241	310
WP_002074065.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100721131.1_2760	24.427	262	310
WP_002074065.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369291.1_738	38.206	301	310
WP_002074065.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369141.1_390	33.195	241	310
WP_002074065.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100721131.1_2760	24.427	262	310
WP_000715958.1	lcl|NZ_JAMQPX010000001.1_cds_WP_135630672.1_2356	26.667	105	131
WP_001088863.1	lcl|NZ_JAMQPX010000001.1_cds_WP_004786001.1_366	41.270	63	144
WP_000517243.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369956.1_2734	30.000	130	221
WP_000517243.1	lcl|NZ_JAMQPX010000002.1_cds_WP_135631157.1_3516	28.283	99	221
WP_001149938.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370119.1_3221	28.261	368	393
WP_001149938.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369868.1_2453	26.141	241	393
WP_001149938.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369623.1_1793	20.884	249	393
WP_000611594.1	lcl|NZ_JAMQPX010000001.1_cds_WP_100720970.1_1191	29.861	144	175
WP_001015425.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370119.1_3221	32.924	407	405
WP_001015425.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369868.1_2453	24.889	225	405
WP_000582222.1	lcl|NZ_JAMQPX010000001.1_cds_WP_210414228.1_3236	31.802	283	358
WP_000582222.1	lcl|NZ_JAMQPX010000001.1_cds_WP_004785484.1_1254	28.385	384	358
WP_000582222.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370111.1_3208	34.351	262	358
WP_000582222.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369674.1_1907	26.996	263	358
WP_000582222.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369783.1_2260	29.845	258	358
WP_000093099.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370129.1_3238	49.275	69	99
WP_223809837.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265370114.1_3215	31.613	155	213
WP_000834715.1	lcl|NZ_JAMQPX010000001.1_cds_WP_004786686.1_1273	43.145	248	605
WP_000834715.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369720.1_2063	34.026	385	605
WP_000834715.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369432.1_1210	44.770	239	605
WP_000834715.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369550.1_1580	36.646	322	605
WP_000834715.1	lcl|NZ_JAMQPX010000001.1_cds_WP_265369551.1_1582	41.485	229	605
WP_000834715.1	lcl|NZ_JAMQPX010000001.1_cds_WP_135631322.1_29	33.198	247	605
WP_000834715.1	lcl|NZ_JAMQPX010000001.1_cds_WP_004786760.1_1715	32.000	225	605
