WP_000340715.1	lcl|NZ_LSSQ01000022.1_cds_WP_004753574.1_2080	94.186	86	106
WP_000410273.1	lcl|NZ_LSSQ01000022.1_cds_WP_020765346.1_2079	96.178	314	314
WP_000410273.1	lcl|NZ_LSSQ01000022.1_cds_WP_020765358.1_2076	25.705	319	314
WP_000410273.1	lcl|NZ_LSSQ01000011.1_cds_WP_004753565.1_1141	24.691	324	314
WP_000410273.1	lcl|NZ_LSSQ01000022.1_cds_WP_020765339.1_2049	24.000	275	314
WP_000410273.1	lcl|NZ_LSSQ01000022.1_cds_WP_020766826.1_1994	23.843	281	314
WP_000410273.1	lcl|NZ_LSSQ01000007.1_cds_WP_004766600.1_675	24.402	209	314
WP_000604524.1	lcl|NZ_LSSQ01000022.1_cds_WP_020778491.1_2078	94.247	365	365
WP_000884059.1	lcl|NZ_LSSQ01000022.1_cds_WP_004766667.1_2077	96.757	185	185
WP_000884059.1	lcl|NZ_LSSQ01000003.1_cds_WP_004752075.1_339	40.714	140	185
WP_000646256.1	lcl|NZ_LSSQ01000022.1_cds_WP_020765358.1_2076	97.568	329	329
WP_000646256.1	lcl|NZ_LSSQ01000011.1_cds_WP_004753565.1_1141	31.429	315	329
WP_000646256.1	lcl|NZ_LSSQ01000022.1_cds_WP_020766826.1_1994	31.045	335	329
WP_000646256.1	lcl|NZ_LSSQ01000022.1_cds_WP_020765339.1_2049	30.721	319	329
WP_000646256.1	lcl|NZ_LSSQ01000007.1_cds_WP_004766600.1_675	32.143	308	329
WP_000646256.1	lcl|NZ_LSSQ01000011.1_cds_WP_020766960.1_1299	30.816	331	329
WP_000646256.1	lcl|NZ_LSSQ01000007.1_cds_WP_004751412.1_663	30.462	325	329
WP_000646256.1	lcl|NZ_LSSQ01000022.1_cds_WP_004762989.1_2073	29.642	307	329
WP_000646256.1	lcl|NZ_LSSQ01000044.1_cds_WP_020765851.1_2928	27.566	341	329
WP_000646256.1	lcl|NZ_LSSQ01000022.1_cds_WP_020766871.1_2020	24.254	268	329
WP_000646256.1	lcl|NZ_LSSQ01000022.1_cds_WP_002733698.1_2011	26.642	274	329
WP_000646256.1	lcl|NZ_LSSQ01000022.1_cds_WP_020765346.1_2079	26.119	268	329
WP_000646256.1	lcl|NZ_LSSQ01000033.1_cds_WP_016750792.1_2529	28.839	267	329
WP_000646256.1	lcl|NZ_LSSQ01000011.1_cds_WP_020765261.1_1012	29.444	180	329
WP_000646256.1	lcl|NZ_LSSQ01000019.1_cds_WP_004766563.1_1752	25.573	262	329
WP_000646256.1	lcl|NZ_LSSQ01000022.1_cds_WP_020766840.1_2022	27.245	323	329
WP_000646256.1	lcl|NZ_LSSQ01000042.1_cds_WP_020765537.1_2784	27.711	249	329
WP_000774263.1	lcl|NZ_LSSQ01000022.1_cds_WP_004762941.1_2075	94.007	267	267
WP_000774263.1	lcl|NZ_LSSQ01000022.1_cds_WP_020766834.1_2023	26.295	251	267
WP_000774263.1	lcl|NZ_LSSQ01000022.1_cds_WP_000800438.1_2044	24.786	234	267
WP_000774263.1	lcl|NZ_LSSQ01000022.1_cds_WP_020766865.1_1993	25.926	189	267
WP_000774263.1	lcl|NZ_LSSQ01000044.1_cds_WP_020778860.1_2949	27.979	193	267
WP_000774263.1	lcl|NZ_LSSQ01000008.1_cds_WP_004758210.1_764	37.209	86	267
WP_002163445.1	lcl|NZ_LSSQ01000022.1_cds_WP_016753424.1_2074	96.464	509	509
WP_002163445.1	lcl|NZ_LSSQ01000033.1_cds_WP_004751764.1_2457	27.554	323	509
WP_002163445.1	lcl|NZ_LSSQ01000033.1_cds_WP_020766999.1_2458	31.111	90	509
WP_002163445.1	lcl|NZ_LSSQ01000022.1_cds_WP_016753424.1_2074	96.464	509	509
WP_002163445.1	lcl|NZ_LSSQ01000033.1_cds_WP_004751764.1_2457	27.554	323	509
WP_002163445.1	lcl|NZ_LSSQ01000033.1_cds_WP_020766999.1_2458	31.111	90	509
WP_001067556.1	lcl|NZ_LSSQ01000022.1_cds_WP_004762989.1_2073	96.364	330	330
WP_001067556.1	lcl|NZ_LSSQ01000007.1_cds_WP_004766600.1_675	26.199	271	330
WP_001067556.1	lcl|NZ_LSSQ01000022.1_cds_WP_020765358.1_2076	27.541	305	330
WP_001067556.1	lcl|NZ_LSSQ01000022.1_cds_WP_020765339.1_2049	25.940	266	330
