WP_000340715.1	lcl|NZ_AHQQ01000424.1_cds_WP_000340715.1_193	100.000	86	106
WP_000410273.1	lcl|NZ_AHQQ01000424.1_cds_WP_000410273.1_192	100.000	314	314
WP_000410273.1	lcl|NZ_AHQQ01000079.1_cds_WP_000093099.1_3063	46.988	83	314
WP_000410273.1	lcl|NZ_AHQQ01000424.1_cds_WP_000646250.1_189	25.705	319	314
WP_000410273.1	lcl|NZ_AHQQ01000084.1_cds_WP_000744700.1_2904	24.691	324	314
WP_000410273.1	lcl|NZ_AHQQ01000079.1_cds_WP_000600889.1_3054	25.269	186	314
WP_000410273.1	lcl|NZ_AHQQ01000079.1_cds_WP_000723090.1_3001	23.958	288	314
WP_000410273.1	lcl|NZ_AHQQ01000424.1_cds_WP_001067557.1_186	24.695	328	314
WP_000604524.1	lcl|NZ_AHQQ01000424.1_cds_WP_000604524.1_191	99.726	365	365
WP_000884059.1	lcl|NZ_AHQQ01000424.1_cds_WP_000884059.1_190	100.000	185	185
WP_000884059.1	lcl|NZ_AHQQ01000125.1_cds_WP_000351733.1_2191	40.000	140	185
WP_000646256.1	lcl|NZ_AHQQ01000424.1_cds_WP_000646250.1_189	99.088	329	329
WP_000646256.1	lcl|NZ_AHQQ01000084.1_cds_WP_000744700.1_2904	32.063	315	329
WP_000646256.1	lcl|NZ_AHQQ01000079.1_cds_WP_000723090.1_3001	31.045	335	329
WP_000646256.1	lcl|NZ_AHQQ01000079.1_cds_WP_000600889.1_3054	31.677	322	329
WP_000646256.1	lcl|NZ_AHQQ01000235.1_cds_WP_001984071.1_1168	31.803	305	329
WP_000646256.1	lcl|NZ_AHQQ01000197.1_cds_WP_000649925.1_1725	30.183	328	329
WP_000646256.1	lcl|NZ_AHQQ01000114.1_cds_WP_000709511.1_2335	30.030	333	329
WP_000646256.1	lcl|NZ_AHQQ01000079.1_cds_WP_000601375.1_3027	24.415	299	329
WP_000646256.1	lcl|NZ_AHQQ01000424.1_cds_WP_001067557.1_186	29.316	307	329
WP_000646256.1	lcl|NZ_AHQQ01000103.1_cds_WP_000688695.1_2463	29.197	274	329
WP_000646256.1	lcl|NZ_AHQQ01000079.1_cds_WP_000475904.1_3018	27.372	274	329
WP_000646256.1	lcl|NZ_AHQQ01000424.1_cds_WP_000410273.1_192	27.509	269	329
WP_000646256.1	lcl|NZ_AHQQ01000081.1_cds_WP_001074785.1_2961	29.057	265	329
WP_000646256.1	lcl|NZ_AHQQ01000263.1_cds_WP_001003553.1_888	26.378	254	329
WP_000646256.1	lcl|NZ_AHQQ01000079.1_cds_WP_000487322.1_3029	27.077	325	329
WP_000774263.1	lcl|NZ_AHQQ01000424.1_cds_WP_000774262.1_188	99.251	267	267
WP_000774263.1	lcl|NZ_AHQQ01000079.1_cds_WP_000859505.1_3030	26.693	251	267
WP_000774263.1	lcl|NZ_AHQQ01000079.1_cds_WP_000800438.1_3049	24.786	234	267
WP_000774263.1	lcl|NZ_AHQQ01000079.1_cds_WP_000842260.1_3000	26.316	190	267
WP_000774263.1	lcl|NZ_AHQQ01000296.1_cds_WP_000667727.1_699	31.818	110	267
WP_000774263.1	lcl|NZ_AHQQ01000072.1_cds_WP_000805357.1_3195	33.645	107	267
WP_002163445.1	lcl|NZ_AHQQ01000424.1_cds_WP_000612797.1_187	99.214	509	509
WP_002163445.1	lcl|NZ_AHQQ01000117.1_cds_WP_000291591.1_2300	26.625	323	509
WP_002163445.1	lcl|NZ_AHQQ01000117.1_cds_WP_000364507.1_2299	31.111	90	509
WP_002163445.1	lcl|NZ_AHQQ01000424.1_cds_WP_000612797.1_187	99.214	509	509
WP_002163445.1	lcl|NZ_AHQQ01000117.1_cds_WP_000291591.1_2300	26.625	323	509
WP_002163445.1	lcl|NZ_AHQQ01000117.1_cds_WP_000364507.1_2299	31.111	90	509
WP_001067556.1	lcl|NZ_AHQQ01000424.1_cds_WP_001067557.1_186	99.697	330	330
WP_001067556.1	lcl|NZ_AHQQ01000424.1_cds_WP_000646250.1_189	28.664	307	330
WP_001067556.1	lcl|NZ_AHQQ01000079.1_cds_WP_000600889.1_3054	26.316	266	330
WP_001067556.1	lcl|NZ_AHQQ01000235.1_cds_WP_001984071.1_1168	25.735	272	330
WP_001067556.1	lcl|NZ_AHQQ01000263.1_cds_WP_001003553.1_888	28.395	243	330
WP_001067556.1	lcl|NZ_AHQQ01000084.1_cds_WP_000744700.1_2904	26.812	276	330
WP_001067556.1	lcl|NZ_AHQQ01000079.1_cds_WP_000723090.1_3001	23.724	333	330
WP_001067556.1	lcl|NZ_AHQQ01000197.1_cds_WP_000649925.1_1725	28.854	253	330
WP_001067556.1	lcl|NZ_AHQQ01000103.1_cds_WP_000688695.1_2463	25.681	257	330
WP_001067556.1	lcl|NZ_AHQQ01000079.1_cds_WP_000601375.1_3027	26.545	275	330
WP_001067556.1	lcl|NZ_AHQQ01000424.1_cds_WP_000410273.1_192	24.695	328	330
WP_000776640.1	lcl|NZ_AHQQ01000424.1_cds_WP_000689743.1_183	38.026	547	538
WP_000776640.1	lcl|NZ_AHQQ01000424.1_cds_WP_000689743.1_183	38.026	547	538
WP_000424609.1	lcl|NZ_AHQQ01000424.1_cds_WP_000342713.1_182	67.424	264	264
WP_000424609.1	lcl|NZ_AHQQ01000212.1_cds_WP_001002663.1_1426	40.741	243	264
WP_000424609.1	lcl|NZ_AHQQ01000202.1_cds_WP_001183723.1_1597	27.746	173	264
WP_002074065.1	lcl|NZ_AHQQ01000424.1_cds_WP_001246618.1_181	92.581	310	310
WP_002074065.1	lcl|NZ_AHQQ01000026.1_cds_WP_000501205.1_3524	38.284	303	310
WP_002074065.1	lcl|NZ_AHQQ01000202.1_cds_WP_001183723.1_1597	28.226	248	310
WP_002074065.1	lcl|NZ_AHQQ01000438.1_cds_WP_000279894.1_86	25.792	221	310
WP_002074065.1	lcl|NZ_AHQQ01000424.1_cds_WP_001246618.1_181	92.581	310	310
