WP_000340715.1	lcl|NZ_JQOY01000020.1_cds_WP_000340715.1_812	100.000	86	106
WP_000410273.1	lcl|NZ_JQOY01000020.1_cds_WP_000410273.1_811	100.000	314	314
WP_000410273.1	lcl|NZ_JQOY01000020.1_cds_WP_000093099.1_792	46.988	83	314
WP_000410273.1	lcl|NZ_JQOY01000020.1_cds_WP_000646256.1_808	27.612	268	314
WP_000410273.1	lcl|NZ_JQOY01000001.1_cds_WP_000744700.1_44	24.691	324	314
WP_000410273.1	lcl|NZ_JQOY01000020.1_cds_WP_000600889.1_783	25.269	186	314
WP_000410273.1	lcl|NZ_JQOY01000020.1_cds_WP_000723092.1_730	23.875	289	314
WP_000410273.1	lcl|NZ_JQOY01000020.1_cds_WP_001067556.1_805	24.695	328	314
WP_000604524.1	lcl|NZ_JQOY01000020.1_cds_WP_000604524.1_810	99.726	365	365
WP_000884059.1	lcl|NZ_JQOY01000020.1_cds_WP_000884059.1_809	100.000	185	185
WP_000884059.1	lcl|NZ_JQOY01000043.1_cds_WP_000351733.1_1455	40.000	140	185
WP_000646256.1	lcl|NZ_JQOY01000020.1_cds_WP_000646256.1_808	100.000	329	329
WP_000646256.1	lcl|NZ_JQOY01000001.1_cds_WP_000744700.1_44	32.063	315	329
WP_000646256.1	lcl|NZ_JQOY01000020.1_cds_WP_000723092.1_730	31.045	335	329
WP_000646256.1	lcl|NZ_JQOY01000020.1_cds_WP_000600889.1_783	31.677	322	329
WP_000646256.1	lcl|NZ_JQOY01000012.1_cds_WP_001984071.1_449	31.803	305	329
WP_000646256.1	lcl|NZ_JQOY01000023.1_cds_WP_000649925.1_896	30.183	328	329
WP_000646256.1	lcl|NZ_JQOY01000026.1_cds_WP_000709513.1_1020	30.030	333	329
WP_000646256.1	lcl|NZ_JQOY01000020.1_cds_WP_000601375.1_756	24.415	299	329
WP_000646256.1	lcl|NZ_JQOY01000020.1_cds_WP_001067556.1_805	29.316	307	329
WP_000646256.1	lcl|NZ_JQOY01000012.1_cds_WP_000688696.1_429	29.197	274	329
WP_000646256.1	lcl|NZ_JQOY01000020.1_cds_WP_000475901.1_747	27.372	274	329
WP_000646256.1	lcl|NZ_JQOY01000020.1_cds_WP_000410273.1_811	27.509	269	329
WP_000646256.1	lcl|NZ_JQOY01000096.1_cds_WP_001074785.1_2722	29.057	265	329
WP_000646256.1	lcl|NZ_JQOY01000125.1_cds_WP_001003556.1_3187	25.301	332	329
WP_000646256.1	lcl|NZ_JQOY01000020.1_cds_WP_000487322.1_758	27.077	325	329
WP_000774263.1	lcl|NZ_JQOY01000020.1_cds_WP_000774263.1_807	99.625	267	267
WP_000774263.1	lcl|NZ_JQOY01000020.1_cds_WP_000859505.1_759	26.693	251	267
WP_000774263.1	lcl|NZ_JQOY01000020.1_cds_WP_000800438.1_778	24.786	234	267
WP_000774263.1	lcl|NZ_JQOY01000020.1_cds_WP_000842260.1_729	26.316	190	267
WP_000774263.1	lcl|NZ_JQOY01000037.1_cds_WP_000667727.1_1274	31.818	110	267
WP_000774263.1	lcl|NZ_JQOY01000108.1_cds_WP_000805357.1_2977	33.645	107	267
WP_002163445.1	lcl|NZ_JQOY01000020.1_cds_WP_002163445.1_806	100.000	509	509
WP_002163445.1	lcl|NZ_JQOY01000050.1_cds_WP_000291586.1_1719	26.625	323	509
WP_002163445.1	lcl|NZ_JQOY01000050.1_cds_WP_000364507.1_1718	31.111	90	509
WP_002163445.1	lcl|NZ_JQOY01000020.1_cds_WP_002163445.1_806	100.000	509	509
WP_002163445.1	lcl|NZ_JQOY01000050.1_cds_WP_000291586.1_1719	26.625	323	509
WP_002163445.1	lcl|NZ_JQOY01000050.1_cds_WP_000364507.1_1718	31.111	90	509
WP_001067556.1	lcl|NZ_JQOY01000020.1_cds_WP_001067556.1_805	100.000	330	330
WP_001067556.1	lcl|NZ_JQOY01000020.1_cds_WP_000646256.1_808	29.316	307	330
WP_001067556.1	lcl|NZ_JQOY01000020.1_cds_WP_000600889.1_783	26.316	266	330
WP_001067556.1	lcl|NZ_JQOY01000012.1_cds_WP_001984071.1_449	25.735	272	330
WP_001067556.1	lcl|NZ_JQOY01000001.1_cds_WP_000744700.1_44	26.812	276	330
WP_001067556.1	lcl|NZ_JQOY01000125.1_cds_WP_001003556.1_3187	28.395	243	330
WP_001067556.1	lcl|NZ_JQOY01000020.1_cds_WP_000723092.1_730	23.724	333	330
WP_001067556.1	lcl|NZ_JQOY01000023.1_cds_WP_000649925.1_896	28.854	253	330
WP_001067556.1	lcl|NZ_JQOY01000012.1_cds_WP_000688696.1_429	25.681	257	330
WP_001067556.1	lcl|NZ_JQOY01000020.1_cds_WP_000601375.1_756	26.545	275	330
WP_001067556.1	lcl|NZ_JQOY01000020.1_cds_WP_000410273.1_811	24.695	328	330
WP_000776640.1	lcl|NZ_JQOY01000020.1_cds_WP_000776640.1_804	100.000	538	538
WP_000776640.1	lcl|NZ_JQOY01000020.1_cds_WP_000776640.1_804	100.000	538	538
WP_000424609.1	lcl|NZ_JQOY01000020.1_cds_WP_000424609.1_803	100.000	264	264
WP_000424609.1	lcl|NZ_JQOY01000156.1_cds_WP_001002663.1_3547	40.741	243	264
WP_000424609.1	lcl|NZ_JQOY01000086.1_cds_WP_001183723.1_2577	27.746	173	264
WP_002074065.1	lcl|NZ_JQOY01000020.1_cds_WP_002074065.1_802	100.000	310	310
WP_002074065.1	lcl|NZ_JQOY01000052.1_cds_WP_000501205.1_1750	38.284	303	310
WP_002074065.1	lcl|NZ_JQOY01000086.1_cds_WP_001183723.1_2577	28.226	248	310
WP_002074065.1	lcl|NZ_JQOY01000004.1_cds_WP_000279894.1_191	25.792	221	310
WP_002074065.1	lcl|NZ_JQOY01000020.1_cds_WP_002074065.1_802	100.000	310	310
WP_002074065.1	lcl|NZ_JQOY01000052.1_cds_WP_000501205.1_1750	38.284	303	310
WP_002074065.1	lcl|NZ_JQOY01000086.1_cds_WP_001183723.1_2577	28.226	248	310
WP_002074065.1	lcl|NZ_JQOY01000004.1_cds_WP_000279894.1_191	25.792	221	310
WP_000479984.1	lcl|NZ_JQOY01000020.1_cds_WP_000479984.1_801	100.000	264	264
WP_000715958.1	lcl|NZ_JQOY01000020.1_cds_WP_000715958.1_800	100.000	131	131
