WP_000340715.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000340715.1_782	100.000	86	106
WP_000410273.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000410273.1_783	100.000	314	314
WP_000410273.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000093099.1_803	46.988	83	314
WP_000410273.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000646250.1_786	25.705	319	314
WP_000410273.1	lcl|NZ_JAGGCL010000008.1_cds_WP_000744700.1_1390	24.691	324	314
WP_000410273.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000600889.1_812	25.269	186	314
WP_000410273.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000723090.1_865	23.958	288	314
WP_000410273.1	lcl|NZ_JAGGCL010000004.1_cds_WP_001067557.1_789	24.695	328	314
WP_000604524.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000604524.1_784	99.726	365	365
WP_000884059.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000884059.1_785	100.000	185	185
WP_000884059.1	lcl|NZ_JAGGCL010000002.1_cds_WP_000351733.1_509	40.000	140	185
WP_000646256.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000646250.1_786	99.088	329	329
WP_000646256.1	lcl|NZ_JAGGCL010000008.1_cds_WP_000744700.1_1390	32.063	315	329
WP_000646256.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000723090.1_865	31.045	335	329
WP_000646256.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000600889.1_812	31.677	322	329
WP_000646256.1	lcl|NZ_JAGGCL010000026.1_cds_WP_001984071.1_2817	31.803	305	329
WP_000646256.1	lcl|NZ_JAGGCL010000010.1_cds_WP_000649925.1_1617	30.183	328	329
WP_000646256.1	lcl|NZ_JAGGCL010000063.1_cds_WP_000709511.1_3687	30.030	333	329
WP_000646256.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000601375.1_839	24.415	299	329
WP_000646256.1	lcl|NZ_JAGGCL010000004.1_cds_WP_001067557.1_789	29.316	307	329
WP_000646256.1	lcl|NZ_JAGGCL010000026.1_cds_WP_000688695.1_2797	29.197	274	329
WP_000646256.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000475904.1_848	27.372	274	329
WP_000646256.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000410273.1_783	27.509	269	329
WP_000646256.1	lcl|NZ_JAGGCL010000002.1_cds_WP_001074785.1_304	29.057	265	329
WP_000646256.1	lcl|NZ_JAGGCL010000017.1_cds_WP_001003555.1_2235	24.852	338	329
WP_000646256.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000487322.1_837	27.077	325	329
WP_000774263.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000774262.1_787	99.251	267	267
WP_000774263.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000859505.1_836	26.693	251	267
WP_000774263.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000800438.1_817	24.786	234	267
WP_000774263.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000842260.1_866	26.316	190	267
WP_000774263.1	lcl|NZ_JAGGCL010000023.1_cds_WP_000667727.1_2641	31.818	110	267
WP_000774263.1	lcl|NZ_JAGGCL010000019.1_cds_WP_000805357.1_2424	33.645	107	267
WP_002163445.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000612797.1_788	99.214	509	509
WP_002163445.1	lcl|NZ_JAGGCL010000018.1_cds_WP_000291591.1_2361	26.625	323	509
WP_002163445.1	lcl|NZ_JAGGCL010000018.1_cds_WP_000364507.1_2360	31.111	90	509
WP_002163445.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000612797.1_788	99.214	509	509
WP_002163445.1	lcl|NZ_JAGGCL010000018.1_cds_WP_000291591.1_2361	26.625	323	509
WP_002163445.1	lcl|NZ_JAGGCL010000018.1_cds_WP_000364507.1_2360	31.111	90	509
WP_001067556.1	lcl|NZ_JAGGCL010000004.1_cds_WP_001067557.1_789	99.697	330	330
WP_001067556.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000646250.1_786	28.664	307	330
WP_001067556.1	lcl|NZ_JAGGCL010000004.1_cds_WP_000600889.1_812	26.316	266	330
WP_001067556.1	lcl|NZ_JAGGCL010000026.1_cds_WP_001984071.1_2817	25.735	272	330
