WP_000340715.1	lcl|NZ_AHNG02000018.1_cds_WP_002733653.1_1948	90.698	86	106
WP_000410273.1	lcl|NZ_AHNG02000018.1_cds_WP_002733579.1_1947	92.994	314	314
WP_000410273.1	lcl|NZ_AHNG02000018.1_cds_WP_002733534.1_1944	25.078	319	314
WP_000410273.1	lcl|NZ_AHNG02000006.1_cds_WP_002722638.1_2749	22.769	325	314
WP_000410273.1	lcl|NZ_AHNG02000018.1_cds_WP_002727919.1_1853	24.555	281	314
WP_000410273.1	lcl|NZ_AHNG02000031.1_cds_WP_002728309.1_556	25.402	311	314
WP_000410273.1	lcl|NZ_AHNG02000020.1_cds_WP_002729504.1_1469	22.353	170	314
WP_000410273.1	lcl|NZ_AHNG02000018.1_cds_WP_016749081.1_1920	22.769	325	314
WP_000604524.1	lcl|NZ_AHNG02000018.1_cds_WP_026054882.1_1946	85.479	365	365
WP_000884059.1	lcl|NZ_AHNG02000018.1_cds_WP_002733646.1_1945	95.676	185	185
WP_000884059.1	lcl|NZ_AHNG02000002.1_cds_WP_002721790.1_3256	36.301	146	185
WP_000646256.1	lcl|NZ_AHNG02000018.1_cds_WP_002733534.1_1944	98.176	329	329
WP_000646256.1	lcl|NZ_AHNG02000018.1_cds_WP_002727919.1_1853	30.746	335	329
WP_000646256.1	lcl|NZ_AHNG02000006.1_cds_WP_002722638.1_2749	29.841	315	329
WP_000646256.1	lcl|NZ_AHNG02000031.1_cds_WP_002728309.1_556	31.190	311	329
WP_000646256.1	lcl|NZ_AHNG02000020.1_cds_WP_002729504.1_1469	27.273	341	329
WP_000646256.1	lcl|NZ_AHNG02000018.1_cds_WP_002733638.1_1912	27.586	348	329
WP_000646256.1	lcl|NZ_AHNG02000031.1_cds_WP_002735602.1_553	28.485	330	329
WP_000646256.1	lcl|NZ_AHNG02000006.1_cds_WP_002732362.1_2624	29.167	312	329
WP_000646256.1	lcl|NZ_AHNG02000018.1_cds_WP_002733546.1_1878	25.373	268	329
WP_000646256.1	lcl|NZ_AHNG02000018.1_cds_WP_016749079.1_1941	29.316	307	329
WP_000646256.1	lcl|NZ_AHNG02000006.1_cds_WP_002732331.1_2535	25.959	339	329
WP_000646256.1	lcl|NZ_AHNG02000018.1_cds_WP_002744551.1_1918	28.889	270	329
WP_000646256.1	lcl|NZ_AHNG02000018.1_cds_WP_002733579.1_1947	27.309	249	329
WP_000646256.1	lcl|NZ_AHNG02000018.1_cds_WP_002733698.1_1870	26.642	274	329
WP_000646256.1	lcl|NZ_AHNG02000018.1_cds_WP_016749081.1_1920	23.659	317	329
WP_000646256.1	lcl|NZ_AHNG02000032.1_cds_WP_002728462.1_295	27.509	269	329
WP_000646256.1	lcl|NZ_AHNG02000006.1_cds_WP_002732574.1_2840	24.620	329	329
WP_000646256.1	lcl|NZ_AHNG02000024.1_cds_WP_002728696.1_963	27.309	249	329
WP_000646256.1	lcl|NZ_AHNG02000018.1_cds_WP_002733757.1_1880	31.034	174	329
WP_000774263.1	lcl|NZ_AHNG02000018.1_cds_WP_002733627.1_1943	92.884	267	267
WP_000774263.1	lcl|NZ_AHNG02000018.1_cds_WP_002733554.1_1881	24.701	251	267
WP_000774263.1	lcl|NZ_AHNG02000018.1_cds_WP_002733775.1_1907	24.153	236	267
WP_000774263.1	lcl|NZ_AHNG02000018.1_cds_WP_002727921.1_1852	26.455	189	267
WP_000774263.1	lcl|NZ_AHNG02000016.1_cds_WP_002729040.1_2111	33.636	110	267
WP_000774263.1	lcl|NZ_AHNG02000020.1_cds_WP_002729513.1_1468	26.455	189	267
WP_000774263.1	lcl|NZ_AHNG02000020.1_cds_WP_002766579.1_1658	26.344	186	267
WP_002163445.1	lcl|NZ_AHNG02000018.1_cds_WP_002738292.1_1942	96.267	509	509
WP_002163445.1	lcl|NZ_AHNG02000032.1_cds_WP_002728536.1_368	25.826	333	509
WP_002163445.1	lcl|NZ_AHNG02000032.1_cds_WP_002728534.1_367	31.111	90	509
WP_002163445.1	lcl|NZ_AHNG02000018.1_cds_WP_002738292.1_1942	96.267	509	509
WP_002163445.1	lcl|NZ_AHNG02000032.1_cds_WP_002728536.1_368	25.826	333	509
WP_002163445.1	lcl|NZ_AHNG02000032.1_cds_WP_002728534.1_367	31.111	90	509
WP_001067556.1	lcl|NZ_AHNG02000018.1_cds_WP_016749079.1_1941	95.152	330	330
WP_001067556.1	lcl|NZ_AHNG02000031.1_cds_WP_002728309.1_556	26.740	273	330
WP_001067556.1	lcl|NZ_AHNG02000018.1_cds_WP_002733534.1_1944	28.990	307	330
WP_001067556.1	lcl|NZ_AHNG02000018.1_cds_WP_016749081.1_1920	30.317	221	330
WP_001067556.1	lcl|NZ_AHNG02000006.1_cds_WP_002722638.1_2749	27.425	299	330
WP_001067556.1	lcl|NZ_AHNG02000018.1_cds_WP_002727919.1_1853	26.183	317	330
WP_001067556.1	lcl|NZ_AHNG02000006.1_cds_WP_002732331.1_2535	27.193	228	330
WP_001067556.1	lcl|NZ_AHNG02000006.1_cds_WP_002732574.1_2840	24.898	245	330
WP_001067556.1	lcl|NZ_AHNG02000006.1_cds_WP_002732362.1_2624	26.814	317	330
WP_001067556.1	lcl|NZ_AHNG02000018.1_cds_WP_002733546.1_1878	25.275	273	330
WP_001067556.1	lcl|NZ_AHNG02000020.1_cds_WP_002729504.1_1469	25.352	142	330
WP_001067556.1	lcl|NZ_AHNG02000018.1_cds_WP_002733638.1_1912	25.965	285	330
WP_001067556.1	lcl|NZ_AHNG02000018.1_cds_WP_002733579.1_1947	24.540	326	330
WP_001067556.1	lcl|NZ_AHNG02000032.1_cds_WP_002728462.1_295	26.639	244	330
WP_001067556.1	lcl|NZ_AHNG02000024.1_cds_WP_002728696.1_963	26.014	296	330
WP_001067556.1	lcl|NZ_AHNG02000005.1_cds_WP_002739707.1_2880	25.781	128	330
WP_000776640.1	lcl|NZ_AHNG02000018.1_cds_WP_002733528.1_1940	89.963	538	538
WP_000776640.1	lcl|NZ_AHNG02000018.1_cds_WP_002733528.1_1940	89.963	538	538
WP_000424609.1	lcl|NZ_AHNG02000018.1_cds_WP_002733670.1_1939	97.348	264	264
WP_000424609.1	lcl|NZ_AHNG02000020.1_cds_WP_002722928.1_1689	40.741	243	264
WP_002074065.1	lcl|NZ_AHNG02000018.1_cds_WP_002733687.1_1938	93.226	310	310
WP_002074065.1	lcl|NZ_AHNG02000019.1_cds_WP_002730863.1_1785	39.604	303	310
WP_002074065.1	lcl|NZ_AHNG02000014.1_cds_WP_002727287.1_2291	28.470	281	310
WP_002074065.1	lcl|NZ_AHNG02000002.1_cds_WP_002727177.1_3204	26.244	221	310
WP_002074065.1	lcl|NZ_AHNG02000018.1_cds_WP_002733687.1_1938	93.226	310	310
WP_002074065.1	lcl|NZ_AHNG02000019.1_cds_WP_002730863.1_1785	39.604	303	310
WP_002074065.1	lcl|NZ_AHNG02000014.1_cds_WP_002727287.1_2291	28.470	281	310
WP_002074065.1	lcl|NZ_AHNG02000002.1_cds_WP_002727177.1_3204	26.244	221	310
WP_000479984.1	lcl|NZ_AHNG02000018.1_cds_WP_002733549.1_1937	92.424	264	264
WP_000715958.1	lcl|NZ_AHNG02000018.1_cds_WP_002733551.1_1936	96.124	129	131
WP_001088863.1	lcl|NZ_AHNG02000018.1_cds_WP_017853480.1_1935	96.528	144	144
WP_001088863.1	lcl|NZ_AHNG02000014.1_cds_WP_026054147.1_2301	41.270	63	144
