WP_000340715.1	lcl|NZ_JADDXD010000022.1_cds_WP_002725873.1_1235	91.860	86	106
WP_000410273.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669917.1_1236	92.903	310	314
WP_000410273.1	lcl|NZ_JADDXD010000716.1_cds_WP_193819757.1_3442	100.000	157	314
WP_000410273.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669955.1_2843	23.381	278	314
WP_000410273.1	lcl|NZ_JADDXD010000024.1_cds_WP_011671202.1_1333	22.462	325	314
WP_000410273.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669957.1_2841	25.137	183	314
WP_000410273.1	lcl|NZ_JADDXD010000059.1_cds_WP_011669973.1_2866	24.199	281	314
WP_000410273.1	lcl|NZ_JADDXD010000036.1_cds_WP_011670961.1_1947	25.402	311	314
WP_000410273.1	lcl|NZ_JADDXD010000091.1_cds_WP_011670813.1_3850	22.353	170	314
WP_000884059.1	lcl|NZ_JADDXD010000001.1_cds_WP_002750963.1_1017	36.301	146	185
WP_000884059.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669938.1_1267	33.898	177	185
WP_000646256.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669955.1_2843	30.841	321	329
WP_000646256.1	lcl|NZ_JADDXD010000059.1_cds_WP_011669973.1_2866	31.642	335	329
WP_000646256.1	lcl|NZ_JADDXD010000024.1_cds_WP_011671202.1_1333	30.476	315	329
WP_000646256.1	lcl|NZ_JADDXD010000036.1_cds_WP_011670961.1_1947	31.511	311	329
WP_000646256.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669957.1_2841	28.852	305	329
WP_000646256.1	lcl|NZ_JADDXD010000091.1_cds_WP_011670813.1_3850	27.273	341	329
WP_000646256.1	lcl|NZ_JADDXD010000036.1_cds_WP_002754065.1_1944	28.485	330	329
WP_000646256.1	lcl|NZ_JADDXD010000021.1_cds_WP_011671143.1_1181	30.032	313	329
WP_000646256.1	lcl|NZ_JADDXD010000003.1_cds_WP_011671074.1_2138	24.852	338	329
WP_000646256.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669917.1_1236	27.711	249	329
WP_000646256.1	lcl|NZ_JADDXD010000013.1_cds_WP_017859386.1_509	27.509	269	329
WP_000646256.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669959.1_2839	25.993	277	329
WP_000646256.1	lcl|NZ_JADDXD010000716.1_cds_WP_193819757.1_3442	32.558	129	329
WP_000646256.1	lcl|NZ_JADDXD010000055.1_cds_WP_011669202.1_2753	24.332	337	329
WP_000774263.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669956.1_2842	28.426	197	267
WP_000774263.1	lcl|NZ_JADDXD010000059.1_cds_WP_011669974.1_2865	26.455	189	267
WP_000774263.1	lcl|NZ_JADDXD010000034.1_cds_WP_011670832.1_1863	33.636	110	267
WP_000774263.1	lcl|NZ_JADDXD010000091.1_cds_WP_011670812.1_3849	26.984	189	267
WP_000774263.1	lcl|NZ_JADDXD010000847.1_cds_IQB76_RS20605_3844	24.113	141	267
WP_000774263.1	lcl|NZ_JADDXD010000085.1_cds_WP_002766579.1_3686	26.344	186	267
WP_002163445.1	lcl|NZ_JADDXD010000018.1_cds_WP_011670269.1_845	25.826	333	509
WP_002163445.1	lcl|NZ_JADDXD010000018.1_cds_WP_002751286.1_846	31.111	90	509
WP_002163445.1	lcl|NZ_JADDXD010000018.1_cds_WP_011670269.1_845	25.826	333	509
WP_002163445.1	lcl|NZ_JADDXD010000018.1_cds_WP_002751286.1_846	31.111	90	509
WP_001067556.1	lcl|NZ_JADDXD010000486.1_cds_IQB76_RS18840_2641	89.744	78	330
WP_001067556.1	lcl|NZ_JADDXD010000036.1_cds_WP_011670961.1_1947	27.106	273	330
WP_001067556.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669955.1_2843	23.636	275	330
WP_001067556.1	lcl|NZ_JADDXD010000024.1_cds_WP_011671202.1_1333	27.798	277	330
WP_001067556.1	lcl|NZ_JADDXD010000059.1_cds_WP_011669973.1_2866	26.183	317	330
WP_001067556.1	lcl|NZ_JADDXD010000003.1_cds_WP_011671074.1_2138	26.457	223	330
WP_001067556.1	lcl|NZ_JADDXD010000021.1_cds_WP_011671143.1_1181	27.044	318	330
WP_001067556.1	lcl|NZ_JADDXD010000055.1_cds_WP_011669202.1_2753	24.898	245	330
WP_001067556.1	lcl|NZ_JADDXD010000091.1_cds_WP_011670813.1_3850	25.352	142	330
WP_001067556.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669917.1_1236	23.708	329	330
WP_001067556.1	lcl|NZ_JADDXD010000695.1_cds_WP_193819746.1_3400	26.923	156	330
WP_001067556.1	lcl|NZ_JADDXD010000013.1_cds_WP_017859386.1_509	26.639	244	330
WP_001067556.1	lcl|NZ_JADDXD010000017.1_cds_WP_011671364.1_794	25.781	128	330
WP_000424609.1	lcl|NZ_JADDXD010000084.1_cds_WP_011669455.1_3669	40.329	243	264
WP_002074065.1	lcl|NZ_JADDXD010000077.1_cds_WP_011670400.1_3475	40.264	303	310
WP_002074065.1	lcl|NZ_JADDXD010000044.1_cds_WP_011669757.1_2323	28.070	285	310
WP_002074065.1	lcl|NZ_JADDXD010000001.1_cds_WP_011670034.1_966	26.244	221	310
WP_002074065.1	lcl|NZ_JADDXD010000077.1_cds_WP_011670400.1_3475	40.264	303	310
WP_002074065.1	lcl|NZ_JADDXD010000044.1_cds_WP_011669757.1_2323	28.070	285	310
WP_002074065.1	lcl|NZ_JADDXD010000001.1_cds_WP_011670034.1_966	26.244	221	310
WP_001088863.1	lcl|NZ_JADDXD010000066.1_cds_WP_026054147.1_3153	41.270	63	144
WP_000517243.1	lcl|NZ_JADDXD010000022.1_cds_WP_004779550.1_1252	33.333	111	221
WP_000517243.1	lcl|NZ_JADDXD010000024.1_cds_WP_011671228.1_1364	26.923	78	221
WP_000517243.1	lcl|NZ_JADDXD010000033.1_cds_WP_011669877.1_1835	28.037	107	221
WP_001149938.1	lcl|NZ_JADDXD010000033.1_cds_WP_011669876.1_1836	28.671	143	393
WP_001149938.1	lcl|NZ_JADDXD010000092.1_cds_WP_011669711.1_3872	22.523	222	393
WP_001149938.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669947.1_2851	28.058	139	393
WP_001149938.1	lcl|NZ_JADDXD010000024.1_cds_WP_011671228.1_1364	24.540	163	393
WP_000611594.1	lcl|NZ_JADDXD010000024.1_cds_IQB76_RS08295_1370	32.353	102	175
WP_001015425.1	lcl|NZ_JADDXD010000092.1_cds_WP_011669711.1_3872	25.676	222	405
WP_001015425.1	lcl|NZ_JADDXD010000033.1_cds_WP_011669876.1_1836	24.581	179	405
WP_000582222.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669932.1_1261	33.245	376	358
WP_000582222.1	lcl|NZ_JADDXD010000071.1_cds_WP_002753028.1_3335	30.871	379	358
WP_000582222.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669923.1_1243	37.805	246	358
WP_000582222.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669926.1_1246	37.850	214	358
WP_000582222.1	lcl|NZ_JADDXD010000059.1_cds_WP_011669968.1_2872	32.895	304	358
WP_000582222.1	lcl|NZ_JADDXD010000003.1_cds_WP_002750680.1_2139	24.661	369	358
WP_000582222.1	lcl|NZ_JADDXD010000486.1_cds_WP_193819653.1_2642	40.000	75	358
WP_000344487.1	lcl|NZ_JADDXD010000018.1_cds_WP_011670259.1_859	23.605	233	308
WP_000344487.1	lcl|NZ_JADDXD010000018.1_cds_WP_011670259.1_859	23.605	233	308
WP_000093099.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669917.1_1236	57.812	64	99
WP_000093099.1	lcl|NZ_JADDXD010000716.1_cds_WP_193819757.1_3442	43.662	71	99
WP_000093099.1	lcl|NZ_JADDXD010000014.1_cds_IQB76_RS21925_561	65.625	32	99
WP_223809837.1	lcl|NZ_JADDXD010000024.1_cds_WP_011671212.1_1347	30.392	102	213
WP_223809837.1	lcl|NZ_JADDXD010000036.1_cds_WP_011670960.1_1946	28.777	139	213
WP_001106774.1	lcl|NZ_JADDXD010000159.1_cds_WP_193819504.1_685	30.769	78	417
WP_000834715.1	lcl|NZ_JADDXD010000388.1_cds_IQB76_RS18390_2209	89.444	180	605
WP_000834715.1	lcl|NZ_JADDXD010000062.1_cds_WP_011669421.1_3046	35.092	379	605
WP_000834715.1	lcl|NZ_JADDXD010000016.1_cds_WP_011669275.1_743	39.608	255	605
WP_000834715.1	lcl|NZ_JADDXD010000043.1_cds_WP_011671171.1_2305	45.872	218	605
WP_000834715.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669933.1_1262	34.783	207	605
WP_000834715.1	lcl|NZ_JADDXD010000018.1_cds_WP_011670275.1_835	29.362	235	605
WP_000834715.1	lcl|NZ_JADDXD010000001.1_cds_WP_011670070.1_1018	31.915	235	605
WP_000834715.1	lcl|NZ_JADDXD010000018.1_cds_WP_011670265.1_851	30.357	224	605
WP_000834715.1	lcl|NZ_JADDXD010000011.1_cds_WP_011670593.1_371	31.416	226	605
WP_000834715.1	lcl|NZ_JADDXD010000008.1_cds_WP_002724740.1_3792	27.753	227	605
WP_000834715.1	lcl|NZ_JADDXD010000014.1_cds_WP_011670503.1_578	30.342	234	605
WP_000834715.1	lcl|NZ_JADDXD010000031.1_cds_WP_011669511.1_1755	27.848	237	605
WP_000834715.1	lcl|NZ_JADDXD010000004.1_cds_WP_011670779.1_2551	29.319	191	605
WP_000834715.1	lcl|NZ_JADDXD010000001.1_cds_WP_011670085.1_1037	28.509	228	605
WP_000834715.1	lcl|NZ_JADDXD010000008.1_cds_WP_002724285.1_3813	27.049	244	605
WP_000834715.1	lcl|NZ_JADDXD010000020.1_cds_WP_011669571.1_1128	27.523	218	605
WP_000834715.1	lcl|NZ_JADDXD010000008.1_cds_IQB76_RS03715_3832	38.182	55	605
WP_000834715.1	lcl|NZ_JADDXD010000023.1_cds_WP_307898175.1_1313	32.184	174	605
WP_000834715.1	lcl|NZ_JADDXD010000020.1_cds_WP_011669577.1_1137	25.325	154	605
WP_000834715.1	lcl|NZ_JADDXD010000010.1_cds_WP_011669346.1_177	24.885	217	605
WP_000834715.1	lcl|NZ_JADDXD010000004.1_cds_WP_011670766.1_2568	28.390	236	605
WP_000834715.1	lcl|NZ_JADDXD010000378.1_cds_IQB76_RS18355_2049	34.545	55	605
WP_000834715.1	lcl|NZ_JADDXD010000388.1_cds_IQB76_RS18390_2209	89.444	180	605
WP_000834715.1	lcl|NZ_JADDXD010000062.1_cds_WP_011669421.1_3046	35.092	379	605
WP_000834715.1	lcl|NZ_JADDXD010000016.1_cds_WP_011669275.1_743	39.608	255	605
WP_000834715.1	lcl|NZ_JADDXD010000043.1_cds_WP_011671171.1_2305	45.872	218	605
WP_000834715.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669933.1_1262	34.783	207	605
WP_000834715.1	lcl|NZ_JADDXD010000018.1_cds_WP_011670275.1_835	29.362	235	605
WP_000834715.1	lcl|NZ_JADDXD010000001.1_cds_WP_011670070.1_1018	31.915	235	605
WP_000834715.1	lcl|NZ_JADDXD010000018.1_cds_WP_011670265.1_851	30.357	224	605
WP_000834715.1	lcl|NZ_JADDXD010000011.1_cds_WP_011670593.1_371	31.416	226	605
WP_000834715.1	lcl|NZ_JADDXD010000008.1_cds_WP_002724740.1_3792	27.753	227	605
WP_000834715.1	lcl|NZ_JADDXD010000014.1_cds_WP_011670503.1_578	30.342	234	605
WP_000834715.1	lcl|NZ_JADDXD010000031.1_cds_WP_011669511.1_1755	27.848	237	605
WP_000834715.1	lcl|NZ_JADDXD010000004.1_cds_WP_011670779.1_2551	29.319	191	605
WP_000834715.1	lcl|NZ_JADDXD010000001.1_cds_WP_011670085.1_1037	28.509	228	605
WP_000834715.1	lcl|NZ_JADDXD010000008.1_cds_WP_002724285.1_3813	27.049	244	605
WP_000834715.1	lcl|NZ_JADDXD010000020.1_cds_WP_011669571.1_1128	27.523	218	605
WP_000834715.1	lcl|NZ_JADDXD010000008.1_cds_IQB76_RS03715_3832	38.182	55	605
WP_000834715.1	lcl|NZ_JADDXD010000023.1_cds_WP_307898175.1_1313	32.184	174	605
WP_000834715.1	lcl|NZ_JADDXD010000020.1_cds_WP_011669577.1_1137	25.325	154	605
WP_000834715.1	lcl|NZ_JADDXD010000010.1_cds_WP_011669346.1_177	24.885	217	605
WP_000834715.1	lcl|NZ_JADDXD010000004.1_cds_WP_011670766.1_2568	28.390	236	605
WP_000834715.1	lcl|NZ_JADDXD010000378.1_cds_IQB76_RS18355_2049	34.545	55	605
WP_000799638.1	lcl|NZ_JADDXD010000059.1_cds_WP_002727923.1_2873	33.333	135	142
WP_001206409.1	lcl|NZ_JADDXD010000033.1_cds_WP_011669876.1_1836	29.412	170	244
WP_001206409.1	lcl|NZ_JADDXD010000033.1_cds_WP_011669877.1_1835	32.692	104	244
WP_000579821.1	lcl|NZ_JADDXD010000012.1_cds_WP_011669670.1_457	32.817	323	315
WP_000579821.1	lcl|NZ_JADDXD010000014.1_cds_WP_002734441.1_597	28.431	102	315
WP_000579821.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669950.1_2848	30.392	102	315
WP_000132016.1	lcl|NZ_JADDXD010000566.1_cds_WP_193819693.1_2984	99.351	154	228
WP_000132016.1	lcl|NZ_JADDXD010000009.1_cds_WP_011671011.1_4013	32.381	105	228
WP_000600889.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669955.1_2843	74.164	329	330
WP_000600889.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669957.1_2841	28.013	307	330
WP_000600889.1	lcl|NZ_JADDXD010000021.1_cds_WP_011671143.1_1181	28.797	316	330
WP_000600889.1	lcl|NZ_JADDXD010000059.1_cds_WP_011669973.1_2866	29.464	336	330
WP_000600889.1	lcl|NZ_JADDXD010000036.1_cds_WP_011670961.1_1947	28.391	317	330
WP_000600889.1	lcl|NZ_JADDXD010000024.1_cds_WP_011671202.1_1333	31.923	260	330
WP_000600889.1	lcl|NZ_JADDXD010000091.1_cds_WP_011670813.1_3850	25.373	335	330
WP_000600889.1	lcl|NZ_JADDXD010000036.1_cds_WP_002754065.1_1944	24.922	321	330
WP_000600889.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669917.1_1236	23.273	275	330
WP_000600889.1	lcl|NZ_JADDXD010000003.1_cds_WP_011671074.1_2138	27.861	201	330
WP_000600889.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669959.1_2839	27.706	231	330
WP_000600889.1	lcl|NZ_JADDXD010000716.1_cds_WP_193819757.1_3442	26.562	128	330
WP_000600889.1	lcl|NZ_JADDXD010000013.1_cds_WP_017859386.1_509	24.731	279	330
WP_000600889.1	lcl|NZ_JADDXD010000055.1_cds_WP_011669202.1_2753	26.519	181	330
WP_000947844.1	lcl|NZ_JADDXD010000071.1_cds_WP_002753028.1_3335	30.982	326	387
WP_000947844.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669932.1_1261	27.586	377	387
WP_000947844.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669923.1_1243	32.700	263	387
WP_000947844.1	lcl|NZ_JADDXD010000059.1_cds_WP_011669968.1_2872	28.571	245	387
WP_000947844.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669926.1_1246	28.044	271	387
WP_000947844.1	lcl|NZ_JADDXD010000002.1_cds_WP_002753888.1_1685	27.132	258	387
WP_000947844.1	lcl|NZ_JADDXD010000003.1_cds_WP_002750680.1_2139	24.000	300	387
WP_000947844.1	lcl|NZ_JADDXD010000486.1_cds_WP_193819653.1_2642	40.000	60	387
WP_000516588.1	lcl|NZ_JADDXD010000015.1_cds_WP_002725699.1_657	29.808	104	206
WP_001230564.1	lcl|NZ_JADDXD010000632.1_cds_WP_193819720.1_3163	95.652	161	344
WP_001230564.1	lcl|NZ_JADDXD010000022.1_cds_WP_020780109.1_1239	36.873	339	344
WP_001230564.1	lcl|NZ_JADDXD010000022.1_cds_WP_004779598.1_1258	36.957	276	344
WP_001230564.1	lcl|NZ_JADDXD010000035.1_cds_WP_011669891.1_1915	37.324	284	344
WP_001230564.1	lcl|NZ_JADDXD010000632.1_cds_WP_193819720.1_3163	95.652	161	344
WP_001230564.1	lcl|NZ_JADDXD010000022.1_cds_WP_020780109.1_1239	36.873	339	344
WP_001230564.1	lcl|NZ_JADDXD010000022.1_cds_WP_004779598.1_1258	36.957	276	344
WP_001230564.1	lcl|NZ_JADDXD010000035.1_cds_WP_011669891.1_1915	37.324	284	344
WP_000823150.1	lcl|NZ_JADDXD010000397.1_cds_IQB76_RS18430_2244	30.380	79	387
WP_000800438.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669956.1_2842	30.631	222	351
WP_000800438.1	lcl|NZ_JADDXD010000847.1_cds_IQB76_RS20605_3844	30.065	153	351
WP_000800438.1	lcl|NZ_JADDXD010000059.1_cds_WP_011669974.1_2865	37.500	80	351
WP_000800438.1	lcl|NZ_JADDXD010000024.1_cds_WP_011671198.1_1328	29.412	119	351
WP_000800438.1	lcl|NZ_JADDXD010000042.1_cds_WP_002724570.1_2280	31.746	126	351
WP_000800438.1	lcl|NZ_JADDXD010000034.1_cds_WP_011670832.1_1863	34.921	63	351
WP_000800438.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669956.1_2842	30.631	222	351
WP_000800438.1	lcl|NZ_JADDXD010000847.1_cds_IQB76_RS20605_3844	30.065	153	351
WP_000800438.1	lcl|NZ_JADDXD010000059.1_cds_WP_011669974.1_2865	37.500	80	351
WP_000800438.1	lcl|NZ_JADDXD010000024.1_cds_WP_011671198.1_1328	29.412	119	351
WP_000800438.1	lcl|NZ_JADDXD010000042.1_cds_WP_002724570.1_2280	31.746	126	351
WP_000800438.1	lcl|NZ_JADDXD010000034.1_cds_WP_011670832.1_1863	34.921	63	351
WP_000582619.1	lcl|NZ_JADDXD010000022.1_cds_WP_020780109.1_1239	34.663	326	753
WP_000582619.1	lcl|NZ_JADDXD010000022.1_cds_WP_004779598.1_1258	32.721	272	753
WP_000582619.1	lcl|NZ_JADDXD010000035.1_cds_WP_011669891.1_1915	35.461	282	753
WP_000582619.1	lcl|NZ_JADDXD010000632.1_cds_WP_193819720.1_3163	42.763	152	753
WP_000582619.1	lcl|NZ_JADDXD010000022.1_cds_WP_020780109.1_1239	34.663	326	753
WP_000582619.1	lcl|NZ_JADDXD010000022.1_cds_WP_004779598.1_1258	32.721	272	753
WP_000582619.1	lcl|NZ_JADDXD010000035.1_cds_WP_011669891.1_1915	35.461	282	753
WP_000582619.1	lcl|NZ_JADDXD010000632.1_cds_WP_193819720.1_3163	42.763	152	753
WP_000582619.1	lcl|NZ_JADDXD010000022.1_cds_WP_020780109.1_1239	34.663	326	753
WP_000582619.1	lcl|NZ_JADDXD010000022.1_cds_WP_004779598.1_1258	32.721	272	753
WP_000582619.1	lcl|NZ_JADDXD010000035.1_cds_WP_011669891.1_1915	35.461	282	753
WP_000582619.1	lcl|NZ_JADDXD010000632.1_cds_WP_193819720.1_3163	42.763	152	753
WP_000582619.1	lcl|NZ_JADDXD010000022.1_cds_WP_020780109.1_1239	34.663	326	753
WP_000582619.1	lcl|NZ_JADDXD010000022.1_cds_WP_004779598.1_1258	32.721	272	753
WP_000582619.1	lcl|NZ_JADDXD010000035.1_cds_WP_011669891.1_1915	35.461	282	753
WP_000582619.1	lcl|NZ_JADDXD010000632.1_cds_WP_193819720.1_3163	42.763	152	753
WP_000346036.1	lcl|NZ_JADDXD010000071.1_cds_WP_002753028.1_3335	27.877	391	394
WP_000346036.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669926.1_1246	29.367	395	394
WP_000346036.1	lcl|NZ_JADDXD010000059.1_cds_WP_011669968.1_2872	31.325	249	394
WP_000346036.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669932.1_1261	26.509	381	394
WP_000346036.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669923.1_1243	27.500	360	394
WP_000346036.1	lcl|NZ_JADDXD010000002.1_cds_WP_002753888.1_1685	27.099	262	394
WP_000346036.1	lcl|NZ_JADDXD010000003.1_cds_WP_002750680.1_2139	26.394	269	394
WP_000346036.1	lcl|NZ_JADDXD010000486.1_cds_WP_193819653.1_2642	35.714	70	394
WP_001046757.1	lcl|NZ_JADDXD010000566.1_cds_WP_193819693.1_2984	43.704	135	209
WP_001046757.1	lcl|NZ_JADDXD010000022.1_cds_WP_020780103.1_1245	32.061	131	209
WP_001046757.1	lcl|NZ_JADDXD010000009.1_cds_WP_011671011.1_4013	33.333	72	209
WP_000202825.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669918.1_1237	43.626	353	355
WP_000202825.1	lcl|NZ_JADDXD010000066.1_cds_WP_011669768.1_3150	24.312	218	355
WP_002082140.1	lcl|NZ_JADDXD010000024.1_cds_WP_011671228.1_1364	31.383	188	287
WP_002082140.1	lcl|NZ_JADDXD010000094.1_cds_WP_011669488.1_3901	26.875	160	287
WP_002082140.1	lcl|NZ_JADDXD010000033.1_cds_WP_011669876.1_1836	26.168	214	287
WP_002082140.1	lcl|NZ_JADDXD010000092.1_cds_WP_011669711.1_3872	27.517	149	287
WP_002082140.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669947.1_2851	27.027	185	287
WP_000698821.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669922.1_1242	42.599	608	602
WP_000698821.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669924.1_1244	27.316	626	602
WP_000977949.1	lcl|NZ_JADDXD010000957.1_cds_IQB76_RS21130_45	99.310	145	587
WP_000977949.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669935.1_1264	24.746	590	587
WP_000547428.1	lcl|NZ_JADDXD010000022.1_cds_WP_020780100.1_1265	71.689	219	219
WP_000231291.1	lcl|NZ_JADDXD010000024.1_cds_WP_011671212.1_1347	31.373	51	198
WP_001012068.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669939.1_1268	90.800	250	251
WP_000848238.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669940.1_1269	96.813	251	251
WP_000848238.1	lcl|NZ_JADDXD010000009.1_cds_WP_011671011.1_4013	37.190	242	251
WP_000734411.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669941.1_1270	95.906	342	342
WP_000734411.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669941.1_1270	95.906	342	342
WP_001022640.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669942.1_1271	77.866	253	257
WP_001022640.1	lcl|NZ_JADDXD010000021.1_cds_WP_011671147.1_1176	30.597	268	257
WP_001022640.1	lcl|NZ_JADDXD010000057.1_cds_WP_002732288.1_2808	29.148	223	257
WP_001022640.1	lcl|NZ_JADDXD010000179.1_cds_WP_308432289.1_816	37.624	101	257
WP_001022640.1	lcl|NZ_JADDXD010000013.1_cds_WP_011670180.1_519	31.061	132	257
WP_000661932.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669947.1_2851	81.250	320	320
WP_000661932.1	lcl|NZ_JADDXD010000033.1_cds_WP_011669876.1_1836	23.684	304	320
WP_000661932.1	lcl|NZ_JADDXD010000092.1_cds_WP_011669711.1_3872	23.346	257	320
WP_000661932.1	lcl|NZ_JADDXD010000094.1_cds_WP_011669488.1_3901	25.333	150	320
WP_000661932.1	lcl|NZ_JADDXD010000024.1_cds_WP_011671228.1_1364	22.917	192	320
WP_000675255.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669948.1_2850	82.229	332	332
WP_000675255.1	lcl|NZ_JADDXD010000029.1_cds_WP_011670298.1_1577	28.525	305	332
WP_000675255.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669948.1_2850	82.229	332	332
WP_000675255.1	lcl|NZ_JADDXD010000029.1_cds_WP_011670298.1_1577	28.525	305	332
WP_000045934.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669949.1_2849	60.568	634	630
WP_000859505.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669956.1_2842	25.000	232	255
WP_000859505.1	lcl|NZ_JADDXD010000085.1_cds_WP_002766579.1_3686	26.699	206	255
WP_000487322.1	lcl|NZ_JADDXD010000021.1_cds_WP_011671143.1_1181	27.327	333	363
WP_000487322.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669955.1_2843	27.429	350	363
WP_000487322.1	lcl|NZ_JADDXD010000059.1_cds_WP_011669973.1_2866	22.849	337	363
WP_000487322.1	lcl|NZ_JADDXD010000017.1_cds_WP_011671364.1_794	27.481	262	363
WP_000487322.1	lcl|NZ_JADDXD010000036.1_cds_WP_002754065.1_1944	30.631	111	363
WP_000487322.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669957.1_2841	23.567	314	363
WP_000487322.1	lcl|NZ_JADDXD010000091.1_cds_WP_011670813.1_3850	29.839	124	363
WP_000487322.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669959.1_2839	26.009	223	363
WP_000601375.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669957.1_2841	24.648	284	317
WP_000601375.1	lcl|NZ_JADDXD010000036.1_cds_WP_011670961.1_1947	26.449	276	317
WP_000601375.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669955.1_2843	19.178	292	317
WP_000601375.1	lcl|NZ_JADDXD010000059.1_cds_WP_011669973.1_2866	25.292	257	317
WP_000601375.1	lcl|NZ_JADDXD010000021.1_cds_WP_011671143.1_1181	26.829	246	317
WP_000601375.1	lcl|NZ_JADDXD010000091.1_cds_WP_011670813.1_3850	20.803	274	317
WP_001068986.1	lcl|NZ_JADDXD010000058.1_cds_WP_011669950.1_2848	35.600	250	298
WP_001068986.1	lcl|NZ_JADDXD010000059.1_cds_WP_011669970.1_2870	28.622	283	298
WP_001068986.1	lcl|NZ_JADDXD010000023.1_cds_WP_002759031.1_1297	31.081	222	298
WP_001068986.1	lcl|NZ_JADDXD010000059.1_cds_WP_011669971.1_2869	31.452	124	298
WP_001068986.1	lcl|NZ_JADDXD010000022.1_cds_WP_011669919.1_1238	31.522	92	298
WP_001068986.1	lcl|NZ_JADDXD010000009.1_cds_WP_002723163.1_3989	29.907	107	298
