WP_000340715.1	lcl|NZ_ANMW01000134.1_cds_WP_000340715.1_2937	100.000	86	106
WP_000410273.1	lcl|NZ_ANMW01000134.1_cds_WP_000410273.1_2936	100.000	314	314
WP_000410273.1	lcl|NZ_ANMW01000134.1_cds_WP_000646250.1_2933	25.705	319	314
WP_000410273.1	lcl|NZ_ANMW01000131.1_cds_WP_000744700.1_2859	24.691	324	314
WP_000410273.1	lcl|NZ_ANMW01000127.1_cds_WP_000723092.1_2686	23.875	289	314
WP_000410273.1	lcl|NZ_ANMW01000127.1_cds_WP_001033107.1_2634	20.000	265	314
WP_000410273.1	lcl|NZ_ANMW01000134.1_cds_WP_001067556.1_2930	24.695	328	314
WP_000604524.1	lcl|NZ_ANMW01000134.1_cds_WP_001967810.1_2935	99.452	365	365
WP_000884059.1	lcl|NZ_ANMW01000134.1_cds_WP_000884059.1_2934	100.000	185	185
WP_000884059.1	lcl|NZ_ANMW01000094.1_cds_WP_000351733.1_2116	40.000	140	185
WP_000646256.1	lcl|NZ_ANMW01000134.1_cds_WP_000646250.1_2933	99.088	329	329
WP_000646256.1	lcl|NZ_ANMW01000131.1_cds_WP_000744700.1_2859	32.063	315	329
WP_000646256.1	lcl|NZ_ANMW01000127.1_cds_WP_000723092.1_2686	31.045	335	329
WP_000646256.1	lcl|NZ_ANMW01000206.1_cds_WP_001984071.1_3988	31.803	305	329
WP_000646256.1	lcl|NZ_ANMW01000134.1_cds_WP_000699346.1_2919	30.655	336	329
WP_000646256.1	lcl|NZ_ANMW01000080.1_cds_WP_000649923.1_1638	30.183	328	329
WP_000646256.1	lcl|NZ_ANMW01000156.1_cds_WP_000709513.1_3220	30.030	333	329
WP_000646256.1	lcl|NZ_ANMW01000134.1_cds_WP_001067556.1_2930	29.316	307	329
WP_000646256.1	lcl|NZ_ANMW01000054.1_cds_WP_000688696.1_948	29.197	274	329
WP_000646256.1	lcl|NZ_ANMW01000127.1_cds_WP_000475904.1_2669	27.372	274	329
