WP_000340715.1	lcl|NZ_RQHH01000033.1_cds_WP_135630784.1_1940	61.538	78	106
WP_000410273.1	lcl|NZ_RQHH01000033.1_cds_WP_135630786.1_1943	80.323	310	314
WP_000410273.1	lcl|NZ_RQHH01000017.1_cds_WP_135630011.1_1383	27.389	314	314
WP_000410273.1	lcl|NZ_RQHH01000017.1_cds_WP_100718697.1_1410	24.074	324	314
WP_000410273.1	lcl|NZ_RQHH01000033.1_cds_WP_135630785.1_1942	22.491	289	314
WP_000410273.1	lcl|NZ_RQHH01000037.1_cds_WP_004788049.1_3631	23.529	170	314
WP_000410273.1	lcl|NZ_RQHH01000017.1_cds_WP_100719192.1_807	22.430	321	314
WP_000884059.1	lcl|NZ_RQHH01000033.1_cds_WP_004788859.1_2347	33.065	124	185
WP_000646256.1	lcl|NZ_RQHH01000017.1_cds_WP_100718697.1_1410	30.892	314	329
WP_000646256.1	lcl|NZ_RQHH01000017.1_cds_WP_100719192.1_807	30.323	310	329
WP_000646256.1	lcl|NZ_RQHH01000037.1_cds_WP_004788049.1_3631	28.739	341	329
WP_000646256.1	lcl|NZ_RQHH01000033.1_cds_WP_135630785.1_1942	26.627	338	329
WP_000646256.1	lcl|NZ_RQHH01000017.1_cds_WP_135630011.1_1383	27.157	313	329
WP_000646256.1	lcl|NZ_RQHH01000017.1_cds_WP_004787140.1_996	26.168	321	329
WP_000646256.1	lcl|NZ_RQHH01000017.1_cds_WP_135629813.1_1067	31.102	254	329
WP_000646256.1	lcl|NZ_RQHH01000033.1_cds_WP_135630786.1_1943	24.843	318	329
WP_000646256.1	lcl|NZ_RQHH01000037.1_cds_WP_210412568.1_3642	26.840	231	329
WP_000646256.1	lcl|NZ_RQHH01000017.1_cds_WP_135630056.1_1464	28.112	249	329
WP_000646256.1	lcl|NZ_RQHH01000033.1_cds_WP_100734655.1_1990	26.277	274	329
WP_000646256.1	lcl|NZ_RQHH01000017.1_cds_WP_135630297.1_1741	25.140	179	329
WP_000646256.1	lcl|NZ_RQHH01000017.1_cds_WP_135629806.1_1059	24.354	271	329
WP_000646256.1	lcl|NZ_RQHH01000033.1_cds_WP_135630787.1_1944	24.280	243	329
WP_000774263.1	lcl|NZ_RQHH01000033.1_cds_WP_277355114.1_1954	25.118	211	267
WP_000774263.1	lcl|NZ_RQHH01000033.1_cds_WP_020777677.1_2051	23.755	261	267
WP_000774263.1	lcl|NZ_RQHH01000033.1_cds_WP_100716951.1_1941	25.822	213	267
WP_000774263.1	lcl|NZ_RQHH01000017.1_cds_WP_100720616.1_917	26.901	171	267
WP_000774263.1	lcl|NZ_RQHH01000037.1_cds_WP_100719638.1_3630	26.943	193	267
WP_002163445.1	lcl|NZ_RQHH01000033.1_cds_WP_135631123.1_2325	23.529	323	509
WP_002163445.1	lcl|NZ_RQHH01000033.1_cds_WP_135610134.1_2324	29.245	106	509
WP_002163445.1	lcl|NZ_RQHH01000033.1_cds_WP_135631123.1_2325	23.529	323	509
WP_002163445.1	lcl|NZ_RQHH01000033.1_cds_WP_135610134.1_2324	29.245	106	509
WP_001067556.1	lcl|NZ_RQHH01000017.1_cds_WP_100719192.1_807	24.820	278	330
WP_001067556.1	lcl|NZ_RQHH01000017.1_cds_WP_100718697.1_1410	27.899	276	330
WP_001067556.1	lcl|NZ_RQHH01000017.1_cds_WP_135629813.1_1067	30.901	233	330
WP_001067556.1	lcl|NZ_RQHH01000017.1_cds_WP_135630011.1_1383	25.378	331	330
WP_001067556.1	lcl|NZ_RQHH01000017.1_cds_WP_135629806.1_1059	25.681	257	330
WP_001067556.1	lcl|NZ_RQHH01000033.1_cds_WP_135630787.1_1944	31.250	128	330
WP_001067556.1	lcl|NZ_RQHH01000033.1_cds_WP_135630785.1_1942	25.253	297	330
WP_001067556.1	lcl|NZ_RQHH01000017.1_cds_WP_135630056.1_1464	25.604	207	330
WP_001067556.1	lcl|NZ_RQHH01000017.1_cds_WP_135630297.1_1741	31.210	157	330
WP_001067556.1	lcl|NZ_RQHH01000037.1_cds_WP_004788049.1_3631	23.077	299	330
WP_001067556.1	lcl|NZ_RQHH01000017.1_cds_WP_004787140.1_996	28.000	150	330
WP_000424609.1	lcl|NZ_RQHH01000017.1_cds_WP_100718239.1_529	37.500	256	264
WP_000424609.1	lcl|NZ_RQHH01000021.1_cds_WP_135630573.1_3317	27.059	170	264
WP_002074065.1	lcl|NZ_RQHH01000017.1_cds_WP_135630198.1_1648	38.870	301	310
WP_002074065.1	lcl|NZ_RQHH01000021.1_cds_WP_135630573.1_3317	33.195	241	310
WP_002074065.1	lcl|NZ_RQHH01000033.1_cds_WP_100721131.1_2413	24.427	262	310
WP_002074065.1	lcl|NZ_RQHH01000017.1_cds_WP_135630198.1_1648	38.870	301	310
WP_002074065.1	lcl|NZ_RQHH01000021.1_cds_WP_135630573.1_3317	33.195	241	310
WP_002074065.1	lcl|NZ_RQHH01000033.1_cds_WP_100721131.1_2413	24.427	262	310
WP_000715958.1	lcl|NZ_RQHH01000025.1_cds_WP_135630672.1_3719	26.667	105	131
WP_001088863.1	lcl|NZ_RQHH01000021.1_cds_WP_100719505.1_3341	41.270	63	144
WP_000517243.1	lcl|NZ_RQHH01000037.1_cds_WP_135631157.1_3435	28.283	99	221
WP_001149938.1	lcl|NZ_RQHH01000033.1_cds_WP_100721578.1_2711	25.726	241	393
WP_001149938.1	lcl|NZ_RQHH01000017.1_cds_WP_135629591.1_589	20.884	249	393
WP_001149938.1	lcl|NZ_RQHH01000033.1_cds_WP_100719781.1_1847	26.667	150	393
WP_000611594.1	lcl|NZ_RQHH01000017.1_cds_WP_100720970.1_1193	29.861	144	175
WP_001015425.1	lcl|NZ_RQHH01000033.1_cds_WP_100721578.1_2711	25.333	225	405
WP_000582222.1	lcl|NZ_RQHH01000033.1_cds_WP_210414228.1_1945	31.802	283	358
WP_000582222.1	lcl|NZ_RQHH01000017.1_cds_WP_135630399.1_1130	28.385	384	358
WP_000582222.1	lcl|NZ_RQHH01000033.1_cds_WP_135630801.1_1963	35.537	242	358
WP_000582222.1	lcl|NZ_RQHH01000017.1_cds_WP_100719471.1_474	26.996	263	358
WP_000582222.1	lcl|NZ_RQHH01000017.1_cds_WP_100734244.1_122	29.719	249	358
WP_000093099.1	lcl|NZ_RQHH01000033.1_cds_WP_135630786.1_1943	49.275	69	99
WP_223809837.1	lcl|NZ_RQHH01000033.1_cds_WP_135630796.1_1956	31.613	155	213
WP_000834715.1	lcl|NZ_RQHH01000017.1_cds_WP_135629834.1_1111	42.742	248	605
WP_000834715.1	lcl|NZ_RQHH01000017.1_cds_WP_035982890.1_319	34.026	385	605
WP_000834715.1	lcl|NZ_RQHH01000017.1_cds_WP_135629873.1_1174	44.770	239	605
WP_000834715.1	lcl|NZ_RQHH01000017.1_cds_WP_135629696.1_802	36.646	322	605
WP_000834715.1	lcl|NZ_RQHH01000017.1_cds_WP_135629695.1_800	41.485	229	605
WP_000834715.1	lcl|NZ_RQHH01000052.1_cds_WP_135631322.1_2795	33.198	247	605
WP_000834715.1	lcl|NZ_RQHH01000017.1_cds_WP_004786760.1_667	32.000	225	605
WP_000834715.1	lcl|NZ_RQHH01000033.1_cds_WP_035983849.1_2319	29.279	222	605
WP_000834715.1	lcl|NZ_RQHH01000052.1_cds_WP_135631573.1_3064	33.824	204	605
