WP_000340715.1	lcl|NZ_AOWZ01000141.1_cds_WP_000340715.1_2921	100.000	86	106
WP_000410273.1	lcl|NZ_AOWZ01000141.1_cds_WP_000410273.1_2920	100.000	314	314
WP_000410273.1	lcl|NZ_AOWZ01000141.1_cds_WP_000646253.1_2917	26.019	319	314
WP_000410273.1	lcl|NZ_AOWZ01000121.1_cds_WP_000744700.1_2432	24.691	324	314
WP_000410273.1	lcl|NZ_AOWZ01000146.1_cds_WP_000723090.1_3207	23.958	288	314
WP_000410273.1	lcl|NZ_AOWZ01000033.1_cds_WP_000723090.1_371	23.958	288	314
WP_000410273.1	lcl|NZ_AOWZ01000033.1_cds_WP_001033107.1_422	20.000	265	314
WP_000410273.1	lcl|NZ_AOWZ01000141.1_cds_WP_001067558.1_2914	24.695	328	314
WP_000604524.1	lcl|NZ_AOWZ01000141.1_cds_WP_000604524.1_2919	99.726	365	365
WP_000884059.1	lcl|NZ_AOWZ01000141.1_cds_WP_000884060.1_2918	99.459	185	185
WP_000884059.1	lcl|NZ_AOWZ01000116.1_cds_WP_000351733.1_2260	40.000	140	185
WP_000646256.1	lcl|NZ_AOWZ01000141.1_cds_WP_000646253.1_2917	99.392	329	329
WP_000646256.1	lcl|NZ_AOWZ01000121.1_cds_WP_000744700.1_2432	32.063	315	329
WP_000646256.1	lcl|NZ_AOWZ01000146.1_cds_WP_000723090.1_3207	31.045	335	329
WP_000646256.1	lcl|NZ_AOWZ01000033.1_cds_WP_000723090.1_371	31.045	335	329
WP_000646256.1	lcl|NZ_AOWZ01000150.1_cds_WP_001984071.1_3278	31.803	305	329
WP_000646256.1	lcl|NZ_AOWZ01000141.1_cds_WP_000699346.1_2903	30.655	336	329
WP_000646256.1	lcl|NZ_AOWZ01000108.1_cds_WP_000649924.1_2131	30.183	328	329
WP_000646256.1	lcl|NZ_AOWZ01000150.1_cds_WP_000709511.1_3268	30.030	333	329
WP_000646256.1	lcl|NZ_AOWZ01000141.1_cds_WP_001067558.1_2914	29.642	307	329
WP_000646256.1	lcl|NZ_AOWZ01000150.1_cds_WP_000688696.1_3298	29.197	274	329
WP_000646256.1	lcl|NZ_AOWZ01000033.1_cds_WP_000475901.1_387	27.372	274	329
WP_000646256.1	lcl|NZ_AOWZ01000141.1_cds_WP_000410273.1_2920	27.509	269	329
WP_000646256.1	lcl|NZ_AOWZ01000055.1_cds_WP_001074783.1_968	28.302	265	329
WP_000646256.1	lcl|NZ_AOWZ01000033.1_cds_WP_001033107.1_422	28.111	217	329
WP_000646256.1	lcl|NZ_AOWZ01000009.1_cds_WP_001003562.1_118	24.551	334	329
WP_000774263.1	lcl|NZ_AOWZ01000141.1_cds_WP_000774261.1_2916	98.876	267	267
WP_000774263.1	lcl|NZ_AOWZ01000146.1_cds_WP_000842258.1_3206	26.455	189	267
WP_000774263.1	lcl|NZ_AOWZ01000033.1_cds_WP_000842258.1_370	26.455	189	267
WP_000774263.1	lcl|NZ_AOWZ01000171.1_cds_WP_000667727.1_3763	31.818	110	267
WP_000774263.1	lcl|NZ_AOWZ01000107.1_cds_WP_017862323.1_2047	26.316	209	267
WP_002163445.1	lcl|NZ_AOWZ01000141.1_cds_WP_000612798.1_2915	98.428	509	509
WP_002163445.1	lcl|NZ_AOWZ01000055.1_cds_WP_000291586.1_1094	26.625	323	509
WP_002163445.1	lcl|NZ_AOWZ01000055.1_cds_WP_000364507.1_1093	31.111	90	509
