WP_000340715.1	lcl|NZ_AHQJ01000496.1_cds_WP_004753574.1_377	94.186	86	106
WP_000410273.1	lcl|NZ_AHQJ01000496.1_cds_WP_004761722.1_376	96.497	314	314
WP_000410273.1	lcl|NZ_AHQJ01000496.1_cds_WP_004755430.1_373	25.705	319	314
WP_000410273.1	lcl|NZ_AHQJ01000038.1_cds_WP_004753565.1_3301	24.691	324	314
WP_000410273.1	lcl|NZ_AHQJ01000281.1_cds_WP_016752924.1_1285	23.843	281	314
WP_000410273.1	lcl|NZ_AHQJ01000285.1_cds_WP_004751543.1_1262	24.359	234	314
WP_000604524.1	lcl|NZ_AHQJ01000496.1_cds_WP_004777161.1_375	94.247	365	365
WP_000884059.1	lcl|NZ_AHQJ01000496.1_cds_WP_004766667.1_374	96.757	185	185
WP_000884059.1	lcl|NZ_AHQJ01000065.1_cds_WP_004752075.1_3068	40.714	140	185
WP_000646256.1	lcl|NZ_AHQJ01000496.1_cds_WP_004755430.1_373	97.872	329	329
WP_000646256.1	lcl|NZ_AHQJ01000038.1_cds_WP_004753565.1_3301	31.429	315	329
WP_000646256.1	lcl|NZ_AHQJ01000281.1_cds_WP_016752924.1_1285	31.045	335	329
WP_000646256.1	lcl|NZ_AHQJ01000285.1_cds_WP_004751543.1_1262	31.494	308	329
WP_000646256.1	lcl|NZ_AHQJ01000260.1_cds_WP_016752814.1_1527	30.816	331	329
WP_000646256.1	lcl|NZ_AHQJ01000285.1_cds_WP_004751412.1_1252	30.462	325	329
WP_000646256.1	lcl|NZ_AHQJ01000140.1_cds_WP_016752254.1_2753	27.941	340	329
WP_000646256.1	lcl|NZ_AHQJ01000496.1_cds_WP_016753423.1_370	29.642	307	329
WP_000646256.1	lcl|NZ_AHQJ01000496.1_cds_WP_004761722.1_376	26.866	268	329
WP_000646256.1	lcl|NZ_AHQJ01000092.1_cds_WP_002733698.1_2951	26.642	274	329
WP_000646256.1	lcl|NZ_AHQJ01000489.1_cds_WP_004755140.1_454	25.820	244	329
WP_000646256.1	lcl|NZ_AHQJ01000039.1_cds_WP_004751780.1_3291	28.839	267	329
WP_000646256.1	lcl|NZ_AHQJ01000241.1_cds_WP_004750263.1_1729	25.573	262	329
WP_000646256.1	lcl|NZ_AHQJ01000288.1_cds_WP_004755281.1_1230	27.984	243	329
WP_000774263.1	lcl|NZ_AHQJ01000496.1_cds_WP_004758405.1_372	93.633	267	267
WP_000774263.1	lcl|NZ_AHQJ01000281.1_cds_WP_016752925.1_1286	25.926	189	267
WP_000774263.1	lcl|NZ_AHQJ01000248.1_cds_WP_016752758.1_1654	33.333	114	267
WP_000774263.1	lcl|NZ_AHQJ01000010.1_cds_WP_016751817.1_3592	37.209	86	267
WP_002163445.1	lcl|NZ_AHQJ01000496.1_cds_WP_016753424.1_371	96.464	509	509
WP_002163445.1	lcl|NZ_AHQJ01000238.1_cds_WP_004751764.1_1780	27.554	323	509
WP_002163445.1	lcl|NZ_AHQJ01000238.1_cds_WP_004752264.1_1779	31.111	90	509
WP_002163445.1	lcl|NZ_AHQJ01000496.1_cds_WP_016753424.1_371	96.464	509	509
WP_002163445.1	lcl|NZ_AHQJ01000238.1_cds_WP_004751764.1_1780	27.554	323	509
WP_002163445.1	lcl|NZ_AHQJ01000238.1_cds_WP_004752264.1_1779	31.111	90	509
WP_001067556.1	lcl|NZ_AHQJ01000496.1_cds_WP_016753423.1_370	95.758	330	330
WP_001067556.1	lcl|NZ_AHQJ01000285.1_cds_WP_004751543.1_1262	26.568	271	330
WP_001067556.1	lcl|NZ_AHQJ01000496.1_cds_WP_004755430.1_373	27.541	305	330
WP_001067556.1	lcl|NZ_AHQJ01000281.1_cds_WP_016752924.1_1285	24.642	349	330
WP_001067556.1	lcl|NZ_AHQJ01000489.1_cds_WP_004755140.1_454	27.572	243	330
WP_001067556.1	lcl|NZ_AHQJ01000038.1_cds_WP_004753565.1_3301	26.812	276	330
WP_001067556.1	lcl|NZ_AHQJ01000260.1_cds_WP_016752814.1_1527	28.854	253	330
WP_001067556.1	lcl|NZ_AHQJ01000140.1_cds_WP_016752254.1_2753	25.551	227	330
WP_001067556.1	lcl|NZ_AHQJ01000496.1_cds_WP_004761722.1_376	25.000	328	330
WP_001067556.1	lcl|NZ_AHQJ01000288.1_cds_WP_004755281.1_1230	23.973	292	330
WP_000776640.1	lcl|NZ_AHQJ01000496.1_cds_WP_016753422.1_367	37.729	546	538
WP_000776640.1	lcl|NZ_AHQJ01000496.1_cds_WP_016753422.1_367	37.729	546	538
WP_000424609.1	lcl|NZ_AHQJ01000496.1_cds_WP_002740998.1_366	67.045	264	264
WP_000424609.1	lcl|NZ_AHQJ01000156.1_cds_WP_016752381.1_2458	41.564	243	264
WP_000424609.1	lcl|NZ_AHQJ01000262.1_cds_WP_004754016.1_1511	28.824	170	264
WP_002074065.1	lcl|NZ_AHQJ01000496.1_cds_WP_004777170.1_365	89.032	310	310
WP_002074065.1	lcl|NZ_AHQJ01000307.1_cds_WP_004751322.1_1074	38.614	303	310
WP_002074065.1	lcl|NZ_AHQJ01000262.1_cds_WP_004754016.1_1511	25.246	305	310
WP_002074065.1	lcl|NZ_AHQJ01000049.1_cds_WP_004752420.1_3168	25.792	221	310
WP_002074065.1	lcl|NZ_AHQJ01000496.1_cds_WP_004777170.1_365	89.032	310	310
WP_002074065.1	lcl|NZ_AHQJ01000307.1_cds_WP_004751322.1_1074	38.614	303	310
WP_002074065.1	lcl|NZ_AHQJ01000262.1_cds_WP_004754016.1_1511	25.246	305	310
WP_002074065.1	lcl|NZ_AHQJ01000049.1_cds_WP_004752420.1_3168	25.792	221	310
WP_000479984.1	lcl|NZ_AHQJ01000496.1_cds_WP_004777160.1_364	94.697	264	264
WP_000715958.1	lcl|NZ_AHQJ01000496.1_cds_WP_002733551.1_363	96.124	129	131
WP_001088863.1	lcl|NZ_AHQJ01000496.1_cds_WP_004777167.1_362	97.222	144	144
WP_001088863.1	lcl|NZ_AHQJ01000167.1_cds_WP_004756253.1_2318	46.429	56	144
WP_000517243.1	lcl|NZ_AHQJ01000496.1_cds_WP_025179404.1_361	95.475	221	221
WP_000517243.1	lcl|NZ_AHQJ01000141.1_cds_WP_004778873.1_2709	26.923	78	221
WP_000517243.1	lcl|NZ_AHQJ01000275.1_cds_WP_004751308.1_1345	29.703	101	221
WP_001149938.1	lcl|NZ_AHQJ01000024.1_cds_WP_016751895.1_3468	56.522	391	393
WP_001149938.1	lcl|NZ_AHQJ01000024.1_cds_WP_016751894.1_3466	25.065	383	393
WP_001149938.1	lcl|NZ_AHQJ01000275.1_cds_WP_004751353.1_1344	24.528	212	393
WP_001149938.1	lcl|NZ_AHQJ01000480.1_cds_WP_004754038.1_542	30.216	139	393
WP_001149938.1	lcl|NZ_AHQJ01000172.1_cds_WP_004759313.1_2283	22.374	219	393
WP_001149938.1	lcl|NZ_AHQJ01000141.1_cds_WP_004778873.1_2709	24.540	163	393
WP_000611594.1	lcl|NZ_AHQJ01000024.1_cds_WP_016560441.1_3467	54.598	174	175
WP_000611594.1	lcl|NZ_AHQJ01000141.1_cds_WP_004754859.1_2715	30.612	147	175
WP_001015425.1	lcl|NZ_AHQJ01000024.1_cds_WP_016751894.1_3466	65.423	402	405
WP_001015425.1	lcl|NZ_AHQJ01000024.1_cds_WP_016751895.1_3468	25.635	394	405
WP_001015425.1	lcl|NZ_AHQJ01000172.1_cds_WP_004759313.1_2283	22.831	219	405
WP_001015425.1	lcl|NZ_AHQJ01000275.1_cds_WP_004751353.1_1344	23.810	210	405
WP_000582222.1	lcl|NZ_AHQJ01000024.1_cds_WP_016560426.1_3465	81.232	357	358
WP_000582222.1	lcl|NZ_AHQJ01000496.1_cds_WP_004753525.1_368	36.000	325	358
WP_000582222.1	lcl|NZ_AHQJ01000248.1_cds_WP_016752763.1_1660	30.628	382	358
WP_000582222.1	lcl|NZ_AHQJ01000136.1_cds_WP_004754985.1_2814	29.155	367	358
WP_000582222.1	lcl|NZ_AHQJ01000496.1_cds_WP_004754883.1_369	32.958	355	358
WP_000582222.1	lcl|NZ_AHQJ01000073.1_cds_WP_016752096.1_3016	31.908	304	358
WP_000582222.1	lcl|NZ_AHQJ01000371.1_cds_WP_016753238.1_723	25.745	369	358
WP_000344487.1	lcl|NZ_AHQJ01000024.1_cds_WP_016560417.1_3464	91.234	308	308
