WP_000340715.1	lcl|NZ_JADHZV010000059.1_cds_WP_002725873.1_2675	91.860	86	106
WP_000410273.1	lcl|NZ_JADHZV010000059.1_cds_WP_002725867.1_2676	93.226	310	314
WP_000410273.1	lcl|NZ_JADHZV010000010.1_cds_WP_193816902.1_142	23.381	278	314
WP_000410273.1	lcl|NZ_JADHZV010000076.1_cds_WP_061208146.1_3174	23.077	325	314
WP_000410273.1	lcl|NZ_JADHZV010000010.1_cds_WP_011669957.1_140	25.137	183	314
WP_000410273.1	lcl|NZ_JADHZV010000010.1_cds_WP_011671706.1_120	24.199	281	314
WP_000410273.1	lcl|NZ_JADHZV010000012.1_cds_WP_061208650.1_439	25.402	311	314
WP_000410273.1	lcl|NZ_JADHZV010000111.1_cds_WP_002729504.1_199	22.353	170	314
WP_000884059.1	lcl|NZ_JADHZV010000001.1_cds_WP_002750963.1_1140	36.301	146	185
WP_000884059.1	lcl|NZ_JADHZV010000010.1_cds_WP_011669938.1_159	33.898	177	185
WP_000646256.1	lcl|NZ_JADHZV010000010.1_cds_WP_193816902.1_142	30.841	321	329
WP_000646256.1	lcl|NZ_JADHZV010000010.1_cds_WP_011671706.1_120	31.642	335	329
WP_000646256.1	lcl|NZ_JADHZV010000076.1_cds_WP_061208146.1_3174	30.476	315	329
WP_000646256.1	lcl|NZ_JADHZV010000012.1_cds_WP_061208650.1_439	31.511	311	329
WP_000646256.1	lcl|NZ_JADHZV010000010.1_cds_WP_011669957.1_140	28.852	305	329
WP_000646256.1	lcl|NZ_JADHZV010000111.1_cds_WP_002729504.1_199	27.273	341	329
WP_000646256.1	lcl|NZ_JADHZV010000012.1_cds_WP_002754065.1_436	28.485	330	329
WP_000646256.1	lcl|NZ_JADHZV010000009.1_cds_WP_193817147.1_3665	29.712	313	329
WP_000646256.1	lcl|NZ_JADHZV010000003.1_cds_ISU82_RS01310_2151	25.347	288	329
WP_000646256.1	lcl|NZ_JADHZV010000059.1_cds_WP_002725867.1_2676	27.309	249	329
WP_000646256.1	lcl|NZ_JADHZV010000089.1_cds_WP_002751102.1_3433	27.509	269	329
WP_000646256.1	lcl|NZ_JADHZV010000010.1_cds_WP_011669959.1_138	25.993	277	329
WP_000646256.1	lcl|NZ_JADHZV010000106.1_cds_WP_011669202.1_73	24.332	337	329
WP_000646256.1	lcl|NZ_JADHZV010000147.1_cds_WP_193817227.1_637	26.908	249	329
WP_000774263.1	lcl|NZ_JADHZV010000010.1_cds_WP_193816901.1_141	28.426	197	267
