WP_000340715.1	lcl|NZ_JQQT01000066.1_cds_WP_000340715.1_1468	100.000	86	106
WP_000410273.1	lcl|NZ_JQQT01000066.1_cds_WP_000410266.1_1467	99.363	314	314
WP_000410273.1	lcl|NZ_JQQT01000066.1_cds_WP_000646254.1_1464	25.705	319	314
WP_000410273.1	lcl|NZ_JQQT01000021.1_cds_WP_000744698.1_441	24.691	324	314
WP_000410273.1	lcl|NZ_JQQT01000258.1_cds_WP_000723091.1_3728	23.611	288	314
WP_000410273.1	lcl|NZ_JQQT01000066.1_cds_WP_001067557.1_1461	24.695	328	314
WP_000410273.1	lcl|NZ_JQQT01000078.1_cds_WP_002072074.1_1714	23.077	273	314
WP_000604524.1	lcl|NZ_JQQT01000066.1_cds_WP_002132254.1_1466	99.452	365	365
WP_000884059.1	lcl|NZ_JQQT01000066.1_cds_WP_000884059.1_1465	100.000	185	185
WP_000884059.1	lcl|NZ_JQQT01000130.1_cds_WP_000351733.1_2564	40.000	140	185
WP_000646256.1	lcl|NZ_JQQT01000066.1_cds_WP_000646254.1_1464	99.088	329	329
WP_000646256.1	lcl|NZ_JQQT01000021.1_cds_WP_000744698.1_441	32.063	315	329
WP_000646256.1	lcl|NZ_JQQT01000258.1_cds_WP_000723091.1_3728	31.343	335	329
WP_000646256.1	lcl|NZ_JQQT01000078.1_cds_WP_002072074.1_1714	31.475	305	329
WP_000646256.1	lcl|NZ_JQQT01000061.1_cds_WP_000649924.1_1335	30.183	328	329
WP_000646256.1	lcl|NZ_JQQT01000229.1_cds_WP_000709508.1_3621	29.730	333	329
WP_000646256.1	lcl|NZ_JQQT01000066.1_cds_WP_001067557.1_1461	29.316	307	329
WP_000646256.1	lcl|NZ_JQQT01000078.1_cds_WP_000688698.1_1694	29.197	274	329
WP_000646256.1	lcl|NZ_JQQT01000076.1_cds_WP_000475901.1_1663	27.372	274	329
WP_000646256.1	lcl|NZ_JQQT01000066.1_cds_WP_000410266.1_1467	27.239	268	329
WP_000646256.1	lcl|NZ_JQQT01000032.1_cds_WP_001074779.1_669	28.679	265	329
WP_000646256.1	lcl|NZ_JQQT01000165.1_cds_WP_001003560.1_3131	24.556	338	329
WP_000774263.1	lcl|NZ_JQQT01000066.1_cds_WP_000774259.1_1463	98.502	267	267
WP_000774263.1	lcl|NZ_JQQT01000258.1_cds_WP_000842260.1_3727	26.316	190	267
WP_000774263.1	lcl|NZ_JQQT01000195.1_cds_WP_000667727.1_3391	31.818	110	267
WP_000774263.1	lcl|NZ_JQQT01000028.1_cds_WP_000805357.1_571	33.645	107	267
WP_002163445.1	lcl|NZ_JQQT01000066.1_cds_WP_000612798.1_1462	98.428	509	509
WP_002163445.1	lcl|NZ_JQQT01000095.1_cds_WP_000291581.1_1971	26.625	323	509
WP_002163445.1	lcl|NZ_JQQT01000095.1_cds_WP_000364504.1_1972	31.111	90	509
WP_002163445.1	lcl|NZ_JQQT01000066.1_cds_WP_000612798.1_1462	98.428	509	509
WP_002163445.1	lcl|NZ_JQQT01000095.1_cds_WP_000291581.1_1971	26.625	323	509
WP_002163445.1	lcl|NZ_JQQT01000095.1_cds_WP_000364504.1_1972	31.111	90	509
WP_001067556.1	lcl|NZ_JQQT01000066.1_cds_WP_001067557.1_1461	99.697	330	330
WP_001067556.1	lcl|NZ_JQQT01000066.1_cds_WP_000646254.1_1464	30.350	257	330
WP_001067556.1	lcl|NZ_JQQT01000078.1_cds_WP_002072074.1_1714	26.103	272	330
WP_001067556.1	lcl|NZ_JQQT01000021.1_cds_WP_000744698.1_441	27.174	276	330
WP_001067556.1	lcl|NZ_JQQT01000165.1_cds_WP_001003560.1_3131	27.984	243	330
WP_001067556.1	lcl|NZ_JQQT01000258.1_cds_WP_000723091.1_3728	23.423	333	330
WP_001067556.1	lcl|NZ_JQQT01000061.1_cds_WP_000649924.1_1335	28.854	253	330
WP_001067556.1	lcl|NZ_JQQT01000078.1_cds_WP_000688698.1_1694	24.903	257	330
WP_001067556.1	lcl|NZ_JQQT01000066.1_cds_WP_000410266.1_1467	24.695	328	330
WP_000776640.1	lcl|NZ_JQQT01000066.1_cds_WP_061231847.1_1458	37.843	547	538
WP_000776640.1	lcl|NZ_JQQT01000066.1_cds_WP_061231847.1_1458	37.843	547	538
WP_000424609.1	lcl|NZ_JQQT01000066.1_cds_WP_000342716.1_1457	67.424	264	264
WP_000424609.1	lcl|NZ_JQQT01000213.1_cds_WP_001002662.1_3546	40.741	243	264
WP_000424609.1	lcl|NZ_JQQT01000054.1_cds_WP_001183714.1_1175	27.746	173	264
WP_002074065.1	lcl|NZ_JQQT01000066.1_cds_WP_001246619.1_1456	93.871	310	310
WP_002074065.1	lcl|NZ_JQQT01000218.1_cds_WP_000501205.1_3573	38.284	303	310
WP_002074065.1	lcl|NZ_JQQT01000054.1_cds_WP_001183714.1_1175	28.226	248	310
WP_002074065.1	lcl|NZ_JQQT01000009.1_cds_WP_000279896.1_234	25.339	221	310
WP_002074065.1	lcl|NZ_JQQT01000066.1_cds_WP_001246619.1_1456	93.871	310	310
WP_002074065.1	lcl|NZ_JQQT01000218.1_cds_WP_000501205.1_3573	38.284	303	310
WP_002074065.1	lcl|NZ_JQQT01000054.1_cds_WP_001183714.1_1175	28.226	248	310
WP_002074065.1	lcl|NZ_JQQT01000009.1_cds_WP_000279896.1_234	25.339	221	310
WP_000479984.1	lcl|NZ_JQQT01000066.1_cds_WP_000479980.1_1455	99.621	264	264
WP_000715958.1	lcl|NZ_JQQT01000066.1_cds_WP_000715958.1_1454	100.000	131	131
WP_001088863.1	lcl|NZ_JQQT01000066.1_cds_WP_001088861.1_1453	98.611	144	144
WP_001088863.1	lcl|NZ_JQQT01000134.1_cds_WP_002069656.1_2663	44.643	56	144
WP_000517243.1	lcl|NZ_JQQT01000066.1_cds_WP_000517242.1_1452	99.548	221	221
WP_000517243.1	lcl|NZ_JQQT01000021.1_cds_WP_001082181.1_412	28.205	78	221
WP_000517243.1	lcl|NZ_JQQT01000094.1_cds_WP_001069834.1_1957	28.440	109	221
WP_001149938.1	lcl|NZ_JQQT01000045.1_cds_WP_001046777.1_931	56.266	391	393
WP_001149938.1	lcl|NZ_JQQT01000045.1_cds_WP_000384508.1_933	25.326	383	393
WP_001149938.1	lcl|NZ_JQQT01000140.1_cds_WP_061231816.1_2711	21.364	220	393
WP_001149938.1	lcl|NZ_JQQT01000179.1_cds_WP_002097509.1_3272	28.571	140	393
