WP_000340715.1	lcl|NZ_LMXF01000069.1_cds_WP_000340715.1_2458	100.000	86	106
WP_000410273.1	lcl|NZ_LMXF01000069.1_cds_WP_000410273.1_2457	100.000	314	314
WP_000410273.1	lcl|NZ_LMXF01000069.1_cds_WP_000646253.1_2454	26.019	319	314
WP_000410273.1	lcl|NZ_LMXF01000005.1_cds_WP_000744700.1_374	24.691	324	314
WP_000410273.1	lcl|NZ_LMXF01000002.1_cds_WP_000723090.1_123	23.958	288	314
WP_000410273.1	lcl|NZ_LMXF01000002.1_cds_WP_001033107.1_174	20.000	265	314
WP_000410273.1	lcl|NZ_LMXF01000069.1_cds_WP_001067558.1_2451	24.695	328	314
WP_000604524.1	lcl|NZ_LMXF01000069.1_cds_WP_000604524.1_2456	99.726	365	365
WP_000884059.1	lcl|NZ_LMXF01000069.1_cds_WP_000884060.1_2455	99.459	185	185
WP_000884059.1	lcl|NZ_LMXF01000109.1_cds_WP_000351733.1_3055	40.000	140	185
WP_000646256.1	lcl|NZ_LMXF01000069.1_cds_WP_000646253.1_2454	99.392	329	329
WP_000646256.1	lcl|NZ_LMXF01000005.1_cds_WP_000744700.1_374	32.063	315	329
WP_000646256.1	lcl|NZ_LMXF01000002.1_cds_WP_000723090.1_123	31.045	335	329
WP_000646256.1	lcl|NZ_LMXF01000014.1_cds_WP_001984071.1_834	31.803	305	329
WP_000646256.1	lcl|NZ_LMXF01000069.1_cds_WP_000699346.1_2440	30.655	336	329
WP_000646256.1	lcl|NZ_LMXF01000001.1_cds_WP_000649924.1_85	30.183	328	329
WP_000646256.1	lcl|NZ_LMXF01000135.1_cds_WP_000709511.1_3304	30.030	333	329
WP_000646256.1	lcl|NZ_LMXF01000069.1_cds_WP_001067558.1_2451	29.642	307	329
WP_000646256.1	lcl|NZ_LMXF01000014.1_cds_WP_000688696.1_814	29.197	274	329
WP_000646256.1	lcl|NZ_LMXF01000002.1_cds_WP_000475901.1_139	27.372	274	329
WP_000646256.1	lcl|NZ_LMXF01000069.1_cds_WP_000410273.1_2457	27.509	269	329
WP_000646256.1	lcl|NZ_LMXF01000034.1_cds_WP_001074783.1_1579	28.302	265	329
WP_000646256.1	lcl|NZ_LMXF01000002.1_cds_WP_001033107.1_174	28.111	217	329
WP_000646256.1	lcl|NZ_LMXF01000010.1_cds_WP_001003562.1_655	24.551	334	329
WP_000774263.1	lcl|NZ_LMXF01000069.1_cds_WP_000774261.1_2453	98.876	267	267
WP_000774263.1	lcl|NZ_LMXF01000002.1_cds_WP_000842258.1_122	26.455	189	267
WP_000774263.1	lcl|NZ_LMXF01000103.1_cds_WP_000667727.1_2979	31.818	110	267
WP_000774263.1	lcl|NZ_LMXF01000012.1_cds_WP_000805357.1_714	33.645	107	267
WP_002163445.1	lcl|NZ_LMXF01000069.1_cds_WP_000612798.1_2452	98.428	509	509
WP_002163445.1	lcl|NZ_LMXF01000003.1_cds_WP_000291586.1_276	26.625	323	509
WP_002163445.1	lcl|NZ_LMXF01000003.1_cds_WP_000364507.1_275	31.111	90	509
WP_002163445.1	lcl|NZ_LMXF01000069.1_cds_WP_000612798.1_2452	98.428	509	509
WP_002163445.1	lcl|NZ_LMXF01000003.1_cds_WP_000291586.1_276	26.625	323	509
WP_002163445.1	lcl|NZ_LMXF01000003.1_cds_WP_000364507.1_275	31.111	90	509
WP_001067556.1	lcl|NZ_LMXF01000069.1_cds_WP_001067558.1_2451	99.697	330	330
WP_001067556.1	lcl|NZ_LMXF01000069.1_cds_WP_000646253.1_2454	28.664	307	330
WP_001067556.1	lcl|NZ_LMXF01000014.1_cds_WP_001984071.1_834	25.735	272	330
WP_001067556.1	lcl|NZ_LMXF01000005.1_cds_WP_000744700.1_374	26.812	276	330
WP_001067556.1	lcl|NZ_LMXF01000010.1_cds_WP_001003562.1_655	27.984	243	330
WP_001067556.1	lcl|NZ_LMXF01000002.1_cds_WP_000723090.1_123	23.724	333	330
WP_001067556.1	lcl|NZ_LMXF01000069.1_cds_WP_000699346.1_2440	27.442	215	330
WP_001067556.1	lcl|NZ_LMXF01000001.1_cds_WP_000649924.1_85	28.854	253	330
WP_001067556.1	lcl|NZ_LMXF01000014.1_cds_WP_000688696.1_814	25.681	257	330
WP_001067556.1	lcl|NZ_LMXF01000069.1_cds_WP_000410273.1_2457	24.695	328	330
WP_000776640.1	lcl|NZ_LMXF01000069.1_cds_WP_000776640.1_2450	100.000	538	538
WP_000776640.1	lcl|NZ_LMXF01000069.1_cds_WP_000776640.1_2450	100.000	538	538
WP_000424609.1	lcl|NZ_LMXF01000069.1_cds_WP_000424609.1_2449	100.000	264	264
WP_000424609.1	lcl|NZ_LMXF01000026.1_cds_WP_001002663.1_1272	40.741	243	264
