WP_000340715.1	lcl|NZ_AFJK02000004.1_cds_WP_000340715.1_3791	100.000	86	106
WP_000410273.1	lcl|NZ_AFJK02000004.1_cds_WP_000410273.1_3790	100.000	314	314
WP_000410273.1	lcl|NZ_AFJK02000004.1_cds_WP_000646250.1_3787	25.705	319	314
WP_000410273.1	lcl|NZ_AFJK02000058.1_cds_WP_000744700.1_725	24.691	324	314
WP_000410273.1	lcl|NZ_AFJK02000004.1_cds_WP_000723092.1_3713	23.875	289	314
WP_000410273.1	lcl|NZ_AFJK02000004.1_cds_WP_001033107.1_3765	20.000	265	314
WP_000410273.1	lcl|NZ_AFJK02000004.1_cds_WP_001067556.1_3784	24.695	328	314
WP_000604524.1	lcl|NZ_AFJK02000004.1_cds_WP_001967810.1_3789	99.452	365	365
WP_000884059.1	lcl|NZ_AFJK02000004.1_cds_WP_000884059.1_3788	100.000	185	185
WP_000884059.1	lcl|NZ_AFJK02000027.1_cds_WP_000351733.1_2325	40.000	140	185
WP_000646256.1	lcl|NZ_AFJK02000004.1_cds_WP_000646250.1_3787	99.088	329	329
WP_000646256.1	lcl|NZ_AFJK02000058.1_cds_WP_000744700.1_725	32.063	315	329
WP_000646256.1	lcl|NZ_AFJK02000004.1_cds_WP_000723092.1_3713	31.045	335	329
WP_000646256.1	lcl|NZ_AFJK02000012.1_cds_WP_001984071.1_3225	31.803	305	329
WP_000646256.1	lcl|NZ_AFJK02000004.1_cds_WP_000699346.1_3773	30.655	336	329
WP_000646256.1	lcl|NZ_AFJK02000058.1_cds_WP_000649923.1_563	30.183	328	329
WP_000646256.1	lcl|NZ_AFJK02000031.1_cds_WP_000709513.1_2041	30.030	333	329
WP_000646256.1	lcl|NZ_AFJK02000004.1_cds_WP_001067556.1_3784	29.316	307	329
WP_000646256.1	lcl|NZ_AFJK02000012.1_cds_WP_000688696.1_3245	29.197	274	329
WP_000646256.1	lcl|NZ_AFJK02000004.1_cds_WP_000475904.1_3730	27.372	274	329
WP_000646256.1	lcl|NZ_AFJK02000004.1_cds_WP_000410273.1_3790	27.509	269	329
WP_000646256.1	lcl|NZ_AFJK02000053.1_cds_WP_001074785.1_919	29.057	265	329
WP_000646256.1	lcl|NZ_AFJK02000004.1_cds_WP_001033107.1_3765	28.111	217	329
WP_000646256.1	lcl|NZ_AFJK02000048.1_cds_WP_001003557.1_1406	24.699	332	329
WP_000774263.1	lcl|NZ_AFJK02000004.1_cds_WP_000774256.1_3786	98.502	267	267
WP_000774263.1	lcl|NZ_AFJK02000004.1_cds_WP_000842260.1_3712	26.316	190	267
WP_000774263.1	lcl|NZ_AFJK02000065.1_cds_WP_000667727.1_54	31.818	110	267
WP_000774263.1	lcl|NZ_AFJK02000050.1_cds_WP_000805359.1_1293	34.579	107	267
WP_002163445.1	lcl|NZ_AFJK02000004.1_cds_WP_000612794.1_3785	98.821	509	509
WP_002163445.1	lcl|NZ_AFJK02000053.1_cds_WP_000291586.1_992	26.625	323	509
WP_002163445.1	lcl|NZ_AFJK02000053.1_cds_WP_000364507.1_991	31.111	90	509
WP_002163445.1	lcl|NZ_AFJK02000004.1_cds_WP_000612794.1_3785	98.821	509	509
WP_002163445.1	lcl|NZ_AFJK02000053.1_cds_WP_000291586.1_992	26.625	323	509
WP_002163445.1	lcl|NZ_AFJK02000053.1_cds_WP_000364507.1_991	31.111	90	509
WP_001067556.1	lcl|NZ_AFJK02000004.1_cds_WP_001067556.1_3784	100.000	330	330
WP_001067556.1	lcl|NZ_AFJK02000004.1_cds_WP_000646250.1_3787	28.664	307	330
WP_001067556.1	lcl|NZ_AFJK02000012.1_cds_WP_001984071.1_3225	25.735	272	330
WP_001067556.1	lcl|NZ_AFJK02000048.1_cds_WP_001003557.1_1406	28.395	243	330
WP_001067556.1	lcl|NZ_AFJK02000058.1_cds_WP_000744700.1_725	26.812	276	330
WP_001067556.1	lcl|NZ_AFJK02000004.1_cds_WP_000723092.1_3713	23.724	333	330
WP_001067556.1	lcl|NZ_AFJK02000004.1_cds_WP_000699346.1_3773	27.442	215	330
WP_001067556.1	lcl|NZ_AFJK02000058.1_cds_WP_000649923.1_563	28.854	253	330
WP_001067556.1	lcl|NZ_AFJK02000012.1_cds_WP_000688696.1_3245	25.681	257	330
WP_001067556.1	lcl|NZ_AFJK02000004.1_cds_WP_000410273.1_3790	24.695	328	330
WP_000776640.1	lcl|NZ_AFJK02000004.1_cds_WP_000776640.1_3783	100.000	538	538
WP_000776640.1	lcl|NZ_AFJK02000004.1_cds_WP_000776640.1_3783	100.000	538	538
WP_000424609.1	lcl|NZ_AFJK02000004.1_cds_WP_000424609.1_3782	100.000	264	264
WP_000424609.1	lcl|NZ_AFJK02000032.1_cds_WP_001002663.1_2019	40.741	243	264
WP_000424609.1	lcl|NZ_AFJK02000024.1_cds_WP_001183723.1_2777	27.746	173	264
WP_002074065.1	lcl|NZ_AFJK02000004.1_cds_WP_002074065.1_3781	100.000	310	310
WP_002074065.1	lcl|NZ_AFJK02000004.1_cds_WP_000501205.1_3948	38.284	303	310
WP_002074065.1	lcl|NZ_AFJK02000024.1_cds_WP_001183723.1_2777	28.226	248	310
WP_002074065.1	lcl|NZ_AFJK02000027.1_cds_WP_000279894.1_2253	25.792	221	310
WP_002074065.1	lcl|NZ_AFJK02000004.1_cds_WP_002074065.1_3781	100.000	310	310
WP_002074065.1	lcl|NZ_AFJK02000004.1_cds_WP_000501205.1_3948	38.284	303	310
WP_002074065.1	lcl|NZ_AFJK02000024.1_cds_WP_001183723.1_2777	28.226	248	310
WP_002074065.1	lcl|NZ_AFJK02000027.1_cds_WP_000279894.1_2253	25.792	221	310
WP_000479984.1	lcl|NZ_AFJK02000004.1_cds_WP_000479986.1_3780	99.621	264	264
