WP_000340715.1	lcl|NZ_JAIZBI010000002.1_cds_WP_135746496.1_2356	60.256	78	106
WP_000410273.1	lcl|NZ_JAIZBI010000002.1_cds_WP_135746495.1_2357	81.935	310	314
WP_000410273.1	lcl|NZ_JAIZBI010000139.1_cds_WP_238755201.1_295	61.250	240	314
WP_000410273.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135745382.1_1689	26.837	313	314
WP_000410273.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135745407.1_1716	24.074	324	314
WP_000410273.1	lcl|NZ_JAIZBI010000144.1_cds_WP_238755205.1_300	27.523	218	314
WP_000410273.1	lcl|NZ_JAIZBI010000005.1_cds_WP_135743732.1_3573	23.529	170	314
WP_000410273.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753201.1_2423	25.556	180	314
WP_000410273.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135744912.1_1102	22.930	314	314
WP_000604524.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753116.1_2359	53.039	362	365
WP_000884059.1	lcl|NZ_JAIZBI010000004.1_cds_WP_135744205.1_3249	32.857	140	185
WP_000646256.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135745407.1_1716	31.529	314	329
WP_000646256.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753201.1_2423	27.586	348	329
WP_000646256.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135744912.1_1102	29.967	307	329
WP_000646256.1	lcl|NZ_JAIZBI010000002.1_cds_WP_338127456.1_2401	30.323	310	329
WP_000646256.1	lcl|NZ_JAIZBI010000005.1_cds_WP_135743732.1_3573	29.032	341	329
WP_000646256.1	lcl|NZ_JAIZBI010000144.1_cds_WP_238755205.1_300	29.536	237	329
WP_000646256.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135745382.1_1689	27.476	313	329
WP_000646256.1	lcl|NZ_JAIZBI010000001.1_cds_WP_135745055.1_1277	28.173	323	329
WP_000646256.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753159.1_2389	27.306	271	329
WP_000646256.1	lcl|NZ_JAIZBI010000002.1_cds_WP_238753148.1_2377	25.478	314	329
WP_000646256.1	lcl|NZ_JAIZBI010000002.1_cds_WP_135746495.1_2357	26.019	319	329
