WP_000340715.1	lcl|NZ_JADHZL010000004.1_cds_WP_002725873.1_2466	91.860	86	106
WP_000410273.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733579.1_2465	92.994	314	314
WP_000410273.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733534.1_2462	25.078	319	314
WP_000410273.1	lcl|NZ_JADHZL010000016.1_cds_WP_002722638.1_544	22.769	325	314
WP_000410273.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740024.1_2371	24.555	281	314
WP_000410273.1	lcl|NZ_JADHZL010000005.1_cds_ISU73_RS02785_2686	26.141	241	314
WP_000410273.1	lcl|NZ_JADHZL010000013.1_cds_WP_002743770.1_284	22.353	170	314
WP_000410273.1	lcl|NZ_JADHZL010000004.1_cds_WP_016749081.1_2433	22.769	325	314
WP_000604524.1	lcl|NZ_JADHZL010000004.1_cds_WP_026054882.1_2464	85.479	365	365
WP_000884059.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733646.1_2463	95.676	185	185
WP_000884059.1	lcl|NZ_JADHZL010000003.1_cds_WP_002721790.1_1943	36.301	146	185
WP_000646256.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733534.1_2462	98.176	329	329
WP_000646256.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740024.1_2371	31.343	335	329
WP_000646256.1	lcl|NZ_JADHZL010000016.1_cds_WP_002722638.1_544	29.841	315	329
WP_000646256.1	lcl|NZ_JADHZL010000005.1_cds_ISU73_RS02785_2686	31.494	308	329
WP_000646256.1	lcl|NZ_JADHZL010000013.1_cds_WP_002743770.1_284	27.273	341	329
WP_000646256.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733638.1_2425	27.586	348	329
WP_000646256.1	lcl|NZ_JADHZL010000005.1_cds_WP_002728316.1_2689	28.485	330	329
WP_000646256.1	lcl|NZ_JADHZL010000076.1_cds_WP_002741146.1_3084	29.167	312	329
WP_000646256.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733546.1_2396	25.373	268	329
WP_000646256.1	lcl|NZ_JADHZL010000004.1_cds_ISU73_RS02710_2459	29.316	307	329
WP_000646256.1	lcl|NZ_JADHZL010000006.1_cds_WP_002732331.1_3034	25.959	339	329
WP_000646256.1	lcl|NZ_JADHZL010000004.1_cds_WP_002744551.1_2431	28.889	270	329
WP_000646256.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733579.1_2465	27.309	249	329
WP_000646256.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733698.1_2388	26.642	274	329
WP_000646256.1	lcl|NZ_JADHZL010000004.1_cds_WP_016749081.1_2433	23.659	317	329
WP_000646256.1	lcl|NZ_JADHZL010000061.1_cds_WP_002740236.1_2815	27.509	269	329
WP_000646256.1	lcl|NZ_JADHZL010000011.1_cds_WP_002721725.1_162	24.926	337	329
WP_000646256.1	lcl|NZ_JADHZL010000009.1_cds_WP_002739935.1_3344	27.711	249	329
WP_000646256.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733757.1_2398	31.034	174	329
WP_000774263.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733627.1_2461	92.884	267	267
WP_000774263.1	lcl|NZ_JADHZL010000004.1_cds_WP_002738295.1_2399	24.701	251	267
WP_000774263.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740926.1_2420	24.786	234	267
WP_000774263.1	lcl|NZ_JADHZL010000004.1_cds_WP_002727921.1_2370	26.455	189	267
WP_000774263.1	lcl|NZ_JADHZL010000024.1_cds_WP_002729040.1_1170	33.636	110	267
WP_000774263.1	lcl|NZ_JADHZL010000013.1_cds_ISU73_RS06540_283	26.455	189	267
WP_000774263.1	lcl|NZ_JADHZL010000002.1_cds_WP_002766579.1_1526	26.344	186	267
WP_002163445.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740779.1_2460	96.071	509	509
WP_002163445.1	lcl|NZ_JADHZL010000007.1_cds_WP_002728536.1_3172	25.826	333	509
WP_002163445.1	lcl|NZ_JADHZL010000007.1_cds_WP_002728534.1_3171	31.111	90	509
WP_002163445.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740779.1_2460	96.071	509	509
WP_002163445.1	lcl|NZ_JADHZL010000007.1_cds_WP_002728536.1_3172	25.826	333	509
WP_002163445.1	lcl|NZ_JADHZL010000007.1_cds_WP_002728534.1_3171	31.111	90	509
WP_001067556.1	lcl|NZ_JADHZL010000004.1_cds_ISU73_RS02710_2459	94.848	330	330
WP_001067556.1	lcl|NZ_JADHZL010000005.1_cds_ISU73_RS02785_2686	26.937	271	330
WP_001067556.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733534.1_2462	28.990	307	330
WP_001067556.1	lcl|NZ_JADHZL010000004.1_cds_WP_016749081.1_2433	30.317	221	330
WP_001067556.1	lcl|NZ_JADHZL010000016.1_cds_WP_002722638.1_544	27.425	299	330
WP_001067556.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740024.1_2371	26.183	317	330
WP_001067556.1	lcl|NZ_JADHZL010000006.1_cds_WP_002732331.1_3034	27.193	228	330
WP_001067556.1	lcl|NZ_JADHZL010000011.1_cds_WP_002721725.1_162	24.898	245	330
WP_001067556.1	lcl|NZ_JADHZL010000076.1_cds_WP_002741146.1_3084	27.303	304	330
WP_001067556.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733546.1_2396	25.275	273	330
WP_001067556.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733638.1_2425	25.965	285	330
WP_001067556.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733579.1_2465	24.540	326	330
WP_001067556.1	lcl|NZ_JADHZL010000013.1_cds_WP_002743770.1_284	24.648	142	330
WP_001067556.1	lcl|NZ_JADHZL010000009.1_cds_WP_002739935.1_3344	26.351	296	330
WP_001067556.1	lcl|NZ_JADHZL010000061.1_cds_WP_002740236.1_2815	26.337	243	330
WP_001067556.1	lcl|NZ_JADHZL010000039.1_cds_WP_002739707.1_1912	25.781	128	330
WP_000776640.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740729.1_2456	37.912	546	538
WP_000776640.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740729.1_2456	37.912	546	538
WP_000424609.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740998.1_2455	67.045	264	264
WP_000424609.1	lcl|NZ_JADHZL010000002.1_cds_WP_002742191.1_1557	40.329	243	264
WP_002074065.1	lcl|NZ_JADHZL010000004.1_cds_WP_032853071.1_2454	88.710	310	310
WP_002074065.1	lcl|NZ_JADHZL010000031.1_cds_WP_002741402.1_1639	39.604	303	310
WP_002074065.1	lcl|NZ_JADHZL010000020.1_cds_WP_002727287.1_947	28.470	281	310
WP_002074065.1	lcl|NZ_JADHZL010000003.1_cds_WP_002727177.1_1993	26.244	221	310
WP_002074065.1	lcl|NZ_JADHZL010000004.1_cds_WP_032853071.1_2454	88.710	310	310
WP_002074065.1	lcl|NZ_JADHZL010000031.1_cds_WP_002741402.1_1639	39.604	303	310
WP_002074065.1	lcl|NZ_JADHZL010000020.1_cds_WP_002727287.1_947	28.470	281	310
WP_002074065.1	lcl|NZ_JADHZL010000003.1_cds_WP_002727177.1_1993	26.244	221	310
WP_000479984.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740848.1_2453	93.939	264	264
WP_000715958.1	lcl|NZ_JADHZL010000004.1_cds_WP_032853450.1_2452	95.349	129	131
WP_001088863.1	lcl|NZ_JADHZL010000004.1_cds_WP_004777167.1_2451	97.222	144	144
WP_001088863.1	lcl|NZ_JADHZL010000020.1_cds_WP_026054147.1_956	41.270	63	144
WP_000517243.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740917.1_2450	95.023	221	221
WP_000517243.1	lcl|NZ_JADHZL010000016.1_cds_WP_011671435.1_515	26.923	78	221
WP_000517243.1	lcl|NZ_JADHZL010000041.1_cds_WP_002727076.1_2111	30.000	110	221
WP_001149938.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740977.1_2438	25.208	361	393
WP_001149938.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740041.1_2414	23.887	247	393
WP_001149938.1	lcl|NZ_JADHZL010000004.1_cds_WP_228003567.1_2447	25.095	263	393
WP_001149938.1	lcl|NZ_JADHZL010000041.1_cds_WP_002740458.1_2110	28.671	143	393
WP_001149938.1	lcl|NZ_JADHZL010000067.1_cds_WP_016749152.1_2916	22.072	222	393
WP_001149938.1	lcl|NZ_JADHZL010000004.1_cds_ISU73_RS02455_2406	27.778	90	393
WP_001149938.1	lcl|NZ_JADHZL010000016.1_cds_WP_011671435.1_515	24.540	163	393
WP_000611594.1	lcl|NZ_JADHZL010000016.1_cds_WP_002727846.1_509	28.966	145	175
WP_001015425.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740977.1_2438	34.146	410	405
WP_001015425.1	lcl|NZ_JADHZL010000067.1_cds_WP_016749152.1_2916	25.000	220	405
WP_001015425.1	lcl|NZ_JADHZL010000041.1_cds_WP_002740458.1_2110	24.590	183	405
WP_000582222.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740861.1_2457	36.000	325	358
WP_000582222.1	lcl|NZ_JADHZL010000024.1_cds_WP_002728994.1_1176	31.135	379	358
WP_000582222.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740826.1_2458	32.113	355	358
WP_000582222.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740294.1_2377	32.566	304	358
WP_000582222.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733737.1_2437	31.894	301	358
WP_000582222.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733599.1_2424	29.111	371	358
WP_000582222.1	lcl|NZ_JADHZL010000006.1_cds_WP_002724641.1_3033	24.661	369	358
WP_000344487.1	lcl|NZ_JADHZL010000007.1_cds_WP_002728407.1_3158	24.786	234	308
WP_000344487.1	lcl|NZ_JADHZL010000007.1_cds_WP_002728407.1_3158	24.786	234	308
WP_000093099.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733579.1_2465	57.812	64	99
WP_223809837.1	lcl|NZ_JADHZL010000016.1_cds_WP_002727844.1_532	30.392	102	213
WP_223809837.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733696.1_2423	24.074	108	213
WP_223809837.1	lcl|NZ_JADHZL010000005.1_cds_WP_002738903.1_2687	28.777	139	213
WP_001106774.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740804.1_2441	43.603	383	417
WP_000834715.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740724.1_2440	65.017	586	605
WP_000834715.1	lcl|NZ_JADHZL010000004.1_cds_ISU73_RS02570_2429	49.892	461	605
WP_000834715.1	lcl|NZ_JADHZL010000004.1_cds_ISU73_RS02570_2429	34.677	124	605
WP_000834715.1	lcl|NZ_JADHZL010000028.1_cds_WP_002742222.1_1342	35.092	379	605
WP_000834715.1	lcl|NZ_JADHZL010000001.1_cds_WP_002723347.1_749	39.608	255	605
WP_000834715.1	lcl|NZ_JADHZL010000029.1_cds_WP_002741286.1_1377	45.872	218	605
WP_000834715.1	lcl|NZ_JADHZL010000007.1_cds_WP_032854486.1_3182	31.356	236	605
WP_000834715.1	lcl|NZ_JADHZL010000009.1_cds_WP_002730493.1_3400	28.037	214	605
WP_000834715.1	lcl|NZ_JADHZL010000003.1_cds_ISU73_RS01590_1942	31.915	235	605
WP_000834715.1	lcl|NZ_JADHZL010000007.1_cds_WP_002728388.1_3166	30.357	224	605
WP_000834715.1	lcl|NZ_JADHZL010000014.1_cds_WP_002739451.1_406	31.416	226	605
WP_000834715.1	lcl|NZ_JADHZL010000009.1_cds_WP_002724740.1_3361	27.753	227	605
WP_000834715.1	lcl|NZ_JADHZL010000010.1_cds_WP_002726143.1_42	29.915	234	605
WP_000834715.1	lcl|NZ_JADHZL010000002.1_cds_WP_002734207.1_1484	28.270	237	605
WP_000834715.1	lcl|NZ_JADHZL010000008.1_cds_WP_002729133.1_3241	29.319	191	605
WP_000834715.1	lcl|NZ_JADHZL010000009.1_cds_WP_002724285.1_3382	27.049	244	605
WP_000834715.1	lcl|NZ_JADHZL010000027.1_cds_WP_002729296.1_1295	28.509	228	605
WP_000834715.1	lcl|NZ_JADHZL010000013.1_cds_ISU73_RS06745_323	27.523	218	605
WP_000834715.1	lcl|NZ_JADHZL010000054.1_cds_WP_002738485.1_2571	31.579	190	605
WP_000834715.1	lcl|NZ_JADHZL010000013.1_cds_WP_032853264.1_314	25.325	154	605
WP_000834715.1	lcl|NZ_JADHZL010000001.1_cds_WP_228003477.1_832	31.169	77	605
WP_000834715.1	lcl|NZ_JADHZL010000008.1_cds_WP_002729758.1_3258	28.571	238	605
WP_000834715.1	lcl|NZ_JADHZL010000018.1_cds_WP_002733736.1_655	25.668	187	605
WP_000834715.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740724.1_2440	65.017	586	605
WP_000834715.1	lcl|NZ_JADHZL010000004.1_cds_ISU73_RS02570_2429	49.892	461	605
WP_000834715.1	lcl|NZ_JADHZL010000004.1_cds_ISU73_RS02570_2429	34.677	124	605
WP_000834715.1	lcl|NZ_JADHZL010000028.1_cds_WP_002742222.1_1342	35.092	379	605
WP_000834715.1	lcl|NZ_JADHZL010000001.1_cds_WP_002723347.1_749	39.608	255	605
WP_000834715.1	lcl|NZ_JADHZL010000029.1_cds_WP_002741286.1_1377	45.872	218	605
WP_000834715.1	lcl|NZ_JADHZL010000007.1_cds_WP_032854486.1_3182	31.356	236	605
WP_000834715.1	lcl|NZ_JADHZL010000009.1_cds_WP_002730493.1_3400	28.037	214	605
WP_000834715.1	lcl|NZ_JADHZL010000003.1_cds_ISU73_RS01590_1942	31.915	235	605
WP_000834715.1	lcl|NZ_JADHZL010000007.1_cds_WP_002728388.1_3166	30.357	224	605
WP_000834715.1	lcl|NZ_JADHZL010000014.1_cds_WP_002739451.1_406	31.416	226	605
WP_000834715.1	lcl|NZ_JADHZL010000009.1_cds_WP_002724740.1_3361	27.753	227	605
WP_000834715.1	lcl|NZ_JADHZL010000010.1_cds_WP_002726143.1_42	29.915	234	605
WP_000834715.1	lcl|NZ_JADHZL010000002.1_cds_WP_002734207.1_1484	28.270	237	605
WP_000834715.1	lcl|NZ_JADHZL010000008.1_cds_WP_002729133.1_3241	29.319	191	605
WP_000834715.1	lcl|NZ_JADHZL010000009.1_cds_WP_002724285.1_3382	27.049	244	605
WP_000834715.1	lcl|NZ_JADHZL010000027.1_cds_WP_002729296.1_1295	28.509	228	605
WP_000834715.1	lcl|NZ_JADHZL010000013.1_cds_ISU73_RS06745_323	27.523	218	605
WP_000834715.1	lcl|NZ_JADHZL010000054.1_cds_WP_002738485.1_2571	31.579	190	605
WP_000834715.1	lcl|NZ_JADHZL010000013.1_cds_WP_032853264.1_314	25.325	154	605
WP_000834715.1	lcl|NZ_JADHZL010000001.1_cds_WP_228003477.1_832	31.169	77	605
WP_000834715.1	lcl|NZ_JADHZL010000008.1_cds_WP_002729758.1_3258	28.571	238	605
WP_000834715.1	lcl|NZ_JADHZL010000018.1_cds_WP_002733736.1_655	25.668	187	605
WP_000799638.1	lcl|NZ_JADHZL010000004.1_cds_WP_002738232.1_2432	44.828	116	142
WP_000799638.1	lcl|NZ_JADHZL010000004.1_cds_WP_002727923.1_2378	33.333	135	142
WP_001206409.1	lcl|NZ_JADHZL010000004.1_cds_WP_228003567.1_2447	30.201	149	244
WP_001206409.1	lcl|NZ_JADHZL010000041.1_cds_WP_002740458.1_2110	28.824	170	244
WP_001206409.1	lcl|NZ_JADHZL010000041.1_cds_WP_002727076.1_2111	32.692	104	244
WP_001206409.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740917.1_2450	30.097	103	244
WP_001206409.1	lcl|NZ_JADHZL010000004.1_cds_ISU73_RS18440_2449	22.481	129	244
WP_000579821.1	lcl|NZ_JADHZL010000019.1_cds_WP_002731944.1_720	32.817	323	315
WP_000579821.1	lcl|NZ_JADHZL010000010.1_cds_WP_002726501.1_61	28.431	102	315
WP_000132016.1	lcl|NZ_JADHZL010000004.1_cds_WP_228003568.1_2428	86.818	220	228
WP_000132016.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740808.1_2416	39.207	227	228
WP_000132016.1	lcl|NZ_JADHZL010000021.1_cds_WP_002723863.1_1002	32.381	105	228
WP_000600889.1	lcl|NZ_JADHZL010000004.1_cds_ISU73_RS02560_2427	95.161	62	330
WP_000600889.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733534.1_2462	31.034	319	330
WP_000600889.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740024.1_2371	29.167	336	330
WP_000600889.1	lcl|NZ_JADHZL010000076.1_cds_WP_002741146.1_3084	28.797	316	330
WP_000600889.1	lcl|NZ_JADHZL010000005.1_cds_ISU73_RS02785_2686	28.889	315	330
WP_000600889.1	lcl|NZ_JADHZL010000016.1_cds_WP_002722638.1_544	31.538	260	330
WP_000600889.1	lcl|NZ_JADHZL010000005.1_cds_WP_002728316.1_2689	24.922	321	330
WP_000600889.1	lcl|NZ_JADHZL010000013.1_cds_WP_002743770.1_284	25.075	335	330
WP_000600889.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733638.1_2425	23.460	341	330
WP_000600889.1	lcl|NZ_JADHZL010000004.1_cds_ISU73_RS02710_2459	27.068	266	330
WP_000600889.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733757.1_2398	29.603	277	330
WP_000600889.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733698.1_2388	29.798	198	330
WP_000600889.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733579.1_2465	22.909	275	330
WP_000600889.1	lcl|NZ_JADHZL010000006.1_cds_WP_002732331.1_3034	28.358	201	330
WP_000600889.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733546.1_2396	24.828	290	330
WP_000600889.1	lcl|NZ_JADHZL010000004.1_cds_WP_002744551.1_2431	25.475	263	330
WP_000600889.1	lcl|NZ_JADHZL010000004.1_cds_WP_016749081.1_2433	22.930	314	330
WP_000600889.1	lcl|NZ_JADHZL010000061.1_cds_WP_002740236.1_2815	24.731	279	330
WP_000600889.1	lcl|NZ_JADHZL010000011.1_cds_WP_002721725.1_162	26.519	181	330
WP_000600889.1	lcl|NZ_JADHZL010000009.1_cds_WP_002739935.1_3344	25.248	202	330
WP_000947844.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733599.1_2424	38.043	368	387
WP_000947844.1	lcl|NZ_JADHZL010000024.1_cds_WP_002728994.1_1176	30.675	326	387
WP_000947844.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740294.1_2377	28.571	245	387
WP_000947844.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740826.1_2458	26.744	344	387
WP_000947844.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740861.1_2457	26.404	356	387
WP_000947844.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733737.1_2437	24.918	305	387
WP_000947844.1	lcl|NZ_JADHZL010000005.1_cds_WP_002738884.1_2736	27.132	258	387
WP_000947844.1	lcl|NZ_JADHZL010000006.1_cds_WP_002724641.1_3033	24.161	298	387
WP_000516588.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733696.1_2423	84.466	206	206
WP_000516588.1	lcl|NZ_JADHZL010000018.1_cds_WP_002725699.1_660	29.808	104	206
WP_001230564.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740722.1_2422	81.105	344	344
WP_001230564.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740726.1_2418	36.337	344	344
WP_001230564.1	lcl|NZ_JADHZL010000026.1_cds_WP_002730849.1_1247	37.324	284	344
WP_001230564.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740722.1_2422	81.105	344	344
WP_001230564.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740726.1_2418	36.337	344	344
WP_001230564.1	lcl|NZ_JADHZL010000026.1_cds_WP_002730849.1_1247	37.324	284	344
WP_000823150.1	lcl|NZ_JADHZL010000004.1_cds_WP_032853440.1_2421	88.052	385	387
WP_000823150.1	lcl|NZ_JADHZL010000004.1_cds_WP_002721301.1_2386	26.897	145	387
WP_000800438.1	lcl|NZ_JADHZL010000004.1_cds_WP_002740926.1_2420	88.604	351	351
WP_000800438.1	lcl|NZ_JADHZL010000004.1_cds_WP_002733627.1_2461	28.492	179	351
WP_000800438.1	lcl|NZ_JADHZL010000004.1_cds_WP_002738295.1_2399	24.390	246	351
WP_000800438.1	lcl|NZ_JADHZL010000004.1_cds_WP_002727921.1_2370	31.319	182	351
WP_000800438.1	lcl|NZ_JADHZL010000016.1_cds_WP_002732576.1_549	29.412	119	351
