WP_000340715.1	lcl|NZ_JQPW01000003.1_cds_WP_000340715.1_94	100.000	86	106
WP_000410273.1	lcl|NZ_JQPW01000003.1_cds_WP_000410273.1_95	100.000	314	314
WP_000410273.1	lcl|NZ_JQPW01000003.1_cds_WP_000646251.1_98	25.705	319	314
WP_000410273.1	lcl|NZ_JQPW01000097.1_cds_WP_000744698.1_2617	24.691	324	314
WP_000410273.1	lcl|NZ_JQPW01000061.1_cds_WP_000723090.1_1943	23.958	288	314
WP_000410273.1	lcl|NZ_JQPW01000003.1_cds_WP_001067557.1_101	24.695	328	314
WP_000604524.1	lcl|NZ_JQPW01000003.1_cds_WP_000604524.1_96	99.726	365	365
WP_000884059.1	lcl|NZ_JQPW01000003.1_cds_WP_000884059.1_97	100.000	185	185
WP_000884059.1	lcl|NZ_JQPW01000074.1_cds_WP_000351733.1_2231	40.000	140	185
WP_000646256.1	lcl|NZ_JQPW01000003.1_cds_WP_000646251.1_98	99.696	329	329
WP_000646256.1	lcl|NZ_JQPW01000097.1_cds_WP_000744698.1_2617	32.063	315	329
WP_000646256.1	lcl|NZ_JQPW01000061.1_cds_WP_000723090.1_1943	31.045	335	329
WP_000646256.1	lcl|NZ_JQPW01000001.1_cds_WP_002109435.1_37	31.475	305	329
WP_000646256.1	lcl|NZ_JQPW01000127.1_cds_WP_061237070.1_3130	30.183	328	329
WP_000646256.1	lcl|NZ_JQPW01000169.1_cds_WP_000709511.1_3608	30.030	333	329
WP_000646256.1	lcl|NZ_JQPW01000003.1_cds_WP_001067557.1_101	29.316	307	329
WP_000646256.1	lcl|NZ_JQPW01000001.1_cds_WP_000688696.1_17	29.197	274	329
WP_000646256.1	lcl|NZ_JQPW01000003.1_cds_WP_000475904.1_148	27.372	274	329
WP_000646256.1	lcl|NZ_JQPW01000003.1_cds_WP_000410273.1_95	27.509	269	329
WP_000646256.1	lcl|NZ_JQPW01000046.1_cds_WP_001074779.1_1646	28.679	265	329
WP_000646256.1	lcl|NZ_JQPW01000007.1_cds_WP_001003558.1_315	24.850	334	329
WP_000774263.1	lcl|NZ_JQPW01000003.1_cds_WP_000774262.1_99	99.251	267	267
WP_000774263.1	lcl|NZ_JQPW01000061.1_cds_WP_000842260.1_1942	26.316	190	267
WP_000774263.1	lcl|NZ_JQPW01000174.1_cds_WP_000667727.1_3634	31.818	110	267
WP_000774263.1	lcl|NZ_JQPW01000138.1_cds_WP_000805357.1_3358	33.645	107	267
WP_002163445.1	lcl|NZ_JQPW01000003.1_cds_WP_000602734.1_100	98.625	509	509
WP_002163445.1	lcl|NZ_JQPW01000029.1_cds_WP_061236891.1_1168	26.625	323	509
WP_002163445.1	lcl|NZ_JQPW01000029.1_cds_WP_000364504.1_1167	31.111	90	509
WP_002163445.1	lcl|NZ_JQPW01000003.1_cds_WP_000602734.1_100	98.625	509	509
WP_002163445.1	lcl|NZ_JQPW01000029.1_cds_WP_061236891.1_1168	26.625	323	509
WP_002163445.1	lcl|NZ_JQPW01000029.1_cds_WP_000364504.1_1167	31.111	90	509
WP_001067556.1	lcl|NZ_JQPW01000003.1_cds_WP_001067557.1_101	99.697	330	330
WP_001067556.1	lcl|NZ_JQPW01000003.1_cds_WP_000646251.1_98	28.990	307	330
WP_001067556.1	lcl|NZ_JQPW01000001.1_cds_WP_002109435.1_37	25.368	272	330
WP_001067556.1	lcl|NZ_JQPW01000097.1_cds_WP_000744698.1_2617	27.174	276	330
WP_001067556.1	lcl|NZ_JQPW01000007.1_cds_WP_001003558.1_315	28.395	243	330
WP_001067556.1	lcl|NZ_JQPW01000061.1_cds_WP_000723090.1_1943	23.724	333	330
WP_001067556.1	lcl|NZ_JQPW01000127.1_cds_WP_061237070.1_3130	28.854	253	330
WP_001067556.1	lcl|NZ_JQPW01000001.1_cds_WP_000688696.1_17	25.681	257	330
WP_001067556.1	lcl|NZ_JQPW01000003.1_cds_WP_000410273.1_95	24.695	328	330
WP_000776640.1	lcl|NZ_JQPW01000003.1_cds_WP_000689743.1_104	38.026	547	538
WP_000776640.1	lcl|NZ_JQPW01000003.1_cds_WP_000689743.1_104	38.026	547	538
WP_000424609.1	lcl|NZ_JQPW01000003.1_cds_WP_000342716.1_105	67.424	264	264
WP_000424609.1	lcl|NZ_JQPW01000056.1_cds_WP_001002663.1_1847	40.741	243	264
WP_000424609.1	lcl|NZ_JQPW01000032.1_cds_WP_001183723.1_1249	27.746	173	264
WP_002074065.1	lcl|NZ_JQPW01000003.1_cds_WP_001246618.1_106	92.581	310	310
WP_002074065.1	lcl|NZ_JQPW01000028.1_cds_WP_000501205.1_1098	38.284	303	310
WP_002074065.1	lcl|NZ_JQPW01000032.1_cds_WP_001183723.1_1249	28.226	248	310
WP_002074065.1	lcl|NZ_JQPW01000098.1_cds_WP_061237024.1_2655	25.339	221	310
WP_002074065.1	lcl|NZ_JQPW01000003.1_cds_WP_001246618.1_106	92.581	310	310
WP_002074065.1	lcl|NZ_JQPW01000028.1_cds_WP_000501205.1_1098	38.284	303	310
WP_002074065.1	lcl|NZ_JQPW01000032.1_cds_WP_001183723.1_1249	28.226	248	310
WP_002074065.1	lcl|NZ_JQPW01000098.1_cds_WP_061237024.1_2655	25.339	221	310
WP_000479984.1	lcl|NZ_JQPW01000003.1_cds_WP_000479982.1_107	99.242	264	264
WP_000715958.1	lcl|NZ_JQPW01000003.1_cds_WP_000715956.1_108	98.473	131	131
WP_001088863.1	lcl|NZ_JQPW01000003.1_cds_WP_001088861.1_109	98.611	144	144
WP_001088863.1	lcl|NZ_JQPW01000004.1_cds_JG88_RS00855_168	72.727	22	144
WP_000517243.1	lcl|NZ_JQPW01000003.1_cds_WP_000517242.1_110	99.548	221	221
WP_000517243.1	lcl|NZ_JQPW01000097.1_cds_WP_001082178.1_2588	28.205	78	221
WP_000517243.1	lcl|NZ_JQPW01000181.1_cds_WP_001069832.1_3694	28.440	109	221
WP_001149938.1	lcl|NZ_JQPW01000003.1_cds_WP_001015416.1_112	27.945	365	393
WP_001149938.1	lcl|NZ_JQPW01000008.1_cds_WP_000402849.1_393	21.364	220	393
WP_001149938.1	lcl|NZ_JQPW01000003.1_cds_WP_001283954.1_137	28.571	140	393
WP_001149938.1	lcl|NZ_JQPW01000181.1_cds_WP_000347676.1_3693	23.585	212	393
WP_001149938.1	lcl|NZ_JQPW01000097.1_cds_WP_001082178.1_2588	23.757	181	393
WP_000611594.1	lcl|NZ_JQPW01000003.1_cds_WP_000611594.1_111	100.000	175	175
WP_000611594.1	lcl|NZ_JQPW01000069.1_cds_WP_001206950.1_2092	28.966	145	175
WP_001015425.1	lcl|NZ_JQPW01000003.1_cds_WP_001015416.1_112	98.747	399	405
WP_001015425.1	lcl|NZ_JQPW01000008.1_cds_WP_000402849.1_393	23.182	220	405
WP_001015425.1	lcl|NZ_JQPW01000181.1_cds_WP_000347676.1_3693	25.714	210	405
WP_001015425.1	lcl|NZ_JQPW01000097.1_cds_WP_001082178.1_2588	25.153	163	405
WP_000582222.1	lcl|NZ_JQPW01000003.1_cds_WP_000608295.1_103	35.385	325	358
WP_000582222.1	lcl|NZ_JQPW01000001.1_cds_WP_001281953.1_1	30.469	384	358
WP_000582222.1	lcl|NZ_JQPW01000003.1_cds_WP_000172657.1_119	29.428	367	358
WP_000582222.1	lcl|NZ_JQPW01000003.1_cds_WP_000575178.1_159	32.667	300	358
WP_000582222.1	lcl|NZ_JQPW01000003.1_cds_WP_001198107.1_102	31.111	360	358
WP_000582222.1	lcl|NZ_JQPW01000002.1_cds_WP_001982414.1_53	26.016	369	358
WP_000093099.1	lcl|NZ_JQPW01000003.1_cds_WP_000410273.1_95	46.988	83	99
WP_223809837.1	lcl|NZ_JQPW01000052.1_cds_WP_000007746.1_1793	72.249	209	213
WP_223809837.1	lcl|NZ_JQPW01000097.1_cds_WP_000462635.1_2607	32.353	102	213
WP_223809837.1	lcl|NZ_JQPW01000001.1_cds_WP_000690880.1_38	29.496	139	213
WP_001106774.1	lcl|NZ_JQPW01000003.1_cds_WP_000481873.1_115	30.790	367	417
WP_000834715.1	lcl|NZ_JQPW01000017.1_cds_WP_000172203.1_761	34.518	394	605
WP_000834715.1	lcl|NZ_JQPW01000093.1_cds_WP_000667646.1_2529	41.870	246	605
WP_000834715.1	lcl|NZ_JQPW01000069.1_cds_WP_000828456.1_2145	44.954	218	605
WP_000834715.1	lcl|NZ_JQPW01000003.1_cds_WP_002106376.1_117	32.246	276	605
WP_000834715.1	lcl|NZ_JQPW01000007.1_cds_WP_001052496.1_336	31.933	238	605
WP_000834715.1	lcl|NZ_JQPW01000029.1_cds_WP_000047473.1_1162	30.942	223	605
WP_000834715.1	lcl|NZ_JQPW01000192.1_cds_WP_000510777.1_3740	30.041	243	605
WP_000834715.1	lcl|NZ_JQPW01000025.1_cds_WP_000598571.1_1002	28.205	234	605
WP_000834715.1	lcl|NZ_JQPW01000017.1_cds_WP_002071818.1_747	27.848	237	605
WP_000834715.1	lcl|NZ_JQPW01000006.1_cds_WP_000536763.1_292	31.658	199	605
WP_000834715.1	lcl|NZ_JQPW01000043.1_cds_WP_000666554.1_1497	30.088	226	605
WP_000834715.1	lcl|NZ_JQPW01000108.1_cds_WP_061237040.1_2814	27.869	244	605
WP_000834715.1	lcl|NZ_JQPW01000008.1_cds_WP_001161018.1_439	28.807	243	605
WP_000834715.1	lcl|NZ_JQPW01000022.1_cds_WP_001288326.1_875	28.708	209	605
WP_000834715.1	lcl|NZ_JQPW01000074.1_cds_WP_001089499.1_2230	30.085	236	605
WP_000834715.1	lcl|NZ_JQPW01000064.1_cds_WP_001982953.1_2028	24.125	257	605
WP_000834715.1	lcl|NZ_JQPW01000104.1_cds_WP_000184524.1_2756	31.731	208	605
WP_000834715.1	lcl|NZ_JQPW01000129.1_cds_WP_061230578.1_3195	26.606	218	605
WP_000834715.1	lcl|NZ_JQPW01000017.1_cds_WP_000172203.1_761	34.518	394	605
WP_000834715.1	lcl|NZ_JQPW01000093.1_cds_WP_000667646.1_2529	41.870	246	605
WP_000834715.1	lcl|NZ_JQPW01000069.1_cds_WP_000828456.1_2145	44.954	218	605
WP_000834715.1	lcl|NZ_JQPW01000003.1_cds_WP_002106376.1_117	32.246	276	605
WP_000834715.1	lcl|NZ_JQPW01000007.1_cds_WP_001052496.1_336	31.933	238	605
WP_000834715.1	lcl|NZ_JQPW01000029.1_cds_WP_000047473.1_1162	30.942	223	605
WP_000834715.1	lcl|NZ_JQPW01000192.1_cds_WP_000510777.1_3740	30.041	243	605
WP_000834715.1	lcl|NZ_JQPW01000025.1_cds_WP_000598571.1_1002	28.205	234	605
WP_000834715.1	lcl|NZ_JQPW01000017.1_cds_WP_002071818.1_747	27.848	237	605
WP_000834715.1	lcl|NZ_JQPW01000006.1_cds_WP_000536763.1_292	31.658	199	605
WP_000834715.1	lcl|NZ_JQPW01000043.1_cds_WP_000666554.1_1497	30.088	226	605
WP_000834715.1	lcl|NZ_JQPW01000108.1_cds_WP_061237040.1_2814	27.869	244	605
WP_000834715.1	lcl|NZ_JQPW01000008.1_cds_WP_001161018.1_439	28.807	243	605
WP_000834715.1	lcl|NZ_JQPW01000022.1_cds_WP_001288326.1_875	28.708	209	605
WP_000834715.1	lcl|NZ_JQPW01000074.1_cds_WP_001089499.1_2230	30.085	236	605
WP_000834715.1	lcl|NZ_JQPW01000064.1_cds_WP_001982953.1_2028	24.125	257	605
WP_000834715.1	lcl|NZ_JQPW01000104.1_cds_WP_000184524.1_2756	31.731	208	605
WP_000834715.1	lcl|NZ_JQPW01000129.1_cds_WP_061230578.1_3195	26.606	218	605
WP_000799638.1	lcl|NZ_JQPW01000003.1_cds_WP_000343398.1_158	31.655	139	142
WP_001206409.1	lcl|NZ_JQPW01000003.1_cds_WP_001283954.1_137	24.841	157	244
WP_001206409.1	lcl|NZ_JQPW01000181.1_cds_WP_000347676.1_3693	25.000	152	244
WP_001206409.1	lcl|NZ_JQPW01000181.1_cds_WP_001069832.1_3694	29.762	168	244
WP_000579821.1	lcl|NZ_JQPW01000131.1_cds_WP_000840861.1_3240	32.484	314	315
WP_000579821.1	lcl|NZ_JQPW01000061.1_cds_WP_002106347.1_1947	30.769	91	315
WP_000132016.1	lcl|NZ_JQPW01000129.1_cds_WP_000721859.1_3201	32.075	106	228
WP_000132016.1	lcl|NZ_JQPW01000003.1_cds_WP_001035153.1_140	26.490	151	228
WP_000132016.1	lcl|NZ_JQPW01000112.1_cds_WP_000696060.1_2856	23.438	192	228
WP_000600889.1	lcl|NZ_JQPW01000003.1_cds_WP_000646251.1_98	31.034	319	330
WP_000600889.1	lcl|NZ_JQPW01000127.1_cds_WP_061237070.1_3130	29.446	343	330
WP_000600889.1	lcl|NZ_JQPW01000061.1_cds_WP_000723090.1_1943	28.319	339	330
WP_000600889.1	lcl|NZ_JQPW01000001.1_cds_WP_002109435.1_37	28.391	317	330
WP_000600889.1	lcl|NZ_JQPW01000097.1_cds_WP_000744698.1_2617	28.182	330	330
WP_000600889.1	lcl|NZ_JQPW01000169.1_cds_WP_000709511.1_3608	25.234	321	330
WP_000600889.1	lcl|NZ_JQPW01000003.1_cds_WP_001067557.1_101	26.316	266	330
WP_000600889.1	lcl|NZ_JQPW01000003.1_cds_WP_000475904.1_148	33.333	129	330
WP_000600889.1	lcl|NZ_JQPW01000003.1_cds_WP_000410273.1_95	23.636	275	330
WP_000600889.1	lcl|NZ_JQPW01000001.1_cds_WP_000688696.1_17	27.363	201	330
WP_000600889.1	lcl|NZ_JQPW01000003.1_cds_WP_000378097.1_118	26.108	203	330
WP_000600889.1	lcl|NZ_JQPW01000007.1_cds_WP_001003558.1_315	26.667	180	330
WP_000947844.1	lcl|NZ_JQPW01000001.1_cds_WP_001281953.1_1	28.158	380	387
WP_000947844.1	lcl|NZ_JQPW01000003.1_cds_WP_000575178.1_159	29.388	245	387
WP_000947844.1	lcl|NZ_JQPW01000003.1_cds_WP_000172657.1_119	27.222	360	387
WP_000947844.1	lcl|NZ_JQPW01000003.1_cds_WP_000608295.1_103	26.124	356	387
WP_000947844.1	lcl|NZ_JQPW01000003.1_cds_WP_001198107.1_102	26.074	349	387
WP_000947844.1	lcl|NZ_JQPW01000086.1_cds_WP_000538754.1_2428	26.357	258	387
WP_000947844.1	lcl|NZ_JQPW01000002.1_cds_WP_001982414.1_53	26.389	288	387
WP_000516588.1	lcl|NZ_JQPW01000059.1_cds_WP_000841462.1_1927	29.808	104	206
WP_000516588.1	lcl|NZ_JQPW01000052.1_cds_WP_000007746.1_1793	23.478	115	206
WP_001230564.1	lcl|NZ_JQPW01000003.1_cds_WP_061236771.1_127	34.375	320	344
WP_001230564.1	lcl|NZ_JQPW01000126.1_cds_WP_001011678.1_3099	37.367	281	344
WP_001230564.1	lcl|NZ_JQPW01000003.1_cds_WP_002068380.1_121	27.729	339	344
WP_001230564.1	lcl|NZ_JQPW01000003.1_cds_WP_061236771.1_127	34.375	320	344
WP_001230564.1	lcl|NZ_JQPW01000126.1_cds_WP_001011678.1_3099	37.367	281	344
WP_001230564.1	lcl|NZ_JQPW01000003.1_cds_WP_002068380.1_121	27.729	339	344
WP_000823150.1	lcl|NZ_JQPW01000003.1_cds_WP_000734456.1_150	27.586	145	387
WP_000800438.1	lcl|NZ_JQPW01000003.1_cds_WP_000774262.1_99	25.328	229	351
WP_000800438.1	lcl|NZ_JQPW01000061.1_cds_WP_000842260.1_1942	31.183	186	351
WP_000800438.1	lcl|NZ_JQPW01000003.1_cds_WP_000102500.1_132	32.673	101	351
WP_000800438.1	lcl|NZ_JQPW01000097.1_cds_WP_000371239.1_2622	32.184	87	351
WP_000800438.1	lcl|NZ_JQPW01000003.1_cds_WP_000774262.1_99	25.328	229	351
WP_000800438.1	lcl|NZ_JQPW01000061.1_cds_WP_000842260.1_1942	31.183	186	351
WP_000800438.1	lcl|NZ_JQPW01000003.1_cds_WP_000102500.1_132	32.673	101	351
WP_000800438.1	lcl|NZ_JQPW01000097.1_cds_WP_000371239.1_2622	32.184	87	351
WP_000582619.1	lcl|NZ_JQPW01000003.1_cds_WP_061236771.1_127	34.650	329	753
WP_000582619.1	lcl|NZ_JQPW01000126.1_cds_WP_001011678.1_3099	32.615	325	753
WP_000582619.1	lcl|NZ_JQPW01000003.1_cds_WP_002068380.1_121	28.352	261	753
WP_000582619.1	lcl|NZ_JQPW01000003.1_cds_WP_061236771.1_127	34.650	329	753
WP_000582619.1	lcl|NZ_JQPW01000126.1_cds_WP_001011678.1_3099	32.615	325	753
WP_000582619.1	lcl|NZ_JQPW01000003.1_cds_WP_002068380.1_121	28.352	261	753
WP_000582619.1	lcl|NZ_JQPW01000003.1_cds_WP_061236771.1_127	34.650	329	753
WP_000582619.1	lcl|NZ_JQPW01000126.1_cds_WP_001011678.1_3099	32.615	325	753
WP_000582619.1	lcl|NZ_JQPW01000003.1_cds_WP_002068380.1_121	28.352	261	753
WP_000582619.1	lcl|NZ_JQPW01000003.1_cds_WP_061236771.1_127	34.650	329	753
WP_000582619.1	lcl|NZ_JQPW01000126.1_cds_WP_001011678.1_3099	32.615	325	753
WP_000582619.1	lcl|NZ_JQPW01000003.1_cds_WP_002068380.1_121	28.352	261	753
WP_000346036.1	lcl|NZ_JQPW01000003.1_cds_WP_001198107.1_102	28.090	356	394
WP_000346036.1	lcl|NZ_JQPW01000001.1_cds_WP_001281953.1_1	28.133	391	394
WP_000346036.1	lcl|NZ_JQPW01000003.1_cds_WP_000575178.1_159	29.859	355	394
WP_000346036.1	lcl|NZ_JQPW01000003.1_cds_WP_000172657.1_119	27.513	378	394
WP_000346036.1	lcl|NZ_JQPW01000003.1_cds_WP_000608295.1_103	24.397	373	394
