WP_000340715.1	lcl|NZ_RQHK01000002.1_cds_WP_135693724.1_2498	62.821	78	106
WP_000410273.1	lcl|NZ_RQHK01000002.1_cds_WP_135693723.1_2497	80.968	310	314
WP_000410273.1	lcl|NZ_RQHK01000017.1_cds_WP_135695332.1_233	24.074	324	314
WP_000410273.1	lcl|NZ_RQHK01000017.1_cds_WP_135695383.1_260	27.389	314	314
WP_000410273.1	lcl|NZ_RQHK01000002.1_cds_WP_135693719.1_2493	23.188	276	314
WP_000410273.1	lcl|NZ_RQHK01000005.1_cds_WP_135694503.1_3508	23.529	170	314
WP_000410273.1	lcl|NZ_RQHK01000017.1_cds_WP_135696291.1_821	22.741	321	314
WP_000884059.1	lcl|NZ_RQHK01000002.1_cds_WP_135693705.1_2478	31.677	161	185
WP_000884059.1	lcl|NZ_RQHK01000002.1_cds_WP_135693213.1_2061	30.303	165	185
WP_000646256.1	lcl|NZ_RQHK01000002.1_cds_WP_135693719.1_2493	31.250	320	329
WP_000646256.1	lcl|NZ_RQHK01000017.1_cds_WP_135695332.1_233	31.210	314	329
WP_000646256.1	lcl|NZ_RQHK01000017.1_cds_WP_135696291.1_821	30.671	313	329
WP_000646256.1	lcl|NZ_RQHK01000005.1_cds_WP_135694503.1_3508	28.529	340	329
WP_000646256.1	lcl|NZ_RQHK01000017.1_cds_WP_135695383.1_260	27.796	313	329
WP_000646256.1	lcl|NZ_RQHK01000017.1_cds_WP_135696004.1_640	26.168	321	329
WP_000646256.1	lcl|NZ_RQHK01000002.1_cds_WP_135693695.1_2468	25.556	270	329
WP_000646256.1	lcl|NZ_RQHK01000017.1_cds_WP_135695908.1_579	29.528	254	329
WP_000646256.1	lcl|NZ_RQHK01000002.1_cds_WP_135693723.1_2497	24.528	318	329
WP_000646256.1	lcl|NZ_RQHK01000017.1_cds_WP_135695244.1_179	30.488	246	329
WP_000646256.1	lcl|NZ_RQHK01000006.1_cds_WP_135694639.1_3655	24.016	254	329
WP_000646256.1	lcl|NZ_RQHK01000005.1_cds_WP_208721757.1_3497	26.840	231	329
WP_000646256.1	lcl|NZ_RQHK01000002.1_cds_WP_135693659.1_2431	25.094	267	329
WP_000646256.1	lcl|NZ_RQHK01000017.1_cds_WP_135695922.1_587	22.761	268	329
WP_000774263.1	lcl|NZ_RQHK01000002.1_cds_WP_135693714.1_2488	24.737	190	267
WP_000774263.1	lcl|NZ_RQHK01000002.1_cds_WP_135693628.1_2370	23.755	261	267
WP_000774263.1	lcl|NZ_RQHK01000002.1_cds_WP_135693707.1_2481	26.923	208	267
WP_000774263.1	lcl|NZ_RQHK01000017.1_cds_WP_135695861.1_551	36.937	111	267
WP_000774263.1	lcl|NZ_RQHK01000017.1_cds_WP_135696102.1_712	27.907	172	267
WP_000774263.1	lcl|NZ_RQHK01000005.1_cds_WP_135694504.1_3509	26.943	193	267
WP_002163445.1	lcl|NZ_RQHK01000002.1_cds_WP_135693890.1_2083	24.845	322	509
WP_002163445.1	lcl|NZ_RQHK01000002.1_cds_WP_135693237.1_2084	28.302	106	509
WP_002163445.1	lcl|NZ_RQHK01000002.1_cds_WP_135693890.1_2083	24.845	322	509
WP_002163445.1	lcl|NZ_RQHK01000002.1_cds_WP_135693237.1_2084	28.302	106	509
WP_001067556.1	lcl|NZ_RQHK01000017.1_cds_WP_135696291.1_821	25.540	278	330
WP_001067556.1	lcl|NZ_RQHK01000002.1_cds_WP_135693719.1_2493	28.623	276	330
WP_001067556.1	lcl|NZ_RQHK01000017.1_cds_WP_135695908.1_579	31.197	234	330
WP_001067556.1	lcl|NZ_RQHK01000017.1_cds_WP_135695332.1_233	27.536	276	330
WP_001067556.1	lcl|NZ_RQHK01000017.1_cds_WP_135695383.1_260	25.602	332	330
WP_001067556.1	lcl|NZ_RQHK01000017.1_cds_WP_135695922.1_587	27.451	255	330
WP_001067556.1	lcl|NZ_RQHK01000002.1_cds_WP_135693695.1_2468	26.667	255	330
WP_001067556.1	lcl|NZ_RQHK01000017.1_cds_WP_135696018.1_655	28.235	170	330
WP_001067556.1	lcl|NZ_RQHK01000006.1_cds_WP_135694639.1_3655	30.263	152	330
WP_001067556.1	lcl|NZ_RQHK01000005.1_cds_WP_135694503.1_3508	23.077	299	330
WP_001067556.1	lcl|NZ_RQHK01000017.1_cds_WP_135695244.1_179	25.926	216	330
WP_001067556.1	lcl|NZ_RQHK01000017.1_cds_WP_135696004.1_640	28.000	150	330
WP_001067556.1	lcl|NZ_RQHK01000002.1_cds_WP_135693687.1_2460	26.174	149	330
WP_000424609.1	lcl|NZ_RQHK01000017.1_cds_WP_100718239.1_1091	37.500	256	264
WP_000424609.1	lcl|NZ_RQHK01000003.1_cds_WP_135694110.1_3212	27.059	170	264
WP_002074065.1	lcl|NZ_RQHK01000006.1_cds_WP_135694556.1_3560	38.926	298	310
WP_002074065.1	lcl|NZ_RQHK01000003.1_cds_WP_135694110.1_3212	30.449	312	310
WP_002074065.1	lcl|NZ_RQHK01000002.1_cds_WP_135693158.1_1996	23.106	264	310
WP_002074065.1	lcl|NZ_RQHK01000006.1_cds_WP_135694556.1_3560	38.926	298	310
WP_002074065.1	lcl|NZ_RQHK01000003.1_cds_WP_135694110.1_3212	30.449	312	310
WP_002074065.1	lcl|NZ_RQHK01000002.1_cds_WP_135693158.1_1996	23.106	264	310
WP_001088863.1	lcl|NZ_RQHK01000003.1_cds_WP_135694130.1_3236	41.270	63	144
WP_000517243.1	lcl|NZ_RQHK01000002.1_cds_WP_135693143.1_1975	33.607	122	221
WP_000517243.1	lcl|NZ_RQHK01000002.1_cds_WP_135693699.1_2472	32.143	112	221
WP_000517243.1	lcl|NZ_RQHK01000005.1_cds_WP_135694407.1_3447	28.283	99	221
WP_000517243.1	lcl|NZ_RQHK01000017.1_cds_WP_135696775.1_1037	30.769	78	221
WP_001149938.1	lcl|NZ_RQHK01000002.1_cds_WP_135692903.1_1694	25.322	233	393
WP_001149938.1	lcl|NZ_RQHK01000002.1_cds_WP_135693704.1_2477	22.957	257	393
WP_001149938.1	lcl|NZ_RQHK01000002.1_cds_WP_135693699.1_2472	27.673	159	393
WP_001149938.1	lcl|NZ_RQHK01000002.1_cds_WP_135693800.1_2591	25.000	184	393
WP_001149938.1	lcl|NZ_RQHK01000017.1_cds_WP_135696775.1_1037	21.687	249	393
WP_000611594.1	lcl|NZ_RQHK01000017.1_cds_WP_135695691.1_451	32.639	144	175
WP_001015425.1	lcl|NZ_RQHK01000002.1_cds_WP_135692903.1_1694	24.444	225	405
WP_000582222.1	lcl|NZ_RQHK01000002.1_cds_WP_135693684.1_2457	34.783	345	358
WP_000582222.1	lcl|NZ_RQHK01000017.1_cds_WP_135697380.1_513	28.460	383	358
WP_000582222.1	lcl|NZ_RQHK01000002.1_cds_WP_135693718.1_2492	32.852	277	358
WP_000582222.1	lcl|NZ_RQHK01000017.1_cds_WP_135696966.1_1144	26.616	263	358
WP_000582222.1	lcl|NZ_RQHK01000002.1_cds_WP_135692621.1_1497	29.317	249	358
WP_000093099.1	lcl|NZ_RQHK01000002.1_cds_WP_135693723.1_2497	54.545	66	99
WP_000834715.1	lcl|NZ_RQHK01000017.1_cds_WP_135695833.1_535	43.548	248	605
WP_000834715.1	lcl|NZ_RQHK01000017.1_cds_WP_135697222.1_1298	34.545	385	605
WP_000834715.1	lcl|NZ_RQHK01000017.1_cds_WP_135695722.1_469	45.607	239	605
WP_000834715.1	lcl|NZ_RQHK01000017.1_cds_WP_135696302.1_826	36.335	322	605
WP_000834715.1	lcl|NZ_RQHK01000017.1_cds_WP_135696305.1_828	41.921	229	605
WP_000834715.1	lcl|NZ_RQHK01000015.1_cds_WP_135695019.1_2927	33.198	247	605
WP_000834715.1	lcl|NZ_RQHK01000017.1_cds_WP_135696360.1_846	30.738	244	605
WP_000834715.1	lcl|NZ_RQHK01000017.1_cds_WP_135696653.1_959	32.000	225	605
WP_000834715.1	lcl|NZ_RQHK01000002.1_cds_WP_135693891.1_2089	29.279	222	605
WP_000834715.1	lcl|NZ_RQHK01000015.1_cds_WP_135694793.1_2664	33.503	197	605
WP_000834715.1	lcl|NZ_RQHK01000002.1_cds_WP_135692851.1_1634	30.992	242	605
WP_000834715.1	lcl|NZ_RQHK01000017.1_cds_WP_135696248.1_802	28.517	263	605
WP_000834715.1	lcl|NZ_RQHK01000017.1_cds_WP_135696141.1_738	26.050	238	605
WP_000834715.1	lcl|NZ_RQHK01000008.1_cds_WP_135694716.1_3726	30.097	206	605
WP_000834715.1	lcl|NZ_RQHK01000002.1_cds_WP_135693214.1_2062	25.498	251	605
WP_000834715.1	lcl|NZ_RQHK01000002.1_cds_WP_135569264.1_2314	29.600	250	605
WP_000834715.1	lcl|NZ_RQHK01000017.1_cds_WP_135697085.1_1212	28.571	245	605
WP_000834715.1	lcl|NZ_RQHK01000017.1_cds_WP_135696250.1_803	30.120	249	605
WP_000834715.1	lcl|NZ_RQHK01000002.1_cds_WP_135693637.1_2379	30.864	243	605
WP_000834715.1	lcl|NZ_RQHK01000003.1_cds_WP_135694144.1_3251	27.049	244	605
WP_000834715.1	lcl|NZ_RQHK01000006.1_cds_WP_135694642.1_3658	24.681	235	605
WP_000834715.1	lcl|NZ_RQHK01000017.1_cds_WP_135695120.1_55	29.778	225	605
WP_000834715.1	lcl|NZ_RQHK01000015.1_cds_WP_135694907.1_2786	28.899	218	605
WP_000834715.1	lcl|NZ_RQHK01000002.1_cds_WP_135692466.1_1385	25.000	220	605
WP_000834715.1	lcl|NZ_RQHK01000002.1_cds_WP_135693613.1_2353	30.172	232	605
WP_000834715.1	lcl|NZ_RQHK01000008.1_cds_WP_135694692.1_3697	23.348	227	605
WP_000834715.1	lcl|NZ_RQHK01000003.1_cds_WP_135694136.1_3243	31.250	96	605
WP_000834715.1	lcl|NZ_RQHK01000017.1_cds_WP_135696054.1_684	23.913	230	605
WP_000834715.1	lcl|NZ_RQHK01000003.1_cds_WP_135694010.1_3091	24.675	154	605
WP_000834715.1	lcl|NZ_RQHK01000002.1_cds_WP_135693720.1_2494	26.531	196	605
WP_000834715.1	lcl|NZ_RQHK01000017.1_cds_WP_135695833.1_535	43.548	248	605
WP_000834715.1	lcl|NZ_RQHK01000017.1_cds_WP_135697222.1_1298	34.545	385	605
