WP_000340715.1	lcl|NZ_AHNK02000021.1_cds_WP_000340715.1_2258	100.000	86	106
WP_000410273.1	lcl|NZ_AHNK02000021.1_cds_WP_000410273.1_2257	100.000	314	314
WP_000410273.1	lcl|NZ_AHNK02000021.1_cds_WP_000646251.1_2254	25.705	319	314
WP_000410273.1	lcl|NZ_AHNK02000046.1_cds_WP_000744704.1_722	24.074	324	314
WP_000410273.1	lcl|NZ_AHNK02000043.1_cds_WP_000723090.1_1197	23.958	288	314
WP_000410273.1	lcl|NZ_AHNK02000021.1_cds_WP_001067557.1_2251	24.695	328	314
WP_000604524.1	lcl|NZ_AHNK02000021.1_cds_WP_000604524.1_2256	99.726	365	365
WP_000884059.1	lcl|NZ_AHNK02000021.1_cds_WP_000884059.1_2255	100.000	185	185
WP_000884059.1	lcl|NZ_AHNK02000013.1_cds_WP_000351733.1_2890	40.000	140	185
WP_000646256.1	lcl|NZ_AHNK02000021.1_cds_WP_000646251.1_2254	99.696	329	329
WP_000646256.1	lcl|NZ_AHNK02000046.1_cds_WP_000744704.1_722	32.063	315	329
WP_000646256.1	lcl|NZ_AHNK02000043.1_cds_WP_000723090.1_1197	31.045	335	329
WP_000646256.1	lcl|NZ_AHNK02000012.1_cds_WP_002109435.1_3114	31.475	305	329
WP_000646256.1	lcl|NZ_AHNK02000046.1_cds_WP_000649924.1_884	30.183	328	329
WP_000646256.1	lcl|NZ_AHNK02000012.1_cds_WP_000709513.1_3124	30.030	333	329
WP_000646256.1	lcl|NZ_AHNK02000021.1_cds_WP_001067557.1_2251	29.316	307	329
WP_000646256.1	lcl|NZ_AHNK02000012.1_cds_WP_000688698.1_3093	29.197	274	329
WP_000646256.1	lcl|NZ_AHNK02000043.1_cds_WP_000475904.1_1214	27.372	274	329
WP_000646256.1	lcl|NZ_AHNK02000021.1_cds_WP_000410273.1_2257	27.509	269	329
WP_000646256.1	lcl|NZ_AHNK02000049.1_cds_WP_001074785.1_440	29.057	265	329
WP_000646256.1	lcl|NZ_AHNK02000032.1_cds_WP_001003561.1_1525	24.398	332	329
WP_000774263.1	lcl|NZ_AHNK02000021.1_cds_WP_000774262.1_2253	99.251	267	267
WP_000774263.1	lcl|NZ_AHNK02000043.1_cds_WP_000842260.1_1196	26.316	190	267
WP_000774263.1	lcl|NZ_AHNK02000012.1_cds_WP_000667727.1_3071	31.818	110	267
WP_000774263.1	lcl|NZ_AHNK02000029.1_cds_WP_000805357.1_1738	33.645	107	267
WP_002163445.1	lcl|NZ_AHNK02000021.1_cds_WP_000602734.1_2252	98.625	509	509
WP_002163445.1	lcl|NZ_AHNK02000049.1_cds_WP_000291585.1_517	26.625	323	509
WP_002163445.1	lcl|NZ_AHNK02000049.1_cds_WP_000364507.1_516	31.111	90	509
WP_002163445.1	lcl|NZ_AHNK02000021.1_cds_WP_000602734.1_2252	98.625	509	509
WP_002163445.1	lcl|NZ_AHNK02000049.1_cds_WP_000291585.1_517	26.625	323	509
WP_002163445.1	lcl|NZ_AHNK02000049.1_cds_WP_000364507.1_516	31.111	90	509
WP_001067556.1	lcl|NZ_AHNK02000021.1_cds_WP_001067557.1_2251	99.697	330	330
WP_001067556.1	lcl|NZ_AHNK02000021.1_cds_WP_000646251.1_2254	28.990	307	330
WP_001067556.1	lcl|NZ_AHNK02000012.1_cds_WP_002109435.1_3114	25.368	272	330
WP_001067556.1	lcl|NZ_AHNK02000046.1_cds_WP_000744704.1_722	26.812	276	330
WP_001067556.1	lcl|NZ_AHNK02000032.1_cds_WP_001003561.1_1525	27.984	243	330
WP_001067556.1	lcl|NZ_AHNK02000043.1_cds_WP_000723090.1_1197	23.724	333	330
WP_001067556.1	lcl|NZ_AHNK02000046.1_cds_WP_000649924.1_884	28.854	253	330
WP_001067556.1	lcl|NZ_AHNK02000012.1_cds_WP_000688698.1_3093	24.903	257	330
WP_001067556.1	lcl|NZ_AHNK02000021.1_cds_WP_000410273.1_2257	24.695	328	330
WP_000776640.1	lcl|NZ_AHNK02000021.1_cds_WP_000689743.1_2248	38.026	547	538
WP_000776640.1	lcl|NZ_AHNK02000021.1_cds_WP_000689743.1_2248	38.026	547	538
WP_000424609.1	lcl|NZ_AHNK02000021.1_cds_WP_000342716.1_2247	67.424	264	264
WP_000424609.1	lcl|NZ_AHNK02000019.1_cds_WP_001002663.1_2635	40.741	243	264
WP_000424609.1	lcl|NZ_AHNK02000014.1_cds_WP_001183723.1_2717	27.746	173	264
WP_002074065.1	lcl|NZ_AHNK02000021.1_cds_WP_001246618.1_2246	92.581	310	310
WP_002074065.1	lcl|NZ_AHNK02000030.1_cds_WP_000501205.1_1659	38.284	303	310
WP_002074065.1	lcl|NZ_AHNK02000014.1_cds_WP_001183723.1_2717	28.226	248	310
WP_002074065.1	lcl|NZ_AHNK02000013.1_cds_WP_000279894.1_2959	25.792	221	310
WP_002074065.1	lcl|NZ_AHNK02000021.1_cds_WP_001246618.1_2246	92.581	310	310
WP_002074065.1	lcl|NZ_AHNK02000030.1_cds_WP_000501205.1_1659	38.284	303	310
WP_002074065.1	lcl|NZ_AHNK02000014.1_cds_WP_001183723.1_2717	28.226	248	310
WP_002074065.1	lcl|NZ_AHNK02000013.1_cds_WP_000279894.1_2959	25.792	221	310
WP_000479984.1	lcl|NZ_AHNK02000021.1_cds_WP_000479982.1_2245	99.242	264	264
WP_000715958.1	lcl|NZ_AHNK02000021.1_cds_WP_000715956.1_2244	98.473	131	131
WP_001088863.1	lcl|NZ_AHNK02000021.1_cds_WP_001088861.1_2243	98.611	144	144
WP_001088863.1	lcl|NZ_AHNK02000005.1_cds_WP_002069656.1_3405	44.643	56	144
WP_000517243.1	lcl|NZ_AHNK02000021.1_cds_WP_000517242.1_2242	99.548	221	221
WP_000517243.1	lcl|NZ_AHNK02000046.1_cds_WP_001082180.1_751	28.205	78	221
WP_000517243.1	lcl|NZ_AHNK02000030.1_cds_WP_001069830.1_1678	29.358	109	221
WP_001149938.1	lcl|NZ_AHNK02000021.1_cds_WP_001015416.1_2240	27.945	365	393
WP_001149938.1	lcl|NZ_AHNK02000026.1_cds_WP_000402846.1_1869	21.364	220	393
WP_001149938.1	lcl|NZ_AHNK02000021.1_cds_WP_001283954.1_2215	28.571	140	393
WP_001149938.1	lcl|NZ_AHNK02000030.1_cds_WP_000347685.1_1679	23.585	212	393
WP_001149938.1	lcl|NZ_AHNK02000046.1_cds_WP_001082180.1_751	23.757	181	393
WP_000611594.1	lcl|NZ_AHNK02000021.1_cds_WP_000611594.1_2241	100.000	175	175
WP_000611594.1	lcl|NZ_AHNK02000046.1_cds_WP_001206950.1_759	28.966	145	175
WP_001015425.1	lcl|NZ_AHNK02000021.1_cds_WP_001015416.1_2240	98.747	399	405
WP_001015425.1	lcl|NZ_AHNK02000026.1_cds_WP_000402846.1_1869	23.182	220	405
WP_001015425.1	lcl|NZ_AHNK02000030.1_cds_WP_000347685.1_1679	25.714	210	405
WP_001015425.1	lcl|NZ_AHNK02000046.1_cds_WP_001082180.1_751	24.074	162	405
WP_000582222.1	lcl|NZ_AHNK02000021.1_cds_WP_000608295.1_2249	35.385	325	358
WP_000582222.1	lcl|NZ_AHNK02000012.1_cds_WP_001281953.1_3077	30.469	384	358
WP_000582222.1	lcl|NZ_AHNK02000021.1_cds_WP_000172657.1_2233	29.428	367	358
WP_000582222.1	lcl|NZ_AHNK02000043.1_cds_WP_000575178.1_1203	32.667	300	358
WP_000582222.1	lcl|NZ_AHNK02000021.1_cds_WP_001198107.1_2250	31.111	360	358
WP_000582222.1	lcl|NZ_AHNK02000057.1_cds_WP_001982414.1_118	26.016	369	358
