WP_000340715.1	lcl|NZ_AKXC02000054.1_cds_WP_000340715.1_739	100.000	86	106
WP_000410273.1	lcl|NZ_AKXC02000054.1_cds_WP_000410273.1_738	100.000	314	314
WP_000410273.1	lcl|NZ_AKXC02000054.1_cds_WP_000646251.1_735	25.705	319	314
WP_000410273.1	lcl|NZ_AKXC02000018.1_cds_WP_000744704.1_3076	24.074	324	314
WP_000410273.1	lcl|NZ_AKXC02000054.1_cds_WP_000723086.1_668	23.958	288	314
WP_000410273.1	lcl|NZ_AKXC02000054.1_cds_WP_001067557.1_732	24.695	328	314
WP_000604524.1	lcl|NZ_AKXC02000054.1_cds_WP_000604527.1_737	99.452	365	365
WP_000884059.1	lcl|NZ_AKXC02000054.1_cds_WP_000884059.1_736	100.000	185	185
WP_000884059.1	lcl|NZ_AKXC02000005.1_cds_WP_000351733.1_3969	40.000	140	185
WP_000646256.1	lcl|NZ_AKXC02000054.1_cds_WP_000646251.1_735	99.696	329	329
WP_000646256.1	lcl|NZ_AKXC02000018.1_cds_WP_000744704.1_3076	32.063	315	329
WP_000646256.1	lcl|NZ_AKXC02000054.1_cds_WP_000723086.1_668	31.045	335	329
WP_000646256.1	lcl|NZ_AKXC02000003.1_cds_WP_001984071.1_3988	31.803	305	329
WP_000646256.1	lcl|NZ_AKXC02000018.1_cds_WP_000649924.1_3236	30.183	328	329
WP_000646256.1	lcl|NZ_AKXC02000003.1_cds_WP_000709511.1_3976	30.030	333	329
WP_000646256.1	lcl|NZ_AKXC02000054.1_cds_WP_001067557.1_732	29.316	307	329
WP_000646256.1	lcl|NZ_AKXC02000003.1_cds_WP_000688696.1_4008	29.197	274	329
WP_000646256.1	lcl|NZ_AKXC02000054.1_cds_WP_000475901.1_685	27.372	274	329
WP_000646256.1	lcl|NZ_AKXC02000054.1_cds_WP_000410273.1_738	27.509	269	329
WP_000646256.1	lcl|NZ_AKXC02000005.1_cds_WP_001074785.1_3762	29.057	265	329
WP_000646256.1	lcl|NZ_AKXC02000018.1_cds_WP_001003557.1_2897	24.699	332	329
WP_000774263.1	lcl|NZ_AKXC02000054.1_cds_WP_000774262.1_734	99.251	267	267
WP_000774263.1	lcl|NZ_AKXC02000054.1_cds_WP_000842260.1_667	26.316	190	267
WP_000774263.1	lcl|NZ_AKXC02000003.1_cds_WP_000667727.1_4031	31.818	110	267
WP_000774263.1	lcl|NZ_AKXC02000018.1_cds_WP_000805357.1_3456	33.645	107	267
WP_002163445.1	lcl|NZ_AKXC02000054.1_cds_WP_000602734.1_733	98.625	509	509
WP_002163445.1	lcl|NZ_AKXC02000005.1_cds_WP_000291581.1_3685	26.625	323	509
WP_002163445.1	lcl|NZ_AKXC02000005.1_cds_WP_000364504.1_3686	31.111	90	509
WP_002163445.1	lcl|NZ_AKXC02000054.1_cds_WP_000602734.1_733	98.625	509	509
WP_002163445.1	lcl|NZ_AKXC02000005.1_cds_WP_000291581.1_3685	26.625	323	509
WP_002163445.1	lcl|NZ_AKXC02000005.1_cds_WP_000364504.1_3686	31.111	90	509
WP_001067556.1	lcl|NZ_AKXC02000054.1_cds_WP_001067557.1_732	99.697	330	330
WP_001067556.1	lcl|NZ_AKXC02000054.1_cds_WP_000646251.1_735	28.990	307	330
WP_001067556.1	lcl|NZ_AKXC02000003.1_cds_WP_001984071.1_3988	25.735	272	330
WP_001067556.1	lcl|NZ_AKXC02000018.1_cds_WP_001003557.1_2897	28.395	243	330
WP_001067556.1	lcl|NZ_AKXC02000018.1_cds_WP_000744704.1_3076	26.812	276	330
WP_001067556.1	lcl|NZ_AKXC02000054.1_cds_WP_000723086.1_668	23.724	333	330
WP_001067556.1	lcl|NZ_AKXC02000018.1_cds_WP_000649924.1_3236	28.854	253	330
WP_001067556.1	lcl|NZ_AKXC02000003.1_cds_WP_000688696.1_4008	25.681	257	330
WP_001067556.1	lcl|NZ_AKXC02000054.1_cds_WP_000410273.1_738	24.695	328	330
WP_000776640.1	lcl|NZ_AKXC02000054.1_cds_WP_000689746.1_729	38.026	547	538
WP_000776640.1	lcl|NZ_AKXC02000054.1_cds_WP_000689746.1_729	38.026	547	538
WP_000424609.1	lcl|NZ_AKXC02000054.1_cds_WP_000342716.1_728	67.424	264	264
WP_000424609.1	lcl|NZ_AKXC02000057.1_cds_WP_001002666.1_495	40.329	243	264
WP_000424609.1	lcl|NZ_AKXC02000051.1_cds_WP_001183723.1_1200	27.746	173	264
WP_002074065.1	lcl|NZ_AKXC02000054.1_cds_WP_001246621.1_727	91.613	310	310
WP_002074065.1	lcl|NZ_AKXC02000023.1_cds_WP_000501205.1_2515	38.284	303	310
WP_002074065.1	lcl|NZ_AKXC02000051.1_cds_WP_001183723.1_1200	28.226	248	310
WP_002074065.1	lcl|NZ_AKXC02000022.1_cds_WP_000279894.1_2696	25.792	221	310
WP_002074065.1	lcl|NZ_AKXC02000054.1_cds_WP_001246621.1_727	91.613	310	310
WP_002074065.1	lcl|NZ_AKXC02000023.1_cds_WP_000501205.1_2515	38.284	303	310
WP_002074065.1	lcl|NZ_AKXC02000051.1_cds_WP_001183723.1_1200	28.226	248	310
WP_002074065.1	lcl|NZ_AKXC02000022.1_cds_WP_000279894.1_2696	25.792	221	310
WP_000479984.1	lcl|NZ_AKXC02000054.1_cds_WP_000479982.1_726	99.242	264	264
WP_000715958.1	lcl|NZ_AKXC02000054.1_cds_WP_000715956.1_725	98.473	131	131
WP_001088863.1	lcl|NZ_AKXC02000054.1_cds_WP_001088861.1_724	98.611	144	144
WP_001088863.1	lcl|NZ_AKXC02000060.1_cds_WP_002069656.1_36	44.643	56	144
