WP_000340715.1	lcl|NZ_JQPY01000072.1_cds_WP_000340715.1_2066	100.000	86	106
WP_000410273.1	lcl|NZ_JQPY01000072.1_cds_WP_000410275.1_2067	100.000	310	314
WP_000410273.1	lcl|NZ_JQPY01000072.1_cds_WP_000723078.1_2116	24.731	279	314
WP_000410273.1	lcl|NZ_JQPY01000022.1_cds_WP_000744700.1_872	24.691	324	314
WP_000410273.1	lcl|NZ_JQPY01000072.1_cds_WP_000723090.1_2136	23.958	288	314
WP_000410273.1	lcl|NZ_JQPY01000072.1_cds_WP_000567887.1_2118	23.348	227	314
WP_000410273.1	lcl|NZ_JQPY01000196.1_cds_WP_173646071.1_3690	23.077	273	314
WP_000884059.1	lcl|NZ_JQPY01000032.1_cds_WP_000351733.1_1143	40.000	140	185
WP_000884059.1	lcl|NZ_JQPY01000072.1_cds_WP_001047906.1_2098	33.898	177	185
WP_000646256.1	lcl|NZ_JQPY01000022.1_cds_WP_000744700.1_872	32.063	315	329
WP_000646256.1	lcl|NZ_JQPY01000072.1_cds_WP_000723078.1_2116	31.153	321	329
WP_000646256.1	lcl|NZ_JQPY01000072.1_cds_WP_000723090.1_2136	31.045	335	329
WP_000646256.1	lcl|NZ_JQPY01000196.1_cds_WP_173646071.1_3690	31.475	305	329
WP_000646256.1	lcl|NZ_JQPY01000054.1_cds_WP_000649924.1_1738	30.183	328	329
WP_000646256.1	lcl|NZ_JQPY01000072.1_cds_WP_000567887.1_2118	29.508	305	329
WP_000646256.1	lcl|NZ_JQPY01000285.1_cds_WP_061245563.1_3999	30.030	333	329
WP_000646256.1	lcl|NZ_JQPY01000041.1_cds_WP_000688696.1_1393	29.197	274	329
WP_000646256.1	lcl|NZ_JQPY01000072.1_cds_WP_000410275.1_2067	27.817	284	329
WP_000646256.1	lcl|NZ_JQPY01000061.1_cds_WP_061244919.1_1925	29.057	265	329
WP_000646256.1	lcl|NZ_JQPY01000072.1_cds_WP_000460023.1_2120	25.632	277	329
WP_000646256.1	lcl|NZ_JQPY01000001.1_cds_WP_001003555.1_16	24.852	338	329
WP_000774263.1	lcl|NZ_JQPY01000072.1_cds_WP_061243593.1_2117	27.027	185	267
WP_000774263.1	lcl|NZ_JQPY01000072.1_cds_WP_000842260.1_2137	26.316	190	267
WP_000774263.1	lcl|NZ_JQPY01000188.1_cds_WP_000667727.1_3606	31.818	110	267
WP_000774263.1	lcl|NZ_JQPY01000189.1_cds_WP_000805357.1_3614	33.645	107	267
WP_002163445.1	lcl|NZ_JQPY01000029.1_cds_WP_000291586.1_1033	26.625	323	509
WP_002163445.1	lcl|NZ_JQPY01000029.1_cds_WP_000364507.1_1032	31.111	90	509
WP_002163445.1	lcl|NZ_JQPY01000029.1_cds_WP_000291586.1_1033	26.625	323	509
WP_002163445.1	lcl|NZ_JQPY01000029.1_cds_WP_000364507.1_1032	31.111	90	509
WP_001067556.1	lcl|NZ_JQPY01000072.1_cds_WP_000723078.1_2116	22.909	275	330
WP_001067556.1	lcl|NZ_JQPY01000196.1_cds_WP_173646071.1_3690	25.368	272	330
WP_001067556.1	lcl|NZ_JQPY01000001.1_cds_WP_001003555.1_16	28.395	243	330
WP_001067556.1	lcl|NZ_JQPY01000022.1_cds_WP_000744700.1_872	26.812	276	330
WP_001067556.1	lcl|NZ_JQPY01000072.1_cds_WP_000723090.1_2136	23.724	333	330
WP_001067556.1	lcl|NZ_JQPY01000054.1_cds_WP_000649924.1_1738	28.854	253	330
WP_001067556.1	lcl|NZ_JQPY01000041.1_cds_WP_000688696.1_1393	25.681	257	330
WP_000424609.1	lcl|NZ_JQPY01000084.1_cds_WP_001002663.1_2369	40.741	243	264
WP_000424609.1	lcl|NZ_JQPY01000050.1_cds_WP_001183714.1_1657	27.746	173	264
WP_002074065.1	lcl|NZ_JQPY01000073.1_cds_WP_000501205.1_2141	38.284	303	310
WP_002074065.1	lcl|NZ_JQPY01000050.1_cds_WP_001183714.1_1657	28.226	248	310
WP_002074065.1	lcl|NZ_JQPY01000021.1_cds_WP_000279894.1_834	25.792	221	310
WP_002074065.1	lcl|NZ_JQPY01000073.1_cds_WP_000501205.1_2141	38.284	303	310
WP_002074065.1	lcl|NZ_JQPY01000050.1_cds_WP_001183714.1_1657	28.226	248	310
WP_002074065.1	lcl|NZ_JQPY01000021.1_cds_WP_000279894.1_834	25.792	221	310
WP_001088863.1	lcl|NZ_JQPY01000070.1_cds_WP_235594818.1_2022	46.429	56	144
WP_000517243.1	lcl|NZ_JQPY01000022.1_cds_WP_001079442.1_843	28.205	78	221
WP_000517243.1	lcl|NZ_JQPY01000162.1_cds_WP_001069830.1_3345	29.358	109	221
WP_000517243.1	lcl|NZ_JQPY01000072.1_cds_WP_001075146.1_2083	31.532	111	221
WP_001149938.1	lcl|NZ_JQPY01000017.1_cds_WP_000402845.1_666	21.364	220	393
WP_001149938.1	lcl|NZ_JQPY01000162.1_cds_WP_061231906.1_3344	24.519	208	393
WP_001149938.1	lcl|NZ_JQPY01000022.1_cds_WP_001079442.1_843	23.757	181	393
WP_001149938.1	lcl|NZ_JQPY01000072.1_cds_WP_002188971.1_2107	28.777	139	393
WP_000611594.1	lcl|NZ_JQPY01000013.1_cds_WP_001206947.1_375	29.655	145	175
WP_001015425.1	lcl|NZ_JQPY01000162.1_cds_WP_061231906.1_3344	25.714	210	405
WP_001015425.1	lcl|NZ_JQPY01000017.1_cds_WP_000402845.1_666	23.182	220	405
WP_001015425.1	lcl|NZ_JQPY01000022.1_cds_WP_001079442.1_843	25.153	163	405
WP_000582222.1	lcl|NZ_JQPY01000072.1_cds_WP_002078520.1_2092	33.245	376	358
WP_000582222.1	lcl|NZ_JQPY01000041.1_cds_WP_002119816.1_1411	30.628	382	358
WP_000582222.1	lcl|NZ_JQPY01000072.1_cds_WP_001117632.1_2074	38.618	246	358
WP_000582222.1	lcl|NZ_JQPY01000072.1_cds_WP_000041233.1_2077	37.383	214	358
WP_000582222.1	lcl|NZ_JQPY01000072.1_cds_WP_000575178.1_2130	32.667	300	358
WP_000582222.1	lcl|NZ_JQPY01000023.1_cds_WP_001982414.1_923	26.016	369	358
WP_000093099.1	lcl|NZ_JQPY01000072.1_cds_WP_000410275.1_2067	46.988	83	99
WP_223809837.1	lcl|NZ_JQPY01000009.1_cds_JG90_RS01540_298	71.770	209	213
WP_223809837.1	lcl|NZ_JQPY01000022.1_cds_WP_000462634.1_862	32.353	102	213
WP_223809837.1	lcl|NZ_JQPY01000196.1_cds_WP_000690880.1_3691	29.496	139	213
WP_000834715.1	lcl|NZ_JQPY01000117.1_cds_WP_000172203.1_2904	34.518	394	605
WP_000834715.1	lcl|NZ_JQPY01000150.1_cds_WP_000667646.1_3235	41.870	246	605
WP_000834715.1	lcl|NZ_JQPY01000013.1_cds_WP_000828456.1_430	44.954	218	605
WP_000834715.1	lcl|NZ_JQPY01000072.1_cds_WP_000614938.1_2093	35.377	212	605
WP_000834715.1	lcl|NZ_JQPY01000001.1_cds_WP_001052498.1_37	32.353	238	605
WP_000834715.1	lcl|NZ_JQPY01000029.1_cds_WP_000047473.1_1027	30.942	223	605
WP_000834715.1	lcl|NZ_JQPY01000127.1_cds_WP_000598571.1_2986	28.205	234	605
WP_000834715.1	lcl|NZ_JQPY01000059.1_cds_WP_061244888.1_1858	30.041	243	605
WP_000834715.1	lcl|NZ_JQPY01000087.1_cds_WP_002071818.1_2406	27.848	237	605
WP_000834715.1	lcl|NZ_JQPY01000089.1_cds_WP_002187475.1_2451	31.156	199	605
WP_000834715.1	lcl|NZ_JQPY01000032.1_cds_WP_002129211.1_1121	30.088	226	605
WP_000834715.1	lcl|NZ_JQPY01000024.1_cds_WP_000619173.1_934	27.869	244	605
WP_000834715.1	lcl|NZ_JQPY01000080.1_cds_WP_001161019.1_2330	28.807	243	605
WP_000834715.1	lcl|NZ_JQPY01000032.1_cds_WP_001089503.1_1142	30.508	236	605
WP_000834715.1	lcl|NZ_JQPY01000018.1_cds_WP_001288326.1_770	28.708	209	605
WP_000834715.1	lcl|NZ_JQPY01000015.1_cds_WP_001982953.1_532	24.125	257	605
WP_000834715.1	lcl|NZ_JQPY01000033.1_cds_WP_000184524.1_1214	31.731	208	605
WP_000834715.1	lcl|NZ_JQPY01000002.1_cds_WP_000136057.1_103	26.606	218	605
WP_000834715.1	lcl|NZ_JQPY01000117.1_cds_WP_000172203.1_2904	34.518	394	605
WP_000834715.1	lcl|NZ_JQPY01000150.1_cds_WP_000667646.1_3235	41.870	246	605
WP_000834715.1	lcl|NZ_JQPY01000013.1_cds_WP_000828456.1_430	44.954	218	605
WP_000834715.1	lcl|NZ_JQPY01000072.1_cds_WP_000614938.1_2093	35.377	212	605
WP_000834715.1	lcl|NZ_JQPY01000001.1_cds_WP_001052498.1_37	32.353	238	605
WP_000834715.1	lcl|NZ_JQPY01000029.1_cds_WP_000047473.1_1027	30.942	223	605
WP_000834715.1	lcl|NZ_JQPY01000127.1_cds_WP_000598571.1_2986	28.205	234	605
WP_000834715.1	lcl|NZ_JQPY01000059.1_cds_WP_061244888.1_1858	30.041	243	605
WP_000834715.1	lcl|NZ_JQPY01000087.1_cds_WP_002071818.1_2406	27.848	237	605
WP_000834715.1	lcl|NZ_JQPY01000089.1_cds_WP_002187475.1_2451	31.156	199	605
WP_000834715.1	lcl|NZ_JQPY01000032.1_cds_WP_002129211.1_1121	30.088	226	605
WP_000834715.1	lcl|NZ_JQPY01000024.1_cds_WP_000619173.1_934	27.869	244	605
WP_000834715.1	lcl|NZ_JQPY01000080.1_cds_WP_001161019.1_2330	28.807	243	605
WP_000834715.1	lcl|NZ_JQPY01000032.1_cds_WP_001089503.1_1142	30.508	236	605
WP_000834715.1	lcl|NZ_JQPY01000018.1_cds_WP_001288326.1_770	28.708	209	605
WP_000834715.1	lcl|NZ_JQPY01000015.1_cds_WP_001982953.1_532	24.125	257	605
WP_000834715.1	lcl|NZ_JQPY01000033.1_cds_WP_000184524.1_1214	31.731	208	605
WP_000834715.1	lcl|NZ_JQPY01000002.1_cds_WP_000136057.1_103	26.606	218	605
WP_000799638.1	lcl|NZ_JQPY01000072.1_cds_WP_000343395.1_2129	31.655	139	142
WP_001206409.1	lcl|NZ_JQPY01000162.1_cds_WP_061231906.1_3344	25.000	152	244
WP_001206409.1	lcl|NZ_JQPY01000162.1_cds_WP_001069830.1_3345	29.762	168	244
WP_001206409.1	lcl|NZ_JQPY01000072.1_cds_WP_000786842.1_2082	26.718	131	244
WP_000579821.1	lcl|NZ_JQPY01000088.1_cds_WP_000840861.1_2422	32.484	314	315
WP_000579821.1	lcl|NZ_JQPY01000072.1_cds_WP_002189135.1_2110	33.673	98	315
WP_000132016.1	lcl|NZ_JQPY01000002.1_cds_WP_000721859.1_109	32.075	106	228
WP_000132016.1	lcl|NZ_JQPY01000222.1_cds_WP_061234044.1_3805	23.438	192	228
WP_000600889.1	lcl|NZ_JQPY01000072.1_cds_WP_000723078.1_2116	74.468	329	330
WP_000600889.1	lcl|NZ_JQPY01000054.1_cds_WP_000649924.1_1738	30.128	312	330
WP_000600889.1	lcl|NZ_JQPY01000072.1_cds_WP_000567887.1_2118	27.362	307	330
WP_000600889.1	lcl|NZ_JQPY01000072.1_cds_WP_000723090.1_2136	28.319	339	330
WP_000600889.1	lcl|NZ_JQPY01000196.1_cds_WP_173646071.1_3690	28.707	317	330
WP_000600889.1	lcl|NZ_JQPY01000022.1_cds_WP_000744700.1_872	28.182	330	330
WP_000600889.1	lcl|NZ_JQPY01000285.1_cds_WP_061245563.1_3999	25.234	321	330
WP_000600889.1	lcl|NZ_JQPY01000072.1_cds_WP_000410275.1_2067	23.636	275	330
WP_000600889.1	lcl|NZ_JQPY01000041.1_cds_WP_000688696.1_1393	27.363	201	330
WP_000600889.1	lcl|NZ_JQPY01000072.1_cds_WP_000460023.1_2120	27.273	231	330
WP_000600889.1	lcl|NZ_JQPY01000001.1_cds_WP_001003555.1_16	26.667	180	330
WP_000947844.1	lcl|NZ_JQPY01000041.1_cds_WP_002119816.1_1411	27.895	380	387
WP_000947844.1	lcl|NZ_JQPY01000072.1_cds_WP_001117632.1_2074	32.319	263	387
WP_000947844.1	lcl|NZ_JQPY01000072.1_cds_WP_002078520.1_2092	27.321	377	387
WP_000947844.1	lcl|NZ_JQPY01000072.1_cds_WP_000575178.1_2130	29.388	245	387
WP_000947844.1	lcl|NZ_JQPY01000072.1_cds_WP_000041233.1_2077	26.866	268	387
WP_000947844.1	lcl|NZ_JQPY01000150.1_cds_WP_000538749.1_3210	26.357	258	387
WP_000947844.1	lcl|NZ_JQPY01000023.1_cds_WP_001982414.1_923	26.389	288	387
WP_000516588.1	lcl|NZ_JQPY01000118.1_cds_WP_000841462.1_2914	29.808	104	206
WP_000516588.1	lcl|NZ_JQPY01000009.1_cds_JG90_RS01540_298	23.478	115	206
WP_001230564.1	lcl|NZ_JQPY01000072.1_cds_WP_001136118.1_2070	36.578	339	344
WP_001230564.1	lcl|NZ_JQPY01000072.1_cds_WP_002189187.1_2089	37.681	276	344
WP_001230564.1	lcl|NZ_JQPY01000133.1_cds_WP_001011673.1_3039	37.722	281	344
WP_001230564.1	lcl|NZ_JQPY01000072.1_cds_WP_001136118.1_2070	36.578	339	344
WP_001230564.1	lcl|NZ_JQPY01000072.1_cds_WP_002189187.1_2089	37.681	276	344
WP_001230564.1	lcl|NZ_JQPY01000133.1_cds_WP_001011673.1_3039	37.722	281	344
WP_000800438.1	lcl|NZ_JQPY01000072.1_cds_WP_061243593.1_2117	31.963	219	351
WP_000800438.1	lcl|NZ_JQPY01000072.1_cds_WP_000842260.1_2137	31.183	186	351
WP_000800438.1	lcl|NZ_JQPY01000022.1_cds_WP_000371240.1_877	32.184	87	351
WP_000800438.1	lcl|NZ_JQPY01000072.1_cds_WP_061243593.1_2117	31.963	219	351
WP_000800438.1	lcl|NZ_JQPY01000072.1_cds_WP_000842260.1_2137	31.183	186	351
WP_000800438.1	lcl|NZ_JQPY01000022.1_cds_WP_000371240.1_877	32.184	87	351
WP_000582619.1	lcl|NZ_JQPY01000072.1_cds_WP_001136118.1_2070	34.663	326	753
WP_000582619.1	lcl|NZ_JQPY01000072.1_cds_WP_002189187.1_2089	32.302	291	753
WP_000582619.1	lcl|NZ_JQPY01000133.1_cds_WP_001011673.1_3039	32.615	325	753
WP_000582619.1	lcl|NZ_JQPY01000072.1_cds_WP_001136118.1_2070	34.663	326	753
WP_000582619.1	lcl|NZ_JQPY01000072.1_cds_WP_002189187.1_2089	32.302	291	753
WP_000582619.1	lcl|NZ_JQPY01000133.1_cds_WP_001011673.1_3039	32.615	325	753
WP_000582619.1	lcl|NZ_JQPY01000072.1_cds_WP_001136118.1_2070	34.663	326	753
WP_000582619.1	lcl|NZ_JQPY01000072.1_cds_WP_002189187.1_2089	32.302	291	753
WP_000582619.1	lcl|NZ_JQPY01000133.1_cds_WP_001011673.1_3039	32.615	325	753
WP_000582619.1	lcl|NZ_JQPY01000072.1_cds_WP_001136118.1_2070	34.663	326	753
WP_000582619.1	lcl|NZ_JQPY01000072.1_cds_WP_002189187.1_2089	32.302	291	753
WP_000582619.1	lcl|NZ_JQPY01000133.1_cds_WP_001011673.1_3039	32.615	325	753
WP_000346036.1	lcl|NZ_JQPY01000041.1_cds_WP_002119816.1_1411	28.389	391	394
WP_000346036.1	lcl|NZ_JQPY01000072.1_cds_WP_000575178.1_2130	29.859	355	394
WP_000346036.1	lcl|NZ_JQPY01000072.1_cds_WP_000041233.1_2077	29.114	395	394
WP_000346036.1	lcl|NZ_JQPY01000072.1_cds_WP_002078520.1_2092	27.034	381	394
WP_000346036.1	lcl|NZ_JQPY01000072.1_cds_WP_001117632.1_2074	27.978	361	394
WP_000346036.1	lcl|NZ_JQPY01000150.1_cds_WP_000538749.1_3210	27.099	262	394
WP_000346036.1	lcl|NZ_JQPY01000023.1_cds_WP_001982414.1_923	26.394	269	394
WP_001046757.1	lcl|NZ_JQPY01000072.1_cds_WP_000256648.1_2076	31.298	131	209
WP_001046757.1	lcl|NZ_JQPY01000002.1_cds_WP_000721859.1_109	29.070	86	209
WP_000202825.1	lcl|NZ_JQPY01000072.1_cds_WP_000020777.1_2068	43.343	353	355
WP_000202825.1	lcl|NZ_JQPY01000033.1_cds_WP_001122024.1_1225	25.701	214	355
WP_002082140.1	lcl|NZ_JQPY01000162.1_cds_WP_061231906.1_3344	30.496	141	287
WP_002082140.1	lcl|NZ_JQPY01000022.1_cds_WP_001079442.1_843	29.787	188	287
WP_002082140.1	lcl|NZ_JQPY01000036.1_cds_WP_061244701.1_1296	25.749	167	287
WP_002082140.1	lcl|NZ_JQPY01000072.1_cds_WP_002188971.1_2107	26.486	185	287
WP_002082140.1	lcl|NZ_JQPY01000017.1_cds_WP_000402845.1_666	24.091	220	287
WP_000698821.1	lcl|NZ_JQPY01000072.1_cds_JG90_RS10475_2073	44.494	445	602
