WP_000340715.1	lcl|NZ_JADDXL010000008.1_cds_WP_002725873.1_3286	91.860	86	106
WP_000410273.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733579.1_3287	92.994	314	314
WP_000410273.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733534.1_3290	25.078	319	314
WP_000410273.1	lcl|NZ_JADDXL010000013.1_cds_WP_002722638.1_357	22.769	325	314
WP_000410273.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740024.1_3381	24.555	281	314
WP_000410273.1	lcl|NZ_JADDXL010000002.1_cds_WP_002728309.1_1813	25.402	311	314
WP_000410273.1	lcl|NZ_JADDXL010000021.1_cds_WP_002743770.1_1255	22.353	170	314
WP_000410273.1	lcl|NZ_JADDXL010000008.1_cds_WP_016749081.1_3319	22.769	325	314
WP_000604524.1	lcl|NZ_JADDXL010000008.1_cds_WP_026054882.1_3288	85.479	365	365
WP_000884059.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733646.1_3289	95.676	185	185
WP_000884059.1	lcl|NZ_JADDXL010000001.1_cds_WP_002721790.1_1038	36.301	146	185
WP_000646256.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733534.1_3290	98.176	329	329
WP_000646256.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740024.1_3381	31.343	335	329
WP_000646256.1	lcl|NZ_JADDXL010000013.1_cds_WP_002722638.1_357	29.841	315	329
WP_000646256.1	lcl|NZ_JADDXL010000002.1_cds_WP_002728309.1_1813	31.190	311	329
WP_000646256.1	lcl|NZ_JADDXL010000021.1_cds_WP_002743770.1_1255	27.273	341	329
WP_000646256.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733638.1_3327	27.586	348	329
WP_000646256.1	lcl|NZ_JADDXL010000002.1_cds_WP_002728316.1_1810	28.485	330	329
WP_000646256.1	lcl|NZ_JADDXL010000006.1_cds_WP_002741146.1_3143	29.167	312	329
WP_000646256.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733546.1_3356	25.373	268	329
WP_000646256.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740721.1_3293	29.316	307	329
WP_000646256.1	lcl|NZ_JADDXL010000006.1_cds_WP_002732331.1_3054	25.959	339	329
WP_000646256.1	lcl|NZ_JADDXL010000008.1_cds_WP_002744551.1_3321	28.889	270	329
WP_000646256.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733579.1_3287	27.309	249	329
WP_000646256.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733698.1_3364	26.642	274	329
WP_000646256.1	lcl|NZ_JADDXL010000008.1_cds_WP_016749081.1_3319	23.659	317	329
WP_000646256.1	lcl|NZ_JADDXL010000051.1_cds_WP_002740236.1_2800	27.509	269	329
WP_000646256.1	lcl|NZ_JADDXL010000007.1_cds_WP_002721725.1_3198	24.926	337	329
WP_000646256.1	lcl|NZ_JADDXL010000017.1_cds_WP_002739935.1_725	27.711	249	329
WP_000646256.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733757.1_3354	31.034	174	329
WP_000774263.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733627.1_3291	92.884	267	267
WP_000774263.1	lcl|NZ_JADDXL010000008.1_cds_WP_002738295.1_3353	24.701	251	267
WP_000774263.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740926.1_3332	24.786	234	267
WP_000774263.1	lcl|NZ_JADDXL010000008.1_cds_WP_002727921.1_3382	26.455	189	267
WP_000774263.1	lcl|NZ_JADDXL010000044.1_cds_WP_002729040.1_2579	33.636	110	267
WP_000774263.1	lcl|NZ_JADDXL010000021.1_cds_WP_002729513.1_1256	26.455	189	267
WP_000774263.1	lcl|NZ_JADDXL010000031.1_cds_WP_002766579.1_2011	26.344	186	267
WP_002163445.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740779.1_3292	96.071	509	509
WP_002163445.1	lcl|NZ_JADDXL010000010.1_cds_WP_002728536.1_51	25.826	333	509
WP_002163445.1	lcl|NZ_JADDXL010000010.1_cds_WP_002728534.1_52	31.111	90	509
WP_002163445.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740779.1_3292	96.071	509	509
WP_002163445.1	lcl|NZ_JADDXL010000010.1_cds_WP_002728536.1_51	25.826	333	509
WP_002163445.1	lcl|NZ_JADDXL010000010.1_cds_WP_002728534.1_52	31.111	90	509
WP_001067556.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740721.1_3293	94.848	330	330
WP_001067556.1	lcl|NZ_JADDXL010000002.1_cds_WP_002728309.1_1813	26.740	273	330
WP_001067556.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733534.1_3290	28.990	307	330
WP_001067556.1	lcl|NZ_JADDXL010000008.1_cds_WP_016749081.1_3319	30.317	221	330
WP_001067556.1	lcl|NZ_JADDXL010000013.1_cds_WP_002722638.1_357	27.425	299	330
WP_001067556.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740024.1_3381	26.183	317	330
WP_001067556.1	lcl|NZ_JADDXL010000006.1_cds_WP_002732331.1_3054	27.193	228	330
WP_001067556.1	lcl|NZ_JADDXL010000007.1_cds_WP_002721725.1_3198	24.898	245	330
WP_001067556.1	lcl|NZ_JADDXL010000006.1_cds_WP_002741146.1_3143	27.303	304	330
WP_001067556.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733546.1_3356	25.275	273	330
WP_001067556.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733638.1_3327	25.965	285	330
WP_001067556.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733579.1_3287	24.540	326	330
WP_001067556.1	lcl|NZ_JADDXL010000021.1_cds_WP_002743770.1_1255	24.648	142	330
WP_001067556.1	lcl|NZ_JADDXL010000017.1_cds_WP_002739935.1_725	26.351	296	330
WP_001067556.1	lcl|NZ_JADDXL010000051.1_cds_WP_002740236.1_2800	26.337	243	330
WP_001067556.1	lcl|NZ_JADDXL010000037.1_cds_WP_002739707.1_2237	25.781	128	330
WP_000776640.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740729.1_3296	37.912	546	538
WP_000776640.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740729.1_3296	37.912	546	538
WP_000424609.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740998.1_3297	67.045	264	264
WP_000424609.1	lcl|NZ_JADDXL010000031.1_cds_WP_002742191.1_1980	40.329	243	264
WP_002074065.1	lcl|NZ_JADDXL010000008.1_cds_WP_032853071.1_3298	88.710	310	310
WP_002074065.1	lcl|NZ_JADDXL010000004.1_cds_WP_193823057.1_2678	39.274	303	310
WP_002074065.1	lcl|NZ_JADDXL010000020.1_cds_WP_002727287.1_1183	28.470	281	310
WP_002074065.1	lcl|NZ_JADDXL010000001.1_cds_WP_002727177.1_986	26.244	221	310
WP_002074065.1	lcl|NZ_JADDXL010000008.1_cds_WP_032853071.1_3298	88.710	310	310
WP_002074065.1	lcl|NZ_JADDXL010000004.1_cds_WP_193823057.1_2678	39.274	303	310
WP_002074065.1	lcl|NZ_JADDXL010000020.1_cds_WP_002727287.1_1183	28.470	281	310
WP_002074065.1	lcl|NZ_JADDXL010000001.1_cds_WP_002727177.1_986	26.244	221	310
WP_000479984.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740848.1_3299	93.939	264	264
WP_000715958.1	lcl|NZ_JADDXL010000008.1_cds_WP_032853450.1_3300	95.349	129	131
WP_001088863.1	lcl|NZ_JADDXL010000008.1_cds_WP_004777167.1_3301	97.222	144	144
WP_001088863.1	lcl|NZ_JADDXL010000020.1_cds_WP_026054147.1_1174	41.270	63	144
WP_000517243.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740917.1_3302	95.023	221	221
WP_000517243.1	lcl|NZ_JADDXL010000013.1_cds_WP_011671435.1_386	26.923	78	221
WP_000517243.1	lcl|NZ_JADDXL010000004.1_cds_WP_002727076.1_2771	30.000	110	221
WP_001149938.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740977.1_3314	25.208	361	393
WP_001149938.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740041.1_3338	23.887	247	393
WP_001149938.1	lcl|NZ_JADDXL010000008.1_cds_WP_230456811.1_3305	25.095	263	393
WP_001149938.1	lcl|NZ_JADDXL010000004.1_cds_WP_002740458.1_2772	28.671	143	393
WP_001149938.1	lcl|NZ_JADDXL010000055.1_cds_WP_016749152.1_2864	22.072	222	393
WP_001149938.1	lcl|NZ_JADDXL010000008.1_cds_IQA73_RS05695_3346	27.778	90	393
WP_001149938.1	lcl|NZ_JADDXL010000013.1_cds_WP_011671435.1_386	24.540	163	393
WP_000611594.1	lcl|NZ_JADDXL010000013.1_cds_WP_002727846.1_392	28.966	145	175
WP_001015425.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740977.1_3314	34.146	410	405
WP_001015425.1	lcl|NZ_JADDXL010000055.1_cds_WP_016749152.1_2864	25.000	220	405
WP_001015425.1	lcl|NZ_JADDXL010000004.1_cds_WP_002740458.1_2772	24.590	183	405
WP_000582222.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740861.1_3295	36.000	325	358
WP_000582222.1	lcl|NZ_JADDXL010000044.1_cds_WP_002728994.1_2573	31.135	379	358
WP_000582222.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740826.1_3294	32.113	355	358
WP_000582222.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740294.1_3375	32.566	304	358
WP_000582222.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733737.1_3315	31.894	301	358
WP_000582222.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733599.1_3328	29.111	371	358
WP_000582222.1	lcl|NZ_JADDXL010000006.1_cds_WP_002724641.1_3055	24.661	369	358
WP_000344487.1	lcl|NZ_JADDXL010000010.1_cds_WP_002728407.1_65	24.786	234	308
WP_000344487.1	lcl|NZ_JADDXL010000010.1_cds_WP_002728407.1_65	24.786	234	308
WP_000093099.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733579.1_3287	57.812	64	99
WP_223809837.1	lcl|NZ_JADDXL010000013.1_cds_WP_002727844.1_369	30.392	102	213
WP_223809837.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733696.1_3329	24.074	108	213
WP_223809837.1	lcl|NZ_JADDXL010000002.1_cds_WP_002738903.1_1812	28.777	139	213
WP_001106774.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740804.1_3311	43.603	383	417
WP_000834715.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740724.1_3312	65.017	586	605
WP_000834715.1	lcl|NZ_JADDXL010000008.1_cds_IQA73_RS05580_3323	49.892	461	605
WP_000834715.1	lcl|NZ_JADDXL010000008.1_cds_IQA73_RS05580_3323	34.677	124	605
WP_000834715.1	lcl|NZ_JADDXL010000030.1_cds_WP_002742222.1_1926	35.092	379	605
WP_000834715.1	lcl|NZ_JADDXL010000003.1_cds_WP_002723347.1_2307	39.608	255	605
WP_000834715.1	lcl|NZ_JADDXL010000029.1_cds_WP_002741286.1_1666	45.872	218	605
WP_000834715.1	lcl|NZ_JADDXL010000010.1_cds_WP_032854486.1_41	31.356	236	605
WP_000834715.1	lcl|NZ_JADDXL010000007.1_cds_WP_002730493.1_3167	28.037	214	605
WP_000834715.1	lcl|NZ_JADDXL010000001.1_cds_WP_002721827.1_1039	31.915	235	605
WP_000834715.1	lcl|NZ_JADDXL010000010.1_cds_WP_002728388.1_57	30.357	224	605
WP_000834715.1	lcl|NZ_JADDXL010000005.1_cds_WP_002739451.1_2966	31.416	226	605
WP_000834715.1	lcl|NZ_JADDXL010000017.1_cds_WP_002724740.1_743	27.753	227	605
WP_000834715.1	lcl|NZ_JADDXL010000011.1_cds_WP_002726143.1_177	29.915	234	605
WP_000834715.1	lcl|NZ_JADDXL010000012.1_cds_WP_002734207.1_302	28.270	237	605
WP_000834715.1	lcl|NZ_JADDXL010000014.1_cds_WP_002729133.1_505	29.319	191	605
WP_000834715.1	lcl|NZ_JADDXL010000017.1_cds_WP_002724285.1_764	27.049	244	605
WP_000834715.1	lcl|NZ_JADDXL010000001.1_cds_WP_002729296.1_1058	28.509	228	605
WP_000834715.1	lcl|NZ_JADDXL010000026.1_cds_WP_002723659.1_1518	27.523	218	605
WP_000834715.1	lcl|NZ_JADDXL010000043.1_cds_WP_002738485.1_2543	31.579	190	605
WP_000834715.1	lcl|NZ_JADDXL010000026.1_cds_WP_032853264.1_1527	25.325	154	605
WP_000834715.1	lcl|NZ_JADDXL010000003.1_cds_WP_002735056.1_2392	31.169	77	605
WP_000834715.1	lcl|NZ_JADDXL010000014.1_cds_WP_002729758.1_488	28.571	238	605
WP_000834715.1	lcl|NZ_JADDXL010000018.1_cds_WP_002733736.1_806	25.668	187	605
WP_000834715.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740724.1_3312	65.017	586	605
WP_000834715.1	lcl|NZ_JADDXL010000008.1_cds_IQA73_RS05580_3323	49.892	461	605
WP_000834715.1	lcl|NZ_JADDXL010000008.1_cds_IQA73_RS05580_3323	34.677	124	605
WP_000834715.1	lcl|NZ_JADDXL010000030.1_cds_WP_002742222.1_1926	35.092	379	605
WP_000834715.1	lcl|NZ_JADDXL010000003.1_cds_WP_002723347.1_2307	39.608	255	605
WP_000834715.1	lcl|NZ_JADDXL010000029.1_cds_WP_002741286.1_1666	45.872	218	605
WP_000834715.1	lcl|NZ_JADDXL010000010.1_cds_WP_032854486.1_41	31.356	236	605
WP_000834715.1	lcl|NZ_JADDXL010000007.1_cds_WP_002730493.1_3167	28.037	214	605
WP_000834715.1	lcl|NZ_JADDXL010000001.1_cds_WP_002721827.1_1039	31.915	235	605
WP_000834715.1	lcl|NZ_JADDXL010000010.1_cds_WP_002728388.1_57	30.357	224	605
WP_000834715.1	lcl|NZ_JADDXL010000005.1_cds_WP_002739451.1_2966	31.416	226	605
WP_000834715.1	lcl|NZ_JADDXL010000017.1_cds_WP_002724740.1_743	27.753	227	605
WP_000834715.1	lcl|NZ_JADDXL010000011.1_cds_WP_002726143.1_177	29.915	234	605
WP_000834715.1	lcl|NZ_JADDXL010000012.1_cds_WP_002734207.1_302	28.270	237	605
WP_000834715.1	lcl|NZ_JADDXL010000014.1_cds_WP_002729133.1_505	29.319	191	605
WP_000834715.1	lcl|NZ_JADDXL010000017.1_cds_WP_002724285.1_764	27.049	244	605
WP_000834715.1	lcl|NZ_JADDXL010000001.1_cds_WP_002729296.1_1058	28.509	228	605
WP_000834715.1	lcl|NZ_JADDXL010000026.1_cds_WP_002723659.1_1518	27.523	218	605
WP_000834715.1	lcl|NZ_JADDXL010000043.1_cds_WP_002738485.1_2543	31.579	190	605
WP_000834715.1	lcl|NZ_JADDXL010000026.1_cds_WP_032853264.1_1527	25.325	154	605
WP_000834715.1	lcl|NZ_JADDXL010000003.1_cds_WP_002735056.1_2392	31.169	77	605
WP_000834715.1	lcl|NZ_JADDXL010000014.1_cds_WP_002729758.1_488	28.571	238	605
WP_000834715.1	lcl|NZ_JADDXL010000018.1_cds_WP_002733736.1_806	25.668	187	605
WP_000799638.1	lcl|NZ_JADDXL010000008.1_cds_WP_002738232.1_3320	44.828	116	142
WP_000799638.1	lcl|NZ_JADDXL010000008.1_cds_WP_002727923.1_3374	33.333	135	142
WP_001206409.1	lcl|NZ_JADDXL010000008.1_cds_WP_230456811.1_3305	30.201	149	244
WP_001206409.1	lcl|NZ_JADDXL010000004.1_cds_WP_002740458.1_2772	28.824	170	244
WP_001206409.1	lcl|NZ_JADDXL010000004.1_cds_WP_002727076.1_2771	32.692	104	244
WP_001206409.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740917.1_3302	30.097	103	244
WP_001206409.1	lcl|NZ_JADDXL010000008.1_cds_IQA73_RS17385_3303	22.481	129	244
WP_000579821.1	lcl|NZ_JADDXL010000009.1_cds_WP_002731944.1_3449	32.817	323	315
WP_000579821.1	lcl|NZ_JADDXL010000011.1_cds_WP_002726501.1_158	28.431	102	315
WP_000132016.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733672.1_3324	87.168	226	228
WP_000132016.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740808.1_3336	39.207	227	228
WP_000132016.1	lcl|NZ_JADDXL010000002.1_cds_WP_002723863.1_1888	32.381	105	228
WP_000600889.1	lcl|NZ_JADDXL010000008.1_cds_IQA73_RS05590_3325	95.161	62	330
WP_000600889.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733534.1_3290	31.034	319	330
WP_000600889.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740024.1_3381	29.167	336	330
WP_000600889.1	lcl|NZ_JADDXL010000006.1_cds_WP_002741146.1_3143	28.797	316	330
WP_000600889.1	lcl|NZ_JADDXL010000002.1_cds_WP_002728309.1_1813	28.797	316	330
WP_000600889.1	lcl|NZ_JADDXL010000013.1_cds_WP_002722638.1_357	31.538	260	330
WP_000600889.1	lcl|NZ_JADDXL010000002.1_cds_WP_002728316.1_1810	24.922	321	330
WP_000600889.1	lcl|NZ_JADDXL010000021.1_cds_WP_002743770.1_1255	25.075	335	330
WP_000600889.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733638.1_3327	23.460	341	330
WP_000600889.1	lcl|NZ_JADDXL010000008.1_cds_WP_002740721.1_3293	27.068	266	330
WP_000600889.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733757.1_3354	29.603	277	330
WP_000600889.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733698.1_3364	29.798	198	330
WP_000600889.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733579.1_3287	22.909	275	330
WP_000600889.1	lcl|NZ_JADDXL010000006.1_cds_WP_002732331.1_3054	28.358	201	330
WP_000600889.1	lcl|NZ_JADDXL010000008.1_cds_WP_002733546.1_3356	24.828	290	330
WP_000600889.1	lcl|NZ_JADDXL010000008.1_cds_WP_002744551.1_3321	25.475	263	330
