WP_000340715.1	lcl|NZ_RQFT01000015.1_cds_WP_135594790.1_3449	63.514	74	106
WP_000410273.1	lcl|NZ_RQFT01000015.1_cds_WP_135771956.1_3450	81.529	314	314
WP_000410273.1	lcl|NZ_RQFT01000003.1_cds_WP_135753425.1_516	23.765	324	314
WP_000410273.1	lcl|NZ_RQFT01000015.1_cds_WP_135771987.1_3504	23.453	307	314
WP_000410273.1	lcl|NZ_RQFT01000015.1_cds_WP_135754283.1_3502	23.741	278	314
WP_000410273.1	lcl|NZ_RQFT01000001.1_cds_WP_135753811.1_3194	24.118	170	314
WP_000410273.1	lcl|NZ_RQFT01000017.1_cds_WP_135740844.1_3567	22.812	320	314
WP_000884059.1	lcl|NZ_RQFT01000015.1_cds_WP_135754301.1_3482	31.088	193	185
WP_000884059.1	lcl|NZ_RQFT01000011.1_cds_WP_135741918.1_1665	30.000	170	185
WP_000646256.1	lcl|NZ_RQFT01000015.1_cds_WP_135754283.1_3502	32.558	301	329
WP_000646256.1	lcl|NZ_RQFT01000015.1_cds_WP_135771987.1_3504	32.550	298	329
WP_000646256.1	lcl|NZ_RQFT01000003.1_cds_WP_135753425.1_516	31.210	314	329
WP_000646256.1	lcl|NZ_RQFT01000017.1_cds_WP_135740844.1_3567	30.392	306	329
WP_000646256.1	lcl|NZ_RQFT01000001.1_cds_WP_135753811.1_3194	29.326	341	329
WP_000646256.1	lcl|NZ_RQFT01000003.1_cds_WP_135770028.1_127	28.972	321	329
WP_000646256.1	lcl|NZ_RQFT01000003.1_cds_WP_135740016.1_489	28.479	309	329
WP_000646256.1	lcl|NZ_RQFT01000015.1_cds_WP_135771956.1_3450	28.302	318	329
WP_000646256.1	lcl|NZ_RQFT01000015.1_cds_WP_135771983.1_3495	22.472	267	329
WP_000646256.1	lcl|NZ_RQFT01000003.1_cds_WP_135770060.1_180	25.100	251	329
WP_000646256.1	lcl|NZ_RQFT01000015.1_cds_WP_135771982.1_3492	37.302	126	329
WP_000646256.1	lcl|NZ_RQFT01000015.1_cds_WP_135771988.1_3506	25.769	260	329
WP_000646256.1	lcl|NZ_RQFT01000001.1_cds_WP_208730825.1_3205	24.351	308	329
WP_000646256.1	lcl|NZ_RQFT01000003.1_cds_WP_135739943.1_568	28.112	249	329
WP_000646256.1	lcl|NZ_RQFT01000011.1_cds_WP_135771513.1_2023	24.542	273	329
WP_000646256.1	lcl|NZ_RQFT01000003.1_cds_WP_135770054.1_172	22.761	268	329
WP_000646256.1	lcl|NZ_RQFT01000003.1_cds_WP_135770351.1_857	25.698	179	329
WP_000774263.1	lcl|NZ_RQFT01000015.1_cds_WP_135754282.1_3503	26.939	245	267
WP_000774263.1	lcl|NZ_RQFT01000015.1_cds_WP_135754290.1_3494	27.404	208	267
WP_000774263.1	lcl|NZ_RQFT01000011.1_cds_WP_135754241.1_1962	23.372	261	267
WP_000774263.1	lcl|NZ_RQFT01000003.1_cds_WP_135770010.1_61	27.011	174	267
WP_000774263.1	lcl|NZ_RQFT01000001.1_cds_WP_135753812.1_3193	28.497	193	267
WP_002163445.1	lcl|NZ_RQFT01000011.1_cds_WP_135771370.1_1687	24.924	329	509
WP_002163445.1	lcl|NZ_RQFT01000011.1_cds_WP_135741940.1_1688	28.302	106	509
WP_002163445.1	lcl|NZ_RQFT01000011.1_cds_WP_135771370.1_1687	24.924	329	509
WP_002163445.1	lcl|NZ_RQFT01000011.1_cds_WP_135741940.1_1688	28.302	106	509
WP_001067556.1	lcl|NZ_RQFT01000015.1_cds_WP_135754283.1_3502	24.074	270	330
WP_001067556.1	lcl|NZ_RQFT01000003.1_cds_WP_135740016.1_489	27.726	321	330
WP_001067556.1	lcl|NZ_RQFT01000017.1_cds_WP_135740844.1_3567	24.460	278	330
WP_001067556.1	lcl|NZ_RQFT01000003.1_cds_WP_135753425.1_516	28.261	276	330
WP_001067556.1	lcl|NZ_RQFT01000003.1_cds_WP_135770060.1_180	28.326	233	330
WP_001067556.1	lcl|NZ_RQFT01000003.1_cds_WP_135770054.1_172	26.357	258	330
WP_001067556.1	lcl|NZ_RQFT01000012.1_cds_WP_135771630.1_1067	27.215	158	330
WP_001067556.1	lcl|NZ_RQFT01000003.1_cds_WP_135739943.1_568	25.118	211	330
WP_001067556.1	lcl|NZ_RQFT01000015.1_cds_WP_135771983.1_3495	23.792	269	330
WP_001067556.1	lcl|NZ_RQFT01000001.1_cds_WP_135753811.1_3194	22.742	299	330
WP_001067556.1	lcl|NZ_RQFT01000003.1_cds_WP_135770351.1_857	25.561	223	330
WP_001067556.1	lcl|NZ_RQFT01000015.1_cds_WP_135771956.1_3450	24.167	240	330
WP_001067556.1	lcl|NZ_RQFT01000003.1_cds_WP_135770028.1_127	29.139	151	330
WP_000424609.1	lcl|NZ_RQFT01000007.1_cds_WP_135741060.1_2295	38.340	253	264
WP_000424609.1	lcl|NZ_RQFT01000008.1_cds_WP_135770891.1_2603	25.882	170	264
WP_002074065.1	lcl|NZ_RQFT01000003.1_cds_WP_135739768.1_761	39.867	301	310
WP_002074065.1	lcl|NZ_RQFT01000008.1_cds_WP_135770891.1_2603	29.642	307	310
WP_002074065.1	lcl|NZ_RQFT01000011.1_cds_WP_135741862.1_1601	24.427	262	310
WP_002074065.1	lcl|NZ_RQFT01000003.1_cds_WP_135739768.1_761	39.867	301	310
WP_002074065.1	lcl|NZ_RQFT01000008.1_cds_WP_135770891.1_2603	29.642	307	310
WP_002074065.1	lcl|NZ_RQFT01000011.1_cds_WP_135741862.1_1601	24.427	262	310
WP_001088863.1	lcl|NZ_RQFT01000008.1_cds_WP_135740703.1_2519	35.780	109	144
WP_000517243.1	lcl|NZ_RQFT01000011.1_cds_WP_135771324.1_1578	29.000	100	221
WP_000517243.1	lcl|NZ_RQFT01000007.1_cds_WP_135770597.1_2348	28.571	84	221
WP_000517243.1	lcl|NZ_RQFT01000001.1_cds_WP_135769890.1_3229	33.333	159	221
WP_001149938.1	lcl|NZ_RQFT01000015.1_cds_WP_135754304.1_3479	28.966	145	393
WP_001149938.1	lcl|NZ_RQFT01000015.1_cds_WP_135754294.1_3489	22.581	217	393
WP_001149938.1	lcl|NZ_RQFT01000011.1_cds_WP_135771323.1_1577	25.874	143	393
WP_001149938.1	lcl|NZ_RQFT01000015.1_cds_WP_135742359.1_3357	25.342	146	393
WP_000611594.1	lcl|NZ_RQFT01000003.1_cds_WP_135770121.1_306	32.857	140	175
WP_001015425.1	lcl|NZ_RQFT01000012.1_cds_WP_135771725.1_1250	24.000	225	405
WP_001015425.1	lcl|NZ_RQFT01000015.1_cds_WP_135754294.1_3489	28.000	100	405
WP_001015425.1	lcl|NZ_RQFT01000011.1_cds_WP_135771323.1_1577	25.217	230	405
WP_000582222.1	lcl|NZ_RQFT01000015.1_cds_WP_135771964.1_3462	37.241	290	358
WP_000582222.1	lcl|NZ_RQFT01000015.1_cds_WP_135771959.1_3453	27.792	385	358
WP_000582222.1	lcl|NZ_RQFT01000003.1_cds_WP_135740232.1_245	26.823	384	358
WP_000582222.1	lcl|NZ_RQFT01000015.1_cds_WP_135754307.1_3476	31.250	272	358
WP_000582222.1	lcl|NZ_RQFT01000007.1_cds_WP_135770487.1_2244	24.934	377	358
WP_000582222.1	lcl|NZ_RQFT01000012.1_cds_WP_135771618.1_1044	30.120	249	358
WP_000344487.1	lcl|NZ_RQFT01000015.1_cds_WP_135754326.1_3457	28.244	131	308
WP_000344487.1	lcl|NZ_RQFT01000015.1_cds_WP_135754326.1_3457	28.244	131	308
WP_000093099.1	lcl|NZ_RQFT01000015.1_cds_WP_135771956.1_3450	48.193	83	99
WP_000834715.1	lcl|NZ_RQFT01000003.1_cds_WP_135740247.1_227	41.935	248	605
WP_000834715.1	lcl|NZ_RQFT01000007.1_cds_WP_135741237.1_2091	33.505	388	605
WP_000834715.1	lcl|NZ_RQFT01000003.1_cds_WP_135770112.1_289	45.749	247	605
WP_000834715.1	lcl|NZ_RQFT01000017.1_cds_WP_135772029.1_3573	36.957	322	605
WP_000834715.1	lcl|NZ_RQFT01000015.1_cds_WP_167481826.1_3452	33.146	356	605
WP_000834715.1	lcl|NZ_RQFT01000017.1_cds_WP_135772030.1_3575	39.738	229	605
WP_000834715.1	lcl|NZ_RQFT01000010.1_cds_WP_135752919.1_3057	31.984	247	605
WP_000834715.1	lcl|NZ_RQFT01000011.1_cds_WP_135742477.1_1693	29.730	222	605
WP_000834715.1	lcl|NZ_RQFT01000007.1_cds_WP_135740946.1_2427	32.743	226	605
WP_000834715.1	lcl|NZ_RQFT01000011.1_cds_WP_135742140.1_1907	29.555	247	605
WP_000834715.1	lcl|NZ_RQFT01000008.1_cds_WP_135771012.1_2733	27.237	257	605
