WP_000340715.1	lcl|NZ_AHQO01000151.1_cds_WP_000340715.1_2127	100.000	86	106
WP_000410273.1	lcl|NZ_AHQO01000151.1_cds_WP_000410273.1_2128	100.000	314	314
WP_000410273.1	lcl|NZ_AHQO01000151.1_cds_WP_000093099.1_2148	46.988	83	314
WP_000410273.1	lcl|NZ_AHQO01000151.1_cds_WP_000646250.1_2131	25.705	319	314
WP_000410273.1	lcl|NZ_AHQO01000096.1_cds_WP_000744700.1_2911	24.691	324	314
WP_000410273.1	lcl|NZ_AHQO01000151.1_cds_WP_000600889.1_2157	25.269	186	314
WP_000410273.1	lcl|NZ_AHQO01000448.1_cds_WP_000723090.1_118	23.958	288	314
WP_000410273.1	lcl|NZ_AHQO01000151.1_cds_WP_001067557.1_2134	24.695	328	314
WP_000604524.1	lcl|NZ_AHQO01000151.1_cds_WP_000604524.1_2129	99.726	365	365
WP_000884059.1	lcl|NZ_AHQO01000151.1_cds_WP_000884059.1_2130	100.000	185	185
WP_000884059.1	lcl|NZ_AHQO01000304.1_cds_WP_000351733.1_786	40.000	140	185
WP_000646255.1	lcl|NZ_AHQO01000151.1_cds_WP_000646250.1_2131	98.480	329	329
WP_000646255.1	lcl|NZ_AHQO01000096.1_cds_WP_000744700.1_2911	32.063	315	329
WP_000646255.1	lcl|NZ_AHQO01000448.1_cds_WP_000723090.1_118	31.045	335	329
WP_000646255.1	lcl|NZ_AHQO01000151.1_cds_WP_000600889.1_2157	34.109	258	329
WP_000646255.1	lcl|NZ_AHQO01000288.1_cds_WP_001984071.1_900	31.475	305	329
WP_000646255.1	lcl|NZ_AHQO01000098.1_cds_WP_000649925.1_2858	30.183	328	329
WP_000646255.1	lcl|NZ_AHQO01000299.1_cds_WP_000709511.1_813	29.538	325	329
WP_000646255.1	lcl|NZ_AHQO01000151.1_cds_WP_000601375.1_2184	25.091	275	329
WP_000646255.1	lcl|NZ_AHQO01000151.1_cds_WP_001067557.1_2134	30.350	257	329
WP_000646255.1	lcl|NZ_AHQO01000086.1_cds_WP_000688695.1_3152	28.975	283	329
WP_000646255.1	lcl|NZ_AHQO01000151.1_cds_WP_000475904.1_2193	27.737	274	329
WP_000646255.1	lcl|NZ_AHQO01000151.1_cds_WP_000410273.1_2128	26.019	319	329
WP_000646255.1	lcl|NZ_AHQO01000091.1_cds_WP_001074785.1_3024	29.057	265	329
WP_000646255.1	lcl|NZ_AHQO01000106.1_cds_WP_001003555.1_2739	25.148	338	329
WP_000646255.1	lcl|NZ_AHQO01000151.1_cds_WP_000487322.1_2182	27.077	325	329
WP_000774259.1	lcl|NZ_AHQO01000151.1_cds_WP_000774262.1_2132	98.127	267	267
WP_000774259.1	lcl|NZ_AHQO01000151.1_cds_WP_000859505.1_2181	25.820	244	267
WP_000774259.1	lcl|NZ_AHQO01000151.1_cds_WP_000800438.1_2162	24.786	234	267
WP_000774259.1	lcl|NZ_AHQO01000448.1_cds_WP_000842260.1_119	26.316	190	267
WP_000774259.1	lcl|NZ_AHQO01000422.1_cds_WP_000667727.1_366	31.818	110	267
WP_000774259.1	lcl|NZ_AHQO01000139.1_cds_WP_000805357.1_2336	26.190	210	267
WP_000612799.1	lcl|NZ_AHQO01000151.1_cds_WP_000612797.1_2133	98.821	509	509
WP_000612799.1	lcl|NZ_AHQO01000007.1_cds_WP_000291591.1_3729	26.606	327	509
WP_000612799.1	lcl|NZ_AHQO01000007.1_cds_WP_000364507.1_3728	31.111	90	509
WP_000612799.1	lcl|NZ_AHQO01000151.1_cds_WP_000612797.1_2133	98.821	509	509
WP_000612799.1	lcl|NZ_AHQO01000007.1_cds_WP_000291591.1_3729	26.606	327	509
WP_000612799.1	lcl|NZ_AHQO01000007.1_cds_WP_000364507.1_3728	31.111	90	509
WP_001067557.1	lcl|NZ_AHQO01000151.1_cds_WP_001067557.1_2134	100.000	330	330
WP_001067557.1	lcl|NZ_AHQO01000151.1_cds_WP_000646250.1_2131	28.664	307	330
WP_001067557.1	lcl|NZ_AHQO01000151.1_cds_WP_000600889.1_2157	26.316	266	330
WP_001067557.1	lcl|NZ_AHQO01000288.1_cds_WP_001984071.1_900	25.735	272	330
WP_001067557.1	lcl|NZ_AHQO01000106.1_cds_WP_001003555.1_2739	28.395	243	330
WP_001067557.1	lcl|NZ_AHQO01000096.1_cds_WP_000744700.1_2911	26.812	276	330
WP_001067557.1	lcl|NZ_AHQO01000448.1_cds_WP_000723090.1_118	23.724	333	330
WP_001067557.1	lcl|NZ_AHQO01000098.1_cds_WP_000649925.1_2858	28.854	253	330
WP_001067557.1	lcl|NZ_AHQO01000086.1_cds_WP_000688695.1_3152	25.681	257	330
WP_001067557.1	lcl|NZ_AHQO01000151.1_cds_WP_000601375.1_2184	26.545	275	330
WP_001067557.1	lcl|NZ_AHQO01000151.1_cds_WP_000410273.1_2128	24.695	328	330
WP_001198107.1	lcl|NZ_AHQO01000151.1_cds_WP_001198107.1_2135	100.000	366	366
WP_001198107.1	lcl|NZ_AHQO01000151.1_cds_WP_000608295.1_2136	39.726	365	366
WP_001198107.1	lcl|NZ_AHQO01000151.1_cds_WP_000575178.1_2204	34.262	359	366
WP_001198107.1	lcl|NZ_AHQO01000331.1_cds_WP_001281953.1_694	27.441	379	366
WP_001198107.1	lcl|NZ_AHQO01000151.1_cds_WP_000346036.1_2165	28.090	356	366
WP_001198107.1	lcl|NZ_AHQO01000151.1_cds_WP_000582222.1_2146	31.111	360	366
WP_001198107.1	lcl|NZ_AHQO01000271.1_cds_WP_000538752.1_1012	29.692	357	366
WP_001198107.1	lcl|NZ_AHQO01000151.1_cds_WP_000947844.1_2158	26.667	345	366
WP_001198107.1	lcl|NZ_AHQO01000111.1_cds_WP_001982414.1_2681	31.579	190	366
WP_000608291.1	lcl|NZ_AHQO01000151.1_cds_WP_000608295.1_2136	99.455	367	367
WP_000608291.1	lcl|NZ_AHQO01000151.1_cds_WP_001198107.1_2135	39.452	365	367
WP_000608291.1	lcl|NZ_AHQO01000151.1_cds_WP_000575178.1_2204	36.856	369	367
WP_000608291.1	lcl|NZ_AHQO01000271.1_cds_WP_000538752.1_1012	30.189	371	367
WP_000608291.1	lcl|NZ_AHQO01000151.1_cds_WP_000582222.1_2146	36.278	317	367
WP_000608291.1	lcl|NZ_AHQO01000331.1_cds_WP_001281953.1_694	30.208	384	367
WP_000608291.1	lcl|NZ_AHQO01000151.1_cds_WP_000346036.1_2165	24.734	376	367
WP_000608291.1	lcl|NZ_AHQO01000151.1_cds_WP_000947844.1_2158	26.404	356	367
WP_000608291.1	lcl|NZ_AHQO01000111.1_cds_WP_001982414.1_2681	25.698	358	367
WP_000689739.1	lcl|NZ_AHQO01000151.1_cds_WP_000689743.1_2137	99.081	544	544
WP_000689739.1	lcl|NZ_AHQO01000151.1_cds_WP_000689743.1_2137	99.081	544	544
WP_000342716.1	lcl|NZ_AHQO01000151.1_cds_WP_000342713.1_2138	99.623	265	265
WP_000342716.1	lcl|NZ_AHQO01000429.1_cds_WP_001002663.1_275	44.856	243	265
WP_001246623.1	lcl|NZ_AHQO01000151.1_cds_WP_001246618.1_2139	95.806	310	310
WP_001246623.1	lcl|NZ_AHQO01000118.1_cds_WP_000501205.1_2578	38.816	304	310
WP_001246623.1	lcl|NZ_AHQO01000087.1_cds_WP_001183723.1_3131	25.163	306	310
WP_001246623.1	lcl|NZ_AHQO01000414.1_cds_WP_000279894.1_483	24.809	262	310
WP_001246623.1	lcl|NZ_AHQO01000151.1_cds_WP_001246618.1_2139	95.806	310	310
WP_001246623.1	lcl|NZ_AHQO01000118.1_cds_WP_000501205.1_2578	38.816	304	310
WP_001246623.1	lcl|NZ_AHQO01000087.1_cds_WP_001183723.1_3131	25.163	306	310
WP_001246623.1	lcl|NZ_AHQO01000414.1_cds_WP_000279894.1_483	24.809	262	310
WP_000479984.1	lcl|NZ_AHQO01000151.1_cds_WP_000479982.1_2140	99.242	264	264
WP_000715958.1	lcl|NZ_AHQO01000151.1_cds_WP_000715958.1_2141	100.000	131	131
WP_001088861.1	lcl|NZ_AHQO01000151.1_cds_WP_001088866.1_2142	98.611	144	144
WP_001088861.1	lcl|NZ_AHQO01000224.1_cds_WP_002069656.1_1438	42.857	56	144
WP_000517242.1	lcl|NZ_AHQO01000151.1_cds_WP_000517242.1_2143	100.000	221	221
WP_000517242.1	lcl|NZ_AHQO01000147.1_cds_WP_001082180.1_2255	28.205	78	221
WP_000517242.1	lcl|NZ_AHQO01000177.1_cds_WP_001069834.1_1939	27.523	109	221
WP_000221107.1	lcl|NZ_AHQO01000147.1_cds_WP_001082180.1_2255	31.973	147	388
WP_000221107.1	lcl|NZ_AHQO01000177.1_cds_WP_000347681.1_1940	32.867	143	388
WP_000221107.1	lcl|NZ_AHQO01000151.1_cds_WP_002082140.1_2169	33.621	116	388
WP_000221107.1	lcl|NZ_AHQO01000246.1_cds_WP_000402845.1_1197	27.211	147	388
WP_000221107.1	lcl|NZ_AHQO01000151.1_cds_WP_001206409.1_2153	27.211	147	388
WP_000221107.1	lcl|NZ_AHQO01000151.1_cds_WP_001015422.1_2145	24.646	353	388
WP_000275679.1	lcl|NZ_AHQO01000151.1_cds_WP_001106774.1_2150	73.012	415	416
WP_000834719.1	lcl|NZ_AHQO01000151.1_cds_WP_000834715.1_2151	99.669	605	605
WP_000834719.1	lcl|NZ_AHQO01000296.1_cds_WP_000172202.1_840	34.264	394	605
WP_000834719.1	lcl|NZ_AHQO01000217.1_cds_WP_000667646.1_1540	41.870	246	605
WP_000834719.1	lcl|NZ_AHQO01000025.1_cds_WP_000828455.1_3525	44.954	218	605
WP_000834719.1	lcl|NZ_AHQO01000106.1_cds_WP_001052498.1_2760	32.353	238	605
WP_000834719.1	lcl|NZ_AHQO01000007.1_cds_WP_000047473.1_3723	30.942	223	605
WP_000834719.1	lcl|NZ_AHQO01000189.1_cds_WP_000510777.1_1845	30.041	243	605
WP_000834719.1	lcl|NZ_AHQO01000417.1_cds_WP_000598571.1_424	28.205	234	605
WP_000834719.1	lcl|NZ_AHQO01000090.1_cds_WP_000942282.1_3063	27.848	237	605
WP_000834719.1	lcl|NZ_AHQO01000257.1_cds_WP_000666552.1_1094	30.088	226	605
WP_000834719.1	lcl|NZ_AHQO01000409.1_cds_WP_001161019.1_563	28.807	243	605
WP_000834719.1	lcl|NZ_AHQO01000222.1_cds_WP_000619175.1_1503	27.459	244	605
WP_000834719.1	lcl|NZ_AHQO01000028.1_cds_WP_001288326.1_3489	29.688	192	605
WP_000834719.1	lcl|NZ_AHQO01000208.1_cds_WP_000536760.1_1659	32.184	174	605
WP_000834719.1	lcl|NZ_AHQO01000304.1_cds_WP_001089500.1_785	30.085	236	605
WP_000834719.1	lcl|NZ_AHQO01000093.1_cds_WP_001982953.1_2995	24.125	257	605
WP_000834719.1	lcl|NZ_AHQO01000020.1_cds_WP_000184524.1_3565	31.731	208	605
WP_000834719.1	lcl|NZ_AHQO01000097.1_cds_WP_000136057.1_2886	26.484	219	605
WP_000834719.1	lcl|NZ_AHQO01000151.1_cds_WP_000834715.1_2151	99.669	605	605
WP_000834719.1	lcl|NZ_AHQO01000296.1_cds_WP_000172202.1_840	34.264	394	605
WP_000834719.1	lcl|NZ_AHQO01000217.1_cds_WP_000667646.1_1540	41.870	246	605
WP_000834719.1	lcl|NZ_AHQO01000025.1_cds_WP_000828455.1_3525	44.954	218	605
WP_000834719.1	lcl|NZ_AHQO01000106.1_cds_WP_001052498.1_2760	32.353	238	605
WP_000834719.1	lcl|NZ_AHQO01000007.1_cds_WP_000047473.1_3723	30.942	223	605
WP_000834719.1	lcl|NZ_AHQO01000189.1_cds_WP_000510777.1_1845	30.041	243	605
WP_000834719.1	lcl|NZ_AHQO01000417.1_cds_WP_000598571.1_424	28.205	234	605
WP_000834719.1	lcl|NZ_AHQO01000090.1_cds_WP_000942282.1_3063	27.848	237	605
WP_000834719.1	lcl|NZ_AHQO01000257.1_cds_WP_000666552.1_1094	30.088	226	605
WP_000834719.1	lcl|NZ_AHQO01000409.1_cds_WP_001161019.1_563	28.807	243	605
WP_000834719.1	lcl|NZ_AHQO01000222.1_cds_WP_000619175.1_1503	27.459	244	605
WP_000834719.1	lcl|NZ_AHQO01000028.1_cds_WP_001288326.1_3489	29.688	192	605
WP_000834719.1	lcl|NZ_AHQO01000208.1_cds_WP_000536760.1_1659	32.184	174	605
WP_000834719.1	lcl|NZ_AHQO01000304.1_cds_WP_001089500.1_785	30.085	236	605
WP_000834719.1	lcl|NZ_AHQO01000093.1_cds_WP_001982953.1_2995	24.125	257	605
WP_000834719.1	lcl|NZ_AHQO01000020.1_cds_WP_000184524.1_3565	31.731	208	605
WP_000834719.1	lcl|NZ_AHQO01000097.1_cds_WP_000136057.1_2886	26.484	219	605
WP_000799637.1	lcl|NZ_AHQO01000151.1_cds_WP_000799638.1_2152	99.296	142	142
WP_000799637.1	lcl|NZ_AHQO01000151.1_cds_WP_000343398.1_2203	31.655	139	142
WP_001206408.1	lcl|NZ_AHQO01000151.1_cds_WP_001206409.1_2153	99.590	244	244
WP_001206408.1	lcl|NZ_AHQO01000177.1_cds_WP_000347681.1_1940	25.000	152	244
WP_001206408.1	lcl|NZ_AHQO01000177.1_cds_WP_001069834.1_1939	30.357	168	244
WP_001206408.1	lcl|NZ_AHQO01000151.1_cds_WP_000661932.1_2178	32.075	106	244
WP_000579813.1	lcl|NZ_AHQO01000151.1_cds_WP_000579813.1_2154	100.000	304	315
WP_000579813.1	lcl|NZ_AHQO01000237.1_cds_WP_000840858.1_1301	32.484	314	315
WP_000579813.1	lcl|NZ_AHQO01000113.1_cds_WP_000868621.1_2644	32.381	105	315
WP_000579813.1	lcl|NZ_AHQO01000448.1_cds_WP_000282880.1_114	30.769	91	315
WP_001052314.1	lcl|NZ_AHQO01000151.1_cds_WP_001052315.1_2155	99.820	557	557
WP_000132018.1	lcl|NZ_AHQO01000151.1_cds_WP_000132016.1_2156	97.807	228	228
WP_000132018.1	lcl|NZ_AHQO01000151.1_cds_WP_001046757.1_2166	35.909	220	228
WP_000132018.1	lcl|NZ_AHQO01000097.1_cds_WP_000721859.1_2892	32.075	106	228
WP_000600891.1	lcl|NZ_AHQO01000151.1_cds_WP_000600889.1_2157	99.697	330	330
WP_000600891.1	lcl|NZ_AHQO01000151.1_cds_WP_000646250.1_2131	31.034	319	330
WP_000600891.1	lcl|NZ_AHQO01000098.1_cds_WP_000649925.1_2858	29.446	343	330
WP_000600891.1	lcl|NZ_AHQO01000448.1_cds_WP_000723090.1_118	28.614	339	330
WP_000600891.1	lcl|NZ_AHQO01000288.1_cds_WP_001984071.1_900	28.391	317	330
WP_000600891.1	lcl|NZ_AHQO01000096.1_cds_WP_000744700.1_2911	28.182	330	330
WP_000600891.1	lcl|NZ_AHQO01000299.1_cds_WP_000709511.1_813	25.234	321	330
WP_000600891.1	lcl|NZ_AHQO01000151.1_cds_WP_001067557.1_2134	26.692	266	330
WP_000600891.1	lcl|NZ_AHQO01000151.1_cds_WP_000487322.1_2182	26.409	337	330
WP_000600891.1	lcl|NZ_AHQO01000151.1_cds_WP_000475904.1_2193	33.333	129	330
WP_000600891.1	lcl|NZ_AHQO01000151.1_cds_WP_000410273.1_2128	23.636	275	330
WP_000600891.1	lcl|NZ_AHQO01000151.1_cds_WP_000601375.1_2184	21.843	293	330
WP_000600891.1	lcl|NZ_AHQO01000106.1_cds_WP_001003555.1_2739	27.222	180	330
WP_000947841.1	lcl|NZ_AHQO01000151.1_cds_WP_000947844.1_2158	95.607	387	387
WP_000947841.1	lcl|NZ_AHQO01000331.1_cds_WP_001281953.1_694	28.796	382	387
WP_000947841.1	lcl|NZ_AHQO01000151.1_cds_WP_000582222.1_2146	29.882	338	387
WP_000947841.1	lcl|NZ_AHQO01000151.1_cds_WP_000575178.1_2204	29.388	245	387
WP_000947841.1	lcl|NZ_AHQO01000151.1_cds_WP_000608295.1_2136	25.843	356	387
WP_000947841.1	lcl|NZ_AHQO01000151.1_cds_WP_001198107.1_2135	26.361	349	387
WP_000947841.1	lcl|NZ_AHQO01000151.1_cds_WP_000346036.1_2165	26.102	295	387
WP_000947841.1	lcl|NZ_AHQO01000271.1_cds_WP_000538752.1_1012	28.251	223	387
WP_000947841.1	lcl|NZ_AHQO01000111.1_cds_WP_001982414.1_2681	26.502	283	387
WP_000516590.1	lcl|NZ_AHQO01000151.1_cds_WP_000516588.1_2159	96.602	206	206
WP_000516590.1	lcl|NZ_AHQO01000158.1_cds_WP_000841462.1_2055	29.808	104	206
WP_000516590.1	lcl|NZ_AHQO01000151.1_cds_WP_223809837.1_2149	22.727	132	206
WP_000516590.1	lcl|NZ_AHQO01000183.1_cds_WP_000007746.1_1901	24.348	115	206
WP_000516590.1	lcl|NZ_AHQO01000288.1_cds_WP_000690880.1_899	21.138	123	206
WP_001230563.1	lcl|NZ_AHQO01000151.1_cds_WP_001230564.1_2160	98.837	344	344
WP_001230563.1	lcl|NZ_AHQO01000151.1_cds_WP_000582618.1_2164	37.879	330	344
WP_001230563.1	lcl|NZ_AHQO01000155.1_cds_WP_001011675.1_2106	38.078	281	344
WP_001230563.1	lcl|NZ_AHQO01000151.1_cds_WP_001230564.1_2160	98.837	344	344
WP_001230563.1	lcl|NZ_AHQO01000151.1_cds_WP_000582618.1_2164	37.879	330	344
WP_001230563.1	lcl|NZ_AHQO01000155.1_cds_WP_001011675.1_2106	38.078	281	344
WP_000823146.1	lcl|NZ_AHQO01000151.1_cds_WP_000823150.1_2161	96.124	387	387
WP_000823146.1	lcl|NZ_AHQO01000151.1_cds_WP_000734456.1_2195	26.897	145	387
WP_000800439.1	lcl|NZ_AHQO01000151.1_cds_WP_000800438.1_2162	99.430	351	351
