WP_000340715.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002725873.1_2097	91.860	86	106
WP_000410273.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669917.1_2096	92.903	310	314
WP_000410273.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669955.1_2047	23.381	278	314
WP_000410273.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011671202.1_3138	22.462	325	314
WP_000410273.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669957.1_2045	25.137	183	314
WP_000410273.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669973.1_2025	24.199	281	314
WP_000410273.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670961.1_2784	25.402	311	314
WP_000410273.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670813.1_2564	22.353	170	314
WP_000884059.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002750963.1_1321	36.301	146	185
WP_000884059.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669938.1_2065	33.898	177	185
WP_000646255.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669955.1_2047	31.153	321	329
WP_000646255.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011671202.1_3138	30.794	315	329
WP_000646255.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669973.1_2025	31.642	335	329
WP_000646255.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670961.1_2784	30.868	311	329
WP_000646255.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669957.1_2045	28.852	305	329
WP_000646255.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670813.1_2564	27.566	341	329
WP_000646255.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011671143.1_3019	30.032	313	329
WP_000646255.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002754065.1_2781	27.879	330	329
WP_000646255.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011671074.1_2930	24.260	338	329
