WP_000340715.1	lcl|NZ_AKWL02000022.1_cds_WP_004753574.1_2636	94.186	86	106
WP_000410273.1	lcl|NZ_AKWL02000022.1_cds_WP_004761722.1_2635	96.497	314	314
WP_000410273.1	lcl|NZ_AKWL02000022.1_cds_WP_004755430.1_2632	25.705	319	314
WP_000410273.1	lcl|NZ_AKWL02000051.1_cds_WP_004753565.1_206	24.691	324	314
WP_000410273.1	lcl|NZ_AKWL02000022.1_cds_WP_004763603.1_2563	23.843	281	314
WP_000410273.1	lcl|NZ_AKWL02000050.1_cds_WP_004751543.1_495	24.359	234	314
WP_000604524.1	lcl|NZ_AKWL02000022.1_cds_WP_004777161.1_2634	94.247	365	365
WP_000884059.1	lcl|NZ_AKWL02000022.1_cds_WP_004753627.1_2633	97.297	185	185
WP_000884059.1	lcl|NZ_AKWL02000041.1_cds_WP_004752075.1_1069	40.714	140	185
WP_000646255.1	lcl|NZ_AKWL02000022.1_cds_WP_004755430.1_2632	97.264	329	329
WP_000646255.1	lcl|NZ_AKWL02000051.1_cds_WP_004753565.1_206	31.429	315	329
WP_000646255.1	lcl|NZ_AKWL02000022.1_cds_WP_004763603.1_2563	30.746	335	329
WP_000646255.1	lcl|NZ_AKWL02000050.1_cds_WP_004751543.1_495	31.169	308	329
WP_000646255.1	lcl|NZ_AKWL02000012.1_cds_WP_004776871.1_3281	30.982	326	329
WP_000646255.1	lcl|NZ_AKWL02000050.1_cds_WP_004751412.1_484	29.846	325	329
WP_000646255.1	lcl|NZ_AKWL02000022.1_cds_WP_004755319.1_2629	29.316	307	329
WP_000646255.1	lcl|NZ_AKWL02000012.1_cds_WP_004754991.1_3426	29.091	275	329
WP_000646255.1	lcl|NZ_AKWL02000022.1_cds_WP_004761722.1_2635	27.239	268	329
WP_000646255.1	lcl|NZ_AKWL02000022.1_cds_WP_002733698.1_2580	27.007	274	329
WP_000646255.1	lcl|NZ_AKWL02000027.1_cds_WP_004777239.1_2382	30.000	180	329
WP_000646255.1	lcl|NZ_AKWL02000039.1_cds_WP_004751780.1_1675	27.925	265	329
WP_000646255.1	lcl|NZ_AKWL02000041.1_cds_WP_004750263.1_1314	25.191	262	329
WP_000646255.1	lcl|NZ_AKWL02000048.1_cds_WP_004768293.1_636	27.823	248	329
WP_000646255.1	lcl|NZ_AKWL02000022.1_cds_WP_004777131.1_2610	23.837	172	329
WP_000774259.1	lcl|NZ_AKWL02000022.1_cds_WP_004758405.1_2631	93.633	267	267
WP_000774259.1	lcl|NZ_AKWL02000022.1_cds_WP_004754191.1_2562	25.926	189	267
WP_000774259.1	lcl|NZ_AKWL02000012.1_cds_WP_004758023.1_3448	27.461	193	267
WP_000774259.1	lcl|NZ_AKWL02000016.1_cds_WP_004758210.1_3058	26.190	210	267
WP_000612799.1	lcl|NZ_AKWL02000022.1_cds_WP_004777106.1_2630	97.053	509	509
WP_000612799.1	lcl|NZ_AKWL02000039.1_cds_WP_004751764.1_1747	27.523	327	509
WP_000612799.1	lcl|NZ_AKWL02000039.1_cds_WP_004767754.1_1746	31.111	90	509
WP_000612799.1	lcl|NZ_AKWL02000022.1_cds_WP_004777106.1_2630	97.053	509	509
WP_000612799.1	lcl|NZ_AKWL02000039.1_cds_WP_004751764.1_1747	27.523	327	509
WP_000612799.1	lcl|NZ_AKWL02000039.1_cds_WP_004767754.1_1746	31.111	90	509
WP_001067557.1	lcl|NZ_AKWL02000022.1_cds_WP_004755319.1_2629	96.364	330	330
WP_001067557.1	lcl|NZ_AKWL02000050.1_cds_WP_004751543.1_495	26.568	271	330
WP_001067557.1	lcl|NZ_AKWL02000022.1_cds_WP_004755430.1_2632	27.541	305	330
WP_001067557.1	lcl|NZ_AKWL02000027.1_cds_WP_004777239.1_2382	27.984	243	330
WP_001067557.1	lcl|NZ_AKWL02000022.1_cds_WP_004763603.1_2563	24.642	349	330
WP_001067557.1	lcl|NZ_AKWL02000051.1_cds_WP_004753565.1_206	26.812	276	330
WP_001067557.1	lcl|NZ_AKWL02000012.1_cds_WP_004776871.1_3281	28.854	253	330
WP_001067557.1	lcl|NZ_AKWL02000012.1_cds_WP_004754991.1_3426	25.551	227	330
WP_001067557.1	lcl|NZ_AKWL02000022.1_cds_WP_004761722.1_2635	25.000	328	330
WP_001198107.1	lcl|NZ_AKWL02000022.1_cds_WP_004754883.1_2628	95.902	366	366
WP_001198107.1	lcl|NZ_AKWL02000022.1_cds_WP_004753525.1_2627	39.178	365	366
WP_001198107.1	lcl|NZ_AKWL02000022.1_cds_WP_004753906.1_2569	33.811	349	366
WP_001198107.1	lcl|NZ_AKWL02000022.1_cds_WP_004754985.1_2609	32.461	382	366
WP_001198107.1	lcl|NZ_AKWL02000012.1_cds_WP_004754030.1_3442	27.968	379	366
WP_001198107.1	lcl|NZ_AKWL02000043.1_cds_WP_004752829.1_866	30.252	357	366
WP_001198107.1	lcl|NZ_AKWL02000006.1_cds_WP_004771239.1_3757	32.105	190	366
WP_000608291.1	lcl|NZ_AKWL02000022.1_cds_WP_004753525.1_2627	96.185	367	367
WP_000608291.1	lcl|NZ_AKWL02000022.1_cds_WP_004754883.1_2628	39.726	365	367
WP_000608291.1	lcl|NZ_AKWL02000022.1_cds_WP_004753906.1_2569	36.261	353	367
WP_000608291.1	lcl|NZ_AKWL02000022.1_cds_WP_004754985.1_2609	32.213	357	367
WP_000608291.1	lcl|NZ_AKWL02000043.1_cds_WP_004752829.1_866	30.352	369	367
WP_000608291.1	lcl|NZ_AKWL02000012.1_cds_WP_004754030.1_3442	30.649	385	367
WP_000608291.1	lcl|NZ_AKWL02000006.1_cds_WP_004771239.1_3757	25.419	358	367
WP_000689739.1	lcl|NZ_AKWL02000022.1_cds_WP_004755296.1_2626	91.544	544	544
WP_000689739.1	lcl|NZ_AKWL02000022.1_cds_WP_004755296.1_2626	91.544	544	544
WP_000342716.1	lcl|NZ_AKWL02000022.1_cds_WP_002740998.1_2625	94.717	265	265
WP_000342716.1	lcl|NZ_AKWL02000006.1_cds_WP_004755702.1_3736	45.344	247	265
WP_001246623.1	lcl|NZ_AKWL02000022.1_cds_WP_004777170.1_2624	94.194	310	310
WP_001246623.1	lcl|NZ_AKWL02000021.1_cds_WP_004751322.1_2907	39.145	304	310
