WP_000340715.1	lcl|NZ_AHOS02000009.1_cds_WP_002725873.1_2257	91.860	86	106
WP_000410273.1	lcl|NZ_AHOS02000009.1_cds_WP_002725867.1_2258	93.226	310	314
WP_000410273.1	lcl|NZ_AHOS02000009.1_cds_WP_002759839.1_2308	23.103	290	314
WP_000410273.1	lcl|NZ_AHOS02000002.1_cds_WP_002722638.1_3103	22.769	325	314
WP_000410273.1	lcl|NZ_AHOS02000040.1_cds_WP_002727919.1_22	24.555	281	314
WP_000410273.1	lcl|NZ_AHOS02000009.1_cds_WP_002725944.1_2310	21.154	312	314
WP_000410273.1	lcl|NZ_AHOS02000039.1_cds_WP_002728309.1_297	25.402	311	314
WP_000410273.1	lcl|NZ_AHOS02000016.1_cds_WP_002729504.1_2002	22.353	170	314
WP_000884059.1	lcl|NZ_AHOS02000017.1_cds_WP_002721790.1_1813	36.301	146	185
WP_000884059.1	lcl|NZ_AHOS02000009.1_cds_WP_002759930.1_2291	33.898	177	185
WP_000646255.1	lcl|NZ_AHOS02000009.1_cds_WP_002759839.1_2308	30.530	321	329
WP_000646255.1	lcl|NZ_AHOS02000040.1_cds_WP_002727919.1_22	30.746	335	329
WP_000646255.1	lcl|NZ_AHOS02000002.1_cds_WP_002722638.1_3103	30.159	315	329
WP_000646255.1	lcl|NZ_AHOS02000039.1_cds_WP_002728309.1_297	30.868	311	329
WP_000646255.1	lcl|NZ_AHOS02000016.1_cds_WP_002729504.1_2002	27.566	341	329
WP_000646255.1	lcl|NZ_AHOS02000009.1_cds_WP_002725944.1_2310	28.710	310	329
WP_000646255.1	lcl|NZ_AHOS02000002.1_cds_WP_002759122.1_3231	29.712	313	329
WP_000646255.1	lcl|NZ_AHOS02000039.1_cds_WP_002728316.1_294	27.879	330	329
WP_000646255.1	lcl|NZ_AHOS02000002.1_cds_WP_002732331.1_3375	25.369	339	329
WP_000646255.1	lcl|NZ_AHOS02000009.1_cds_WP_002725867.1_2258	27.711	249	329
WP_000646255.1	lcl|NZ_AHOS02000009.1_cds_WP_002759862.1_2312	26.642	274	329
WP_000646255.1	lcl|NZ_AHOS02000040.1_cds_WP_002728462.1_223	26.792	265	329
WP_000646255.1	lcl|NZ_AHOS02000002.1_cds_WP_002721725.1_3012	25.076	331	329
WP_000646255.1	lcl|NZ_AHOS02000002.1_cds_WP_002728696.1_2925	27.309	249	329
WP_000774259.1	lcl|NZ_AHOS02000009.1_cds_WP_002725899.1_2309	29.293	198	267
WP_000774259.1	lcl|NZ_AHOS02000040.1_cds_WP_002727921.1_23	26.455	189	267
WP_000774259.1	lcl|NZ_AHOS02000020.1_cds_WP_002758629.1_1490	33.636	110	267
WP_000774259.1	lcl|NZ_AHOS02000016.1_cds_WP_002729513.1_2003	27.225	191	267
WP_000774259.1	lcl|NZ_AHOS02000021.1_cds_WP_002766579.1_1366	25.000	208	267
WP_000612799.1	lcl|NZ_AHOS02000040.1_cds_WP_002728536.1_150	26.791	321	509
WP_000612799.1	lcl|NZ_AHOS02000040.1_cds_WP_002728534.1_151	31.111	90	509
WP_000612799.1	lcl|NZ_AHOS02000040.1_cds_WP_002728536.1_150	26.791	321	509
WP_000612799.1	lcl|NZ_AHOS02000040.1_cds_WP_002728534.1_151	31.111	90	509
WP_001067557.1	lcl|NZ_AHOS02000039.1_cds_WP_002728309.1_297	26.740	273	330
WP_001067557.1	lcl|NZ_AHOS02000009.1_cds_WP_002759839.1_2308	22.909	275	330
WP_001067557.1	lcl|NZ_AHOS02000002.1_cds_WP_002722638.1_3103	27.425	299	330
WP_001067557.1	lcl|NZ_AHOS02000040.1_cds_WP_002727919.1_22	26.183	317	330
WP_001067557.1	lcl|NZ_AHOS02000002.1_cds_WP_002732331.1_3375	27.193	228	330
WP_001067557.1	lcl|NZ_AHOS02000002.1_cds_WP_002721725.1_3012	24.898	245	330
WP_001067557.1	lcl|NZ_AHOS02000002.1_cds_WP_002759122.1_3231	25.868	317	330
WP_001067557.1	lcl|NZ_AHOS02000016.1_cds_WP_002729504.1_2002	25.352	142	330
WP_001067557.1	lcl|NZ_AHOS02000009.1_cds_WP_002725867.1_2258	23.708	329	330
WP_001067557.1	lcl|NZ_AHOS02000040.1_cds_WP_002728462.1_223	26.639	244	330
WP_001067557.1	lcl|NZ_AHOS02000002.1_cds_WP_002728696.1_2925	26.014	296	330
WP_001067557.1	lcl|NZ_AHOS02000032.1_cds_WP_002739707.1_916	25.781	128	330
WP_001198107.1	lcl|NZ_AHOS02000040.1_cds_WP_002727932.1_16	32.861	353	366
WP_001198107.1	lcl|NZ_AHOS02000009.1_cds_WP_002725894.1_2268	34.202	307	366
WP_001198107.1	lcl|NZ_AHOS02000020.1_cds_WP_002728994.1_1496	27.778	378	366
WP_001198107.1	lcl|NZ_AHOS02000009.1_cds_WP_002759991.1_2285	30.769	390	366
WP_001198107.1	lcl|NZ_AHOS02000009.1_cds_WP_002725930.1_2265	38.350	206	366
WP_001198107.1	lcl|NZ_AHOS02000020.1_cds_WP_002724694.1_1620	30.471	361	366
WP_001198107.1	lcl|NZ_AHOS02000002.1_cds_WP_002724641.1_3374	30.270	185	366
WP_000608291.1	lcl|NZ_AHOS02000040.1_cds_WP_002727932.1_16	37.110	353	367
WP_000608291.1	lcl|NZ_AHOS02000020.1_cds_WP_002724694.1_1620	33.858	381	367
WP_000608291.1	lcl|NZ_AHOS02000009.1_cds_WP_002759991.1_2285	31.989	372	367
WP_000608291.1	lcl|NZ_AHOS02000020.1_cds_WP_002728994.1_1496	30.105	382	367
WP_000608291.1	lcl|NZ_AHOS02000009.1_cds_WP_002725894.1_2268	30.769	338	367
WP_000608291.1	lcl|NZ_AHOS02000009.1_cds_WP_002725930.1_2265	34.322	236	367
WP_000608291.1	lcl|NZ_AHOS02000002.1_cds_WP_002724641.1_3374	26.536	358	367
WP_000342716.1	lcl|NZ_AHOS02000021.1_cds_WP_002722928.1_1397	44.534	247	265
WP_001246623.1	lcl|NZ_AHOS02000034.1_cds_WP_002730863.1_806	39.474	304	310
WP_001246623.1	lcl|NZ_AHOS02000006.1_cds_WP_002727287.1_2461	27.972	286	310
WP_001246623.1	lcl|NZ_AHOS02000017.1_cds_WP_002727177.1_1761	28.571	133	310
WP_001246623.1	lcl|NZ_AHOS02000034.1_cds_WP_002730863.1_806	39.474	304	310
WP_001246623.1	lcl|NZ_AHOS02000006.1_cds_WP_002727287.1_2461	27.972	286	310
WP_001246623.1	lcl|NZ_AHOS02000017.1_cds_WP_002727177.1_1761	28.571	133	310
WP_001088861.1	lcl|NZ_AHOS02000006.1_cds_WP_026054147.1_2451	39.683	63	144
WP_000517242.1	lcl|NZ_AHOS02000002.1_cds_WP_011671435.1_3132	26.923	78	221
WP_000221107.1	lcl|NZ_AHOS02000002.1_cds_WP_011671435.1_3132	31.293	147	388
WP_000221107.1	lcl|NZ_AHOS02000011.1_cds_WP_002732829.1_2176	29.252	147	388
WP_000221107.1	lcl|NZ_AHOS02000038.1_cds_WP_016749152.1_527	25.969	258	388
WP_000221107.1	lcl|NZ_AHOS02000021.1_cds_WP_002766450.1_1357	24.476	143	388
WP_000834719.1	lcl|NZ_AHOS02000021.1_cds_WP_002735243.1_1451	35.356	379	605
WP_000834719.1	lcl|NZ_AHOS02000005.1_cds_WP_002723347.1_2703	39.608	255	605
WP_000834719.1	lcl|NZ_AHOS02000002.1_cds_WP_002741286.1_3188	45.872	218	605
WP_000834719.1	lcl|NZ_AHOS02000009.1_cds_WP_002759923.1_2286	34.783	207	605
WP_000834719.1	lcl|NZ_AHOS02000002.1_cds_WP_002730493.1_2981	28.037	214	605
WP_000834719.1	lcl|NZ_AHOS02000040.1_cds_WP_002722794.1_140	30.932	236	605
WP_000834719.1	lcl|NZ_AHOS02000017.1_cds_WP_002721827.1_1814	31.915	235	605
WP_000834719.1	lcl|NZ_AHOS02000040.1_cds_WP_002728388.1_156	30.357	224	605
WP_000834719.1	lcl|NZ_AHOS02000002.1_cds_WP_002723679.1_2886	31.416	226	605
WP_000834719.1	lcl|NZ_AHOS02000002.1_cds_WP_002724740.1_2942	27.753	227	605
WP_000834719.1	lcl|NZ_AHOS02000038.1_cds_WP_002726143.1_471	29.915	234	605
WP_000834719.1	lcl|NZ_AHOS02000021.1_cds_WP_002758480.1_1324	27.848	237	605
WP_000834719.1	lcl|NZ_AHOS02000016.1_cds_WP_002758372.1_2050	29.319	191	605
WP_000834719.1	lcl|NZ_AHOS02000002.1_cds_WP_002724285.1_2963	27.049	244	605
WP_000834719.1	lcl|NZ_AHOS02000016.1_cds_WP_002723659.1_1961	27.523	218	605
WP_000834719.1	lcl|NZ_AHOS02000017.1_cds_WP_002729296.1_1833	28.509	228	605
WP_000834719.1	lcl|NZ_AHOS02000006.1_cds_WP_002732862.1_2423	31.579	190	605
WP_000834719.1	lcl|NZ_AHOS02000016.1_cds_WP_032851236.1_1970	25.974	154	605
WP_000834719.1	lcl|NZ_AHOS02000005.1_cds_WP_002729218.1_2618	31.169	77	605
WP_000834719.1	lcl|NZ_AHOS02000016.1_cds_WP_002729758.1_2066	28.571	238	605
WP_000834719.1	lcl|NZ_AHOS02000040.1_cds_WP_002733736.1_66	25.668	187	605
WP_000834719.1	lcl|NZ_AHOS02000021.1_cds_WP_002735243.1_1451	35.356	379	605
WP_000834719.1	lcl|NZ_AHOS02000005.1_cds_WP_002723347.1_2703	39.608	255	605
WP_000834719.1	lcl|NZ_AHOS02000002.1_cds_WP_002741286.1_3188	45.872	218	605
WP_000834719.1	lcl|NZ_AHOS02000009.1_cds_WP_002759923.1_2286	34.783	207	605
WP_000834719.1	lcl|NZ_AHOS02000002.1_cds_WP_002730493.1_2981	28.037	214	605
WP_000834719.1	lcl|NZ_AHOS02000040.1_cds_WP_002722794.1_140	30.932	236	605
WP_000834719.1	lcl|NZ_AHOS02000017.1_cds_WP_002721827.1_1814	31.915	235	605
WP_000834719.1	lcl|NZ_AHOS02000040.1_cds_WP_002728388.1_156	30.357	224	605
WP_000834719.1	lcl|NZ_AHOS02000002.1_cds_WP_002723679.1_2886	31.416	226	605
WP_000834719.1	lcl|NZ_AHOS02000002.1_cds_WP_002724740.1_2942	27.753	227	605
WP_000834719.1	lcl|NZ_AHOS02000038.1_cds_WP_002726143.1_471	29.915	234	605
WP_000834719.1	lcl|NZ_AHOS02000021.1_cds_WP_002758480.1_1324	27.848	237	605
WP_000834719.1	lcl|NZ_AHOS02000016.1_cds_WP_002758372.1_2050	29.319	191	605
WP_000834719.1	lcl|NZ_AHOS02000002.1_cds_WP_002724285.1_2963	27.049	244	605
WP_000834719.1	lcl|NZ_AHOS02000016.1_cds_WP_002723659.1_1961	27.523	218	605
WP_000834719.1	lcl|NZ_AHOS02000017.1_cds_WP_002729296.1_1833	28.509	228	605
WP_000834719.1	lcl|NZ_AHOS02000006.1_cds_WP_002732862.1_2423	31.579	190	605
WP_000834719.1	lcl|NZ_AHOS02000016.1_cds_WP_032851236.1_1970	25.974	154	605
WP_000834719.1	lcl|NZ_AHOS02000005.1_cds_WP_002729218.1_2618	31.169	77	605
WP_000834719.1	lcl|NZ_AHOS02000016.1_cds_WP_002729758.1_2066	28.571	238	605
WP_000834719.1	lcl|NZ_AHOS02000040.1_cds_WP_002733736.1_66	25.668	187	605
WP_000799637.1	lcl|NZ_AHOS02000040.1_cds_WP_002727923.1_15	33.333	135	142
WP_001206408.1	lcl|NZ_AHOS02000011.1_cds_WP_002732829.1_2176	28.824	170	244
WP_001206408.1	lcl|NZ_AHOS02000011.1_cds_WP_002727076.1_2175	32.692	104	244
WP_000579813.1	lcl|NZ_AHOS02000038.1_cds_WP_002731944.1_580	32.817	323	315
WP_000579813.1	lcl|NZ_AHOS02000035.1_cds_WP_002723163.1_708	33.333	105	315
WP_000579813.1	lcl|NZ_AHOS02000038.1_cds_WP_002734441.1_452	28.431	102	315
WP_000579813.1	lcl|NZ_AHOS02000009.1_cds_WP_002725878.1_2303	31.373	102	315
WP_000579813.1	lcl|NZ_AHOS02000006.1_cds_WP_002759031.1_2407	27.200	125	315
WP_000132018.1	lcl|NZ_AHOS02000035.1_cds_WP_002723863.1_735	32.381	105	228
WP_000600891.1	lcl|NZ_AHOS02000009.1_cds_WP_002759839.1_2308	73.860	329	330
WP_000600891.1	lcl|NZ_AHOS02000040.1_cds_WP_002727919.1_22	29.167	336	330
WP_000600891.1	lcl|NZ_AHOS02000002.1_cds_WP_002759122.1_3231	29.114	316	330
WP_000600891.1	lcl|NZ_AHOS02000009.1_cds_WP_002725944.1_2310	29.373	303	330
WP_000600891.1	lcl|NZ_AHOS02000039.1_cds_WP_002728309.1_297	28.797	316	330
WP_000600891.1	lcl|NZ_AHOS02000002.1_cds_WP_002722638.1_3103	31.538	260	330
WP_000600891.1	lcl|NZ_AHOS02000016.1_cds_WP_002729504.1_2002	25.373	335	330
WP_000600891.1	lcl|NZ_AHOS02000039.1_cds_WP_002728316.1_294	24.922	321	330
WP_000600891.1	lcl|NZ_AHOS02000009.1_cds_WP_002759862.1_2312	29.146	199	330
WP_000600891.1	lcl|NZ_AHOS02000009.1_cds_WP_002725867.1_2258	22.909	275	330
WP_000600891.1	lcl|NZ_AHOS02000002.1_cds_WP_002732331.1_3375	27.861	201	330
WP_000600891.1	lcl|NZ_AHOS02000040.1_cds_WP_002728462.1_223	24.731	279	330
WP_000600891.1	lcl|NZ_AHOS02000002.1_cds_WP_002721725.1_3012	27.072	181	330
WP_000600891.1	lcl|NZ_AHOS02000002.1_cds_WP_002728696.1_2925	24.752	202	330
WP_000947841.1	lcl|NZ_AHOS02000020.1_cds_WP_002728994.1_1496	31.098	328	387
WP_000947841.1	lcl|NZ_AHOS02000009.1_cds_WP_002759991.1_2285	27.513	378	387
WP_000947841.1	lcl|NZ_AHOS02000009.1_cds_WP_002725930.1_2265	32.824	262	387
WP_000947841.1	lcl|NZ_AHOS02000040.1_cds_WP_002727932.1_16	28.685	251	387
WP_000947841.1	lcl|NZ_AHOS02000009.1_cds_WP_002725894.1_2268	26.937	271	387
WP_000947841.1	lcl|NZ_AHOS02000020.1_cds_WP_002724694.1_1620	27.755	245	387
WP_000947841.1	lcl|NZ_AHOS02000002.1_cds_WP_002724641.1_3374	25.253	297	387
WP_000516590.1	lcl|NZ_AHOS02000040.1_cds_WP_002725699.1_62	29.808	104	206
WP_001230563.1	lcl|NZ_AHOS02000009.1_cds_WP_002757987.1_2261	36.578	339	344
WP_001230563.1	lcl|NZ_AHOS02000009.1_cds_WP_002759901.1_2282	37.319	276	344
WP_001230563.1	lcl|NZ_AHOS02000034.1_cds_WP_002757902.1_871	37.676	284	344
WP_001230563.1	lcl|NZ_AHOS02000009.1_cds_WP_002757987.1_2261	36.578	339	344
WP_001230563.1	lcl|NZ_AHOS02000009.1_cds_WP_002759901.1_2282	37.319	276	344
WP_001230563.1	lcl|NZ_AHOS02000034.1_cds_WP_002757902.1_871	37.676	284	344
WP_000823146.1	lcl|NZ_AHOS02000009.1_cds_WP_002759917.1_2314	26.897	145	387
WP_000800439.1	lcl|NZ_AHOS02000009.1_cds_WP_002725899.1_2309	31.081	222	351
WP_000800439.1	lcl|NZ_AHOS02000040.1_cds_WP_002727921.1_23	31.319	182	351
WP_000800439.1	lcl|NZ_AHOS02000002.1_cds_WP_002732576.1_3098	33.333	87	351
WP_000800439.1	lcl|NZ_AHOS02000020.1_cds_WP_002758629.1_1490	34.921	63	351
WP_000800439.1	lcl|NZ_AHOS02000009.1_cds_WP_002725899.1_2309	31.081	222	351
WP_000800439.1	lcl|NZ_AHOS02000040.1_cds_WP_002727921.1_23	31.319	182	351
WP_000800439.1	lcl|NZ_AHOS02000002.1_cds_WP_002732576.1_3098	33.333	87	351
WP_000800439.1	lcl|NZ_AHOS02000020.1_cds_WP_002758629.1_1490	34.921	63	351
WP_000582623.1	lcl|NZ_AHOS02000009.1_cds_WP_002757987.1_2261	34.663	326	753
WP_000582623.1	lcl|NZ_AHOS02000009.1_cds_WP_002759901.1_2282	33.456	272	753
WP_000582623.1	lcl|NZ_AHOS02000034.1_cds_WP_002757902.1_871	34.853	307	753
WP_000582623.1	lcl|NZ_AHOS02000009.1_cds_WP_002757987.1_2261	34.663	326	753
WP_000582623.1	lcl|NZ_AHOS02000009.1_cds_WP_002759901.1_2282	33.456	272	753
WP_000582623.1	lcl|NZ_AHOS02000034.1_cds_WP_002757902.1_871	34.853	307	753
WP_000582623.1	lcl|NZ_AHOS02000009.1_cds_WP_002757987.1_2261	34.663	326	753
WP_000582623.1	lcl|NZ_AHOS02000009.1_cds_WP_002759901.1_2282	33.456	272	753
WP_000582623.1	lcl|NZ_AHOS02000034.1_cds_WP_002757902.1_871	34.853	307	753
WP_000582623.1	lcl|NZ_AHOS02000009.1_cds_WP_002757987.1_2261	34.663	326	753
WP_000582623.1	lcl|NZ_AHOS02000009.1_cds_WP_002759901.1_2282	33.456	272	753
WP_000582623.1	lcl|NZ_AHOS02000034.1_cds_WP_002757902.1_871	34.853	307	753
WP_000346041.1	lcl|NZ_AHOS02000020.1_cds_WP_002728994.1_1496	28.418	373	394
WP_000346041.1	lcl|NZ_AHOS02000009.1_cds_WP_002725894.1_2268	29.114	395	394
WP_000346041.1	lcl|NZ_AHOS02000040.1_cds_WP_002727932.1_16	27.684	354	394
WP_000346041.1	lcl|NZ_AHOS02000009.1_cds_WP_002759991.1_2285	27.034	381	394
WP_000346041.1	lcl|NZ_AHOS02000009.1_cds_WP_002725930.1_2265	27.500	360	394
WP_000346041.1	lcl|NZ_AHOS02000020.1_cds_WP_002724694.1_1620	27.099	262	394
WP_000346041.1	lcl|NZ_AHOS02000002.1_cds_WP_002724641.1_3374	26.766	269	394
WP_001046759.1	lcl|NZ_AHOS02000009.1_cds_WP_002725846.1_2267	32.061	131	209
WP_001046759.1	lcl|NZ_AHOS02000035.1_cds_WP_002723863.1_735	33.333	72	209
WP_000202832.1	lcl|NZ_AHOS02000009.1_cds_WP_002758020.1_2259	43.909	353	355
WP_000202832.1	lcl|NZ_AHOS02000006.1_cds_WP_002733100.1_2448	24.771	218	355
WP_002115474.1	lcl|NZ_AHOS02000021.1_cds_WP_002766450.1_1357	25.000	160	287
WP_002115474.1	lcl|NZ_AHOS02000002.1_cds_WP_011671435.1_3132	29.787	188	287
WP_002115474.1	lcl|NZ_AHOS02000011.1_cds_WP_002732829.1_2176	25.701	214	287
WP_002115474.1	lcl|NZ_AHOS02000038.1_cds_WP_016749152.1_527	27.517	149	287
WP_002115474.1	lcl|NZ_AHOS02000009.1_cds_WP_002725901.1_2300	28.161	174	287
WP_000698813.1	lcl|NZ_AHOS02000009.1_cds_WP_002725906.1_2264	42.599	608	602
WP_000698813.1	lcl|NZ_AHOS02000009.1_cds_WP_002758069.1_2271	43.449	603	602
WP_000698813.1	lcl|NZ_AHOS02000009.1_cds_WP_002731106.1_2266	27.157	626	602
WP_000698813.1	lcl|NZ_AHOS02000021.1_cds_WP_002766824.1_1249	28.095	630	602
WP_000977947.1	lcl|NZ_AHOS02000009.1_cds_WP_002725912.1_2288	23.729	590	587
WP_000547460.1	lcl|NZ_AHOS02000009.1_cds_WP_002759968.1_2289	69.863	219	219
WP_000231290.1	lcl|NZ_AHOS02000002.1_cds_WP_002727844.1_3115	31.373	51	198
WP_001089597.1	lcl|NZ_AHOS02000009.1_cds_WP_002725942.1_2292	97.200	250	251
WP_000848236.1	lcl|NZ_AHOS02000009.1_cds_WP_002725916.1_2293	96.813	251	251
WP_000848236.1	lcl|NZ_AHOS02000035.1_cds_WP_002723863.1_735	37.190	242	251
WP_000734401.1	lcl|NZ_AHOS02000009.1_cds_WP_151310365.1_2294	96.199	342	342
WP_000734401.1	lcl|NZ_AHOS02000009.1_cds_WP_151310365.1_2294	96.199	342	342
WP_002115390.1	lcl|NZ_AHOS02000009.1_cds_WP_002725863.1_2295	80.952	252	257
WP_002115390.1	lcl|NZ_AHOS02000002.1_cds_WP_002741120.1_3226	30.943	265	257
WP_002115390.1	lcl|NZ_AHOS02000002.1_cds_WP_002732288.1_3088	30.387	181	257
WP_002115390.1	lcl|NZ_AHOS02000040.1_cds_WP_002728452.1_233	31.008	129	257
WP_000661931.1	lcl|NZ_AHOS02000009.1_cds_WP_002725901.1_2300	80.938	320	320
WP_000661931.1	lcl|NZ_AHOS02000011.1_cds_WP_002732829.1_2176	23.729	295	320
WP_000661931.1	lcl|NZ_AHOS02000038.1_cds_WP_016749152.1_527	23.549	293	320
WP_000661931.1	lcl|NZ_AHOS02000002.1_cds_WP_011671435.1_3132	23.438	192	320
WP_000661931.1	lcl|NZ_AHOS02000021.1_cds_WP_002766450.1_1357	24.667	150	320
WP_000675255.1	lcl|NZ_AHOS02000009.1_cds_WP_002725967.1_2301	82.530	332	332
WP_000675255.1	lcl|NZ_AHOS02000040.1_cds_WP_002722821.1_107	28.254	315	332
WP_000675255.1	lcl|NZ_AHOS02000009.1_cds_WP_002725967.1_2301	82.530	332	332
WP_000675255.1	lcl|NZ_AHOS02000040.1_cds_WP_002722821.1_107	28.254	315	332
WP_000045938.1	lcl|NZ_AHOS02000009.1_cds_WP_002725924.1_2302	60.383	626	630
WP_000859505.1	lcl|NZ_AHOS02000009.1_cds_WP_002725899.1_2309	24.569	232	255
WP_000859505.1	lcl|NZ_AHOS02000021.1_cds_WP_002766579.1_1366	26.699	206	255
WP_000487319.1	lcl|NZ_AHOS02000002.1_cds_WP_002759122.1_3231	26.126	333	363
