WP_000340715.1	lcl|NZ_LUHH01000031.1_cds_WP_000340715.1_1849	100.000	86	106
WP_000410273.1	lcl|NZ_LUHH01000031.1_cds_WP_000410266.1_1850	99.363	314	314
WP_000410273.1	lcl|NZ_LUHH01000031.1_cds_WP_000646254.1_1853	25.705	319	314
WP_000410273.1	lcl|NZ_LUHH01000031.1_cds_WP_000744698.1_776	24.691	324	314
WP_000410273.1	lcl|NZ_LUHH01000031.1_cds_WP_000723091.1_1875	23.611	288	314
WP_000410273.1	lcl|NZ_LUHH01000031.1_cds_WP_001067557.1_1856	24.695	328	314
WP_000410273.1	lcl|NZ_LUHH01000031.1_cds_WP_002072074.1_3536	23.077	273	314
WP_000604524.1	lcl|NZ_LUHH01000031.1_cds_WP_000604525.1_1851	99.178	365	365
WP_000884059.1	lcl|NZ_LUHH01000031.1_cds_WP_000884059.1_1852	100.000	185	185
WP_000884059.1	lcl|NZ_LUHH01000031.1_cds_WP_000351733.1_2189	40.000	140	185
WP_000646255.1	lcl|NZ_LUHH01000031.1_cds_WP_000646254.1_1853	99.696	329	329
WP_000646255.1	lcl|NZ_LUHH01000031.1_cds_WP_000744698.1_776	32.063	315	329
WP_000646255.1	lcl|NZ_LUHH01000031.1_cds_WP_000723091.1_1875	31.343	335	329
WP_000646255.1	lcl|NZ_LUHH01000031.1_cds_WP_002072074.1_3536	31.148	305	329
WP_000646255.1	lcl|NZ_LUHH01000031.1_cds_WP_000649924.1_944	30.183	328	329
WP_000646255.1	lcl|NZ_LUHH01000031.1_cds_WP_000709508.1_3545	29.231	325	329
WP_000646255.1	lcl|NZ_LUHH01000031.1_cds_WP_001067557.1_1856	30.350	257	329
WP_000646255.1	lcl|NZ_LUHH01000031.1_cds_WP_000688696.1_3516	28.975	283	329
WP_000646255.1	lcl|NZ_LUHH01000001.1_cds_WP_000475901.1_334	27.737	274	329
WP_000646255.1	lcl|NZ_LUHH01000031.1_cds_WP_000410266.1_1850	25.705	319	329
WP_000646255.1	lcl|NZ_LUHH01000031.1_cds_WP_001074779.1_2399	28.679	265	329
WP_000646255.1	lcl|NZ_LUHH01000031.1_cds_WP_001003560.1_3791	24.852	338	329
WP_000646255.1	lcl|NZ_LUHH01000001.1_cds_WP_000378097.1_300	25.581	172	329
WP_000774259.1	lcl|NZ_LUHH01000031.1_cds_WP_000774259.1_1854	99.625	267	267
WP_000774259.1	lcl|NZ_LUHH01000031.1_cds_WP_000842260.1_1876	26.316	190	267
WP_000774259.1	lcl|NZ_LUHH01000031.1_cds_WP_000667727.1_3494	31.818	110	267
WP_000774259.1	lcl|NZ_LUHH01000031.1_cds_WP_000805357.1_3444	26.190	210	267
WP_000612799.1	lcl|NZ_LUHH01000031.1_cds_WP_002072162.1_1855	99.411	509	509
WP_000612799.1	lcl|NZ_LUHH01000031.1_cds_WP_000291581.1_2471	26.606	327	509
WP_000612799.1	lcl|NZ_LUHH01000031.1_cds_WP_000364504.1_2470	31.111	90	509
WP_000612799.1	lcl|NZ_LUHH01000031.1_cds_WP_002072162.1_1855	99.411	509	509
WP_000612799.1	lcl|NZ_LUHH01000031.1_cds_WP_000291581.1_2471	26.606	327	509
WP_000612799.1	lcl|NZ_LUHH01000031.1_cds_WP_000364504.1_2470	31.111	90	509
WP_001067557.1	lcl|NZ_LUHH01000031.1_cds_WP_001067557.1_1856	100.000	330	330
WP_001067557.1	lcl|NZ_LUHH01000031.1_cds_WP_000646254.1_1853	30.350	257	330
WP_001067557.1	lcl|NZ_LUHH01000031.1_cds_WP_002072074.1_3536	26.103	272	330
WP_001067557.1	lcl|NZ_LUHH01000031.1_cds_WP_000744698.1_776	27.174	276	330
WP_001067557.1	lcl|NZ_LUHH01000031.1_cds_WP_001003560.1_3791	27.984	243	330
WP_001067557.1	lcl|NZ_LUHH01000031.1_cds_WP_000723091.1_1875	23.423	333	330
WP_001067557.1	lcl|NZ_LUHH01000031.1_cds_WP_000649924.1_944	28.854	253	330
WP_001067557.1	lcl|NZ_LUHH01000031.1_cds_WP_000688696.1_3516	25.681	257	330
WP_001067557.1	lcl|NZ_LUHH01000031.1_cds_WP_000410266.1_1850	24.695	328	330
WP_001198107.1	lcl|NZ_LUHH01000031.1_cds_WP_001198107.1_1857	100.000	366	366
WP_001198107.1	lcl|NZ_LUHH01000031.1_cds_WP_000608294.1_1858	39.452	365	366
WP_001198107.1	lcl|NZ_LUHH01000001.1_cds_WP_000575181.1_345	33.983	359	366
WP_001198107.1	lcl|NZ_LUHH01000001.1_cds_WP_000172659.1_301	32.461	382	366
WP_001198107.1	lcl|NZ_LUHH01000031.1_cds_WP_001281953.1_3500	27.441	379	366
WP_001198107.1	lcl|NZ_LUHH01000005.1_cds_WP_000228801.1_357	31.845	336	366
WP_001198107.1	lcl|NZ_LUHH01000021.1_cds_WP_000538754.1_478	29.972	357	366
WP_001198107.1	lcl|NZ_LUHH01000031.1_cds_WP_001982414.1_1198	31.579	190	366
WP_000608291.1	lcl|NZ_LUHH01000031.1_cds_WP_000608294.1_1858	99.728	367	367
WP_000608291.1	lcl|NZ_LUHH01000031.1_cds_WP_001198107.1_1857	39.452	365	367
WP_000608291.1	lcl|NZ_LUHH01000001.1_cds_WP_000575181.1_345	36.585	369	367
WP_000608291.1	lcl|NZ_LUHH01000001.1_cds_WP_000172659.1_301	32.514	366	367
WP_000608291.1	lcl|NZ_LUHH01000021.1_cds_WP_000538754.1_478	30.189	371	367
WP_000608291.1	lcl|NZ_LUHH01000005.1_cds_WP_000228801.1_357	39.147	258	367
WP_000608291.1	lcl|NZ_LUHH01000031.1_cds_WP_001281953.1_3500	30.208	384	367
WP_000608291.1	lcl|NZ_LUHH01000031.1_cds_WP_001982414.1_1198	25.698	358	367
WP_000689739.1	lcl|NZ_LUHH01000031.1_cds_WP_000689740.1_1859	99.265	544	544
WP_000689739.1	lcl|NZ_LUHH01000031.1_cds_WP_000689740.1_1859	99.265	544	544
WP_000342716.1	lcl|NZ_LUHH01000031.1_cds_WP_000342716.1_1860	100.000	265	265
WP_000342716.1	lcl|NZ_LUHH01000031.1_cds_WP_001002662.1_3057	44.856	243	265
WP_001246623.1	lcl|NZ_LUHH01000031.1_cds_WP_001246619.1_1861	99.032	310	310
WP_001246623.1	lcl|NZ_LUHH01000031.1_cds_WP_000501205.1_2645	38.816	304	310
WP_001246623.1	lcl|NZ_LUHH01000031.1_cds_WP_001183721.1_3125	25.163	306	310
WP_001246623.1	lcl|NZ_LUHH01000031.1_cds_WP_000279896.1_2111	24.427	262	310
WP_001246623.1	lcl|NZ_LUHH01000031.1_cds_WP_001246619.1_1861	99.032	310	310
WP_001246623.1	lcl|NZ_LUHH01000031.1_cds_WP_000501205.1_2645	38.816	304	310
WP_001246623.1	lcl|NZ_LUHH01000031.1_cds_WP_001183721.1_3125	25.163	306	310
WP_001246623.1	lcl|NZ_LUHH01000031.1_cds_WP_000279896.1_2111	24.427	262	310
WP_000479984.1	lcl|NZ_LUHH01000031.1_cds_WP_000479980.1_1862	99.621	264	264
WP_000715958.1	lcl|NZ_LUHH01000031.1_cds_WP_000715958.1_1863	100.000	131	131
WP_001088861.1	lcl|NZ_LUHH01000031.1_cds_WP_001088861.1_1864	100.000	144	144
WP_001088861.1	lcl|NZ_LUHH01000024.1_cds_WP_002069656.1_286	42.857	56	144
WP_000517242.1	lcl|NZ_LUHH01000031.1_cds_WP_000517242.1_1865	100.000	221	221
WP_000517242.1	lcl|NZ_LUHH01000031.1_cds_WP_001082181.1_805	28.205	78	221
WP_000517242.1	lcl|NZ_LUHH01000031.1_cds_WP_001069832.1_2667	27.523	109	221
WP_000721883.1	lcl|NZ_LUHH01000001.1_cds_WP_000378097.1_300	27.391	230	283
WP_000221107.1	lcl|NZ_LUHH01000031.1_cds_WP_001082181.1_805	31.973	147	388
WP_000221107.1	lcl|NZ_LUHH01000001.1_cds_WP_002097509.1_323	27.572	243	388
WP_000221107.1	lcl|NZ_LUHH01000031.1_cds_WP_000347675.1_2668	32.867	143	388
WP_000221107.1	lcl|NZ_LUHH01000031.1_cds_WP_000402849.1_1664	26.531	147	388
WP_000221107.1	lcl|NZ_LUHH01000005.1_cds_WP_001046777.1_354	26.282	156	388
WP_000221107.1	lcl|NZ_LUHH01000001.1_cds_WP_001217660.1_330	31.111	90	388
WP_000275679.1	lcl|NZ_LUHH01000016.1_cds_WP_002072243.1_408	30.871	379	416
WP_000275679.1	lcl|NZ_LUHH01000005.1_cds_AWU66_RS00320_361	30.415	217	416
WP_000834719.1	lcl|NZ_LUHH01000031.1_cds_WP_000172209.1_3332	34.518	394	605
WP_000834719.1	lcl|NZ_LUHH01000021.1_cds_WP_000667646.1_503	41.870	246	605
WP_000834719.1	lcl|NZ_LUHH01000031.1_cds_WP_000828456.1_870	44.954	218	605
WP_000834719.1	lcl|NZ_LUHH01000001.1_cds_WP_002072224.1_299	32.246	276	605
WP_000834719.1	lcl|NZ_LUHH01000031.1_cds_WP_001052496.1_3812	31.933	238	605
WP_000834719.1	lcl|NZ_LUHH01000031.1_cds_WP_000047473.1_2465	30.942	223	605
WP_000834719.1	lcl|NZ_LUHH01000031.1_cds_WP_000598571.1_3700	28.205	234	605
WP_000834719.1	lcl|NZ_LUHH01000028.1_cds_WP_000510770.1_561	30.041	243	605
WP_000834719.1	lcl|NZ_LUHH01000031.1_cds_WP_002071818.1_3346	27.848	237	605
WP_000834719.1	lcl|NZ_LUHH01000031.1_cds_WP_000536753.1_2511	29.386	228	605
WP_000834719.1	lcl|NZ_LUHH01000031.1_cds_WP_000666552.1_2210	30.088	226	605
WP_000834719.1	lcl|NZ_LUHH01000031.1_cds_WP_000619182.1_3767	27.869	244	605
WP_000834719.1	lcl|NZ_LUHH01000028.1_cds_WP_001161019.1_660	28.807	243	605
WP_000834719.1	lcl|NZ_LUHH01000031.1_cds_WP_001089503.1_2190	30.508	236	605
WP_000834719.1	lcl|NZ_LUHH01000031.1_cds_WP_001288322.1_1094	29.688	192	605
