WP_000340715.1	lcl|NZ_AHMX02000071.1_cds_WP_000340715.1_1306	100.000	86	106
WP_000410273.1	lcl|NZ_AHMX02000071.1_cds_WP_000410275.1_1305	100.000	310	314
WP_000410273.1	lcl|NZ_AHMX02000071.1_cds_WP_000723078.1_1257	24.731	279	314
WP_000410273.1	lcl|NZ_AHMX02000033.1_cds_WP_000744700.1_3410	24.691	324	314
WP_000410273.1	lcl|NZ_AHMX02000071.1_cds_WP_000723092.1_1237	23.875	289	314
WP_000410273.1	lcl|NZ_AHMX02000071.1_cds_WP_000567887.1_1255	23.348	227	314
WP_000884059.1	lcl|NZ_AHMX02000077.1_cds_WP_000351733.1_809	40.000	140	185
WP_000884059.1	lcl|NZ_AHMX02000071.1_cds_WP_001047905.1_1274	33.898	177	185
WP_000646255.1	lcl|NZ_AHMX02000071.1_cds_WP_000723078.1_1257	31.464	321	329
WP_000646255.1	lcl|NZ_AHMX02000033.1_cds_WP_000744700.1_3410	32.063	315	329
WP_000646255.1	lcl|NZ_AHMX02000071.1_cds_WP_000723092.1_1237	31.045	335	329
WP_000646255.1	lcl|NZ_AHMX02000008.1_cds_WP_001984071.1_3930	31.475	305	329
WP_000646255.1	lcl|NZ_AHMX02000033.1_cds_WP_000649924.1_3249	30.183	328	329
WP_000646255.1	lcl|NZ_AHMX02000071.1_cds_WP_000567887.1_1255	29.508	305	329
WP_000646255.1	lcl|NZ_AHMX02000008.1_cds_WP_000709511.1_3920	29.538	325	329
WP_000646255.1	lcl|NZ_AHMX02000008.1_cds_WP_000688696.1_3950	28.975	283	329
WP_000646255.1	lcl|NZ_AHMX02000071.1_cds_WP_000410275.1_1305	26.347	334	329
WP_000646255.1	lcl|NZ_AHMX02000077.1_cds_WP_001074781.1_601	29.057	265	329
WP_000646255.1	lcl|NZ_AHMX02000071.1_cds_WP_000460023.1_1253	25.632	277	329
WP_000646255.1	lcl|NZ_AHMX02000029.1_cds_WP_001003557.1_3559	25.000	332	329
WP_000774259.1	lcl|NZ_AHMX02000071.1_cds_WP_000043898.1_1256	27.027	185	267
WP_000774259.1	lcl|NZ_AHMX02000071.1_cds_WP_000842260.1_1236	26.316	190	267
WP_000774259.1	lcl|NZ_AHMX02000008.1_cds_WP_000667727.1_3973	31.818	110	267
WP_000774259.1	lcl|NZ_AHMX02000066.1_cds_WP_000805357.1_1538	26.190	210	267
WP_000612799.1	lcl|NZ_AHMX02000077.1_cds_WP_000291575.1_528	26.606	327	509
WP_000612799.1	lcl|NZ_AHMX02000077.1_cds_WP_000364507.1_529	31.111	90	509
WP_000612799.1	lcl|NZ_AHMX02000077.1_cds_WP_000291575.1_528	26.606	327	509
WP_000612799.1	lcl|NZ_AHMX02000077.1_cds_WP_000364507.1_529	31.111	90	509
