WP_000340715.1	lcl|NZ_APGN01000146.1_cds_WP_004462903.1_1592	95.349	86	106
WP_000410273.1	lcl|NZ_APGN01000146.1_cds_WP_004464977.1_1593	92.581	310	314
WP_000410273.1	lcl|NZ_APGN01000146.1_cds_WP_004464967.1_1644	24.731	279	314
WP_000410273.1	lcl|NZ_APGN01000223.1_cds_WP_004461583.1_2691	24.611	321	314
WP_000410273.1	lcl|NZ_APGN01000174.1_cds_WP_004480590.1_2027	25.000	332	314
WP_000410273.1	lcl|NZ_APGN01000146.1_cds_WP_004465002.1_1646	25.683	183	314
WP_000410273.1	lcl|NZ_APGN01000146.1_cds_WP_004476514.1_1665	23.843	281	314
WP_000410273.1	lcl|NZ_APGN01000260.1_cds_WP_004468319.1_3156	22.353	170	314
WP_000410273.1	lcl|NZ_APGN01000227.1_cds_WP_004461234.1_2736	25.359	209	314
WP_000884059.1	lcl|NZ_APGN01000282.1_cds_WP_004460143.1_3410	35.616	146	185
WP_000884059.1	lcl|NZ_APGN01000146.1_cds_WP_004494299.1_1627	35.028	177	185
WP_000646255.1	lcl|NZ_APGN01000146.1_cds_WP_004464967.1_1644	32.087	321	329
WP_000646255.1	lcl|NZ_APGN01000223.1_cds_WP_004461583.1_2691	29.841	315	329
WP_000646255.1	lcl|NZ_APGN01000146.1_cds_WP_004476514.1_1665	31.045	335	329
WP_000646255.1	lcl|NZ_APGN01000227.1_cds_WP_004461234.1_2736	32.476	311	329
WP_000646255.1	lcl|NZ_APGN01000146.1_cds_WP_004465002.1_1646	30.492	305	329
WP_000646255.1	lcl|NZ_APGN01000260.1_cds_WP_004468319.1_3156	27.381	336	329
WP_000646255.1	lcl|NZ_APGN01000174.1_cds_WP_004480590.1_2027	28.882	322	329
WP_000646255.1	lcl|NZ_APGN01000127.1_cds_WP_004461242.1_1353	28.485	330	329
WP_000646255.1	lcl|NZ_APGN01000008.1_cds_WP_032913769.1_176	24.638	345	329
WP_000646255.1	lcl|NZ_APGN01000146.1_cds_WP_004464977.1_1593	27.037	270	329
WP_000646255.1	lcl|NZ_APGN01000137.1_cds_WP_004470510.1_1506	27.099	262	329
WP_000646255.1	lcl|NZ_APGN01000146.1_cds_WP_004465101.1_1648	25.993	277	329
WP_000646255.1	lcl|NZ_APGN01000221.1_cds_WP_004483653.1_2604	25.076	331	329
WP_000646255.1	lcl|NZ_APGN01000272.1_cds_WP_004472818.1_3232	27.273	286	329
WP_000774259.1	lcl|NZ_APGN01000146.1_cds_WP_004475169.1_1645	27.568	185	267
