WP_000340715.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000340715.1_2011	100.000	86	106
WP_000410273.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000410266.1_2010	99.363	314	314
WP_000410273.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000646254.1_2007	25.705	319	314
WP_000410273.1	lcl|NZ_JAHLJG010000427.1_cds_WP_000744698.1_2815	24.691	324	314
WP_000410273.1	lcl|NZ_JAHLJG010000115.1_cds_WP_000723091.1_986	23.611	288	314
WP_000410273.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001067557.1_2004	24.695	328	314
WP_000410273.1	lcl|NZ_JAHLJG010000276.1_cds_WP_002072074.1_3611	23.077	273	314
WP_000604524.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000604525.1_2009	99.178	365	365
WP_000884059.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000884059.1_2008	100.000	185	185
WP_000884059.1	lcl|NZ_JAHLJG010000285.1_cds_WP_000351733.1_286	40.000	140	185
WP_000646255.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000646254.1_2007	99.696	329	329
WP_000646255.1	lcl|NZ_JAHLJG010000427.1_cds_WP_000744698.1_2815	32.063	315	329
WP_000646255.1	lcl|NZ_JAHLJG010000115.1_cds_WP_000723091.1_986	31.343	335	329
WP_000646255.1	lcl|NZ_JAHLJG010000276.1_cds_WP_002072074.1_3611	31.148	305	329
WP_000646255.1	lcl|NZ_JAHLJG010000416.1_cds_WP_000649924.1_1432	30.183	328	329
WP_000646255.1	lcl|NZ_JAHLJG010000244.1_cds_WP_000709508.1_2684	29.231	325	329
WP_000646255.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001067557.1_2004	30.350	257	329
WP_000646255.1	lcl|NZ_JAHLJG010000276.1_cds_WP_000688696.1_3591	28.975	283	329
WP_000646255.1	lcl|NZ_JAHLJG010000318.1_cds_WP_000475901.1_686	27.737	274	329
WP_000646255.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000410266.1_2010	25.705	319	329
WP_000646255.1	lcl|NZ_JAHLJG010000466.1_cds_WP_001074779.1_3493	28.679	265	329
WP_000646255.1	lcl|NZ_JAHLJG010000397.1_cds_WP_001003560.1_195	24.852	338	329
WP_000646255.1	lcl|NZ_JAHLJG010000142.1_cds_WP_000378097.1_1691	25.581	172	329
WP_000774259.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000774259.1_2006	99.625	267	267
WP_000774259.1	lcl|NZ_JAHLJG010000115.1_cds_WP_000842260.1_985	26.316	190	267
WP_000774259.1	lcl|NZ_JAHLJG010000392.1_cds_WP_000805357.1_742	26.190	210	267
WP_000774259.1	lcl|NZ_JAHLJG010000371.1_cds_WP_155572209.1_548	28.866	97	267
WP_000612799.1	lcl|NZ_JAHLJG010000331.1_cds_WP_002072162.1_2005	99.411	509	509
WP_000612799.1	lcl|NZ_JAHLJG010000466.1_cds_WP_000291581.1_3565	26.606	327	509
WP_000612799.1	lcl|NZ_JAHLJG010000466.1_cds_WP_000364504.1_3564	31.111	90	509
WP_000612799.1	lcl|NZ_JAHLJG010000331.1_cds_WP_002072162.1_2005	99.411	509	509
WP_000612799.1	lcl|NZ_JAHLJG010000466.1_cds_WP_000291581.1_3565	26.606	327	509
WP_000612799.1	lcl|NZ_JAHLJG010000466.1_cds_WP_000364504.1_3564	31.111	90	509
WP_001067557.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001067557.1_2004	100.000	330	330
WP_001067557.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000646254.1_2007	30.350	257	330
WP_001067557.1	lcl|NZ_JAHLJG010000276.1_cds_WP_002072074.1_3611	26.103	272	330
WP_001067557.1	lcl|NZ_JAHLJG010000427.1_cds_WP_000744698.1_2815	27.174	276	330
WP_001067557.1	lcl|NZ_JAHLJG010000397.1_cds_WP_001003560.1_195	27.984	243	330
WP_001067557.1	lcl|NZ_JAHLJG010000115.1_cds_WP_000723091.1_986	23.423	333	330
WP_001067557.1	lcl|NZ_JAHLJG010000416.1_cds_WP_000649924.1_1432	28.854	253	330
WP_001067557.1	lcl|NZ_JAHLJG010000276.1_cds_WP_000688696.1_3591	25.681	257	330
WP_001067557.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000410266.1_2010	24.695	328	330
WP_001198107.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001198107.1_2003	100.000	366	366
WP_001198107.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000608294.1_2002	39.452	365	366
WP_001198107.1	lcl|NZ_JAHLJG010000318.1_cds_WP_000575181.1_697	33.983	359	366
WP_001198107.1	lcl|NZ_JAHLJG010000142.1_cds_WP_000172659.1_1692	32.461	382	366
WP_001198107.1	lcl|NZ_JAHLJG010000276.1_cds_WP_001281953.1_3575	27.441	379	366
WP_001198107.1	lcl|NZ_JAHLJG010000127.1_cds_WP_000228801.1_2581	31.845	336	366
WP_001198107.1	lcl|NZ_JAHLJG010000365.1_cds_WP_000538754.1_2488	29.972	357	366
WP_001198107.1	lcl|NZ_JAHLJG010000361.1_cds_WP_001982414.1_1276	31.579	190	366
WP_000608291.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000608294.1_2002	99.728	367	367
WP_000608291.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001198107.1_2003	39.452	365	367
WP_000608291.1	lcl|NZ_JAHLJG010000318.1_cds_WP_000575181.1_697	36.585	369	367
WP_000608291.1	lcl|NZ_JAHLJG010000142.1_cds_WP_000172659.1_1692	32.514	366	367
WP_000608291.1	lcl|NZ_JAHLJG010000365.1_cds_WP_000538754.1_2488	30.189	371	367
WP_000608291.1	lcl|NZ_JAHLJG010000127.1_cds_WP_000228801.1_2581	39.147	258	367
WP_000608291.1	lcl|NZ_JAHLJG010000276.1_cds_WP_001281953.1_3575	30.208	384	367
WP_000608291.1	lcl|NZ_JAHLJG010000361.1_cds_WP_001982414.1_1276	25.698	358	367
WP_000689739.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000689740.1_2001	99.265	544	544
WP_000689739.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000689740.1_2001	99.265	544	544
WP_000342716.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000342716.1_2000	100.000	265	265
WP_000342716.1	lcl|NZ_JAHLJG010000283.1_cds_WP_001002662.1_887	44.856	243	265
WP_001246623.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001246619.1_1999	99.032	310	310
WP_001246623.1	lcl|NZ_JAHLJG010000457.1_cds_WP_000501205.1_1892	38.816	304	310
WP_001246623.1	lcl|NZ_JAHLJG010000309.1_cds_WP_001183721.1_497	25.163	306	310
WP_001246623.1	lcl|NZ_JAHLJG010000452.1_cds_WP_000279896.1_1856	24.427	262	310
WP_001246623.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001246619.1_1999	99.032	310	310
WP_001246623.1	lcl|NZ_JAHLJG010000457.1_cds_WP_000501205.1_1892	38.816	304	310
WP_001246623.1	lcl|NZ_JAHLJG010000309.1_cds_WP_001183721.1_497	25.163	306	310
WP_001246623.1	lcl|NZ_JAHLJG010000452.1_cds_WP_000279896.1_1856	24.427	262	310
WP_000479984.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000479980.1_1998	99.621	264	264
WP_000715958.1	lcl|NZ_JAHLJG010000331.1_cds_WP_000715958.1_1997	100.000	131	131
WP_001088861.1	lcl|NZ_JAHLJG010000331.1_cds_WP_001088861.1_1996	100.000	144	144
