WP_000340715.1	lcl|NZ_AOWG01000014.1_cds_WP_000340715.1_232	100.000	86	106
WP_000410273.1	lcl|NZ_AOWG01000014.1_cds_WP_000410273.1_231	100.000	314	314
WP_000410273.1	lcl|NZ_AOWG01000014.1_cds_WP_000093099.1_211	46.988	83	314
WP_000410273.1	lcl|NZ_AOWG01000014.1_cds_WP_000646250.1_228	25.705	319	314
WP_000410273.1	lcl|NZ_AOWG01000028.1_cds_WP_000744700.1_471	24.691	324	314
WP_000410273.1	lcl|NZ_AOWG01000014.1_cds_WP_000600889.1_202	25.269	186	314
WP_000410273.1	lcl|NZ_AOWG01000014.1_cds_WP_001067557.1_225	24.695	328	314
WP_000604524.1	lcl|NZ_AOWG01000014.1_cds_WP_000604524.1_230	99.726	365	365
WP_000884059.1	lcl|NZ_AOWG01000014.1_cds_WP_000884059.1_229	100.000	185	185
WP_000884059.1	lcl|NZ_AOWG01000063.1_cds_WP_000351733.1_1153	40.000	140	185
WP_000646255.1	lcl|NZ_AOWG01000014.1_cds_WP_000646250.1_228	98.480	329	329
WP_000646255.1	lcl|NZ_AOWG01000028.1_cds_WP_000744700.1_471	32.063	315	329
WP_000646255.1	lcl|NZ_AOWG01000014.1_cds_WP_000600889.1_202	34.109	258	329
WP_000646255.1	lcl|NZ_AOWG01000146.1_cds_WP_001984071.1_3254	31.475	305	329
WP_000646255.1	lcl|NZ_AOWG01000087.1_cds_WP_000649925.1_1531	30.183	328	329
WP_000646255.1	lcl|NZ_AOWG01000090.1_cds_WP_000709511.1_1653	29.538	325	329
WP_000646255.1	lcl|NZ_AOWG01000014.1_cds_WP_000601375.1_175	25.091	275	329
WP_000646255.1	lcl|NZ_AOWG01000014.1_cds_WP_001067557.1_225	30.350	257	329
WP_000646255.1	lcl|NZ_AOWG01000146.1_cds_WP_000688695.1_3274	28.975	283	329
WP_000646255.1	lcl|NZ_AOWG01000014.1_cds_WP_000475904.1_166	27.737	274	329
WP_000646255.1	lcl|NZ_AOWG01000014.1_cds_WP_000410273.1_231	26.019	319	329
WP_000646255.1	lcl|NZ_AOWG01000034.1_cds_WP_001074785.1_645	29.057	265	329
WP_000646255.1	lcl|NZ_AOWG01000136.1_cds_WP_001003555.1_3098	25.148	338	329
WP_000646255.1	lcl|NZ_AOWG01000014.1_cds_WP_000487322.1_177	27.077	325	329
WP_000774259.1	lcl|NZ_AOWG01000014.1_cds_WP_000774262.1_227	98.127	267	267
WP_000774259.1	lcl|NZ_AOWG01000014.1_cds_WP_000859505.1_178	25.820	244	267
WP_000774259.1	lcl|NZ_AOWG01000014.1_cds_WP_000800438.1_197	24.786	234	267
WP_000774259.1	lcl|NZ_AOWG01000052.1_cds_WP_000667727.1_947	31.818	110	267
WP_000774259.1	lcl|NZ_AOWG01000022.1_cds_WP_000805357.1_303	26.190	210	267
WP_000612799.1	lcl|NZ_AOWG01000014.1_cds_WP_000612797.1_226	98.821	509	509
WP_000612799.1	lcl|NZ_AOWG01000034.1_cds_WP_000291591.1_721	26.606	327	509
WP_000612799.1	lcl|NZ_AOWG01000034.1_cds_WP_000364507.1_720	31.111	90	509
WP_000612799.1	lcl|NZ_AOWG01000014.1_cds_WP_000612797.1_226	98.821	509	509
WP_000612799.1	lcl|NZ_AOWG01000034.1_cds_WP_000291591.1_721	26.606	327	509
WP_000612799.1	lcl|NZ_AOWG01000034.1_cds_WP_000364507.1_720	31.111	90	509
WP_001067557.1	lcl|NZ_AOWG01000014.1_cds_WP_001067557.1_225	100.000	330	330
WP_001067557.1	lcl|NZ_AOWG01000014.1_cds_WP_000646250.1_228	28.664	307	330
WP_001067557.1	lcl|NZ_AOWG01000014.1_cds_WP_000600889.1_202	26.316	266	330
WP_001067557.1	lcl|NZ_AOWG01000146.1_cds_WP_001984071.1_3254	25.735	272	330
WP_001067557.1	lcl|NZ_AOWG01000136.1_cds_WP_001003555.1_3098	28.395	243	330
WP_001067557.1	lcl|NZ_AOWG01000028.1_cds_WP_000744700.1_471	26.812	276	330
WP_001067557.1	lcl|NZ_AOWG01000087.1_cds_WP_000649925.1_1531	28.854	253	330
WP_001067557.1	lcl|NZ_AOWG01000146.1_cds_WP_000688695.1_3274	25.681	257	330
WP_001067557.1	lcl|NZ_AOWG01000014.1_cds_WP_000601375.1_175	26.545	275	330
WP_001067557.1	lcl|NZ_AOWG01000014.1_cds_WP_000410273.1_231	24.695	328	330
WP_001198107.1	lcl|NZ_AOWG01000014.1_cds_WP_001198107.1_224	100.000	366	366
WP_001198107.1	lcl|NZ_AOWG01000014.1_cds_WP_000608295.1_223	39.726	365	366
WP_001198107.1	lcl|NZ_AOWG01000014.1_cds_WP_000575178.1_155	34.262	359	366
WP_001198107.1	lcl|NZ_AOWG01000147.1_cds_WP_001281953.1_3288	27.441	379	366
WP_001198107.1	lcl|NZ_AOWG01000014.1_cds_WP_000346036.1_194	28.090	356	366
WP_001198107.1	lcl|NZ_AOWG01000014.1_cds_WP_000582222.1_213	31.111	360	366
WP_001198107.1	lcl|NZ_AOWG01000155.1_cds_WP_000538752.1_3525	29.692	357	366
WP_001198107.1	lcl|NZ_AOWG01000014.1_cds_WP_000947844.1_201	26.667	345	366
WP_001198107.1	lcl|NZ_AOWG01000111.1_cds_WP_001982414.1_2173	31.579	190	366
WP_000608291.1	lcl|NZ_AOWG01000014.1_cds_WP_000608295.1_223	99.455	367	367
WP_000608291.1	lcl|NZ_AOWG01000014.1_cds_WP_001198107.1_224	39.452	365	367
WP_000608291.1	lcl|NZ_AOWG01000014.1_cds_WP_000575178.1_155	36.856	369	367
WP_000608291.1	lcl|NZ_AOWG01000155.1_cds_WP_000538752.1_3525	30.189	371	367
WP_000608291.1	lcl|NZ_AOWG01000014.1_cds_WP_000582222.1_213	36.278	317	367
WP_000608291.1	lcl|NZ_AOWG01000147.1_cds_WP_001281953.1_3288	30.208	384	367
WP_000608291.1	lcl|NZ_AOWG01000014.1_cds_WP_000346036.1_194	24.734	376	367
WP_000608291.1	lcl|NZ_AOWG01000014.1_cds_WP_000947844.1_201	26.404	356	367
WP_000608291.1	lcl|NZ_AOWG01000111.1_cds_WP_001982414.1_2173	25.698	358	367
WP_000689739.1	lcl|NZ_AOWG01000014.1_cds_WP_000689743.1_222	99.081	544	544
WP_000689739.1	lcl|NZ_AOWG01000014.1_cds_WP_000689743.1_222	99.081	544	544
WP_000342716.1	lcl|NZ_AOWG01000014.1_cds_WP_000342713.1_221	99.623	265	265
WP_000342716.1	lcl|NZ_AOWG01000121.1_cds_WP_001002663.1_2561	44.856	243	265
WP_001246623.1	lcl|NZ_AOWG01000014.1_cds_WP_001246618.1_220	95.806	310	310
WP_001246623.1	lcl|NZ_AOWG01000082.1_cds_WP_000501205.1_1398	38.816	304	310
WP_001246623.1	lcl|NZ_AOWG01000131.1_cds_WP_001183723.1_2902	25.163	306	310
WP_001246623.1	lcl|NZ_AOWG01000119.1_cds_WP_000279894.1_2497	24.809	262	310
WP_001246623.1	lcl|NZ_AOWG01000014.1_cds_WP_001246618.1_220	95.806	310	310
WP_001246623.1	lcl|NZ_AOWG01000082.1_cds_WP_000501205.1_1398	38.816	304	310
WP_001246623.1	lcl|NZ_AOWG01000131.1_cds_WP_001183723.1_2902	25.163	306	310
WP_001246623.1	lcl|NZ_AOWG01000119.1_cds_WP_000279894.1_2497	24.809	262	310
WP_000479984.1	lcl|NZ_AOWG01000014.1_cds_WP_000479982.1_219	99.242	264	264
WP_000715958.1	lcl|NZ_AOWG01000014.1_cds_WP_000715958.1_218	100.000	131	131
WP_001088861.1	lcl|NZ_AOWG01000014.1_cds_WP_001088866.1_217	98.611	144	144
WP_001088861.1	lcl|NZ_AOWG01000091.1_cds_WP_002069656.1_1681	42.857	56	144
WP_000517242.1	lcl|NZ_AOWG01000014.1_cds_WP_000517242.1_216	100.000	221	221
WP_000517242.1	lcl|NZ_AOWG01000028.1_cds_WP_001082180.1_442	28.205	78	221
WP_000517242.1	lcl|NZ_AOWG01000118.1_cds_WP_001069834.1_2428	27.523	109	221
WP_000517242.1	lcl|NZ_AOWG01000018.1_cds_WP_001069834.1_261	27.523	109	221
WP_000221107.1	lcl|NZ_AOWG01000028.1_cds_WP_001082180.1_442	31.973	147	388
WP_000221107.1	lcl|NZ_AOWG01000118.1_cds_WP_000347681.1_2427	32.867	143	388
WP_000221107.1	lcl|NZ_AOWG01000018.1_cds_WP_000347681.1_260	32.867	143	388
WP_000221107.1	lcl|NZ_AOWG01000014.1_cds_WP_002082140.1_190	33.621	116	388
WP_000221107.1	lcl|NZ_AOWG01000161.1_cds_WP_000402845.1_3743	27.211	147	388
WP_000221107.1	lcl|NZ_AOWG01000014.1_cds_WP_001206409.1_206	27.211	147	388
WP_000221107.1	lcl|NZ_AOWG01000014.1_cds_WP_001015422.1_214	24.646	353	388
WP_000275679.1	lcl|NZ_AOWG01000014.1_cds_WP_001106774.1_209	73.012	415	416
WP_000834719.1	lcl|NZ_AOWG01000014.1_cds_WP_000834715.1_208	99.669	605	605
WP_000834719.1	lcl|NZ_AOWG01000071.1_cds_WP_000172202.1_1260	34.264	394	605
WP_000834719.1	lcl|NZ_AOWG01000155.1_cds_WP_000667646.1_3500	41.870	246	605
WP_000834719.1	lcl|NZ_AOWG01000030.1_cds_WP_000828455.1_539	44.954	218	605
WP_000834719.1	lcl|NZ_AOWG01000136.1_cds_WP_001052498.1_3077	32.353	238	605
WP_000834719.1	lcl|NZ_AOWG01000034.1_cds_WP_000047473.1_715	30.942	223	605
WP_000834719.1	lcl|NZ_AOWG01000157.1_cds_WP_000510777.1_3584	30.041	243	605
WP_000834719.1	lcl|NZ_AOWG01000031.1_cds_WP_000598571.1_579	28.205	234	605
WP_000834719.1	lcl|NZ_AOWG01000069.1_cds_WP_000942282.1_1244	27.848	237	605
WP_000834719.1	lcl|NZ_AOWG01000038.1_cds_WP_000536762.1_758	30.769	208	605
WP_000834719.1	lcl|NZ_AOWG01000092.1_cds_WP_000666552.1_1731	30.088	226	605
WP_000834719.1	lcl|NZ_AOWG01000160.1_cds_WP_001161019.1_3693	28.807	243	605
WP_000834719.1	lcl|NZ_AOWG01000005.1_cds_WP_000619175.1_24	27.459	244	605
WP_000834719.1	lcl|NZ_AOWG01000024.1_cds_WP_001288326.1_351	29.688	192	605
WP_000834719.1	lcl|NZ_AOWG01000063.1_cds_WP_001089500.1_1154	30.085	236	605
WP_000834719.1	lcl|NZ_AOWG01000123.1_cds_WP_001982953.1_2600	24.125	257	605
WP_000834719.1	lcl|NZ_AOWG01000113.1_cds_WP_000184524.1_2301	31.731	208	605
WP_000834719.1	lcl|NZ_AOWG01000048.1_cds_WP_000136057.1_922	26.484	219	605
WP_000834719.1	lcl|NZ_AOWG01000014.1_cds_WP_000834715.1_208	99.669	605	605
WP_000834719.1	lcl|NZ_AOWG01000071.1_cds_WP_000172202.1_1260	34.264	394	605
WP_000834719.1	lcl|NZ_AOWG01000155.1_cds_WP_000667646.1_3500	41.870	246	605
WP_000834719.1	lcl|NZ_AOWG01000030.1_cds_WP_000828455.1_539	44.954	218	605
WP_000834719.1	lcl|NZ_AOWG01000136.1_cds_WP_001052498.1_3077	32.353	238	605
