WP_000340715.1	lcl|NZ_JQRQ01000005.1_cds_WP_002614501.1_186	89.535	86	106
WP_000410273.1	lcl|NZ_JQRQ01000005.1_cds_WP_004503085.1_185	91.374	313	314
WP_000410273.1	lcl|NZ_JQRQ01000005.1_cds_JF90_RS20620_165	61.905	63	314
WP_000410273.1	lcl|NZ_JQRQ01000005.1_cds_WP_061217629.1_182	26.266	316	314
WP_000410273.1	lcl|NZ_JQRQ01000025.1_cds_WP_002615921.1_680	24.458	323	314
WP_000410273.1	lcl|NZ_JQRQ01000029.1_cds_WP_004498401.1_828	25.826	333	314
WP_000410273.1	lcl|NZ_JQRQ01000039.1_cds_WP_016760841.1_1137	24.199	281	314
WP_000410273.1	lcl|NZ_JQRQ01000117.1_cds_WP_004495474.1_2789	25.080	311	314
WP_000410273.1	lcl|NZ_JQRQ01000039.1_cds_WP_004503537.1_1163	21.656	314	314
WP_000604524.1	lcl|NZ_JQRQ01000005.1_cds_WP_061217630.1_184	83.288	365	365
WP_000884059.1	lcl|NZ_JQRQ01000005.1_cds_WP_004503080.1_183	96.216	185	185
WP_000884059.1	lcl|NZ_JQRQ01000084.1_cds_WP_002630958.1_2252	34.932	146	185
WP_000646255.1	lcl|NZ_JQRQ01000005.1_cds_WP_061217629.1_182	94.225	329	329
WP_000646255.1	lcl|NZ_JQRQ01000039.1_cds_WP_016760841.1_1137	30.357	336	329
WP_000646255.1	lcl|NZ_JQRQ01000025.1_cds_WP_002615921.1_680	30.794	315	329
WP_000646255.1	lcl|NZ_JQRQ01000117.1_cds_WP_004495474.1_2789	30.868	311	329
WP_000646255.1	lcl|NZ_JQRQ01000102.1_cds_WP_004495537.1_2572	27.164	335	329
WP_000646255.1	lcl|NZ_JQRQ01000029.1_cds_WP_004498401.1_828	29.467	319	329
WP_000646255.1	lcl|NZ_JQRQ01000127.1_cds_WP_004503054.1_2958	28.704	324	329
WP_000646255.1	lcl|NZ_JQRQ01000186.1_cds_WP_004495465.1_3567	28.261	322	329
WP_000646255.1	lcl|NZ_JQRQ01000039.1_cds_WP_004503537.1_1163	25.000	268	329
WP_000646255.1	lcl|NZ_JQRQ01000005.1_cds_WP_004503082.1_179	29.316	307	329
WP_000646255.1	lcl|NZ_JQRQ01000077.1_cds_WP_061218054.1_2161	26.642	274	329
WP_000646255.1	lcl|NZ_JQRQ01000127.1_cds_WP_004503138.1_2966	28.889	270	329
WP_000646255.1	lcl|NZ_JQRQ01000127.1_cds_WP_004503074.1_2968	23.659	317	329
WP_000646255.1	lcl|NZ_JQRQ01000005.1_cds_WP_004503085.1_185	28.175	252	329
WP_000646255.1	lcl|NZ_JQRQ01000039.1_cds_WP_061217843.1_1154	26.642	274	329
WP_000646255.1	lcl|NZ_JQRQ01000045.1_cds_WP_004496193.1_1343	26.616	263	329
WP_000646255.1	lcl|NZ_JQRQ01000115.1_cds_WP_016760974.1_2771	24.773	331	329
WP_000646255.1	lcl|NZ_JQRQ01000231.1_cds_WP_004495316.1_3751	27.309	249	329
WP_000646255.1	lcl|NZ_JQRQ01000039.1_cds_WP_004503611.1_1165	30.460	174	329
