WP_000340715.1	lcl|NZ_QHCS01000002.1_cds_WP_100785494.1_2236	94.186	86	106
WP_000410273.1	lcl|NZ_QHCS01000002.1_cds_WP_118968521.1_2244	62.258	310	314
WP_000410273.1	lcl|NZ_QHCS01000001.1_cds_WP_118980350.1_610	23.385	325	314
WP_000410273.1	lcl|NZ_QHCS01000002.1_cds_WP_118981896.1_2237	23.913	276	314
WP_000410273.1	lcl|NZ_QHCS01000002.1_cds_WP_118981941.1_2289	25.301	249	314
WP_000410273.1	lcl|NZ_QHCS01000003.1_cds_WP_118970620.1_2937	22.162	185	314
WP_000410273.1	lcl|NZ_QHCS01000001.1_cds_WP_118980124.1_324	23.881	268	314
WP_000884059.1	lcl|NZ_QHCS01000002.1_cds_WP_118968509.1_2258	40.113	177	185
WP_000884059.1	lcl|NZ_QHCS01000002.1_cds_WP_118982146.1_2538	39.286	140	185
WP_000646255.1	lcl|NZ_QHCS01000002.1_cds_WP_118981941.1_2289	30.723	332	329
WP_000646255.1	lcl|NZ_QHCS01000002.1_cds_WP_118981896.1_2237	32.188	320	329
WP_000646255.1	lcl|NZ_QHCS01000001.1_cds_WP_118980350.1_610	30.476	315	329
WP_000646255.1	lcl|NZ_QHCS01000001.1_cds_WP_118980124.1_324	31.392	309	329
WP_000646255.1	lcl|NZ_QHCS01000003.1_cds_WP_118970620.1_2937	27.679	336	329
WP_000646255.1	lcl|NZ_QHCS01000001.1_cds_WP_118981399.1_464	29.814	322	329
WP_000646255.1	lcl|NZ_QHCS01000003.1_cds_WP_118982527.1_2865	28.829	333	329
WP_000646255.1	lcl|NZ_QHCS01000002.1_cds_WP_118968521.1_2244	24.759	311	329
WP_000646255.1	lcl|NZ_QHCS01000001.1_cds_WP_241686725.1_818	27.419	248	329
WP_000646255.1	lcl|NZ_QHCS01000001.1_cds_WP_118980680.1_996	25.540	278	329
WP_000646255.1	lcl|NZ_QHCS01000004.1_cds_WP_118982869.1_3228	25.000	264	329
WP_000646255.1	lcl|NZ_QHCS01000001.1_cds_WP_118980428.1_705	24.028	283	329
WP_000646255.1	lcl|NZ_QHCS01000002.1_cds_WP_118981923.1_2270	24.818	274	329
WP_000646255.1	lcl|NZ_QHCS01000008.1_cds_WP_118983674.1_4028	25.194	258	329
WP_000646255.1	lcl|NZ_QHCS01000003.1_cds_WP_118982574.1_2914	28.000	250	329
WP_000774259.1	lcl|NZ_QHCS01000002.1_cds_WP_118981900.1_2242	26.531	245	267
WP_000774259.1	lcl|NZ_QHCS01000001.1_cds_WP_118980862.1_1191	33.898	118	267
WP_000774259.1	lcl|NZ_QHCS01000002.1_cds_WP_118981942.1_2290	24.339	189	267
WP_000774259.1	lcl|NZ_QHCS01000001.1_cds_WP_118980756.1_1080	26.540	211	267
WP_000774259.1	lcl|NZ_QHCS01000003.1_cds_WP_241686844.1_2936	25.789	190	267
WP_000612799.1	lcl|NZ_QHCS01000002.1_cds_WP_118982276.1_2697	27.726	321	509
WP_000612799.1	lcl|NZ_QHCS01000002.1_cds_WP_118982277.1_2698	31.183	93	509
WP_000612799.1	lcl|NZ_QHCS01000002.1_cds_WP_118982276.1_2697	27.726	321	509
WP_000612799.1	lcl|NZ_QHCS01000002.1_cds_WP_118982277.1_2698	31.183	93	509
WP_001067557.1	lcl|NZ_QHCS01000001.1_cds_WP_118980124.1_324	26.103	272	330
WP_001067557.1	lcl|NZ_QHCS01000002.1_cds_WP_118981896.1_2237	27.305	282	330
WP_001067557.1	lcl|NZ_QHCS01000001.1_cds_WP_118980350.1_610	25.633	316	330
WP_001067557.1	lcl|NZ_QHCS01000002.1_cds_WP_118981941.1_2289	26.769	325	330
WP_001067557.1	lcl|NZ_QHCS01000001.1_cds_WP_118981399.1_464	27.445	317	330
WP_001067557.1	lcl|NZ_QHCS01000001.1_cds_WP_118980680.1_996	25.991	227	330
WP_001067557.1	lcl|NZ_QHCS01000002.1_cds_WP_118981903.1_2246	26.667	150	330
WP_001067557.1	lcl|NZ_QHCS01000001.1_cds_WP_118980428.1_705	25.098	255	330
WP_001067557.1	lcl|NZ_QHCS01000003.1_cds_WP_118970620.1_2937	25.352	142	330
WP_001067557.1	lcl|NZ_QHCS01000003.1_cds_WP_118982527.1_2865	28.667	150	330
WP_001067557.1	lcl|NZ_QHCS01000002.1_cds_WP_118968521.1_2244	25.000	232	330
WP_001198107.1	lcl|NZ_QHCS01000001.1_cds_WP_206698719.1_1196	28.496	379	366
WP_001198107.1	lcl|NZ_QHCS01000007.1_cds_WP_118983569.1_3935	30.084	359	366
WP_001198107.1	lcl|NZ_QHCS01000002.1_cds_WP_118981897.1_2238	28.000	300	366
WP_001198107.1	lcl|NZ_QHCS01000001.1_cds_WP_206698711.1_1067	31.016	187	366
WP_000608291.1	lcl|NZ_QHCS01000007.1_cds_WP_118983569.1_3935	32.895	380	367
WP_000608291.1	lcl|NZ_QHCS01000001.1_cds_WP_206698719.1_1196	31.414	382	367
WP_000608291.1	lcl|NZ_QHCS01000002.1_cds_WP_118981897.1_2238	29.435	248	367
WP_000608291.1	lcl|NZ_QHCS01000001.1_cds_WP_206698711.1_1067	24.860	358	367
WP_000342716.1	lcl|NZ_QHCS01000011.1_cds_WP_118970508.1_133	43.725	247	265
WP_001246623.1	lcl|NZ_QHCS01000005.1_cds_WP_118983152.1_3528	39.274	303	310
WP_001246623.1	lcl|NZ_QHCS01000002.1_cds_WP_118981751.1_2082	27.213	305	310
WP_001246623.1	lcl|NZ_QHCS01000002.1_cds_WP_118982105.1_2482	26.316	133	310
WP_001246623.1	lcl|NZ_QHCS01000005.1_cds_WP_118983152.1_3528	39.274	303	310
WP_001246623.1	lcl|NZ_QHCS01000002.1_cds_WP_118981751.1_2082	27.213	305	310
WP_001246623.1	lcl|NZ_QHCS01000002.1_cds_WP_118982105.1_2482	26.316	133	310
WP_001088861.1	lcl|NZ_QHCS01000002.1_cds_WP_118981632.1_1942	44.643	56	144
WP_000721883.1	lcl|NZ_QHCS01000002.1_cds_WP_118981903.1_2246	27.632	228	283
WP_000221107.1	lcl|NZ_QHCS01000001.1_cds_WP_118980330.1_583	30.667	150	388
WP_000221107.1	lcl|NZ_QHCS01000005.1_cds_WP_118983133.1_3508	25.366	205	388
WP_000221107.1	lcl|NZ_QHCS01000002.1_cds_WP_118981533.1_1819	28.082	146	388
WP_000834719.1	lcl|NZ_QHCS01000003.1_cds_WP_206698782.1_2901	34.211	380	605
WP_000834719.1	lcl|NZ_QHCS01000001.1_cds_WP_118980706.1_1030	40.891	247	605
WP_000834719.1	lcl|NZ_QHCS01000001.1_cds_WP_118980278.1_519	43.621	243	605
WP_000834719.1	lcl|NZ_QHCS01000002.1_cds_WP_118981902.1_2245	38.362	232	605
WP_000834719.1	lcl|NZ_QHCS01000004.1_cds_WP_118982943.1_3211	30.769	234	605
WP_000834719.1	lcl|NZ_QHCS01000003.1_cds_WP_206698779.1_2833	26.939	245	605
WP_000834719.1	lcl|NZ_QHCS01000001.1_cds_WP_241686723.1_727	28.169	213	605
WP_000834719.1	lcl|NZ_QHCS01000002.1_cds_WP_167883933.1_2703	28.870	239	605
WP_000834719.1	lcl|NZ_QHCS01000007.1_cds_WP_118983461.1_3824	31.455	213	605
WP_000834719.1	lcl|NZ_QHCS01000001.1_cds_WP_118967177.1_831	28.261	230	605
WP_000834719.1	lcl|NZ_QHCS01000002.1_cds_WP_118982429.1_2558	31.579	228	605
WP_000834719.1	lcl|NZ_QHCS01000005.1_cds_WP_118982961.1_3310	28.333	240	605
WP_000834719.1	lcl|NZ_QHCS01000002.1_cds_WP_118982147.1_2539	27.734	256	605
WP_000834719.1	lcl|NZ_QHCS01000002.1_cds_WP_118982402.1_2362	28.780	205	605
WP_000834719.1	lcl|NZ_QHCS01000001.1_cds_WP_118980477.1_764	28.571	245	605
WP_000834719.1	lcl|NZ_QHCS01000003.1_cds_WP_118982540.1_2879	30.890	191	605
WP_000834719.1	lcl|NZ_QHCS01000001.1_cds_WP_118981001.1_1377	25.571	219	605
WP_000834719.1	lcl|NZ_QHCS01000001.1_cds_WP_118980578.1_883	24.893	233	605
WP_000834719.1	lcl|NZ_QHCS01000005.1_cds_WP_118982997.1_3350	27.368	190	605
WP_000834719.1	lcl|NZ_QHCS01000005.1_cds_WP_241686861.1_3359	23.944	213	605
WP_000834719.1	lcl|NZ_QHCS01000002.1_cds_WP_118981977.1_2334	25.311	241	605
WP_000834719.1	lcl|NZ_QHCS01000003.1_cds_WP_206698782.1_2901	34.211	380	605
WP_000834719.1	lcl|NZ_QHCS01000001.1_cds_WP_118980706.1_1030	40.891	247	605
WP_000834719.1	lcl|NZ_QHCS01000001.1_cds_WP_118980278.1_519	43.621	243	605
WP_000834719.1	lcl|NZ_QHCS01000002.1_cds_WP_118981902.1_2245	38.362	232	605
WP_000834719.1	lcl|NZ_QHCS01000004.1_cds_WP_118982943.1_3211	30.769	234	605
WP_000834719.1	lcl|NZ_QHCS01000003.1_cds_WP_206698779.1_2833	26.939	245	605
WP_000834719.1	lcl|NZ_QHCS01000001.1_cds_WP_241686723.1_727	28.169	213	605
WP_000834719.1	lcl|NZ_QHCS01000002.1_cds_WP_167883933.1_2703	28.870	239	605
WP_000834719.1	lcl|NZ_QHCS01000007.1_cds_WP_118983461.1_3824	31.455	213	605
WP_000834719.1	lcl|NZ_QHCS01000001.1_cds_WP_118967177.1_831	28.261	230	605
WP_000834719.1	lcl|NZ_QHCS01000002.1_cds_WP_118982429.1_2558	31.579	228	605
