WP_000340715.1	lcl|NZ_AOVU01000135.1_cds_WP_000340715.1_3093	100.000	86	106
WP_000410273.1	lcl|NZ_AOVU01000135.1_cds_WP_000410273.1_3094	100.000	314	314
WP_000410273.1	lcl|NZ_AOVU01000135.1_cds_WP_000093099.1_3114	46.988	83	314
WP_000410273.1	lcl|NZ_AOVU01000135.1_cds_WP_000646250.1_3097	25.705	319	314
WP_000410273.1	lcl|NZ_AOVU01000145.1_cds_WP_000744700.1_3523	24.691	324	314
WP_000410273.1	lcl|NZ_AOVU01000135.1_cds_WP_000600889.1_3123	25.269	186	314
WP_000410273.1	lcl|NZ_AOVU01000135.1_cds_WP_000723090.1_3176	23.958	288	314
WP_000410273.1	lcl|NZ_AOVU01000135.1_cds_WP_001067557.1_3100	24.695	328	314
WP_000604524.1	lcl|NZ_AOVU01000135.1_cds_WP_000604524.1_3095	99.726	365	365
WP_000884059.1	lcl|NZ_AOVU01000135.1_cds_WP_000884059.1_3096	100.000	185	185
WP_000884059.1	lcl|NZ_AOVU01000029.1_cds_WP_000351733.1_475	40.000	140	185
WP_000646255.1	lcl|NZ_AOVU01000135.1_cds_WP_000646250.1_3097	98.480	329	329
WP_000646255.1	lcl|NZ_AOVU01000145.1_cds_WP_000744700.1_3523	32.063	315	329
WP_000646255.1	lcl|NZ_AOVU01000135.1_cds_WP_000723090.1_3176	31.045	335	329
WP_000646255.1	lcl|NZ_AOVU01000135.1_cds_WP_000600889.1_3123	34.109	258	329
WP_000646255.1	lcl|NZ_AOVU01000128.1_cds_WP_001984071.1_2869	31.475	305	329
WP_000646255.1	lcl|NZ_AOVU01000061.1_cds_WP_000649925.1_1014	30.183	328	329
WP_000646255.1	lcl|NZ_AOVU01000132.1_cds_WP_000709511.1_2936	29.538	325	329
WP_000646255.1	lcl|NZ_AOVU01000135.1_cds_WP_000601375.1_3150	25.091	275	329
WP_000646255.1	lcl|NZ_AOVU01000135.1_cds_WP_001067557.1_3100	30.350	257	329
WP_000646255.1	lcl|NZ_AOVU01000128.1_cds_WP_000688695.1_2849	28.975	283	329
WP_000646255.1	lcl|NZ_AOVU01000135.1_cds_WP_000475904.1_3159	27.737	274	329
WP_000646255.1	lcl|NZ_AOVU01000135.1_cds_WP_000410273.1_3094	26.019	319	329
WP_000646255.1	lcl|NZ_AOVU01000026.1_cds_WP_001074785.1_395	29.057	265	329
WP_000646255.1	lcl|NZ_AOVU01000143.1_cds_WP_001003555.1_3423	25.148	338	329
WP_000646255.1	lcl|NZ_AOVU01000135.1_cds_WP_000487322.1_3148	27.077	325	329
WP_000774259.1	lcl|NZ_AOVU01000135.1_cds_WP_000774262.1_3098	98.127	267	267
WP_000774259.1	lcl|NZ_AOVU01000135.1_cds_WP_000859505.1_3147	25.820	244	267
WP_000774259.1	lcl|NZ_AOVU01000135.1_cds_WP_000800438.1_3128	24.786	234	267
WP_000774259.1	lcl|NZ_AOVU01000135.1_cds_WP_000842260.1_3177	26.316	190	267
WP_000774259.1	lcl|NZ_AOVU01000041.1_cds_WP_000667727.1_707	31.818	110	267
WP_000774259.1	lcl|NZ_AOVU01000083.1_cds_WP_000805357.1_1638	26.190	210	267
WP_000612799.1	lcl|NZ_AOVU01000135.1_cds_WP_000612797.1_3099	98.821	509	509
WP_000612799.1	lcl|NZ_AOVU01000093.1_cds_WP_000291591.1_1857	26.606	327	509
WP_000612799.1	lcl|NZ_AOVU01000093.1_cds_WP_000364507.1_1858	31.111	90	509
WP_000612799.1	lcl|NZ_AOVU01000135.1_cds_WP_000612797.1_3099	98.821	509	509
WP_000612799.1	lcl|NZ_AOVU01000093.1_cds_WP_000291591.1_1857	26.606	327	509
WP_000612799.1	lcl|NZ_AOVU01000093.1_cds_WP_000364507.1_1858	31.111	90	509
WP_001067557.1	lcl|NZ_AOVU01000135.1_cds_WP_001067557.1_3100	100.000	330	330
WP_001067557.1	lcl|NZ_AOVU01000135.1_cds_WP_000646250.1_3097	28.664	307	330
WP_001067557.1	lcl|NZ_AOVU01000135.1_cds_WP_000600889.1_3123	26.316	266	330
WP_001067557.1	lcl|NZ_AOVU01000128.1_cds_WP_001984071.1_2869	25.735	272	330
WP_001067557.1	lcl|NZ_AOVU01000143.1_cds_WP_001003555.1_3423	28.395	243	330
WP_001067557.1	lcl|NZ_AOVU01000145.1_cds_WP_000744700.1_3523	26.812	276	330
WP_001067557.1	lcl|NZ_AOVU01000135.1_cds_WP_000723090.1_3176	23.724	333	330
WP_001067557.1	lcl|NZ_AOVU01000061.1_cds_WP_000649925.1_1014	28.854	253	330
WP_001067557.1	lcl|NZ_AOVU01000128.1_cds_WP_000688695.1_2849	25.681	257	330
WP_001067557.1	lcl|NZ_AOVU01000135.1_cds_WP_000601375.1_3150	26.545	275	330
WP_001067557.1	lcl|NZ_AOVU01000135.1_cds_WP_000410273.1_3094	24.695	328	330
WP_001198107.1	lcl|NZ_AOVU01000135.1_cds_WP_001198107.1_3101	100.000	366	366
WP_001198107.1	lcl|NZ_AOVU01000135.1_cds_WP_000608295.1_3102	39.726	365	366
WP_001198107.1	lcl|NZ_AOVU01000135.1_cds_WP_000575178.1_3170	34.262	359	366
WP_001198107.1	lcl|NZ_AOVU01000056.1_cds_WP_001281953.1_931	27.441	379	366
WP_001198107.1	lcl|NZ_AOVU01000135.1_cds_WP_000346036.1_3131	28.090	356	366
WP_001198107.1	lcl|NZ_AOVU01000135.1_cds_WP_000582222.1_3112	31.111	360	366
WP_001198107.1	lcl|NZ_AOVU01000080.1_cds_WP_000538752.1_1572	29.692	357	366
WP_001198107.1	lcl|NZ_AOVU01000135.1_cds_WP_000947844.1_3124	26.667	345	366
WP_001198107.1	lcl|NZ_AOVU01000136.1_cds_WP_001982414.1_3298	31.579	190	366
WP_000608291.1	lcl|NZ_AOVU01000135.1_cds_WP_000608295.1_3102	99.455	367	367
WP_000608291.1	lcl|NZ_AOVU01000135.1_cds_WP_001198107.1_3101	39.452	365	367
WP_000608291.1	lcl|NZ_AOVU01000135.1_cds_WP_000575178.1_3170	36.856	369	367
WP_000608291.1	lcl|NZ_AOVU01000080.1_cds_WP_000538752.1_1572	30.189	371	367
WP_000608291.1	lcl|NZ_AOVU01000135.1_cds_WP_000582222.1_3112	36.278	317	367
WP_000608291.1	lcl|NZ_AOVU01000056.1_cds_WP_001281953.1_931	30.208	384	367
WP_000608291.1	lcl|NZ_AOVU01000135.1_cds_WP_000346036.1_3131	24.734	376	367
WP_000608291.1	lcl|NZ_AOVU01000135.1_cds_WP_000947844.1_3124	26.404	356	367
WP_000608291.1	lcl|NZ_AOVU01000136.1_cds_WP_001982414.1_3298	25.698	358	367
WP_000689739.1	lcl|NZ_AOVU01000135.1_cds_WP_000689743.1_3103	99.081	544	544
WP_000689739.1	lcl|NZ_AOVU01000135.1_cds_WP_000689743.1_3103	99.081	544	544
WP_000342716.1	lcl|NZ_AOVU01000135.1_cds_WP_000342713.1_3104	99.623	265	265
WP_000342716.1	lcl|NZ_AOVU01000084.1_cds_WP_001002663.1_1674	44.856	243	265
WP_001246623.1	lcl|NZ_AOVU01000135.1_cds_WP_001246618.1_3105	95.806	310	310
WP_001246623.1	lcl|NZ_AOVU01000024.1_cds_WP_000501205.1_270	38.816	304	310
WP_001246623.1	lcl|NZ_AOVU01000096.1_cds_WP_001183723.1_1988	25.163	306	310
WP_001246623.1	lcl|NZ_AOVU01000146.1_cds_WP_000279894.1_3559	24.809	262	310
WP_001246623.1	lcl|NZ_AOVU01000135.1_cds_WP_001246618.1_3105	95.806	310	310
WP_001246623.1	lcl|NZ_AOVU01000024.1_cds_WP_000501205.1_270	38.816	304	310
WP_001246623.1	lcl|NZ_AOVU01000096.1_cds_WP_001183723.1_1988	25.163	306	310
WP_001246623.1	lcl|NZ_AOVU01000146.1_cds_WP_000279894.1_3559	24.809	262	310
WP_000479984.1	lcl|NZ_AOVU01000135.1_cds_WP_000479982.1_3106	99.242	264	264
WP_000715958.1	lcl|NZ_AOVU01000135.1_cds_WP_000715958.1_3107	100.000	131	131
WP_001088861.1	lcl|NZ_AOVU01000135.1_cds_WP_001088866.1_3108	98.611	144	144
WP_001088861.1	lcl|NZ_AOVU01000133.1_cds_WP_002069656.1_3006	42.857	56	144
WP_000517242.1	lcl|NZ_AOVU01000135.1_cds_WP_000517242.1_3109	100.000	221	221
WP_000517242.1	lcl|NZ_AOVU01000145.1_cds_WP_001082180.1_3494	28.205	78	221
WP_000517242.1	lcl|NZ_AOVU01000115.1_cds_WP_001069834.1_2406	27.523	109	221
WP_000221107.1	lcl|NZ_AOVU01000145.1_cds_WP_001082180.1_3494	31.973	147	388
WP_000221107.1	lcl|NZ_AOVU01000115.1_cds_WP_000347681.1_2405	32.867	143	388
WP_000221107.1	lcl|NZ_AOVU01000135.1_cds_WP_002082140.1_3135	33.621	116	388
WP_000221107.1	lcl|NZ_AOVU01000117.1_cds_WP_000402845.1_2570	27.211	147	388
WP_000221107.1	lcl|NZ_AOVU01000135.1_cds_WP_001206409.1_3119	27.211	147	388
WP_000221107.1	lcl|NZ_AOVU01000135.1_cds_WP_001015422.1_3111	24.646	353	388
