WP_000340715.1	lcl|NZ_AFJY02000287.1_cds_WP_000340715.1_1238	100.000	86	106
WP_000410273.1	lcl|NZ_AFJY02000287.1_cds_WP_000410273.1_1239	100.000	314	314
WP_000410273.1	lcl|NZ_AFJY02000287.1_cds_WP_000093099.1_1259	46.988	83	314
WP_000410273.1	lcl|NZ_AFJY02000287.1_cds_WP_000646250.1_1242	25.705	319	314
WP_000410273.1	lcl|NZ_AFJY02000326.1_cds_WP_000744700.1_611	24.691	324	314
WP_000410273.1	lcl|NZ_AFJY02000287.1_cds_WP_000600889.1_1268	25.269	186	314
WP_000410273.1	lcl|NZ_AFJY02000287.1_cds_WP_000723090.1_1321	23.958	288	314
WP_000410273.1	lcl|NZ_AFJY02000287.1_cds_WP_001067557.1_1245	24.695	328	314
WP_000604524.1	lcl|NZ_AFJY02000287.1_cds_WP_000604524.1_1240	99.726	365	365
WP_000884059.1	lcl|NZ_AFJY02000287.1_cds_WP_000884059.1_1241	100.000	185	185
WP_000884059.1	lcl|NZ_AFJY02000304.1_cds_WP_000351733.1_997	40.000	140	185
WP_000646255.1	lcl|NZ_AFJY02000287.1_cds_WP_000646250.1_1242	98.480	329	329
WP_000646255.1	lcl|NZ_AFJY02000326.1_cds_WP_000744700.1_611	32.063	315	329
WP_000646255.1	lcl|NZ_AFJY02000287.1_cds_WP_000723090.1_1321	31.045	335	329
WP_000646255.1	lcl|NZ_AFJY02000287.1_cds_WP_000600889.1_1268	34.109	258	329
WP_000646255.1	lcl|NZ_AFJY02000025.1_cds_WP_001984071.1_3748	31.475	305	329
WP_000646255.1	lcl|NZ_AFJY02000088.1_cds_WP_000649925.1_3209	30.183	328	329
WP_000646255.1	lcl|NZ_AFJY02000288.1_cds_WP_000709511.1_1237	29.538	325	329
WP_000646255.1	lcl|NZ_AFJY02000287.1_cds_WP_000601375.1_1295	25.091	275	329
WP_000646255.1	lcl|NZ_AFJY02000287.1_cds_WP_001067557.1_1245	30.350	257	329
WP_000646255.1	lcl|NZ_AFJY02000040.1_cds_WP_000688695.1_3597	28.975	283	329
WP_000646255.1	lcl|NZ_AFJY02000287.1_cds_WP_000475904.1_1304	27.737	274	329
WP_000646255.1	lcl|NZ_AFJY02000287.1_cds_WP_000410273.1_1239	26.019	319	329
WP_000646255.1	lcl|NZ_AFJY02000225.1_cds_WP_001074785.1_2046	29.057	265	329
WP_000646255.1	lcl|NZ_AFJY02000180.1_cds_WP_001003555.1_2465	25.148	338	329
WP_000646255.1	lcl|NZ_AFJY02000287.1_cds_WP_000487322.1_1293	27.077	325	329
WP_000774259.1	lcl|NZ_AFJY02000287.1_cds_WP_000774262.1_1243	98.127	267	267
