WP_000340715.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000340715.1_879	100.000	86	106
WP_000410273.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000410273.1_880	100.000	314	314
WP_000410273.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000093099.1_900	46.988	83	314
WP_000410273.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000646250.1_883	25.705	319	314
WP_000410273.1	lcl|NZ_JAGGCH010000006.1_cds_WP_000744700.1_1051	24.691	324	314
WP_000410273.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000600889.1_909	25.269	186	314
WP_000410273.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000723090.1_962	23.958	288	314
WP_000410273.1	lcl|NZ_JAGGCH010000005.1_cds_WP_001067557.1_886	24.695	328	314
WP_000604524.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000604524.1_881	99.726	365	365
WP_000884059.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000884059.1_882	100.000	185	185
WP_000884059.1	lcl|NZ_JAGGCH010000003.1_cds_WP_000351733.1_634	40.000	140	185
WP_000646255.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000646250.1_883	98.480	329	329
WP_000646255.1	lcl|NZ_JAGGCH010000006.1_cds_WP_000744700.1_1051	32.063	315	329
WP_000646255.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000723090.1_962	31.045	335	329
WP_000646255.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000600889.1_909	34.109	258	329
WP_000646255.1	lcl|NZ_JAGGCH010000029.1_cds_WP_001984071.1_2913	31.475	305	329
WP_000646255.1	lcl|NZ_JAGGCH010000008.1_cds_WP_000649925.1_1335	30.183	328	329
WP_000646255.1	lcl|NZ_JAGGCH010000059.1_cds_WP_000709511.1_3689	29.538	325	329
WP_000646255.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000601375.1_936	25.091	275	329
WP_000646255.1	lcl|NZ_JAGGCH010000005.1_cds_WP_001067557.1_886	30.350	257	329
WP_000646255.1	lcl|NZ_JAGGCH010000029.1_cds_WP_000688695.1_2933	28.975	283	329
WP_000646255.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000475904.1_945	27.737	274	329
WP_000646255.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000410273.1_880	26.019	319	329
WP_000646255.1	lcl|NZ_JAGGCH010000018.1_cds_WP_001074785.1_2265	29.057	265	329
WP_000646255.1	lcl|NZ_JAGGCH010000020.1_cds_WP_001003555.1_2428	25.148	338	329
WP_000646255.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000487322.1_934	27.077	325	329
WP_000774259.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000774262.1_884	98.127	267	267
WP_000774259.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000859505.1_933	25.820	244	267
WP_000774259.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000800438.1_914	24.786	234	267
WP_000774259.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000842260.1_963	26.316	190	267
WP_000774259.1	lcl|NZ_JAGGCH010000026.1_cds_WP_000667727.1_2803	31.818	110	267
WP_000774259.1	lcl|NZ_JAGGCH010000023.1_cds_WP_000805357.1_2625	26.190	210	267
WP_000612799.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000612797.1_885	98.821	509	509
WP_000612799.1	lcl|NZ_JAGGCH010000021.1_cds_WP_000291591.1_2491	26.606	327	509
WP_000612799.1	lcl|NZ_JAGGCH010000021.1_cds_WP_000364507.1_2490	31.111	90	509
WP_000612799.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000612797.1_885	98.821	509	509
WP_000612799.1	lcl|NZ_JAGGCH010000021.1_cds_WP_000291591.1_2491	26.606	327	509
WP_000612799.1	lcl|NZ_JAGGCH010000021.1_cds_WP_000364507.1_2490	31.111	90	509
WP_001067557.1	lcl|NZ_JAGGCH010000005.1_cds_WP_001067557.1_886	100.000	330	330
WP_001067557.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000646250.1_883	28.664	307	330
WP_001067557.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000600889.1_909	26.316	266	330
WP_001067557.1	lcl|NZ_JAGGCH010000029.1_cds_WP_001984071.1_2913	25.735	272	330
WP_001067557.1	lcl|NZ_JAGGCH010000020.1_cds_WP_001003555.1_2428	28.395	243	330
WP_001067557.1	lcl|NZ_JAGGCH010000006.1_cds_WP_000744700.1_1051	26.812	276	330
WP_001067557.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000723090.1_962	23.724	333	330
WP_001067557.1	lcl|NZ_JAGGCH010000008.1_cds_WP_000649925.1_1335	28.854	253	330
WP_001067557.1	lcl|NZ_JAGGCH010000029.1_cds_WP_000688695.1_2933	25.681	257	330
WP_001067557.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000601375.1_936	26.545	275	330
WP_001067557.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000410273.1_880	24.695	328	330
WP_001198107.1	lcl|NZ_JAGGCH010000005.1_cds_WP_001198107.1_887	100.000	366	366
WP_001198107.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000608295.1_888	39.726	365	366
WP_001198107.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000575178.1_956	34.262	359	366
WP_001198107.1	lcl|NZ_JAGGCH010000029.1_cds_WP_001281953.1_2947	27.441	379	366
WP_001198107.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000346036.1_917	28.090	356	366
WP_001198107.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000582222.1_898	31.111	360	366
WP_001198107.1	lcl|NZ_JAGGCH010000004.1_cds_WP_000538752.1_785	29.692	357	366
WP_001198107.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000947844.1_910	26.667	345	366
WP_001198107.1	lcl|NZ_JAGGCH010000014.1_cds_WP_001982414.1_1939	31.579	190	366
WP_000608291.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000608295.1_888	99.455	367	367
WP_000608291.1	lcl|NZ_JAGGCH010000005.1_cds_WP_001198107.1_887	39.452	365	367
WP_000608291.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000575178.1_956	36.856	369	367
WP_000608291.1	lcl|NZ_JAGGCH010000004.1_cds_WP_000538752.1_785	30.189	371	367
WP_000608291.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000582222.1_898	36.278	317	367
WP_000608291.1	lcl|NZ_JAGGCH010000029.1_cds_WP_001281953.1_2947	30.208	384	367
WP_000608291.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000346036.1_917	24.734	376	367
WP_000608291.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000947844.1_910	26.404	356	367
WP_000608291.1	lcl|NZ_JAGGCH010000014.1_cds_WP_001982414.1_1939	25.698	358	367
WP_000689739.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000689743.1_889	99.081	544	544
WP_000689739.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000689743.1_889	99.081	544	544
WP_000342716.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000342713.1_890	99.623	265	265
WP_000342716.1	lcl|NZ_JAGGCH010000054.1_cds_WP_001002663.1_3632	44.856	243	265
WP_001246623.1	lcl|NZ_JAGGCH010000005.1_cds_WP_001246618.1_891	95.806	310	310
WP_001246623.1	lcl|NZ_JAGGCH010000038.1_cds_WP_000501205.1_3252	38.816	304	310
WP_001246623.1	lcl|NZ_JAGGCH010000037.1_cds_WP_001183723.1_3235	25.163	306	310
WP_001246623.1	lcl|NZ_JAGGCH010000015.1_cds_WP_000279894.1_2011	24.809	262	310
WP_001246623.1	lcl|NZ_JAGGCH010000005.1_cds_WP_001246618.1_891	95.806	310	310
WP_001246623.1	lcl|NZ_JAGGCH010000038.1_cds_WP_000501205.1_3252	38.816	304	310
WP_001246623.1	lcl|NZ_JAGGCH010000037.1_cds_WP_001183723.1_3235	25.163	306	310
WP_001246623.1	lcl|NZ_JAGGCH010000015.1_cds_WP_000279894.1_2011	24.809	262	310
WP_000479984.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000479982.1_892	99.242	264	264
WP_000715958.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000715958.1_893	100.000	131	131
WP_001088861.1	lcl|NZ_JAGGCH010000005.1_cds_WP_001088866.1_894	98.611	144	144
WP_001088861.1	lcl|NZ_JAGGCH010000001.1_cds_WP_002069656.1_224	42.857	56	144
WP_000517242.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000517242.1_895	100.000	221	221
WP_000517242.1	lcl|NZ_JAGGCH010000006.1_cds_WP_001082180.1_1080	28.205	78	221
WP_000517242.1	lcl|NZ_JAGGCH010000007.1_cds_WP_001069834.1_1261	27.523	109	221
WP_000221107.1	lcl|NZ_JAGGCH010000006.1_cds_WP_001082180.1_1080	31.973	147	388
WP_000221107.1	lcl|NZ_JAGGCH010000007.1_cds_WP_000347681.1_1260	32.867	143	388
WP_000221107.1	lcl|NZ_JAGGCH010000005.1_cds_WP_002082140.1_921	33.621	116	388
WP_000221107.1	lcl|NZ_JAGGCH010000012.1_cds_WP_000402845.1_1767	27.211	147	388
WP_000221107.1	lcl|NZ_JAGGCH010000005.1_cds_WP_001206409.1_905	27.211	147	388
WP_000221107.1	lcl|NZ_JAGGCH010000005.1_cds_WP_001015422.1_897	24.646	353	388
WP_000275679.1	lcl|NZ_JAGGCH010000005.1_cds_WP_001106774.1_902	73.012	415	416
WP_000834719.1	lcl|NZ_JAGGCH010000005.1_cds_WP_000834715.1_903	99.669	605	605
WP_000834719.1	lcl|NZ_JAGGCH010000004.1_cds_WP_000172202.1_717	34.264	394	605
WP_000834719.1	lcl|NZ_JAGGCH010000004.1_cds_WP_000667646.1_760	41.870	246	605
WP_000834719.1	lcl|NZ_JAGGCH010000006.1_cds_WP_000828455.1_1140	44.954	218	605
WP_000834719.1	lcl|NZ_JAGGCH010000020.1_cds_WP_001052498.1_2407	32.353	238	605
WP_000834719.1	lcl|NZ_JAGGCH010000021.1_cds_WP_000047473.1_2485	30.942	223	605
WP_000834719.1	lcl|NZ_JAGGCH010000002.1_cds_WP_000510777.1_428	30.041	243	605
WP_000834719.1	lcl|NZ_JAGGCH010000013.1_cds_WP_000598571.1_1801	28.205	234	605
WP_000834719.1	lcl|NZ_JAGGCH010000004.1_cds_WP_000942282.1_703	27.848	237	605
WP_000834719.1	lcl|NZ_JAGGCH010000039.1_cds_WP_000536762.1_3304	30.769	208	605
