WP_000340715.1	lcl|NZ_JAFFPT010000072.1_cds_WP_069609185.1_1443	95.349	86	106
WP_000410273.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276184.1_1444	88.387	310	314
WP_000410273.1	lcl|NZ_JAFFPT010000019.1_cds_WP_205273907.1_3351	22.492	329	314
WP_000410273.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276197.1_1457	24.731	186	314
WP_000410273.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276245.1_1509	24.658	292	314
WP_000410273.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276226.1_1487	24.294	177	314
WP_000410273.1	lcl|NZ_JAFFPT010000062.1_cds_WP_205275767.1_3083	22.353	170	314
WP_000410273.1	lcl|NZ_JAFFPT010000025.1_cds_WP_205274238.1_1265	21.864	279	314
WP_000884059.1	lcl|NZ_JAFFPT010000071.1_cds_WP_205276084.1_2465	39.286	140	185
WP_000646255.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276188.1_1448	30.435	345	329
WP_000646255.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276245.1_1509	30.422	332	329
WP_000646255.1	lcl|NZ_JAFFPT010000019.1_cds_WP_205273907.1_3351	30.159	315	329
WP_000646255.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276197.1_1457	31.321	265	329
WP_000646255.1	lcl|NZ_JAFFPT010000025.1_cds_WP_205274238.1_1265	30.968	310	329
WP_000646255.1	lcl|NZ_JAFFPT010000062.1_cds_WP_205275767.1_3083	27.679	336	329
WP_000646255.1	lcl|NZ_JAFFPT010000025.1_cds_WP_205274111.1_1113	32.700	263	329
WP_000646255.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276228.1_1489	23.625	309	329
WP_000646255.1	lcl|NZ_JAFFPT010000025.1_cds_WP_205274341.1_1379	29.429	333	329
WP_000646255.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276184.1_1444	26.730	318	329
WP_000646255.1	lcl|NZ_JAFFPT010000045.1_cds_WP_205275151.1_1833	27.636	275	329
WP_000646255.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276226.1_1487	29.891	184	329
WP_000646255.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276232.1_1493	24.908	273	329
WP_000646255.1	lcl|NZ_JAFFPT010000038.1_cds_WP_205274955.1_2647	25.194	258	329
WP_000646255.1	lcl|NZ_JAFFPT010000014.1_cds_WP_205273729.1_2749	24.681	235	329
WP_000646255.1	lcl|NZ_JAFFPT010000062.1_cds_WP_205275747.1_3056	30.233	129	329
WP_000774259.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276202.1_1462	30.736	231	267
WP_000774259.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276246.1_1510	26.455	189	267
WP_000774259.1	lcl|NZ_JAFFPT010000055.1_cds_WP_205275397.1_2961	33.636	110	267
WP_000774259.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276225.1_1486	22.115	208	267
WP_000774259.1	lcl|NZ_JAFFPT010000045.1_cds_WP_205275238.1_1920	32.353	102	267
WP_000774259.1	lcl|NZ_JAFFPT010000062.1_cds_WP_205275819.1_3082	25.789	190	267
WP_000612799.1	lcl|NZ_JAFFPT010000006.1_cds_WP_205273192.1_3425	27.726	321	509
WP_000612799.1	lcl|NZ_JAFFPT010000006.1_cds_WP_205273192.1_3425	27.726	321	509
WP_001067557.1	lcl|NZ_JAFFPT010000025.1_cds_WP_205274238.1_1265	25.368	272	330
WP_001067557.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276197.1_1457	23.985	271	330
WP_001067557.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276245.1_1509	26.543	324	330
WP_001067557.1	lcl|NZ_JAFFPT010000019.1_cds_WP_205273907.1_3351	26.812	276	330
WP_001067557.1	lcl|NZ_JAFFPT010000025.1_cds_WP_205274111.1_1113	30.435	253	330
WP_001067557.1	lcl|NZ_JAFFPT010000045.1_cds_WP_205275151.1_1833	25.893	224	330
WP_001067557.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276188.1_1448	23.954	263	330
WP_001067557.1	lcl|NZ_JAFFPT010000019.1_cds_WP_205273801.1_3258	24.514	257	330
WP_001067557.1	lcl|NZ_JAFFPT010000062.1_cds_WP_205275767.1_3083	26.056	142	330
WP_001067557.1	lcl|NZ_JAFFPT010000038.1_cds_WP_205274870.1_2562	53.125	32	330
WP_001198107.1	lcl|NZ_JAFFPT010000055.1_cds_WP_205275392.1_2956	28.496	379	366
WP_001198107.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276207.1_1468	31.755	359	366
WP_001198107.1	lcl|NZ_JAFFPT010000009.1_cds_WP_205273399.1_872	31.476	359	366
WP_001198107.1	lcl|NZ_JAFFPT010000072.1_cds_WP_205276198.1_1458	26.074	349	366
